locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG60_00172	CDS	441	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
MAG60_00173	CDS	1077				hypothetical protein
MAG60_00174	CDS	1194	fabV	1.3.1.9	COG3007	Enoyl-[acyl-carrier-protein] reductase [NADH]
MAG60_00175	CDS	858	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MAG60_00176	CDS	951	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MAG60_00177	CDS	1032	bamC		COG3317	Outer membrane protein assembly factor BamC
MAG60_00178	CDS	762	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
MAG60_00179	CDS	438				hypothetical protein
MAG60_00180	CDS	831	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
MAG60_00181	CDS	879				hypothetical protein
MAG60_00182	CDS	1137	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MAG60_00183	CDS	783	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
MAG60_00184	CDS	693	djlA_1			DnaJ-like protein DjlA
MAG60_00185	CDS	1068	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
MAG60_00186	CDS	3399	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
MAG60_00187	CDS	2709	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
MAG60_00188	CDS	1275				hypothetical protein
MAG60_00189	CDS	462				hypothetical protein
MAG60_00190	CDS	321	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
MAG60_00191	CDS	1335			COG1228	putative protein
MAG60_00192	CDS	714	yeeN		COG0217	putative transcriptional regulatory protein YeeN
MAG60_00193	CDS	648	fadR			Fatty acid metabolism regulator protein
MAG60_00194	CDS	747				hypothetical protein
MAG60_00195	CDS	1200	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
MAG60_00196	CDS	2271				hypothetical protein
MAG60_00197	tRNA	76				tRNA-Ala(ggc)
MAG60_00198	CDS	1482	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
MAG60_00199	CDS	780	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
MAG60_00200	CDS	828				hypothetical protein
MAG60_00201	CDS	1293				putative multidrug-efflux transporter
MAG60_00202	CDS	3597				hypothetical protein
MAG60_00203	CDS	402				hypothetical protein
MAG60_00204	tRNA	76				tRNA-Lys(ttt)
MAG60_00205	CDS	240				hypothetical protein
MAG60_00206	CDS	1014	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MAG60_00207	CDS	501	nusG_2			Transcription termination/antitermination protein NusG
MAG60_00208	CDS	297				hypothetical protein
MAG60_00209	CDS	1176	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
MAG60_00210	CDS	1011	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MAG60_00211	CDS	1275	wbpA_1	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
MAG60_00212	CDS	408				hypothetical protein
MAG60_00213	CDS	1824	pglK	3.6.3.39	COG1132	Protein glycosylation K
MAG60_00214	CDS	240				hypothetical protein
MAG60_00215	CDS	249				hypothetical protein
MAG60_00216	CDS	549				hypothetical protein
MAG60_00217	CDS	771				hypothetical protein
MAG60_00218	CDS	624	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
MAG60_00219	CDS	1164	pglJ_1	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
MAG60_00220	CDS	144				hypothetical protein
MAG60_00221	CDS	1137				hypothetical protein
MAG60_00222	CDS	792	noeI	2.1.1.-		2-O-methyltransferase NoeI
MAG60_00223	CDS	1089	pglJ_2	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
MAG60_00224	CDS	1119	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
MAG60_00225	CDS	117				hypothetical protein
MAG60_00226	CDS	210	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
MAG60_00227	CDS	936	cynR			HTH-type transcriptional regulator CynR
MAG60_00228	CDS	1446	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
MAG60_00229	CDS	999				hypothetical protein
MAG60_00230	CDS	1746				hypothetical protein
MAG60_00231	CDS	732				hypothetical protein
MAG60_00232	CDS	438	def	3.5.1.88	COG0242	Peptide deformylase
MAG60_00233	CDS	942	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MAG60_00234	CDS	1350	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MAG60_00235	CDS	1383	trkA		COG0569	Trk system potassium uptake protein TrkA
MAG60_00236	CDS	1449	trkH		COG0168	Trk system potassium uptake protein TrkH
MAG60_00237	CDS	1089			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
MAG60_00238	CDS	2160	uvrD	3.6.4.12	COG0210	DNA helicase II
MAG60_00239	CDS	849	hexR_1		COG1737	HTH-type transcriptional regulator HexR
MAG60_00240	CDS	1110	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MAG60_00241	CDS	462				hypothetical protein
MAG60_00242	CDS	1086	dhmA	3.8.1.5	COG0596	Haloalkane dehalogenase
MAG60_00243	CDS	969	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
MAG60_00244	tRNA	77				tRNA-Pro(tgg)
MAG60_00245	tRNA	77				tRNA-Arg(tct)
MAG60_00246	tRNA	76				tRNA-His(gtg)
MAG60_00247	CDS	1410	ade_1	3.5.4.2		Adenine deaminase
MAG60_00248	CDS	1716		3.4.11.10		Bacterial leucyl aminopeptidase
MAG60_00249	CDS	393				hypothetical protein
MAG60_00250	CDS	726				hypothetical protein
MAG60_00251	CDS	219				hypothetical protein
MAG60_00252	CDS	1311	yhjE			Inner membrane metabolite transport protein YhjE
MAG60_00253	CDS	1227	csd	2.8.1.7		putative cysteine desulfurase
MAG60_00254	CDS	582	glmU_1	2.3.1.157		Bifunctional protein GlmU
MAG60_00255	CDS	1059	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
MAG60_00256	CDS	843	folD			Bifunctional protein FolD protein
MAG60_00257	CDS	513				hypothetical protein
MAG60_00258	CDS	753		4.2.1.17		putative enoyl-CoA hydratase echA14
MAG60_00259	CDS	768	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MAG60_00260	CDS	1389	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MAG60_00261	CDS	1665	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
MAG60_00262	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
MAG60_00263	CDS	714	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
MAG60_00264	CDS	678	yccA		COG0670	Modulator of FtsH protease YccA
MAG60_00265	CDS	591	grpE			Protein GrpE
MAG60_00266	CDS	1935	dnaK_1		COG0443	Chaperone protein DnaK
MAG60_00267	CDS	1131	dnaJ		COG0484	Chaperone protein DnaJ
MAG60_00268	CDS	804	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MAG60_00269	CDS	1158	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MAG60_00270	CDS	3219	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MAG60_00271	CDS	477	greA		COG0782	Transcription elongation factor GreA
MAG60_00272	CDS	915	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase 1, anabolic
MAG60_00273	CDS	1179	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
MAG60_00274	CDS	336	grxD		COG0278	Glutaredoxin 4
MAG60_00275	CDS	1818				hypothetical protein
MAG60_00276	CDS	558	nudC_2	3.6.1.22		NADH pyrophosphatase
MAG60_00277	CDS	639	nudL	3.6.1.-		putative Nudix hydrolase NudL
MAG60_00278	CDS	525	yrdA_1		COG0663	Protein YrdA
MAG60_00279	CDS	1191				hypothetical protein
MAG60_00280	CDS	1560	lon	3.4.21.53	COG0466	Lon protease
MAG60_00281	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
MAG60_00282	CDS	1854	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
MAG60_00283	CDS	1683	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
MAG60_00284	CDS	804				hypothetical protein
MAG60_00285	CDS	432	rnhA	3.1.26.4	COG0328	Ribonuclease HI
MAG60_00286	CDS	720	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
MAG60_00287	CDS	237	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
MAG60_00288	CDS	879		2.5.1.10		Farnesyl diphosphate synthase
MAG60_00289	CDS	1926	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
MAG60_00290	CDS	630	nagL_1	5.2.1.4		Maleylpyruvate isomerase
MAG60_00291	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MAG60_00292	CDS	684	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
MAG60_00293	CDS	828	pstB	3.6.3.27		Phosphate import ATP-binding protein PstB
MAG60_00294	CDS	1281	pstA		COG0581	Phosphate transport system permease protein PstA
MAG60_00295	CDS	1389	pstC1		COG0573	Phosphate transport system permease protein PstC 1
MAG60_00296	CDS	1059	sphX		COG0226	Protein SphX
MAG60_00297	CDS	957				Outer membrane porin protein 32
MAG60_00298	CDS	1638		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MAG60_00299	CDS	801	dmdD	4.2.1.155	COG1024	Methylthioacryloyl-CoA hydratase
MAG60_00300	CDS	1275	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
MAG60_00301	CDS	702	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
MAG60_00302	CDS	486	slyD_1	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
MAG60_00303	CDS	1008	gap3	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 3
MAG60_00304	CDS	1221				hypothetical protein
MAG60_00305	CDS	375				hypothetical protein
MAG60_00306	CDS	504				hypothetical protein
MAG60_00307	CDS	711	dasR		COG2188	HTH-type transcriptional repressor DasR
MAG60_00308	CDS	258				hypothetical protein
MAG60_00309	CDS	540	sprT			Protein SprT
MAG60_00310	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
MAG60_00311	CDS	435	yibN		COG0607	putative protein YibN
MAG60_00312	CDS	285	grxC		COG0695	Glutaredoxin 3
MAG60_00313	CDS	510	secB		COG1952	Protein-export protein SecB
MAG60_00314	CDS	1413	glnG		COG2204	DNA-binding transcriptional regulator NtrC
MAG60_00315	CDS	1080	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
MAG60_00316	CDS	1011	glnII	6.3.1.2	COG0174	Glutamine synthetase
MAG60_00317	CDS	330	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
MAG60_00318	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
MAG60_00319	CDS	570	tag_1	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MAG60_00320	CDS	960	pip	3.4.11.5		Proline iminopeptidase
MAG60_00321	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MAG60_00322	CDS	1377	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MAG60_00323	CDS	1263	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
MAG60_00324	CDS	960	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
MAG60_00325	CDS	870				hypothetical protein
MAG60_00326	CDS	2568	ydgH		COG2409	Putative membrane protein YdgH
MAG60_00327	CDS	1872	uup		COG0488	ABC transporter ATP-binding protein uup
MAG60_00328	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MAG60_00329	CDS	1191	envC		COG4942	Murein hydrolase activator EnvC
MAG60_00330	CDS	1305	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
MAG60_00331	CDS	2091	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
MAG60_00332	CDS	1140	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
MAG60_00333	CDS	1047	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
MAG60_00334	tRNA	87				tRNA-Leu(caa)
MAG60_00335	CDS	699				hypothetical protein
MAG60_00336	CDS	876	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
MAG60_00337	CDS	999				hypothetical protein
MAG60_00338	CDS	417				hypothetical protein
MAG60_00339	CDS	330	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
MAG60_00340	CDS	273			COG2924	putative Fe(2+)-trafficking protein
MAG60_00341	tRNA	76				tRNA-Phe(gaa)
MAG60_00342	CDS	2166	qgdA	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH-IIG
MAG60_00343	CDS	1302	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
MAG60_00344	CDS	1491	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
MAG60_00345	CDS	1071	tqsA		COG0628	AI-2 transport protein TqsA
MAG60_00346	CDS	606				hypothetical protein
MAG60_00347	CDS	600				hypothetical protein
MAG60_00348	CDS	1572	prfC		COG4108	Peptide chain release factor RF3
MAG60_00349	CDS	1020	hemH	4.99.1.1	COG0276	Ferrochelatase
MAG60_00350	CDS	804	cobB	3.5.1.-	COG0846	NAD-dependent protein deacetylase
MAG60_00351	CDS	1239	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
MAG60_00352	CDS	636	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
MAG60_00353	CDS	390	rsfS			Ribosomal silencing factor RsfS
MAG60_00354	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MAG60_00355	CDS	1911	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MAG60_00356	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MAG60_00357	CDS	1023	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
MAG60_00358	CDS	1176	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MAG60_00359	CDS	273				hypothetical protein
MAG60_00360	CDS	678	lipB	2.3.1.181	COG0321	Octanoyltransferase
MAG60_00361	CDS	1089	lipA	2.8.1.8	COG0320	Lipoyl synthase
MAG60_00362	CDS	324				hypothetical protein
