locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG128_00032	CDS	1323	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
MAG128_00033	CDS	189				hypothetical protein
MAG128_00034	CDS	708				hypothetical protein
MAG128_00035	CDS	1833	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
MAG128_00036	CDS	315				hypothetical protein
MAG128_00037	CDS	3195				hypothetical protein
MAG128_00038	CDS	1437	gltB_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
MAG128_00039	CDS	1437	gltB_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
MAG128_00040	CDS	999				hypothetical protein
MAG128_00041	CDS	894			COG0574	putative protein
MAG128_00042	CDS	2514	fbiC	2.5.1.77	COG1060	FO synthase
MAG128_00043	CDS	1401				hypothetical protein
MAG128_00044	CDS	843				hypothetical protein
MAG128_00045	CDS	615				hypothetical protein
MAG128_00046	CDS	600				hypothetical protein
MAG128_00047	CDS	876	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
MAG128_00048	CDS	1725	qbdA_1	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
MAG128_00049	CDS	921	ccoP2_1		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
MAG128_00050	CDS	645				hypothetical protein
MAG128_00051	CDS	1068				hypothetical protein
MAG128_00052	CDS	501				hypothetical protein
MAG128_00053	CDS	528				hypothetical protein
MAG128_00054	CDS	1680	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MAG128_00055	CDS	1992	pvaA_1	1.1.2.6		Polyvinylalcohol dehydrogenase
MAG128_00056	CDS	546				hypothetical protein
MAG128_00057	CDS	483	nusB		COG0781	Transcription antitermination protein NusB
MAG128_00058	CDS	477	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
MAG128_00059	CDS	1113	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
MAG128_00060	CDS	672	ribE	2.5.1.9		Riboflavin synthase
MAG128_00061	CDS	1182	ribD		COG0117	Riboflavin biosynthesis protein RibD
MAG128_00062	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
MAG128_00063	CDS	1254	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
MAG128_00064	CDS	2313	pupA			Ferric-pseudobactin 358 receptor
MAG128_00065	CDS	1614	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
MAG128_00066	CDS	936	gcvA			Glycine cleavage system transcriptional activator
MAG128_00067	CDS	108				hypothetical protein
MAG128_00068	CDS	777	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
MAG128_00069	CDS	999	adhT	1.1.1.1		Alcohol dehydrogenase
MAG128_00070	CDS	1527		3.1.1.1	COG2272	Carboxylesterase
MAG128_00071	CDS	1536	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
MAG128_00072	CDS	417				hypothetical protein
MAG128_00073	CDS	1245				hypothetical protein
MAG128_00074	CDS	1674	ettA		COG0488	Energy-dependent translational throttle protein EttA
MAG128_00075	CDS	657				hypothetical protein
MAG128_00076	CDS	1185				hypothetical protein
MAG128_00077	CDS	972				hypothetical protein
MAG128_00078	CDS	1068			COG0701	Putative two-component membrane permease complex subunit SMU_747c
MAG128_00079	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
MAG128_00080	CDS	666	estB	3.1.1.1	COG0400	Carboxylesterase 2
MAG128_00081	CDS	1152				hypothetical protein
MAG128_00082	CDS	612				hypothetical protein
MAG128_00083	CDS	828	mscS		COG0668	Small-conductance mechanosensitive channel
MAG128_00084	CDS	987	rlmK	2.1.1.264	COG1092	Ribosomal RNA large subunit methyltransferase K
MAG128_00085	CDS	705				hypothetical protein
MAG128_00086	CDS	477	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MAG128_00087	CDS	1374	tcyP		COG1823	L-cystine uptake protein TcyP
MAG128_00088	CDS	786	yadH_1		COG0842	Inner membrane transport permease YadH
MAG128_00089	CDS	981	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
MAG128_00090	CDS	1335	cpg2	3.4.17.11		Carboxypeptidase G2
MAG128_00091	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
MAG128_00092	CDS	1125	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
MAG128_00093	CDS	1434	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
MAG128_00094	CDS	531	rplI		COG0359	50S ribosomal protein L9
MAG128_00095	CDS	825				hypothetical protein
MAG128_00096	CDS	231	rpsR		COG0238	30S ribosomal protein S18
MAG128_00097	CDS	522	rpsF		COG0360	30S ribosomal protein S6
MAG128_00098	CDS	777	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MAG128_00099	CDS	2670	rnr	3.1.13.1	COG0557	Ribonuclease R
MAG128_00100	tRNA	87				tRNA-Leu(cag)
MAG128_00101	CDS	1395	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
MAG128_00102	CDS	861	atpG		COG0224	ATP synthase gamma chain
MAG128_00103	CDS	1545	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
MAG128_00104	CDS	537	atpH		COG0712	ATP synthase subunit delta
MAG128_00105	CDS	471	atpF		COG0711	ATP synthase subunit b
MAG128_00106	CDS	243	atpE		COG0636	ATP synthase subunit c
MAG128_00107	CDS	846	atpB		COG0356	ATP synthase subunit a
MAG128_00108	CDS	390				hypothetical protein
MAG128_00109	CDS	870	parB		COG1475	putative chromosome-partitioning protein ParB
MAG128_00110	CDS	810	parA			Chromosome partitioning protein ParA
MAG128_00111	CDS	711	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
MAG128_00112	CDS	2058	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MAG128_00113	CDS	1533	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
MAG128_00114	CDS	1701	yidC		COG0706	Membrane protein insertase YidC
MAG128_00115	CDS	297	yidD		COG0759	Putative membrane protein insertion efficiency factor
MAG128_00116	CDS	414	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
MAG128_00117	CDS	1653	dnaA		COG0593	Chromosomal replication initiator protein DnaA
MAG128_00118	CDS	1101	dnaN		COG0592	Beta sliding clamp
MAG128_00119	CDS	1104	recF		COG1195	DNA replication and repair protein RecF
MAG128_00120	CDS	2454	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
MAG128_00121	CDS	558	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
MAG128_00122	CDS	2088	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
MAG128_00123	CDS	1014	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
MAG128_00124	CDS	987	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MAG128_00125	CDS	1455	trkH		COG0168	Trk system potassium uptake protein TrkH
MAG128_00126	CDS	1374	trkA		COG0569	Trk system potassium uptake protein TrkA
MAG128_00127	CDS	1170	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MAG128_00128	CDS	564	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
MAG128_00129	CDS	1950	fabY	2.3.1.180	COG0304	Beta-ketoacyl-[acyl-carrier-protein] synthase FabY
MAG128_00130	CDS	1533	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
MAG128_00131	CDS	771	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MAG128_00132	CDS	735				hypothetical protein
MAG128_00133	CDS	813				hypothetical protein
MAG128_00134	tRNA	85				tRNA-Leu(tag)
MAG128_00135	CDS	795	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MAG128_00136	CDS	798	smc_1			Chromosome partition protein Smc
MAG128_00137	CDS	675				hypothetical protein
MAG128_00138	CDS	591	sodB	1.15.1.1		Superoxide dismutase [Fe]
MAG128_00139	CDS	1650	groL		COG0459	60 kDa chaperonin
MAG128_00140	CDS	291	groS		COG0234	10 kDa chaperonin
MAG128_00141	CDS	621				hypothetical protein
MAG128_00142	CDS	327				DNA base-flipping protein
MAG128_00143	CDS	1374	ampG		COG0477	Protein AmpG
MAG128_00144	CDS	486				hypothetical protein
MAG128_00145	CDS	981	hmuU		COG0609	Hemin transport system permease protein HmuU
MAG128_00146	CDS	819	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
MAG128_00147	CDS	1638	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MAG128_00148	CDS	2694	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
MAG128_00149	CDS	903				hypothetical protein
MAG128_00150	CDS	567	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
MAG128_00151	CDS	864	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
MAG128_00152	CDS	771				hypothetical protein
MAG128_00153	CDS	408				hypothetical protein
MAG128_00154	CDS	474	fimA			Fimbrial protein
MAG128_00155	CDS	1218	epsF		COG1459	Type II secretion system protein F
MAG128_00156	CDS	855	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
MAG128_00157	CDS	618	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MAG128_00158	CDS	204	yacG		COG3024	DNA gyrase inhibitor YacG
MAG128_00159	CDS	471	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
MAG128_00160	CDS	1194	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
MAG128_00161	CDS	2778	secA		COG0653	Protein translocase subunit SecA
MAG128_00162	CDS	948	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MAG128_00163	CDS	912	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
MAG128_00164	CDS	1137	ftsZ		COG0206	Cell division protein FtsZ
MAG128_00165	CDS	1236	ftsA		COG0849	Cell division protein FtsA
MAG128_00166	CDS	819	ftsQ		COG1589	Cell division protein FtsQ
MAG128_00167	CDS	957	ddl	6.3.2.4		D-alanine--D-alanine ligase
MAG128_00168	CDS	1443	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MAG128_00169	CDS	1107	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MAG128_00170	CDS	1200	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MAG128_00171	CDS	1413	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MAG128_00172	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
MAG128_00173	CDS	1389	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MAG128_00174	CDS	1587	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
MAG128_00175	CDS	1788	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
MAG128_00176	CDS	345	ftsL		COG3116	Cell division protein FtsL
MAG128_00177	CDS	948	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
MAG128_00178	CDS	456	mraZ		COG2001	Transcriptional regulator MraZ
MAG128_00179	CDS	288				hypothetical protein
MAG128_00180	CDS	858	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MAG128_00181	CDS	1845	lpoA		COG3107	Penicillin-binding protein activator LpoA
MAG128_00182	CDS	375				hypothetical protein
MAG128_00183	CDS	597	gmhA	5.3.1.28		Phosphoheptose isomerase
MAG128_00184	CDS	597				hypothetical protein
MAG128_00185	CDS	420	sspB		COG2969	Stringent starvation protein B
MAG128_00186	CDS	633	sspA_1		COG0625	Stringent starvation protein A
MAG128_00187	CDS	2037	fbcH		COG1290	Cytochrome b/c1
MAG128_00188	CDS	603	petA	1.10.2.2	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
MAG128_00189	CDS	393	rpsI		COG0103	30S ribosomal protein S9
MAG128_00190	CDS	429	rplM		COG0102	50S ribosomal protein L13
MAG128_00191	CDS	1113	zapE		COG1485	Cell division protein ZapE
MAG128_00192	CDS	441	yhcB		COG3105	Inner membrane protein YhcB
MAG128_00193	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
MAG128_00194	CDS	1893	cysNC		COG0529	Bifunctional enzyme CysN/CysC
MAG128_00195	CDS	777	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
MAG128_00196	CDS	1146	degS	3.4.21.107	COG0265	Serine endoprotease DegS
MAG128_00197	CDS	1317	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
MAG128_00198	CDS	645	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
MAG128_00199	CDS	1263	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
MAG128_00200	CDS	228	ibaG		COG5007	Acid stress protein IbaG
MAG128_00201	CDS	663				hypothetical protein
MAG128_00202	CDS	975	yrbG		COG0530	Inner membrane protein YrbG
MAG128_00203	CDS	990	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
MAG128_00204	CDS	537	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
MAG128_00205	CDS	651	lptC			Lipopolysaccharide export system protein LptC
MAG128_00206	CDS	555	lptA			Lipopolysaccharide export system protein LptA
MAG128_00207	CDS	720	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MAG128_00208	CDS	1530	rpoN		COG1508	RNA polymerase sigma-54 factor
MAG128_00209	CDS	450	ptsN		COG1762	Nitrogen regulatory protein
MAG128_00210	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
MAG128_00211	CDS	270	ptsO		COG1925	Phosphocarrier protein NPr
MAG128_00212	CDS	1359			COG2239	Magnesium transporter MgtE
MAG128_00213	CDS	555				hypothetical protein
MAG128_00214	CDS	297				hypothetical protein
MAG128_00215	CDS	1677	actP		COG4147	Cation/acetate symporter ActP
MAG128_00216	CDS	1671	alsT_1		COG1115	Amino-acid carrier protein AlsT
MAG128_00217	CDS	834	apbC		COG0489	Iron-sulfur cluster carrier protein
MAG128_00218	CDS	657				hypothetical protein
MAG128_00219	CDS	2130	hppA1	3.6.1.1	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
MAG128_00220	CDS	1383				hypothetical protein
MAG128_00221	CDS	1248	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
MAG128_00222	CDS	348				hypothetical protein
MAG128_00223	CDS	714	sfsA		COG1489	Sugar fermentation stimulation protein A
MAG128_00224	CDS	1182	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
MAG128_00225	CDS	447	dksA		COG1734	RNA polymerase-binding transcription factor DksA
MAG128_00226	CDS	924	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
MAG128_00227	CDS	180				hypothetical protein
MAG128_00228	CDS	2922	zraS	2.7.13.3		Sensor protein ZraS
MAG128_00229	CDS	1368	atoC_1		COG2204	Regulatory protein AtoC
MAG128_00230	CDS	1365	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
MAG128_00231	CDS	813	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
MAG128_00232	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
MAG128_00233	CDS	1938	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MAG128_00234	CDS	1383				hypothetical protein
MAG128_00235	CDS	2295	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
MAG128_00236	CDS	1113				hypothetical protein
MAG128_00237	CDS	2112				hypothetical protein
MAG128_00238	CDS	1212	bcr			Bicyclomycin resistance protein
MAG128_00239	CDS	1410	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
MAG128_00240	CDS	951		1.1.1.215	COG1052	2-ketogluconate reductase
MAG128_00241	CDS	1419				hypothetical protein
MAG128_00242	CDS	2781	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
MAG128_00243	CDS	1089				hypothetical protein
MAG128_00244	CDS	1794	lutP		COG1620	L-lactate permease
MAG128_00245	CDS	1950	selB		COG3276	Selenocysteine-specific elongation factor
MAG128_00246	CDS	1284	linC	1.14.13.151		Linalool 8-monooxygenase
MAG128_00247	CDS	321	fdxE		COG0633	Ferredoxin-6
MAG128_00248	CDS	321	pip_1	3.4.11.5		Proline iminopeptidase
MAG128_00249	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MAG128_00250	CDS	741	tatC		COG0805	Sec-independent protein translocase protein TatC
MAG128_00251	CDS	582	tatB		COG1826	Sec-independent protein translocase protein TatB
MAG128_00252	CDS	201	tatA		COG1826	Sec-independent protein translocase protein TatA
MAG128_00253	CDS	351	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
MAG128_00254	CDS	387	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
MAG128_00255	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
MAG128_00256	CDS	639				hypothetical protein
MAG128_00257	CDS	762	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MAG128_00258	CDS	390				hypothetical protein
MAG128_00259	CDS	1389	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
MAG128_00260	CDS	540	hslV	3.4.25.2		ATP-dependent protease subunit HslV
MAG128_00261	CDS	1041	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
MAG128_00262	CDS	981		1.1.1.47	COG1028	Glucose 1-dehydrogenase
MAG128_00263	CDS	1575				hypothetical protein
MAG128_00264	CDS	486				hypothetical protein
MAG128_00265	CDS	1596	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
MAG128_00266	CDS	1797	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
MAG128_00267	CDS	1587				hypothetical protein
MAG128_00268	CDS	1296				hypothetical protein
MAG128_00269	CDS	549	tsdA	1.8.2.2	COG3258	Thiosulfate dehydrogenase
MAG128_00270	CDS	2307				hypothetical protein
MAG128_00271	CDS	1173				hypothetical protein
MAG128_00272	CDS	450				hypothetical protein
MAG128_00273	CDS	432				hypothetical protein
MAG128_00274	CDS	2478				hypothetical protein
MAG128_00275	CDS	192				hypothetical protein
MAG128_00276	CDS	447				hypothetical protein
MAG128_00277	CDS	1353	yhjE			Inner membrane metabolite transport protein YhjE
MAG128_00278	CDS	450				hypothetical protein
MAG128_00279	CDS	840				hypothetical protein
MAG128_00280	CDS	1047				hypothetical protein
MAG128_00281	CDS	1329				hypothetical protein
MAG128_00282	CDS	369				hypothetical protein
MAG128_00283	CDS	489				hypothetical protein
MAG128_00284	CDS	1437				hypothetical protein
MAG128_00285	CDS	1794	eltP			Erythritol/L-threitol-binding protein
MAG128_00286	CDS	267				hypothetical protein
MAG128_00287	CDS	1497	mleN_1		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
MAG128_00288	CDS	2574	tolB_1		COG0823	Protein TolB
MAG128_00289	CDS	1890				hypothetical protein
MAG128_00290	CDS	885	sugB		COG0395	Trehalose transport system permease protein SugB
MAG128_00291	CDS	885	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MAG128_00292	CDS	1140	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
MAG128_00293	CDS	1137	ugpC	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MAG128_00294	CDS	1572	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
MAG128_00295	CDS	1503	glpK	2.7.1.30		Glycerol kinase
MAG128_00296	CDS	603	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
MAG128_00297	CDS	813				hypothetical protein
MAG128_00298	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
MAG128_00299	CDS	903				hypothetical protein
MAG128_00300	CDS	1173	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
MAG128_00301	tRNA	77				tRNA-Arg(tcg)
MAG128_00302	CDS	777				hypothetical protein
MAG128_00303	CDS	492				hypothetical protein
MAG128_00304	CDS	1371				hypothetical protein
MAG128_00305	CDS	1926	gcd_1	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
MAG128_00306	CDS	576	yceI_1		COG2353	Protein YceI
MAG128_00307	CDS	639	yceI_2		COG2353	Protein YceI
MAG128_00308	CDS	2343	quiA_1	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
MAG128_00309	CDS	456				hypothetical protein
MAG128_00310	CDS	2454				hypothetical protein
MAG128_00311	CDS	1443	nylB'_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
MAG128_00312	CDS	1440	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
MAG128_00313	CDS	1575	pntA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha
MAG128_00314	CDS	1272			COG1680	putative protein
MAG128_00315	CDS	468	rimP		COG0779	Ribosome maturation factor RimP
MAG128_00316	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
MAG128_00317	CDS	2526	infB		COG0532	Translation initiation factor IF-2
MAG128_00318	CDS	450	rbfA		COG0858	30S ribosome-binding factor
MAG128_00319	CDS	888	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MAG128_00320	CDS	270	rpsO		COG0184	30S ribosomal protein S15
MAG128_00321	CDS	2127	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MAG128_00322	CDS	1467				hypothetical protein
MAG128_00323	CDS	999				hypothetical protein
MAG128_00324	CDS	3267	icmF		COG1703	Fused isobutyryl-CoA mutase
MAG128_00325	CDS	1398				hypothetical protein
MAG128_00326	CDS	267				hypothetical protein
MAG128_00327	CDS	495	yqaA		COG1238	Inner membrane protein YqaA
MAG128_00328	CDS	1728	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
MAG128_00329	CDS	579	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
MAG128_00330	CDS	2136	btuB_1			Vitamin B12 transporter BtuB
MAG128_00331	CDS	105				hypothetical protein
MAG128_00332	CDS	549				hypothetical protein
MAG128_00333	CDS	1503	mleN_2		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
MAG128_00334	CDS	1095				hypothetical protein
MAG128_00335	CDS	1098				hypothetical protein
MAG128_00336	CDS	636				hypothetical protein
MAG128_00337	CDS	648				hypothetical protein
MAG128_00338	CDS	2217	katG2	1.11.1.21	COG0376	Catalase-peroxidase 2
MAG128_00339	CDS	675	cnbA	1.7.1.16		Chloronitrobenzene nitroreductase
MAG128_00340	CDS	741		1.-.-.-		putative oxidoreductase
MAG128_00341	CDS	339				hypothetical protein
MAG128_00342	CDS	114				hypothetical protein
MAG128_00343	CDS	1197				hypothetical protein
MAG128_00344	CDS	2406				hypothetical protein
MAG128_00345	CDS	675				hypothetical protein
MAG128_00346	CDS	1308				hypothetical protein
MAG128_00347	CDS	1341	cusB			Cation efflux system protein CusB
MAG128_00348	CDS	3177	cusA		COG3696	Cation efflux system protein CusA
MAG128_00349	CDS	603				hypothetical protein
MAG128_00350	CDS	975	dhmA1	3.8.1.5		Haloalkane dehalogenase 1
MAG128_00351	CDS	1002	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
MAG128_00352	CDS	825	blh_1	1.13.11.63		Beta-carotene 15,15'-dioxygenase
MAG128_00353	CDS	1116				hypothetical protein
MAG128_00354	CDS	915	crtB	2.5.1.32	COG1562	All-trans-phytoene synthase/15-cis-phytoene synthase
MAG128_00355	CDS	1524	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
MAG128_00356	CDS	1020		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
MAG128_00357	CDS	786				Green-light absorbing proteorhodopsin
MAG128_00358	CDS	948				hypothetical protein
MAG128_00359	CDS	942	lip3_1	3.1.1.3		Lipase 3
MAG128_00360	CDS	1116				hypothetical protein
MAG128_00361	CDS	2061	quiA_2	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
MAG128_00362	CDS	2154	quiA_3	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
MAG128_00363	CDS	579	mshD	2.3.1.189		Mycothiol acetyltransferase
MAG128_00364	CDS	1257	ycaD			putative MFS-type transporter YcaD
