locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG270_00062	CDS	987	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
MAG270_00063	CDS	1803	bglA_1	3.2.1.73		Beta-glucanase
MAG270_00064	CDS	585	plsC_1	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MAG270_00065	CDS	1479				putative protein
MAG270_00066	CDS	1110				hypothetical protein
MAG270_00067	CDS	540	narI	1.7.99.4	COG2181	Respiratory nitrate reductase 1 gamma chain
MAG270_00068	CDS	723	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
MAG270_00069	CDS	1188	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
MAG270_00070	CDS	297	pqqD			Coenzyme PQQ synthesis protein D
MAG270_00071	CDS	933	pqqB		COG1235	Coenzyme PQQ synthesis protein B
MAG270_00072	CDS	561				hypothetical protein
MAG270_00073	CDS	297				hypothetical protein
MAG270_00074	CDS	1269	mdeA_1	4.4.1.11		L-methionine gamma-lyase
MAG270_00075	CDS	1755		2.4.1.-	COG0366	Glucosylglycerate phosphorylase
MAG270_00076	CDS	1227	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
MAG270_00077	CDS	846	gpgP	3.1.3.70	COG3769	Glucosyl-3-phosphoglycerate/mannosyl-3-phosphoglycerate phosphatase
MAG270_00078	CDS	1527		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
MAG270_00079	CDS	1335	imuB			Protein ImuB
MAG270_00080	CDS	168				hypothetical protein
MAG270_00081	CDS	765				hypothetical protein
MAG270_00082	CDS	1035	virS			HTH-type transcriptional regulator VirS
MAG270_00083	CDS	1173	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MAG270_00084	CDS	300				hypothetical protein
MAG270_00085	CDS	1311	lgoT_1			putative L-galactonate transporter
MAG270_00086	CDS	1821				hypothetical protein
MAG270_00087	CDS	1623		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
MAG270_00088	CDS	843	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MAG270_00089	CDS	2016	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MAG270_00090	CDS	660	gstB	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
MAG270_00091	CDS	2034	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
MAG270_00092	CDS	1185		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MAG270_00093	CDS	1164	pigA	1.3.8.-		Flavoprotein desaturase PigA
MAG270_00094	CDS	1089	mlhB	3.1.1.83		Monoterpene epsilon-lactone hydrolase
MAG270_00095	CDS	963				hypothetical protein
MAG270_00096	CDS	1173	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
MAG270_00097	CDS	1206		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MAG270_00098	CDS	1731	dtpA		COG3104	Dipeptide and tripeptide permease A
MAG270_00099	CDS	837				hypothetical protein
MAG270_00100	CDS	462		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
MAG270_00101	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
MAG270_00102	CDS	1182	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
MAG270_00103	CDS	2034	yjcS_1	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
MAG270_00104	CDS	1206				hypothetical protein
MAG270_00105	CDS	1641	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MAG270_00106	CDS	900	rdmC_1	3.1.1.95		Aclacinomycin methylesterase RdmC
MAG270_00107	CDS	1281	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
MAG270_00108	CDS	1353	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG270_00109	CDS	1023	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MAG270_00110	CDS	345	yffB		COG1393	Protein YffB
MAG270_00111	CDS	1104	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
MAG270_00112	CDS	774	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
MAG270_00113	CDS	654	nth	4.2.99.18	COG0177	Endonuclease III
MAG270_00114	CDS	1239	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
MAG270_00115	CDS	2715	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
MAG270_00116	CDS	780	map	3.4.11.18	COG0024	Methionine aminopeptidase
MAG270_00117	CDS	804	rpsB		COG0052	30S ribosomal protein S2
MAG270_00118	CDS	861	tsf		COG0264	Elongation factor Ts
MAG270_00119	CDS	738	pyrH	2.7.4.22	COG0528	Uridylate kinase
MAG270_00120	CDS	558	frr		COG0233	Ribosome-recycling factor
MAG270_00121	CDS	801	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
MAG270_00122	CDS	831	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
MAG270_00123	CDS	1191	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
MAG270_00124	CDS	1359	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
MAG270_00125	CDS	2352	bamA		COG4775	Outer membrane protein assembly factor BamA
MAG270_00126	CDS	525				hypothetical protein
MAG270_00127	CDS	1041	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
MAG270_00128	CDS	477	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MAG270_00129	CDS	696	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
MAG270_00130	CDS	1170	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
MAG270_00131	CDS	615	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MAG270_00132	CDS	1101	fabH2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2
MAG270_00133	CDS	3399	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MAG270_00134	CDS	954	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MAG270_00135	CDS	771				hypothetical protein
MAG270_00136	CDS	558	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
MAG270_00137	CDS	906	polA_1	2.7.7.7		DNA polymerase I
MAG270_00138	CDS	1098	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
MAG270_00139	CDS	1263	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
MAG270_00140	CDS	204				hypothetical protein
MAG270_00141	CDS	489				hypothetical protein
MAG270_00142	tRNA	76				tRNA-Glu(ttc)
MAG270_00143	tRNA	75				tRNA-Gly(gcc)
MAG270_00144	CDS	1134				hypothetical protein
MAG270_00145	CDS	459	fldA		COG0655	Flavodoxin
MAG270_00146	CDS	2613	comEC		COG0658	ComE operon protein 3
MAG270_00147	CDS	630	exbB		COG0811	Biopolymer transport protein ExbB
MAG270_00148	CDS	420				hypothetical protein
MAG270_00149	CDS	1851	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
MAG270_00150	CDS	1041	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MAG270_00151	CDS	768	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MAG270_00152	CDS	522	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
MAG270_00153	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MAG270_00154	CDS	609				hypothetical protein
MAG270_00155	CDS	1257	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
MAG270_00156	CDS	1404	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
MAG270_00157	CDS	1869	feoB		COG0370	Fe(2+) transporter FeoB
MAG270_00158	CDS	225				hypothetical protein
MAG270_00159	CDS	2196	rimO	2.8.4.4		Ribosomal protein S12 methylthiotransferase RimO
MAG270_00160	CDS	711				hypothetical protein
MAG270_00161	tRNA	76				tRNA-Arg(cct)
MAG270_00162	CDS	1071	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
MAG270_00163	tRNA	76				tRNA-Asn(gtt)
MAG270_00164	CDS	717				hypothetical protein
MAG270_00165	CDS	2013	uvrB		COG0556	UvrABC system protein B
MAG270_00166	CDS	384				hypothetical protein
MAG270_00167	tRNA	77				tRNA-Asp(gtc)
MAG270_00168	tRNA	76				tRNA-Val(tac)
MAG270_00169	CDS	354	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
MAG270_00170	CDS	1188	rfnT			Riboflavin transporter RfnT
MAG270_00171	CDS	834	cvfB		COG2996	Conserved virulence factor B
MAG270_00172	CDS	2646	cirA_1		COG4771	Colicin I receptor
MAG270_00173	CDS	2040	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MAG270_00174	CDS	1023	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
MAG270_00175	CDS	858	hcaR			Hca operon transcriptional activator HcaR
MAG270_00176	CDS	1446	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
MAG270_00177	CDS	996				hypothetical protein
MAG270_00178	CDS	1542			COG1292	Glycine betaine transporter 2
MAG270_00179	CDS	1752				hypothetical protein
MAG270_00180	CDS	735				hypothetical protein
MAG270_00181	CDS	915	gcvA			Glycine cleavage system transcriptional activator
MAG270_00182	CDS	783	iclR		COG1414	Transcriptional repressor IclR
MAG270_00183	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
MAG270_00184	CDS	1158	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
MAG270_00185	CDS	2631	dddD	2.-.-.-	COG1804	CoA-transferase/lyase DddD
MAG270_00186	CDS	1428	nylB_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
MAG270_00187	CDS	978	yofA_1		COG0583	HTH-type transcriptional regulator YofA
MAG270_00188	CDS	1137	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
MAG270_00189	CDS	339	higA-2		COG2944	Antitoxin HigA-2
MAG270_00190	CDS	690				hypothetical protein
MAG270_00191	CDS	2928	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
MAG270_00192	CDS	309	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
MAG270_00193	CDS	1242	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
MAG270_00194	CDS	879	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MAG270_00195	CDS	642				hypothetical protein
MAG270_00196	CDS	1461	ethA_1	1.14.13.-		FAD-containing monooxygenase EthA
MAG270_00197	CDS	1158	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
MAG270_00198	CDS	435	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
MAG270_00199	CDS	882	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
MAG270_00200	CDS	1023	curA_1	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MAG270_00201	CDS	93				hypothetical protein
MAG270_00202	CDS	1176		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MAG270_00203	CDS	1140	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MAG270_00204	CDS	1215	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
MAG270_00205	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
MAG270_00206	CDS	978	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
MAG270_00207	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
MAG270_00208	CDS	1824	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
MAG270_00209	CDS	324	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
MAG270_00210	CDS	390		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
MAG270_00211	CDS	960		3.1.1.23	COG2267	Monoacylglycerol lipase
MAG270_00212	CDS	408				hypothetical protein
MAG270_00213	CDS	807	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MAG270_00214	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
MAG270_00215	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MAG270_00216	CDS	1065	ftsY		COG0552	Signal recognition particle receptor FtsY
MAG270_00217	CDS	684	ftsE		COG2884	Cell division ATP-binding protein FtsE
MAG270_00218	CDS	981	ftsX		COG2177	Cell division protein FtsX
MAG270_00219	CDS	858	rpoH		COG0568	RNA polymerase sigma factor RpoH
MAG270_00220	CDS	369				hypothetical protein
MAG270_00221	CDS	813	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MAG270_00222	CDS	738	mip	5.2.1.8	COG0545	Outer membrane protein MIP
MAG270_00223	CDS	489	rsd		COG3160	Regulator of sigma D
MAG270_00224	CDS	720	yohK		COG1346	Inner membrane protein YohK
MAG270_00225	CDS	351	cidA			Holin-like protein CidA
MAG270_00226	CDS	492	dsbB		COG1495	Disulfide bond formation protein B
MAG270_00227	CDS	1566	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
MAG270_00228	CDS	273				hypothetical protein
MAG270_00229	CDS	585	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
MAG270_00230	CDS	3138	swrC_1		COG0841	Swarming motility protein SwrC
MAG270_00231	CDS	1218	bepF_1			Efflux pump periplasmic linker BepF
MAG270_00232	CDS	1284	gltP		COG1301	Proton/glutamate-aspartate symporter
MAG270_00233	CDS	1335	lplT			Lysophospholipid transporter LplT
MAG270_00234	CDS	270				hypothetical protein
MAG270_00235	CDS	222				hypothetical protein
MAG270_00236	CDS	114				hypothetical protein
MAG270_00237	CDS	687				hypothetical protein
MAG270_00238	CDS	522				hypothetical protein
MAG270_00239	CDS	438	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MAG270_00240	CDS	1149	pilT_1		COG2805	Twitching mobility protein
MAG270_00241	CDS	1035	pilT_2		COG2805	Twitching mobility protein
MAG270_00242	CDS	753			COG0325	Pyridoxal phosphate homeostasis protein
MAG270_00243	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MAG270_00244	CDS	573				hypothetical protein
MAG270_00245	CDS	1044	tas		COG0667	Protein tas
MAG270_00246	CDS	1158	metXS	2.3.1.46		Homoserine O-succinyltransferase
MAG270_00247	CDS	609	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
MAG270_00248	CDS	435				hypothetical protein
MAG270_00249	CDS	615	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MAG270_00250	CDS	1092	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
MAG270_00251	CDS	957	fieF		COG0053	Ferrous-iron efflux pump FieF
MAG270_00252	CDS	2157	merA	1.16.1.1		Mercuric reductase
MAG270_00253	CDS	753		4.2.1.17		putative enoyl-CoA hydratase echA14
MAG270_00254	CDS	783	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
MAG270_00255	CDS	1215	glpD_1	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
MAG270_00256	CDS	336				hypothetical protein
MAG270_00257	CDS	1377	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MAG270_00258	CDS	1656	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
MAG270_00259	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
MAG270_00260	CDS	747	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
MAG270_00261	CDS	690	yccA		COG0670	Modulator of FtsH protease YccA
MAG270_00262	CDS	300	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
MAG270_00263	CDS	1104	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
MAG270_00264	CDS	465				hypothetical protein
MAG270_00265	CDS	1353				hypothetical protein
MAG270_00266	CDS	1032		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
MAG270_00267	CDS	1044				hypothetical protein
MAG270_00268	CDS	591				hypothetical protein
MAG270_00269	CDS	777	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
MAG270_00270	CDS	1803		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
MAG270_00271	CDS	828	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
MAG270_00272	CDS	2217	qbdA_1	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
MAG270_00273	CDS	1071	rbn	3.1.-.-	COG1234	Ribonuclease BN
MAG270_00274	CDS	1353	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
MAG270_00275	CDS	939		1.13.12.16	COG2070	Nitronate monooxygenase
MAG270_00276	CDS	450				hypothetical protein
MAG270_00277	CDS	372		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
MAG270_00278	CDS	1080	sohB	3.4.21.-	COG0616	putative protease SohB
MAG270_00279	CDS	834	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
MAG270_00280	CDS	1506	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
MAG270_00281	CDS	1674	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MAG270_00282	CDS	1176				hypothetical protein
MAG270_00283	CDS	846				hypothetical protein
MAG270_00284	CDS	426				hypothetical protein
MAG270_00285	CDS	444				hypothetical protein
MAG270_00286	CDS	273	ycgL		COG3100	Protein YcgL
MAG270_00287	CDS	1125	rnd	3.1.13.5	COG0349	Ribonuclease D
MAG270_00288	CDS	594	recR		COG0353	Recombination protein RecR
MAG270_00289	CDS	318	ybaB		COG0718	Nucleoid-associated protein YbaB
MAG270_00290	CDS	1956	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
MAG270_00291	CDS	636	soxG	1.5.3.1		Sarcosine oxidase subunit gamma
MAG270_00292	CDS	3003	soxA_2	1.5.3.1		Sarcosine oxidase subunit alpha
MAG270_00293	CDS	291	soxD_2	1.5.3.1		Sarcosine oxidase subunit delta
MAG270_00294	CDS	1251	soxB_2	1.5.3.1		Sarcosine oxidase subunit beta
MAG270_00295	CDS	981	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
MAG270_00296	CDS	1029	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
MAG270_00297	CDS	2028				hypothetical protein
MAG270_00298	CDS	894	acsE	2.1.1.258	COG1410	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
MAG270_00299	CDS	984	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
MAG270_00300	CDS	459				hypothetical protein
MAG270_00301	CDS	309				hypothetical protein
MAG270_00302	CDS	708				hypothetical protein
MAG270_00303	CDS	699	metH_1	2.1.1.13	COG0646	Methionine synthase
MAG270_00304	CDS	1554	mtgB	2.1.1.-	COG5598	Glycine betaine methyltransferase
MAG270_00305	CDS	2514	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
MAG270_00306	CDS	1668	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
MAG270_00307	CDS	1713	oppA		COG4166	Periplasmic oligopeptide-binding protein
MAG270_00308	CDS	936	oppB		COG0601	Oligopeptide transport system permease protein OppB
MAG270_00309	CDS	915	oppC		COG1173	Oligopeptide transport system permease protein OppC
MAG270_00310	CDS	1638	gsiA	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
MAG270_00311	CDS	756	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MAG270_00312	CDS	624	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
MAG270_00313	CDS	1221	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
MAG270_00314	CDS	1542	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MAG270_00315	CDS	501	cvpA		COG1286	Colicin V production protein
MAG270_00316	CDS	522	dedD			Cell division protein DedD
MAG270_00317	CDS	1350	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MAG270_00318	CDS	873	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MAG270_00319	CDS	621	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MAG270_00320	CDS	858	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MAG270_00321	CDS	2568				hypothetical protein
MAG270_00322	CDS	1113	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MAG270_00323	CDS	1071	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
MAG270_00324	CDS	648	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
MAG270_00325	CDS	1434	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
MAG270_00326	CDS	864	cmpR			HTH-type transcriptional activator CmpR
MAG270_00327	CDS	2634	pepN	3.4.11.2	COG0308	Aminopeptidase N
MAG270_00328	CDS	840				hypothetical protein
MAG270_00329	CDS	246				hypothetical protein
MAG270_00330	CDS	642	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
MAG270_00331	CDS	894	nadK	2.7.1.23	COG0061	NAD kinase
MAG270_00332	CDS	957		3.1.1.23	COG2267	Monoacylglycerol lipase
MAG270_00333	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
MAG270_00334	CDS	945	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
MAG270_00335	CDS	543	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MAG270_00336	tRNA	77				tRNA-Met(cat)
MAG270_00337	CDS	708				hypothetical protein
MAG270_00338	CDS	975	afr	1.1.1.292		1,5-anhydro-D-fructose reductase
MAG270_00339	CDS	1599	csbC_1			putative metabolite transport protein CsbC
MAG270_00340	CDS	1620	opuD_1		COG1292	Glycine betaine transporter OpuD
MAG270_00341	CDS	1125			COG2220	putative protein
MAG270_00342	CDS	456	yabI		COG0586	Inner membrane protein YabI
