locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG212_00041	CDS	849				hypothetical protein
MAG212_00042	CDS	1776				hypothetical protein
MAG212_00043	CDS	1473	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
MAG212_00044	CDS	798	murI	5.1.1.3		Glutamate racemase
MAG212_00045	CDS	1263	fpgS	6.3.2.17		Folylpolyglutamate synthase
MAG212_00046	CDS	1251	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MAG212_00047	CDS	1089				hypothetical protein
MAG212_00048	CDS	1203		2.6.1.1		Aspartate aminotransferase
MAG212_00049	CDS	249	rpmE2		COG0254	50S ribosomal protein L31 type B
MAG212_00050	CDS	999				hypothetical protein
MAG212_00051	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
MAG212_00052	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MAG212_00053	CDS	435	mprA		COG1846	Transcriptional repressor MprA
MAG212_00054	CDS	1065	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
MAG212_00055	CDS	708	plsC_1	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MAG212_00056	CDS	525				hypothetical protein
MAG212_00057	CDS	852	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
MAG212_00058	CDS	993				hypothetical protein
MAG212_00059	CDS	1344	pepC	3.4.22.40	COG3579	Aminopeptidase C
MAG212_00060	CDS	1422	glpK	2.7.1.30	COG0554	Glycerol kinase
MAG212_00061	CDS	1200			COG0477	putative MFS-type transporter
MAG212_00062	CDS	306	fdxA		COG1146	Ferredoxin
MAG212_00063	CDS	1107	apbC		COG0489	Iron-sulfur cluster carrier protein
MAG212_00064	CDS	750	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
MAG212_00065	CDS	2409	bamA_1		COG4775	Outer membrane protein assembly factor BamA
MAG212_00066	CDS	528				hypothetical protein
MAG212_00067	CDS	1008	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
MAG212_00068	CDS	945	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
MAG212_00069	CDS	465	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MAG212_00070	CDS	726	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
MAG212_00071	CDS	654				hypothetical protein
MAG212_00072	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
MAG212_00073	CDS	1170	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
MAG212_00074	CDS	708				hypothetical protein
MAG212_00075	CDS	570	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MAG212_00076	CDS	861	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
MAG212_00077	CDS	534				hypothetical protein
MAG212_00078	CDS	1350				hypothetical protein
MAG212_00079	CDS	1014				hypothetical protein
MAG212_00080	CDS	804	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
MAG212_00081	CDS	477				hypothetical protein
MAG212_00082	CDS	177				hypothetical protein
MAG212_00083	CDS	513	rpoE_1			ECF RNA polymerase sigma-E factor
MAG212_00084	CDS	291				hypothetical protein
MAG212_00085	CDS	1032				hypothetical protein
MAG212_00086	CDS	582				hypothetical protein
MAG212_00087	CDS	594	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MAG212_00088	CDS	561	adk	2.7.4.3		Adenylate kinase
MAG212_00089	CDS	1620	psuT		COG1972	Putative pseudouridine transporter
MAG212_00090	CDS	567	tdk	2.7.1.21	COG1435	Thymidine kinase
MAG212_00091	CDS	615	udk	2.7.1.48	COG0572	Uridine kinase
MAG212_00092	CDS	384	cdd	3.5.4.5	COG0295	Cytidine deaminase
MAG212_00093	CDS	657				hypothetical protein
MAG212_00094	CDS	2256				hypothetical protein
MAG212_00095	CDS	717				hypothetical protein
MAG212_00096	CDS	879				hypothetical protein
MAG212_00097	CDS	3240				hypothetical protein
MAG212_00098	CDS	411	arsC	1.20.4.4		Arsenate reductase
MAG212_00099	CDS	633	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
MAG212_00100	CDS	825	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
MAG212_00101	CDS	444	yqeY		COG1610	putative protein YqeY
MAG212_00102	CDS	528				hypothetical protein
MAG212_00103	CDS	1764	dnaG	2.7.7.-	COG0358	DNA primase
MAG212_00104	CDS	1434	xlyA	3.5.1.28	COG1388	N-acetylmuramoyl-L-alanine amidase XlyA
MAG212_00105	CDS	873				hypothetical protein
MAG212_00106	CDS	1392				hypothetical protein
MAG212_00107	CDS	738				hypothetical protein
MAG212_00108	CDS	1305				hypothetical protein
MAG212_00109	CDS	1515	hyaD	2.4.1.212		Hyaluronan synthase
MAG212_00110	CDS	1179				hypothetical protein
MAG212_00111	CDS	1257			COG2385	putative protein
MAG212_00112	CDS	1833	sglT_1			Sodium/glucose cotransporter
MAG212_00113	CDS	1113				hypothetical protein
MAG212_00114	CDS	1494	acoD	1.2.1.3	COG1012	Acetaldehyde dehydrogenase 2
MAG212_00115	CDS	372				hypothetical protein
MAG212_00116	CDS	759	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
MAG212_00117	CDS	1068		3.1.1.-	COG3386	Lactonase drp35
MAG212_00118	CDS	276		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MAG212_00119	CDS	1398	mepA		COG0534	Multidrug export protein MepA
MAG212_00120	CDS	1821		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
MAG212_00121	CDS	744	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MAG212_00122	CDS	762	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
MAG212_00123	CDS	1167	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
MAG212_00124	CDS	1032				hypothetical protein
MAG212_00125	CDS	930	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MAG212_00126	CDS	390				hypothetical protein
MAG212_00127	CDS	459				hypothetical protein
MAG212_00128	CDS	207				hypothetical protein
MAG212_00129	CDS	90				hypothetical protein
MAG212_00130	CDS	387				hypothetical protein
MAG212_00131	CDS	180				hypothetical protein
MAG212_00132	CDS	384		2.8.1.-	COG0607	Sulfurtransferase
MAG212_00133	CDS	246				hypothetical protein
MAG212_00134	CDS	588	sigE		COG1595	ECF RNA polymerase sigma factor SigE
MAG212_00135	CDS	330	trxA_1			Thioredoxin
MAG212_00136	CDS	1794	sdcS_1		COG0471	Sodium-dependent dicarboxylate transporter SdcS
MAG212_00137	CDS	330				hypothetical protein
MAG212_00138	CDS	1602		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
MAG212_00139	CDS	4626		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
MAG212_00140	CDS	354				hypothetical protein
MAG212_00141	CDS	525				hypothetical protein
MAG212_00142	CDS	882	ctaB2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase 2
MAG212_00143	CDS	588	ypmQ_1		COG1999	SCO1 protein 
MAG212_00144	CDS	936	ctaA	1.3.-.-		Heme A synthase
MAG212_00145	CDS	1299				hypothetical protein
MAG212_00146	CDS	108				hypothetical protein
MAG212_00147	CDS	150				hypothetical protein
MAG212_00148	CDS	165				hypothetical protein
MAG212_00149	CDS	879				hypothetical protein
MAG212_00150	CDS	555	petC1	1.10.9.1	COG0723	Cytochrome b6-f complex iron-sulfur subunit 1
MAG212_00151	CDS	795	petB_1		COG1290	Cytochrome b6
MAG212_00152	CDS	1119				hypothetical protein
MAG212_00153	CDS	2979				hypothetical protein
MAG212_00154	CDS	837	ypmQ_2		COG1999	SCO1 protein 
MAG212_00155	CDS	711				hypothetical protein
MAG212_00156	CDS	477				hypothetical protein
MAG212_00157	CDS	159				hypothetical protein
MAG212_00158	CDS	327	rsxB_1			Electron transport complex subunit RsxB
MAG212_00159	CDS	1710	coxN	1.9.3.1	COG0843	Alternative cytochrome c oxidase subunit 1
MAG212_00160	CDS	600	ctaE	1.9.3.1		Cytochrome c oxidase subunit 3
MAG212_00161	CDS	306				hypothetical protein
MAG212_00162	CDS	201				hypothetical protein
MAG212_00163	CDS	234				hypothetical protein
MAG212_00164	CDS	840	coxM	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
MAG212_00165	CDS	984	tolB_1			Protein TolB
MAG212_00166	CDS	441	pheA		COG0077	P-protein
MAG212_00167	CDS	729	tyrA		COG0287	T-protein
MAG212_00168	CDS	1350	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
MAG212_00169	CDS	1263	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
MAG212_00170	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MAG212_00171	CDS	1161	aroC	4.2.3.5	COG0082	Chorismate synthase
MAG212_00172	CDS	495	aroK	2.7.1.71	COG0703	Shikimate kinase
MAG212_00173	CDS	1071	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MAG212_00174	CDS	429	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
MAG212_00175	CDS	183				hypothetical protein
MAG212_00176	CDS	432				hypothetical protein
MAG212_00177	CDS	2253				hypothetical protein
MAG212_00178	CDS	564				hypothetical protein
MAG212_00179	CDS	1398	kch_1		COG1226	Voltage-gated potassium channel Kch
MAG212_00180	CDS	3189	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MAG212_00181	CDS	756				hypothetical protein
MAG212_00182	CDS	837				hypothetical protein
MAG212_00183	CDS	906	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
MAG212_00184	CDS	1089	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MAG212_00185	CDS	846				hypothetical protein
MAG212_00186	CDS	858				hypothetical protein
MAG212_00187	CDS	420				hypothetical protein
MAG212_00188	CDS	471				hypothetical protein
MAG212_00189	CDS	441				hypothetical protein
MAG212_00190	CDS	2004	ligA	6.5.1.2	COG0272	DNA ligase
MAG212_00191	CDS	1218	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MAG212_00192	CDS	312				hypothetical protein
MAG212_00193	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
MAG212_00194	CDS	762	yadH		COG0842	Inner membrane transport permease YadH
MAG212_00195	CDS	717				hypothetical protein
MAG212_00196	CDS	1455				hypothetical protein
MAG212_00197	CDS	1074	plsX_1	2.3.1.-	COG0416	Phosphate acyltransferase
MAG212_00198	CDS	381				hypothetical protein
MAG212_00199	CDS	2955	tolB_2		COG0823	Protein TolB
MAG212_00200	CDS	648	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
MAG212_00201	CDS	639	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
MAG212_00202	CDS	735	tylM1	2.1.1.235		dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
MAG212_00203	CDS	1083	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
MAG212_00204	CDS	717				hypothetical protein
MAG212_00205	CDS	405	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
MAG212_00206	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MAG212_00207	CDS	3435	dnaE_1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MAG212_00208	CDS	843	cyoE	2.5.1.-		Protoheme IX farnesyltransferase
MAG212_00209	CDS	1203		3.1.1.3		Lipase
MAG212_00210	CDS	915				hypothetical protein
MAG212_00211	CDS	2238	priA	3.6.4.-	COG1198	Primosomal protein N'
MAG212_00212	CDS	444	rplI		COG0359	50S ribosomal protein L9
MAG212_00213	CDS	228	rpsR		COG0238	30S ribosomal protein S18
MAG212_00214	CDS	528	rpsF		COG0360	30S ribosomal protein S6
MAG212_00215	CDS	2124	hppA1	3.6.1.1	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
MAG212_00216	CDS	555	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
MAG212_00217	CDS	651	ctc		COG1825	General stress protein CTC
MAG212_00218	CDS	951	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MAG212_00219	tRNA	72				tRNA-Gln(ttg)
MAG212_00220	CDS	618	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MAG212_00221	CDS	1137				hypothetical protein
MAG212_00222	CDS	630				hypothetical protein
MAG212_00223	CDS	1167				hypothetical protein
MAG212_00224	CDS	474	ispF	4.6.1.12		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
MAG212_00225	CDS	693	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
MAG212_00226	CDS	1053	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
MAG212_00227	CDS	1023	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
MAG212_00228	CDS	2844	uvrA			UvrABC system protein A
MAG212_00229	CDS	555				hypothetical protein
MAG212_00230	CDS	696				hypothetical protein
MAG212_00231	CDS	918	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
MAG212_00232	CDS	900	impX			Riboflavin transporter ImpX
MAG212_00233	CDS	1278				hypothetical protein
MAG212_00234	CDS	381				hypothetical protein
MAG212_00235	CDS	438				hypothetical protein
MAG212_00236	CDS	837	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
MAG212_00237	CDS	552	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
MAG212_00238	CDS	1104	ychF		COG0012	Ribosome-binding ATPase YchF
MAG212_00239	CDS	651				hypothetical protein
MAG212_00240	CDS	990	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MAG212_00241	CDS	585				hypothetical protein
MAG212_00242	CDS	1137	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
MAG212_00243	CDS	645				hypothetical protein
MAG212_00244	CDS	1020	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MAG212_00245	CDS	3873				hypothetical protein
MAG212_00246	CDS	2514				hypothetical protein
MAG212_00247	CDS	819				hypothetical protein
MAG212_00248	CDS	1614	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
MAG212_00249	CDS	615	tolQ		COG0811	Protein TolQ
MAG212_00250	CDS	396				hypothetical protein
MAG212_00251	CDS	411				hypothetical protein
MAG212_00252	CDS	615				hypothetical protein
MAG212_00253	CDS	753	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
MAG212_00254	CDS	1920	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
MAG212_00255	CDS	672				hypothetical protein
MAG212_00256	CDS	711				hypothetical protein
MAG212_00257	CDS	933	thrB_1	2.7.1.39	COG2334	Homoserine kinase
MAG212_00258	CDS	1206	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
MAG212_00259	CDS	1575				hypothetical protein
MAG212_00260	CDS	1068				hypothetical protein
MAG212_00261	CDS	822				hypothetical protein
MAG212_00262	CDS	3015				hypothetical protein
MAG212_00263	CDS	2703	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
MAG212_00264	CDS	1386	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
MAG212_00265	CDS	255	rsxB_2			Electron transport complex subunit RsxB
MAG212_00266	CDS	1086	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
MAG212_00267	CDS	807	korB_1	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
MAG212_00268	CDS	552	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
MAG212_00269	CDS	258				hypothetical protein
MAG212_00270	CDS	825	buk2	2.7.2.7	COG3426	putative butyrate kinase 2
MAG212_00271	CDS	828	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
MAG212_00272	CDS	1689				hypothetical protein
MAG212_00273	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MAG212_00274	CDS	996	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
MAG212_00275	CDS	228				hypothetical protein
MAG212_00276	CDS	246				hypothetical protein
MAG212_00277	CDS	936	fliG		COG1536	Flagellar motor switch protein FliG
MAG212_00278	CDS	1740				hypothetical protein
MAG212_00279	CDS	846	motB_2		COG1360	Motility protein B
MAG212_00280	CDS	786	pomA_2		COG1291	Chemotaxis protein PomA
MAG212_00281	CDS	1368				hypothetical protein
MAG212_00282	CDS	1191				hypothetical protein
MAG212_00283	CDS	621				hypothetical protein
MAG212_00284	CDS	933	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
MAG212_00285	CDS	336				hypothetical protein
MAG212_00286	CDS	966	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
MAG212_00287	CDS	828				hypothetical protein
MAG212_00288	CDS	1239	hao1	1.7.2.6		Hydroxylamine oxidoreductase
MAG212_00289	CDS	315				hypothetical protein
MAG212_00290	CDS	198				hypothetical protein
MAG212_00291	CDS	1698	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MAG212_00292	CDS	126				hypothetical protein
MAG212_00293	CDS	612				hypothetical protein
MAG212_00294	CDS	855				hypothetical protein
MAG212_00295	CDS	390	ytrA		COG1725	HTH-type transcriptional repressor YtrA
MAG212_00296	CDS	237				hypothetical protein
MAG212_00297	CDS	444	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MAG212_00298	CDS	1398	cefD_1	5.1.1.17	COG0520	Isopenicillin N epimerase
MAG212_00299	CDS	639				hypothetical protein
MAG212_00300	CDS	444				hypothetical protein
MAG212_00301	CDS	435				hypothetical protein
MAG212_00302	CDS	1248				hypothetical protein
MAG212_00303	CDS	1863				hypothetical protein
MAG212_00304	CDS	3429				hypothetical protein
MAG212_00305	CDS	645				hypothetical protein
MAG212_00306	CDS	1857				hypothetical protein
MAG212_00307	CDS	1197	envC		COG4942	Murein hydrolase activator EnvC
MAG212_00308	CDS	1152	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
MAG212_00309	CDS	1494	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
MAG212_00310	CDS	1476				hypothetical protein
MAG212_00311	CDS	1248				hypothetical protein
MAG212_00312	CDS	768	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MAG212_00313	CDS	783	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
MAG212_00314	CDS	192				hypothetical protein
MAG212_00315	CDS	246	rpsU		COG0828	30S ribosomal protein S21
MAG212_00316	CDS	1338	algC_1	5.4.2.2		Phosphomannomutase/phosphoglucomutase
MAG212_00317	CDS	900	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
MAG212_00318	CDS	1449	aldA_1	1.2.1.3		Putative aldehyde dehydrogenase AldA
MAG212_00319	CDS	864	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MAG212_00320	CDS	804	punA	2.4.2.1		Purine nucleoside phosphorylase 1
MAG212_00321	CDS	1311	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
MAG212_00322	CDS	1413	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
MAG212_00323	CDS	1056	mscS_1		COG0668	Small-conductance mechanosensitive channel
MAG212_00324	CDS	2028			COG4413	Urea transporter
MAG212_00325	CDS	1353	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
MAG212_00326	CDS	1047				hypothetical protein
MAG212_00327	CDS	249				hypothetical protein
MAG212_00328	CDS	429				hypothetical protein
MAG212_00329	CDS	786				hypothetical protein
MAG212_00330	CDS	975				hypothetical protein
MAG212_00331	CDS	276				hypothetical protein
MAG212_00332	CDS	1251				hypothetical protein
MAG212_00333	CDS	1578				hypothetical protein
MAG212_00334	CDS	330				hypothetical protein
MAG212_00335	CDS	510				hypothetical protein
MAG212_00336	CDS	1413	pyk_1	2.7.1.40		Pyruvate kinase
MAG212_00337	CDS	1299				hypothetical protein
MAG212_00338	CDS	363	apaG_1		COG2967	Protein ApaG
MAG212_00339	CDS	912	clcA_1	1.13.11.-		Chlorocatechol 1,2-dioxygenase
MAG212_00340	CDS	2517	ppc_1	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
MAG212_00341	CDS	825	mltB_1	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
MAG212_00342	CDS	252				hypothetical protein
MAG212_00343	CDS	312				hypothetical protein
MAG212_00344	CDS	1008				hypothetical protein
MAG212_00345	CDS	1218	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
MAG212_00346	CDS	429				hypothetical protein
MAG212_00347	CDS	147				hypothetical protein
MAG212_00348	CDS	336				hypothetical protein
MAG212_00349	CDS	453				hypothetical protein
MAG212_00350	CDS	1923				hypothetical protein
MAG212_00351	CDS	717				hypothetical protein
MAG212_00352	CDS	1083				hypothetical protein
MAG212_00353	CDS	603				hypothetical protein
MAG212_00354	CDS	1428				hypothetical protein
MAG212_00355	CDS	966	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
MAG212_00356	CDS	1059				hypothetical protein
MAG212_00357	CDS	1830				hypothetical protein
MAG212_00358	CDS	2034				hypothetical protein
MAG212_00359	CDS	780				hypothetical protein
MAG212_00360	CDS	306				hypothetical protein
MAG212_00361	CDS	2289			COG2409	Acyltrehalose exporter MmpL10
MAG212_00362	CDS	633	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
MAG212_00363	CDS	1371	opuE_1		COG0591	Osmoregulated proline transporter OpuE
MAG212_00364	CDS	1074	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
MAG212_00365	CDS	1191	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
MAG212_00366	CDS	1791				hypothetical protein
MAG212_00367	CDS	1356				hypothetical protein
MAG212_00368	CDS	963				hypothetical protein
MAG212_00369	CDS	1512				hypothetical protein
MAG212_00370	CDS	1992				hypothetical protein
MAG212_00371	CDS	1953	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MAG212_00372	CDS	999	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
MAG212_00373	CDS	1029	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
MAG212_00374	CDS	399				hypothetical protein
MAG212_00375	CDS	342				hypothetical protein
MAG212_00376	CDS	777	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
MAG212_00377	CDS	243				hypothetical protein
MAG212_00378	CDS	741				hypothetical protein
MAG212_00379	CDS	102				hypothetical protein
MAG212_00380	CDS	1014	splG	4.1.99.14		Spore photoproduct lyase
MAG212_00381	CDS	822				hypothetical protein
MAG212_00382	CDS	615				hypothetical protein
MAG212_00383	CDS	1137	cefD_2	5.1.1.17	COG0520	Isopenicillin N epimerase
MAG212_00384	CDS	1107	alkB1	1.14.15.3		Alkane 1-monooxygenase 1
MAG212_00385	CDS	216	pspC		COG1983	Phage shock protein C
MAG212_00386	CDS	171				hypothetical protein
MAG212_00387	CDS	801				hypothetical protein
MAG212_00388	CDS	4680				hypothetical protein
MAG212_00389	CDS	564				hypothetical protein
MAG212_00390	CDS	1050				hypothetical protein
MAG212_00391	CDS	474				hypothetical protein
MAG212_00392	CDS	636				hypothetical protein
MAG212_00393	CDS	420				hypothetical protein
MAG212_00394	CDS	1635				hypothetical protein
MAG212_00395	CDS	3186				hypothetical protein
MAG212_00396	CDS	210	cspA		COG1278	putative cold shock protein A
MAG212_00397	tRNA	75				tRNA-Val(tac)
MAG212_00398	CDS	2412	lon2	3.4.21.53	COG0466	Lon protease 2
MAG212_00399	CDS	645				hypothetical protein
MAG212_00400	CDS	870	lipA	2.8.1.8		Lipoyl synthase
MAG212_00401	CDS	828				hypothetical protein
MAG212_00402	CDS	1302	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MAG212_00403	CDS	2007	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
MAG212_00404	CDS	657	lipB	2.3.1.181	COG0321	Octanoyltransferase
MAG212_00405	CDS	1389	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MAG212_00406	CDS	558	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MAG212_00407	CDS	672				hypothetical protein
