locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG253_00236	CDS	720				hypothetical protein
MAG253_00237	CDS	783				hypothetical protein
MAG253_00238	CDS	1356	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MAG253_00239	CDS	576				hypothetical protein
MAG253_00240	CDS	339				hypothetical protein
MAG253_00241	CDS	945	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
MAG253_00242	CDS	552	pyrR_1		COG2065	Bifunctional protein PyrR
MAG253_00243	CDS	1632	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MAG253_00244	CDS	405				hypothetical protein
MAG253_00245	CDS	543				hypothetical protein
MAG253_00246	CDS	783	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MAG253_00247	CDS	1758			COG1132	putative ABC transporter ATP-binding protein
MAG253_00248	CDS	1044	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
MAG253_00249	CDS	516				hypothetical protein
MAG253_00250	CDS	426				hypothetical protein
MAG253_00251	CDS	471				hypothetical protein
MAG253_00252	CDS	453				hypothetical protein
MAG253_00253	CDS	789	fadF_1	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
MAG253_00254	CDS	426				hypothetical protein
MAG253_00255	CDS	1263	fadF_2	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
MAG253_00256	CDS	972	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
MAG253_00257	CDS	1125	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
MAG253_00258	CDS	2439	lptD_1			LPS-assembly protein LptD
MAG253_00259	CDS	579	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
MAG253_00260	CDS	399	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MAG253_00261	CDS	1389	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MAG253_00262	CDS	921	potA	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
MAG253_00263	CDS	348	rplT		COG0292	50S ribosomal protein L20
MAG253_00264	CDS	195	rpmI		COG0291	50S ribosomal protein L35
MAG253_00265	CDS	459	infC		COG0290	Translation initiation factor IF-3
MAG253_00266	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
MAG253_00267	CDS	429		3.1.2.-	COG2050	Putative esterase
MAG253_00268	CDS	978	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
MAG253_00269	CDS	1614	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
MAG253_00270	CDS	822	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
MAG253_00271	CDS	903	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
MAG253_00272	CDS	1080		5.1.1.-	COG4948	N-succinyl-L-Arg/Lys racemase
MAG253_00273	CDS	1005	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
MAG253_00274	CDS	657	tal	2.2.1.2	COG0176	Transaldolase
MAG253_00275	CDS	2325	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
MAG253_00276	CDS	1557	bsn	3.1.-.-	COG2356	Extracellular ribonuclease
MAG253_00277	CDS	552				hypothetical protein
MAG253_00278	CDS	960	rgtE_1	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
MAG253_00279	CDS	969	mftF	2.-.-.-	COG0463	Putative mycofactocin biosynthesis glycosyltransferase MftF
MAG253_00280	CDS	435	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
MAG253_00281	CDS	894	xerD_1		COG4974	Tyrosine recombinase XerD
MAG253_00282	CDS	1038	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
MAG253_00283	CDS	1473				hypothetical protein
MAG253_00284	tRNA	88				tRNA-Ser(tga)
MAG253_00285	CDS	1149				hypothetical protein
MAG253_00286	CDS	516				hypothetical protein
MAG253_00287	CDS	1017	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MAG253_00288	CDS	420	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
MAG253_00289	CDS	414				hypothetical protein
MAG253_00290	CDS	819				hypothetical protein
MAG253_00291	CDS	2190				hypothetical protein
MAG253_00292	CDS	237				hypothetical protein
MAG253_00293	CDS	210				hypothetical protein
MAG253_00294	CDS	312				hypothetical protein
MAG253_00295	CDS	474				hypothetical protein
MAG253_00296	CDS	678				hypothetical protein
MAG253_00297	CDS	1032				hypothetical protein
MAG253_00298	CDS	714				hypothetical protein
MAG253_00299	CDS	903	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MAG253_00300	tRNA	76				tRNA-Val(gac)
MAG253_00301	CDS	576				hypothetical protein
MAG253_00302	CDS	456				hypothetical protein
MAG253_00303	CDS	1023				hypothetical protein
MAG253_00304	CDS	1230	cysNC		COG0529	Bifunctional enzyme CysN/CysC
MAG253_00305	CDS	894	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
MAG253_00306	CDS	597	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
MAG253_00307	CDS	1734				hypothetical protein
MAG253_00308	CDS	1500				hypothetical protein
MAG253_00309	CDS	2070				hypothetical protein
MAG253_00310	CDS	444	rplM		COG0102	50S ribosomal protein L13
MAG253_00311	CDS	387	rpsI		COG0103	30S ribosomal protein S9
MAG253_00312	CDS	765	rpsB		COG0052	30S ribosomal protein S2
MAG253_00313	CDS	825	tsf		COG0264	Elongation factor Ts
MAG253_00314	CDS	750	pyrH	2.7.4.22	COG0528	Uridylate kinase
MAG253_00315	CDS	564	frr		COG0233	Ribosome-recycling factor
MAG253_00316	CDS	456				hypothetical protein
MAG253_00317	CDS	624	nfuA_1			Fe/S biogenesis protein NfuA
MAG253_00318	CDS	516	yrdA_1		COG0663	Protein YrdA
MAG253_00319	CDS	1617	lepB	3.4.21.89	COG0681	Signal peptidase I
MAG253_00320	CDS	945				hypothetical protein
MAG253_00321	CDS	1614		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
MAG253_00322	CDS	1122			COG2220	putative protein
MAG253_00323	CDS	1239	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
MAG253_00324	CDS	1875	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
MAG253_00325	CDS	1161	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MAG253_00326	CDS	804	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MAG253_00327	CDS	792	racE	5.1.1.3	COG0796	Glutamate racemase 1
MAG253_00328	CDS	507				hypothetical protein
MAG253_00329	CDS	504				hypothetical protein
MAG253_00330	CDS	2472	bamA		COG4775	Outer membrane protein assembly factor BamA
MAG253_00331	CDS	720	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
MAG253_00332	CDS	897				hypothetical protein
MAG253_00333	CDS	888	nadK	2.7.1.23	COG0061	NAD kinase
MAG253_00334	CDS	498				hypothetical protein
MAG253_00335	CDS	774	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
MAG253_00336	CDS	792	ybfF	3.1.-.-	COG0596	Esterase YbfF
MAG253_00337	CDS	381				hypothetical protein
MAG253_00338	CDS	2532				hypothetical protein
MAG253_00339	CDS	717	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MAG253_00340	CDS	327				hypothetical protein
MAG253_00341	CDS	561	cysH	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
MAG253_00342	CDS	1017	ccp_1	1.11.1.5	COG1858	Cytochrome c551 peroxidase
MAG253_00343	CDS	774				hypothetical protein
MAG253_00344	CDS	672				hypothetical protein
MAG253_00345	CDS	165				hypothetical protein
MAG253_00346	CDS	1230				hypothetical protein
MAG253_00347	CDS	1659	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
MAG253_00348	CDS	1320	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
MAG253_00349	CDS	459				hypothetical protein
MAG253_00350	CDS	1131	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
MAG253_00351	CDS	1458	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
MAG253_00352	CDS	1461	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
MAG253_00353	CDS	789	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
MAG253_00354	CDS	531	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
MAG253_00355	CDS	993	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MAG253_00356	CDS	4800				hypothetical protein
MAG253_00357	CDS	606	ycgM		COG0179	putative protein YcgM
MAG253_00358	CDS	756	polC	2.7.7.7		DNA polymerase III PolC-type
MAG253_00359	CDS	1389	pdhC_1	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MAG253_00360	CDS	1839	wbbL_2	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
MAG253_00361	CDS	648	recR		COG0353	Recombination protein RecR
MAG253_00362	CDS	1416	sglT_1			Sodium/glucose cotransporter
MAG253_00363	CDS	4851		3.4.21.50		Protease 1
MAG253_00364	CDS	504				hypothetical protein
MAG253_00365	CDS	1224	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
MAG253_00366	CDS	1686	pgcA	5.4.2.2		Phosphoglucomutase
MAG253_00367	CDS	471	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
MAG253_00368	CDS	705				hypothetical protein
MAG253_00369	CDS	1089	recF		COG1195	DNA replication and repair protein RecF
MAG253_00370	CDS	297				hypothetical protein
MAG253_00371	CDS	585				hypothetical protein
MAG253_00372	CDS	420	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
MAG253_00373	CDS	1002	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
MAG253_00374	CDS	531				hypothetical protein
MAG253_00375	CDS	1269	ppiB_1	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
MAG253_00376	CDS	942	ppiB_2	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
MAG253_00377	CDS	249			COG4095	Sugar transporter SemiSWEET
