locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG237_00074	CDS	924	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
MAG237_00075	CDS	1512	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MAG237_00076	CDS	1860	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
MAG237_00077	CDS	1167	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
MAG237_00078	CDS	1251	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MAG237_00079	CDS	1086	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
MAG237_00080	CDS	1278	eno	4.2.1.11		Enolase
MAG237_00081	CDS	876	ribN_1			Riboflavin transporter
MAG237_00082	CDS	378	fur		COG0735	Ferric uptake regulation protein
MAG237_00083	CDS	1389				hypothetical protein
MAG237_00084	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
MAG237_00085	CDS	504	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MAG237_00086	CDS	789	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MAG237_00087	CDS	660	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
MAG237_00088	CDS	531	cspV		COG1278	Cold shock protein CspV
MAG237_00089	CDS	471				hypothetical protein
MAG237_00090	tRNA	77				tRNA-Pro(tgg)
MAG237_00091	CDS	3648	nrdJ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleotide reductase
MAG237_00092	CDS	747	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
MAG237_00093	CDS	2355	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
MAG237_00094	CDS	894				hypothetical protein
MAG237_00095	CDS	1092			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
MAG237_00096	CDS	903				hypothetical protein
MAG237_00097	CDS	1752	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MAG237_00098	CDS	558	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
MAG237_00099	CDS	1152	yeaW_1	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MAG237_00100	CDS	207				hypothetical protein
MAG237_00101	CDS	450				hypothetical protein
MAG237_00102	CDS	423				hypothetical protein
MAG237_00103	CDS	474	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
MAG237_00104	CDS	2754	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
MAG237_00105	CDS	300				hypothetical protein
MAG237_00106	CDS	633	eda		COG0800	KHG/KDPG aldolase
MAG237_00107	CDS	1806	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
MAG237_00108	CDS	1197	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
MAG237_00109	CDS	534				hypothetical protein
MAG237_00110	CDS	690	loiP_1	3.4.24.-	COG0501	Metalloprotease LoiP
MAG237_00111	CDS	1182				hypothetical protein
MAG237_00112	CDS	162				hypothetical protein
MAG237_00113	CDS	840				hypothetical protein
MAG237_00114	CDS	423	dksA		COG1734	RNA polymerase-binding transcription factor DksA
MAG237_00115	CDS	516				hypothetical protein
MAG237_00116	CDS	780	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
MAG237_00117	CDS	327	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
MAG237_00118	CDS	1143	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
MAG237_00119	CDS	1746	argS	6.1.1.19		Arginine--tRNA ligase
MAG237_00120	CDS	888	ftsN			Cell division protein FtsN
MAG237_00121	CDS	996	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
MAG237_00122	CDS	786	scpA_1		COG1354	Segregation and condensation protein A
MAG237_00123	CDS	669	scpB		COG1386	Segregation and condensation protein B 
MAG237_00124	CDS	186				hypothetical protein
MAG237_00125	CDS	1074	dcd	3.5.4.13		Deoxycytidine triphosphate deaminase
MAG237_00126	tRNA	77				tRNA-Pro(ggg)
MAG237_00127	CDS	693				hypothetical protein
MAG237_00128	CDS	303	ihfA		COG0776	Integration host factor subunit alpha
MAG237_00129	CDS	963	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
MAG237_00130	CDS	1086	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
MAG237_00131	CDS	165	rpmF		COG0333	50S ribosomal protein L32
MAG237_00132	CDS	543				hypothetical protein
MAG237_00133	CDS	450				hypothetical protein
MAG237_00134	CDS	399	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
MAG237_00135	CDS	765				hypothetical protein
MAG237_00136	CDS	1821	uup		COG0488	ABC transporter ATP-binding protein uup
MAG237_00137	CDS	1536	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
MAG237_00138	CDS	1194	aruH	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
MAG237_00139	CDS	1365	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MAG237_00140	CDS	741				hypothetical protein
MAG237_00141	CDS	1224	rfnT			Riboflavin transporter RfnT
MAG237_00142	CDS	1266	cobB	6.3.5.9		Hydrogenobyrinate a,c-diamide synthase
MAG237_00143	CDS	924	cobA	2.1.1.107		Uroporphyrinogen-III C-methyltransferase
MAG237_00144	CDS	1044	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
MAG237_00145	CDS	783	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
MAG237_00146	CDS	666	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
MAG237_00147	CDS	675	estB	3.1.1.1	COG0400	Carboxylesterase 2
MAG237_00148	CDS	585				hypothetical protein
MAG237_00149	CDS	933	albA	1.21.98.-	COG0535	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
MAG237_00150	CDS	1452	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
MAG237_00151	CDS	678	pgl	3.1.1.31		6-phosphogluconolactonase
MAG237_00152	CDS	1590	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
MAG237_00153	CDS	1086	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MAG237_00154	CDS	714	mngR		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
MAG237_00155	CDS	1158	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
MAG237_00156	CDS	885	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
MAG237_00157	CDS	996	rafR			HTH-type transcriptional regulator RafR
MAG237_00158	CDS	1341				hypothetical protein
MAG237_00159	CDS	1254	lacF			Lactose transport system permease protein LacF
MAG237_00160	CDS	1224	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
MAG237_00161	CDS	1566	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
MAG237_00162	CDS	1059	malK_1	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
MAG237_00163	CDS	1287	bglA	3.2.1.21		Beta-glucosidase A
MAG237_00164	CDS	1131	mglB		COG1879	D-galactose-binding periplasmic protein
MAG237_00165	CDS	1074	rbsC		COG1172	Ribose import permease protein RbsC
MAG237_00166	CDS	783	frcA_1	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
MAG237_00167	CDS	204				hypothetical protein
MAG237_00168	CDS	1002	degA_1		COG1609	HTH-type transcriptional regulator DegA
MAG237_00169	CDS	1155	afr	1.1.1.292		1,5-anhydro-D-fructose reductase
MAG237_00170	CDS	888	iolE	4.2.1.44	COG1082	Inosose dehydratase
MAG237_00171	CDS	1101	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MAG237_00172	CDS	654				hypothetical protein
MAG237_00173	CDS	429	iscR		COG1959	HTH-type transcriptional regulator IscR
MAG237_00174	CDS	984	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
MAG237_00175	CDS	1509	sufB		COG0719	FeS cluster assembly protein SufB
MAG237_00176	CDS	756	sufC		COG0396	putative ATP-dependent transporter SufC
MAG237_00177	CDS	1266	sufD		COG0719	FeS cluster assembly protein SufD
MAG237_00178	CDS	477				hypothetical protein
MAG237_00179	CDS	579				hypothetical protein
MAG237_00180	CDS	1224	sufS	2.8.1.7	COG0520	Cysteine desulfurase
MAG237_00181	tRNA	74				tRNA-Gly(ccc)
MAG237_00182	CDS	2040	nqrF	1.6.5.8		Na(+)-translocating NADH-quinone reductase subunit F
MAG237_00183	CDS	1452	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MAG237_00184	CDS	1158	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MAG237_00185	CDS	2334	cckA_1			Sensor kinase CckA
MAG237_00186	CDS	597				hypothetical protein
MAG237_00187	CDS	1089	recA			Protein RecA
MAG237_00188	CDS	2661	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MAG237_00189	CDS	291				hypothetical protein
MAG237_00190	CDS	1818	typA		COG1217	GTP-binding protein TypA/BipA
MAG237_00191	CDS	1335				hypothetical protein
MAG237_00192	CDS	1014	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MAG237_00193	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MAG237_00194	CDS	780	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MAG237_00195	CDS	1182	livK		COG0683	Leucine-specific-binding protein
MAG237_00196	CDS	1005	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
MAG237_00197	CDS	1371	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
MAG237_00198	CDS	627				hypothetical protein
MAG237_00199	CDS	882				hypothetical protein
MAG237_00200	CDS	642	gmk	2.7.4.8	COG0194	Guanylate kinase
MAG237_00201	CDS	534	yrdA		COG0663	Protein YrdA
MAG237_00202	CDS	876	tsf		COG0264	Elongation factor Ts
MAG237_00203	CDS	786	rpsB		COG0052	30S ribosomal protein S2
MAG237_00204	CDS	207	cspA_1		COG1278	Cold shock protein CspA
MAG237_00205	CDS	915	psuK	2.7.1.83	COG0524	Pseudouridine kinase
MAG237_00206	CDS	924	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
MAG237_00207	CDS	699				hypothetical protein
MAG237_00208	CDS	606	argO		COG1279	Arginine exporter protein ArgO
MAG237_00209	CDS	1821	appA_1			Oligopeptide-binding protein AppA
MAG237_00210	CDS	285				hypothetical protein
MAG237_00211	CDS	624	sutR_1		COG1396	HTH-type transcriptional regulator SutR
MAG237_00212	CDS	387				hypothetical protein
MAG237_00213	CDS	411				hypothetical protein
MAG237_00214	CDS	483				hypothetical protein
MAG237_00215	CDS	1011	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
MAG237_00216	CDS	558				hypothetical protein
MAG237_00217	CDS	2478	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
MAG237_00218	CDS	1305	hflX		COG2262	GTPase HflX
MAG237_00219	CDS	234	hfq			RNA-binding protein Hfq
MAG237_00220	CDS	1485	trkH		COG0168	Trk system potassium uptake protein TrkH
MAG237_00221	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
MAG237_00222	CDS	1401	atoC		COG2204	Regulatory protein AtoC
MAG237_00223	CDS	2259	walK_1	2.7.13.3		Sensor protein kinase WalK
MAG237_00224	CDS	1359	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
MAG237_00225	CDS	1065	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
MAG237_00226	CDS	990	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
MAG237_00227	CDS	1143	ispDF		COG0245	Bifunctional enzyme IspD/IspF
MAG237_00228	CDS	462	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
MAG237_00229	CDS	480	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
MAG237_00230	CDS	1188	amtB			Ammonia channel
MAG237_00231	CDS	456	pasT		COG2867	Persistence and stress-resistance toxin PasT
MAG237_00232	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
MAG237_00233	CDS	948	lipA	2.8.1.8	COG0320	Lipoyl synthase
MAG237_00234	CDS	1107				hypothetical protein
MAG237_00235	CDS	303				hypothetical protein
MAG237_00236	CDS	1542	mtgB_2	2.1.1.-	COG5598	Glycine betaine methyltransferase
MAG237_00237	CDS	1548	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
MAG237_00238	CDS	183				hypothetical protein
MAG237_00239	CDS	267	oatA	2.3.1.-		O-acetyltransferase OatA
MAG237_00240	CDS	345				hypothetical protein
MAG237_00241	CDS	228				hypothetical protein
MAG237_00242	CDS	714	nqo2	1.6.5.11	COG1905	NADH-quinone oxidoreductase chain 2
MAG237_00243	CDS	159				hypothetical protein
MAG237_00244	CDS	1212	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
MAG237_00245	CDS	897				hypothetical protein
MAG237_00246	CDS	612	nqo5	1.6.5.11	COG0852	NADH-quinone oxidoreductase chain 5
MAG237_00247	CDS	144				hypothetical protein
MAG237_00248	CDS	534	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
MAG237_00249	CDS	366	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
MAG237_00250	CDS	786	pksH	4.2.1.-	COG1024	putative polyketide biosynthesis enoyl-CoA hydratase PksH
MAG237_00251	CDS	891	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
MAG237_00252	CDS	1932	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MAG237_00253	CDS	471				hypothetical protein
MAG237_00254	CDS	1581		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
MAG237_00255	CDS	486				hypothetical protein
MAG237_00256	CDS	1164	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MAG237_00257	CDS	1206	btrR	2.6.1.100		L-glutamine:2-deoxy-scyllo-inosose aminotransferase
MAG237_00258	CDS	1317				hypothetical protein
MAG237_00259	CDS	669	cbbZC	3.1.3.18	COG0546	Phosphoglycolate phosphatase, chromosomal
MAG237_00260	CDS	1347	glmU			Bifunctional protein GlmU
MAG237_00261	CDS	1824	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MAG237_00262	CDS	570				hypothetical protein
MAG237_00263	CDS	165				hypothetical protein
MAG237_00264	CDS	333				hypothetical protein
MAG237_00265	CDS	690				hypothetical protein
MAG237_00266	CDS	1389		1.14.13.106	COG2124	Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase
MAG237_00267	CDS	1194				hypothetical protein
MAG237_00268	CDS	753	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MAG237_00269	CDS	240	tusA		COG0425	Sulfur carrier protein TusA
MAG237_00270	CDS	2874	rne_1	3.1.26.12	COG1530	Ribonuclease E
MAG237_00271	CDS	1335	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
MAG237_00272	CDS	1764	dctB	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
MAG237_00273	CDS	669	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
MAG237_00274	CDS	231	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
MAG237_00275	CDS	762	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MAG237_00276	CDS	1029	metH_1	2.1.1.13	COG0646	Methionine synthase
MAG237_00277	CDS	708	metH_2	2.1.1.13	COG0646	Methionine synthase
MAG237_00278	CDS	645				hypothetical protein
MAG237_00279	CDS	411	sufE		COG2166	Cysteine desulfuration protein SufE
MAG237_00280	CDS	1158	rnd_1	3.1.13.5	COG0349	Ribonuclease D
MAG237_00281	CDS	540	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MAG237_00282	CDS	1101	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
MAG237_00283	tRNA	77				tRNA-Met(cat)
MAG237_00284	CDS	411				hypothetical protein
MAG237_00285	CDS	330				hypothetical protein
MAG237_00286	CDS	465				hypothetical protein
MAG237_00287	CDS	1074	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
MAG237_00288	CDS	441	zur		COG0735	Zinc uptake regulation protein
MAG237_00289	CDS	756	znuC	3.6.3.-	COG1121	Zinc import ATP-binding protein ZnuC
MAG237_00290	CDS	798	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
MAG237_00291	CDS	423				hypothetical protein
MAG237_00292	CDS	492				hypothetical protein
MAG237_00293	CDS	1086	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
MAG237_00294	tRNA	76				tRNA-Trp(cca)
MAG237_00295	CDS	1125	metE	2.1.1.14		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
MAG237_00296	CDS	723	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
MAG237_00297	CDS	966				hypothetical protein
MAG237_00298	CDS	969				hypothetical protein
MAG237_00299	CDS	1038	degA_2		COG1609	HTH-type transcriptional regulator DegA
MAG237_00300	CDS	765	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
MAG237_00301	CDS	1041				hypothetical protein
MAG237_00302	CDS	1311	hpsN_1	1.1.1.308		Sulfopropanediol 3-dehydrogenase
MAG237_00303	CDS	882	sugB_1		COG0395	Trehalose transport system permease protein SugB
MAG237_00304	CDS	1029	ycjO_1		COG1175	Inner membrane ABC transporter permease protein YcjO
MAG237_00305	CDS	1233			COG1653	putative ABC transporter-binding protein
MAG237_00306	CDS	1053	ugpC_1	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MAG237_00307	CDS	1005				hypothetical protein
MAG237_00308	CDS	1326				hypothetical protein
MAG237_00309	CDS	1167	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
MAG237_00310	CDS	1812	gsiA_1	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
MAG237_00311	CDS	1710	appA_2			Oligopeptide-binding protein AppA
MAG237_00312	CDS	1008	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
MAG237_00313	CDS	966	gsiD		COG1173	Glutathione transport system permease protein GsiD
MAG237_00314	CDS	930	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
MAG237_00315	CDS	762	yadH_1		COG0842	Inner membrane transport permease YadH
MAG237_00316	CDS	855	sohB	3.4.21.-	COG0616	putative protease SohB
MAG237_00317	CDS	249				hypothetical protein
MAG237_00318	CDS	960	yrbG		COG0530	Inner membrane protein YrbG
MAG237_00319	CDS	777	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG237_00320	CDS	1857	uvrC		COG0322	UvrABC system protein C
MAG237_00321	CDS	648	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
MAG237_00322	CDS	252	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
MAG237_00323	CDS	468	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MAG237_00324	CDS	330				hypothetical protein
MAG237_00325	CDS	1887	yiaD_1		COG2885	putative lipoprotein YiaD
MAG237_00326	CDS	960	ubiA	2.5.1.-	COG0382	4-hydroxybenzoate octaprenyltransferase
MAG237_00327	CDS	720	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MAG237_00328	CDS	513				hypothetical protein
MAG237_00329	CDS	1371	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
MAG237_00330	CDS	609	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
MAG237_00331	CDS	1260	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
MAG237_00332	CDS	102				hypothetical protein
MAG237_00333	CDS	945	pyrB	2.1.3.2		Aspartate carbamoyltransferase
MAG237_00334	CDS	792	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
MAG237_00335	CDS	543	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
MAG237_00336	CDS	1458	yiaV		COG1566	Inner membrane protein YiaV
MAG237_00337	CDS	3393	acrF		COG0841	Multidrug export protein AcrF
MAG237_00338	CDS	795				hypothetical protein
MAG237_00339	CDS	570				hypothetical protein
MAG237_00340	CDS	1701	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
MAG237_00341	CDS	1029				hypothetical protein
MAG237_00342	CDS	141				hypothetical protein
MAG237_00343	CDS	567				hypothetical protein
MAG237_00344	CDS	330				hypothetical protein
MAG237_00345	CDS	702				hypothetical protein
MAG237_00346	CDS	870	fdhD		COG1526	Sulfur carrier protein FdhD
MAG237_00347	CDS	606	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
MAG237_00348	CDS	498	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
MAG237_00349	CDS	1257	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MAG237_00350	CDS	471	greA		COG0782	Transcription elongation factor GreA
MAG237_00351	CDS	1653		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
MAG237_00352	CDS	1668	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MAG237_00353	CDS	828	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
