MAG208_00001	K04079
MAG208_00561	K07082
MAG208_00562	K02313
MAG208_00563	K11752
MAG208_00564	K03828
MAG208_00565	K02493
MAG208_00567	K06201
MAG208_00568	K12373
MAG208_00569	K01972
MAG208_00571	K02003
MAG208_00576	K01081
MAG208_00579	K05807
MAG208_00581	K13038
MAG208_00583	K03631
MAG208_00584	K00208
MAG208_00588	K00859
MAG208_00589	K07636
MAG208_00591	K00791
MAG208_00592	K02342
MAG208_00593	K06997
MAG208_00594	K00074
MAG208_00595	K03810
MAG208_00596	K00573
MAG208_00597	K03664
MAG208_00598	K00600
MAG208_00600	K22757
MAG208_00602	K00616
MAG208_00604	K01890
MAG208_00606	K03655
MAG208_00607	K03657
MAG208_00608	K02557
MAG208_00610	K17677
MAG208_00614	K16052
MAG208_00618	K00059
MAG208_00620	K00059
MAG208_00621	K01902
MAG208_00622	K02356
MAG208_00623	K00677
MAG208_00624	K16363
MAG208_00625	K02536
MAG208_00626	K07670
MAG208_00627	K06925
MAG208_00629	K00318
MAG208_00632	K02621
MAG208_00633	K02622
MAG208_00634	K06942
MAG208_00638	K00831
MAG208_00639	K00058
MAG208_00641	K07304
MAG208_00642	K09810
MAG208_00645	K01465
MAG208_00646	K06999
MAG208_00647	K06167
MAG208_00649	K03564
MAG208_00650	K10773
MAG208_00654	K03650
MAG208_00656	K06158
MAG208_00660	K06207
MAG208_00664	K01751
MAG208_00667	K12343
MAG208_00668	K11749
MAG208_00669	K01256
MAG208_00672	K04759
MAG208_00674	K07238
MAG208_00675	K05801
MAG208_00677	K21573
MAG208_00678	K01715
MAG208_00679	K13598
MAG208_00681	K02031
MAG208_00682	K01907
MAG208_00683	K05366
MAG208_00686	K07146
MAG208_00687	K03553
MAG208_00689	K01867
MAG208_00691	K12417
MAG208_00694	K01520
MAG208_00696	K02115
MAG208_00697	K02111
MAG208_00698	K02113
MAG208_00699	K02109
MAG208_00701	K02108
MAG208_00705	K02639
MAG208_00710	K01945
MAG208_00711	K03606
MAG208_00723	K08307
MAG208_00724	K00927
MAG208_00725	K02341
MAG208_00728	K03495
MAG208_00730	K01885
MAG208_00732	K01886
MAG208_00737	K12573
MAG208_00738	K01808
MAG208_00739	K02348
MAG208_00745	K03596
MAG208_00747	K09808
MAG208_00748	K02834
MAG208_00749	K05606
MAG208_00753	K19802
MAG208_00761	K00793
MAG208_00762	K00097
MAG208_00766	K02160
MAG208_00767	K01961
MAG208_00774	K01775
MAG208_00775	K00857
MAG208_00776	K07056
MAG208_00777	K07397
MAG208_00778	K07462
MAG208_00780	K03269
MAG208_00781	K01737
MAG208_00787	K00499
MAG208_00788	K00252
MAG208_00790	K00384
MAG208_00792	K03593
MAG208_00794	K03439
MAG208_00795	K07636
MAG208_00796	K07658
MAG208_00798	K01866
MAG208_00800	K01465
MAG208_00801	K00721
MAG208_00803	K01719
MAG208_00804	K01610
MAG208_00805	K14157
MAG208_00807	K01869
MAG208_00810	K06153
MAG208_00811	K03177
MAG208_00812	K22468
MAG208_00813	K22468
MAG208_00814	K14445
MAG208_00816	K00359
MAG208_00817	K07511
MAG208_00818	K01961
MAG208_00820	K01897
MAG208_00822	K00255
MAG208_00823	K00059
MAG208_00824	K11147
MAG208_00826	K15866
MAG208_00827	K00249
MAG208_00831	K01874
MAG208_00832	K01297
MAG208_00833	K03723
MAG208_00834	K03841
MAG208_00835	K00657
MAG208_00836	K06213
MAG208_00838	K03704
MAG208_00840	K07090
MAG208_00842	K02338
MAG208_00843	K22205
MAG208_00844	K06217
MAG208_00845	K01923
MAG208_00846	K03310
MAG208_00848	K14393
MAG208_00849	K01895
MAG208_00852	K07729
MAG208_00854	K01929
MAG208_00858	K01489
MAG208_00859	K00161
MAG208_00860	K00627
MAG208_00861	K16066
MAG208_00864	K02065
MAG208_00865	K02066
MAG208_00867	K03978
MAG208_00869	K03925
MAG208_00870	K03438
MAG208_00874	K03470
MAG208_00876	K03801
MAG208_00878	K04567
MAG208_00882	K01847
MAG208_00884	K01712
MAG208_00886	K02034
MAG208_00887	K03797
MAG208_00888	K03787
MAG208_00890	K00748
MAG208_00892	K03305
MAG208_00893	K03305
MAG208_00894	K00054
MAG208_00896	K03770
MAG208_00902	K03525
MAG208_00903	K00681
MAG208_00904	K01840
MAG208_00905	K02517
MAG208_00908	K07729
MAG208_00913	K07322
MAG208_00915	K04084
MAG208_00918	K03734
MAG208_00919	K01829
MAG208_00928	K03168
MAG208_00930	K13444
MAG208_00937	K00872
MAG208_00939	K03595
MAG208_00941	K03977
MAG208_00944	K01872
MAG208_00945	K12235
MAG208_00948	K00648
MAG208_00949	K00281
MAG208_00951	K01588
MAG208_00952	K01589
MAG208_00953	K00939
MAG208_00954	K03979
MAG208_00956	K01924
MAG208_00957	K07025
MAG208_00958	K03218
MAG208_00964	K02950
MAG208_00965	K02992
MAG208_00966	K02355
MAG208_00967	K02946
MAG208_00968	K02906
MAG208_00969	K02926
MAG208_00970	K02892
MAG208_00971	K02886
MAG208_00972	K02965
MAG208_00973	K02890
MAG208_00974	K02982
MAG208_00975	K02878
MAG208_00977	K02961
MAG208_00978	K02874
MAG208_00979	K02895
MAG208_00980	K02931
MAG208_00981	K02954
MAG208_00982	K02994
MAG208_00983	K02933
MAG208_00984	K02881
MAG208_00985	K02988
MAG208_00987	K02876
MAG208_00988	K03076
MAG208_00989	K02518
MAG208_00990	K02952
MAG208_00991	K02948
MAG208_00992	K02986
MAG208_00993	K03040
MAG208_00994	K02879
MAG208_00997	K02357
MAG208_00998	K09903
MAG208_00999	K02838
MAG208_01001	K01893
MAG208_01002	K03092
MAG208_01006	K03561
MAG208_01008	K03424
MAG208_01009	K00658
MAG208_01010	K03932
MAG208_01011	K00164
MAG208_01012	K13789
MAG208_01013	K01876
MAG208_01015	K11991
MAG208_01017	K01129
MAG208_01020	K10807
MAG208_01021	K10808
MAG208_01023	K01493
MAG208_01024	K04084
MAG208_01029	K17759
MAG208_01031	K01241
MAG208_01032	K00499
MAG208_01035	K01434
MAG208_01043	K03286
MAG208_01051	K03703
MAG208_01053	K01870
MAG208_01054	K04485
MAG208_01057	K01918
MAG208_01058	K00703
MAG208_01060	K00820
MAG208_01064	K02112
MAG208_01066	K16089
MAG208_01068	K16089
MAG208_01071	K00262
MAG208_01072	K01760
MAG208_01074	K00942
MAG208_01075	K03701
MAG208_01077	K00167
MAG208_01078	K02340
MAG208_01079	K00382
MAG208_01080	K04763
MAG208_01081	K18682
MAG208_01086	K04487
MAG208_01088	K00819
MAG208_01089	K03215
MAG208_01092	K07444
MAG208_01093	K02256
MAG208_01094	K03551
MAG208_01095	K18979
MAG208_01096	K03550
MAG208_01098	K02437
MAG208_01100	K03832
MAG208_01101	K02257
MAG208_01102	K02262
MAG208_01107	K08976
MAG208_01113	K10947
MAG208_01115	K02003
MAG208_01116	K02004
MAG208_01117	K02004
MAG208_01118	K02005
MAG208_01119	K12340
MAG208_01120	K14742
MAG208_01121	K06888
MAG208_01122	K22074
MAG208_01125	K01776
MAG208_01127	K06142
MAG208_01128	K07277
MAG208_01129	K00806
MAG208_01131	K00858
MAG208_01132	K03474
MAG208_01133	K13703
MAG208_01134	K03545
MAG208_01135	K01358
MAG208_01136	K03544
MAG208_01139	K09125
MAG208_01140	K15518
MAG208_01142	K03555
MAG208_01147	K02358
MAG208_01150	K02601
MAG208_01151	K02867
MAG208_01152	K02863
MAG208_01153	K02864
MAG208_01154	K02935
MAG208_01155	K03043
MAG208_01156	K03046
MAG208_01158	K01823
MAG208_01159	K01737
MAG208_01163	K08641
MAG208_01166	K04077
MAG208_01167	K04078
MAG208_01171	K06168
MAG208_01172	K00658
MAG208_01173	K03424
MAG208_01175	K03561
MAG208_01179	K03092
MAG208_01180	K01893
MAG208_01182	K02838
MAG208_01183	K09903
MAG208_01184	K02357
MAG208_01185	K02967
MAG208_01186	K02996
MAG208_01187	K02871
MAG208_01188	K02335
MAG208_01189	K01444
MAG208_01190	K02429
MAG208_01196	K02600
MAG208_01197	K02519
MAG208_01205	K01273
MAG208_01206	K00167
MAG208_01207	K03307
MAG208_01209	K03270
MAG208_01212	K01758
MAG208_01213	K01463
MAG208_01216	K00873
MAG208_01219	K03685
MAG208_01220	K09458
MAG208_01221	K02078
MAG208_01222	K11175
MAG208_01223	K03469
MAG208_01224	K00852
MAG208_01225	K00764
MAG208_01226	K04564
MAG208_01235	K12996
MAG208_01238	K03606
MAG208_01241	K16191
MAG208_01248	K01667
MAG208_01249	K01256
MAG208_01250	K01262
MAG208_01252	K01752
MAG208_01261	K00605
MAG208_01263	K01745
MAG208_01264	K03696
MAG208_01265	K02469
MAG208_01267	K20742
MAG208_01268	K00626
MAG208_01269	K07037
MAG208_01275	K01251
MAG208_01276	K00789
MAG208_01277	K00297
MAG208_01278	K00548
MAG208_01279	K12257
MAG208_01280	K13292
MAG208_01281	K08998
MAG208_01282	K01883
MAG208_01283	K01495
MAG208_01287	K09001
MAG208_01289	K11754
MAG208_01291	K07788
MAG208_01294	K11717
MAG208_01295	K01322
MAG208_01299	K01354
MAG208_01300	K06013
MAG208_01307	K07305
MAG208_01309	K06902
MAG208_01310	K01338
MAG208_01312	K00945
MAG208_01313	K02945
MAG208_01314	K02825
MAG208_01315	K00609
MAG208_01316	K00275
MAG208_01317	K01524
MAG208_01318	K02343
MAG208_01322	K00979
MAG208_01324	K12941
MAG208_01325	K00790
MAG208_01329	K00604
MAG208_01330	K07735
MAG208_01341	K01903
MAG208_01342	K03702
MAG208_01344	K02259
MAG208_01345	K00970
MAG208_01346	K07566
MAG208_01348	K07447
MAG208_01349	K01462
MAG208_01350	K03327
MAG208_01359	K06204
MAG208_01365	K12410
MAG208_01367	K05515
MAG208_01369	K03980
MAG208_01382	K03695
MAG208_01383	K10112
MAG208_01384	K01126
MAG208_01388	K07114
MAG208_01393	K07114
MAG208_01394	K02557
MAG208_01395	K21919
MAG208_01397	K00643
MAG208_01401	K01803
MAG208_01402	K03431
MAG208_01405	K03098
MAG208_01409	K02483
MAG208_01410	K00340
MAG208_01411	K00337
MAG208_01412	K03878
MAG208_01421	K01301
MAG208_01430	K06013
MAG208_01431	K01354
MAG208_01435	K03671
MAG208_01436	K02337
MAG208_01439	K02687
MAG208_01440	K03310
MAG208_01441	K11720
MAG208_01448	K14157
MAG208_01450	K01209
MAG208_01461	K01555
MAG208_01462	K00500
MAG208_01463	K00457
MAG208_01466	K02860
MAG208_01467	K00499
MAG208_01468	K00252
MAG208_01470	K00340
MAG208_01471	K00339
MAG208_01472	K00338
MAG208_01473	K00337
MAG208_01474	K01928
MAG208_01475	K01000
MAG208_01478	K02302
MAG208_01481	K19430
MAG208_01483	K07729
MAG208_01485	K01929
MAG208_01489	K01489
MAG208_01490	K00161
MAG208_01491	K02012
MAG208_01493	K02337
MAG208_01494	K03671
MAG208_01498	K02913
MAG208_01499	K02902
MAG208_01500	K03742
MAG208_01502	K00658
MAG208_01504	K06187
MAG208_01506	K00067
MAG208_01507	K01710
MAG208_01512	K01697
MAG208_01521	K03590
MAG208_01523	K01924
MAG208_01524	K02563
MAG208_01527	K04079
MAG208_01529	K01869
MAG208_01532	K06153
MAG208_01533	K03177
MAG208_01534	K22468
MAG208_01535	K22468
MAG208_01537	K06901
MAG208_01541	K01247
MAG208_01542	K06213
MAG208_01543	K02528
MAG208_01544	K01875
MAG208_01545	K11753
MAG208_01546	K01056
MAG208_01547	K02897
MAG208_01548	K00948
MAG208_01551	K00869
MAG208_01552	K01597
MAG208_01554	K03310
MAG208_01555	K00767
MAG208_01559	K10716
MAG208_01561	K00057
MAG208_01562	K01889
MAG238_00002	K23124
MAG238_00003	K06351
MAG238_00004	K07160
MAG238_00006	K07053
MAG238_00014	K01829
MAG238_00015	K03734
MAG238_00019	K01583
MAG238_00020	K01480
MAG238_00021	K00809
MAG238_00024	K05844
MAG238_00025	K15789
MAG238_00032	K03111
MAG238_00033	K01874
MAG238_00034	K07460
MAG238_00036	K03723
MAG238_00038	K00657
MAG238_00039	K11381
MAG238_00043	K00757
MAG238_00044	K03648
MAG238_00045	K07456
MAG238_00047	K11102
MAG238_00048	K01736
MAG238_00051	K19225
MAG238_00052	K02517
MAG238_00053	K01840
MAG238_00054	K08682
MAG238_00055	K00681
MAG238_00057	K03701
MAG238_00060	K11381
MAG238_00061	K02340
MAG238_00064	K02557
MAG238_00066	K03657
MAG238_00067	K01436
MAG238_00069	K03655
MAG238_00070	K01703
MAG238_00071	K01704
MAG238_00073	K02600
MAG238_00077	K03671
MAG238_00078	K07098
MAG238_00079	K06201
MAG238_00080	K01444
MAG238_00081	K02335
MAG238_00084	K02871
MAG238_00085	K02996
MAG238_00086	K02967
MAG238_00087	K02357
MAG238_00088	K09903
MAG238_00089	K02838
MAG238_00091	K01893
MAG238_00092	K03092
MAG238_00096	K03561
MAG238_00098	K01424
MAG238_00099	K03424
MAG238_00100	K00658
MAG238_00101	K00164
MAG238_00103	K01784
MAG238_00105	K02527
MAG238_00106	K02100
MAG238_00107	K02440
MAG238_00108	K00864
MAG238_00109	K00111
MAG238_00110	K02468
MAG238_00117	K11354
MAG238_00120	K14393
MAG238_00122	K01923
MAG238_00123	K06217
MAG238_00124	K22205
MAG238_00125	K02338
MAG238_00127	K03650
MAG238_00129	K01301
MAG238_00131	K09966
MAG238_00136	K08679
MAG238_00137	K00012
MAG238_00139	K00754
MAG238_00145	K01448
MAG238_00147	K09022
MAG238_00149	K00134
MAG238_00150	K00850
MAG238_00152	K01409
MAG238_00153	K09761
MAG238_00158	K06888
MAG238_00163	K06867
MAG238_00167	K07037
MAG238_00168	K00626
MAG238_00171	K02469
MAG238_00174	K15633
MAG238_00175	K01265
MAG238_00177	K03734
MAG238_00179	K00351
MAG238_00180	K00350
MAG238_00181	K00349
MAG238_00182	K00348
MAG238_00183	K00347
MAG238_00184	K00346
MAG238_00186	K00294
MAG238_00187	K03501
MAG238_00188	K00508
MAG238_00189	K00812
MAG238_00190	K03498
MAG238_00191	K03499
MAG238_00192	K03183
MAG238_00194	K03437
MAG238_00196	K01624
MAG238_00197	K01963
MAG238_00198	K02956
MAG238_00199	K00962
MAG238_00200	K03086
MAG238_00201	K03216
MAG238_00202	K01783
MAG238_00207	K00645
MAG238_00209	K22074
MAG238_00210	K03442
MAG238_00211	K14742
MAG238_00213	K02005
MAG238_00214	K02004
MAG238_00215	K02004
MAG238_00216	K02003
MAG238_00218	K08976
MAG238_00222	K02276
MAG238_00223	K02299
MAG238_00224	K02257
MAG238_00225	K03832
MAG238_00227	K02437
MAG238_00229	K03550
MAG238_00230	K00029
MAG238_00231	K03307
MAG238_00232	K18979
MAG238_00233	K03551
MAG238_00235	K02256
MAG238_00236	K02275
MAG238_00249	K07137
MAG238_00251	K03296
MAG238_00253	K06158
MAG238_00261	K03168
MAG238_00262	K06168
MAG238_00268	K04078
MAG238_00269	K04077
MAG238_00271	K12035
MAG238_00275	K08968
MAG238_00276	K00602
MAG238_00277	K03569
MAG238_00280	K05515
MAG238_00281	K05837
MAG238_00282	K07304
MAG238_00284	K03797
MAG238_00285	K03787
MAG238_00287	K00748
MAG238_00288	K03305
MAG238_00289	K01278
MAG238_00290	K00054
MAG238_00292	K03770
MAG238_00298	K03525
MAG238_00301	K01929
MAG238_00304	K01489
MAG238_00305	K00161
MAG238_00306	K00627
MAG238_00307	K02523
MAG238_00308	K02316
MAG238_00309	K07688
MAG238_00310	K01916
MAG238_00313	K03978
MAG238_00314	K05714
MAG238_00315	K03925
MAG238_00316	K03438
MAG238_00318	K03587
MAG238_00319	K01928
MAG238_00320	K01000
MAG238_00329	K10807
MAG238_00330	K10808
MAG238_00335	K01681
MAG238_00336	K03771
MAG238_00340	K14441
MAG238_00341	K03110
MAG238_00343	K02913
MAG238_00344	K02902
MAG238_00345	K03742
MAG238_00348	K02342
MAG238_00350	K00658
MAG238_00351	K06187
MAG238_00353	K00648
MAG238_00354	K08869
MAG238_00356	K04079
MAG238_00366	K01809
MAG238_00367	K01737
MAG238_00368	K01823
MAG238_00370	K02837
MAG238_00372	K03046
MAG238_00373	K03043
MAG238_00374	K02935
MAG238_00375	K02864
MAG238_00376	K02863
MAG238_00377	K02867
MAG238_00378	K02601
MAG238_00381	K02358
MAG238_00387	K03733
MAG238_00389	K00248
MAG238_00391	K03310
MAG238_00392	K10716
MAG238_00396	K01657
MAG238_00397	K01658
MAG238_00398	K00766
MAG238_00399	K01609
MAG238_00400	K01817
MAG238_00401	K01696
MAG238_00402	K01695
MAG238_00404	K08660
MAG238_00405	K09861
MAG238_00406	K06180
MAG238_00408	K01921
MAG238_00409	K00954
MAG238_00411	K00762
MAG238_00413	K03524
MAG238_00414	K09710
MAG238_00415	K03798
MAG238_00417	K00981
MAG238_00418	K01613
MAG238_00420	K15537
MAG238_00421	K01873
MAG238_00423	K00812
MAG238_00424	K00075
MAG238_00425	K03088
MAG238_00429	K03644
MAG238_00430	K00134
MAG238_00431	K11527
MAG238_00432	K00912
MAG238_00434	K07164
MAG238_00436	K01669
MAG238_00437	K06876
MAG238_00438	K01358
MAG238_00440	K01556
MAG238_00442	K19302
MAG238_00448	K02959
MAG238_00450	K02337
MAG238_00451	K03671
MAG238_00453	K06213
MAG238_00454	K02528
MAG238_00456	K01875
MAG238_00457	K11753
MAG238_00460	K01056
MAG238_00461	K02897
MAG238_00462	K00948
MAG238_00463	K07735
MAG238_00464	K03530
MAG238_00465	K00604
MAG238_00466	K03654
MAG238_00470	K00790
MAG238_00472	K12941
MAG238_00473	K12118
MAG238_00474	K01669
MAG238_00475	K00059
MAG238_00478	K14385
MAG238_00481	K06287
MAG238_00482	K03270
MAG238_00485	K01758
MAG238_00486	K01463
MAG238_00489	K01714
MAG238_00491	K18384
MAG238_00492	K07090
MAG238_00497	K14652
MAG238_00498	K07091
MAG238_00500	K03466
MAG238_00501	K11065
MAG238_00504	K03386
MAG238_00505	K03315
MAG238_00506	K01761
MAG238_00507	K03719
MAG238_00508	K00382
MAG238_00511	K04075
MAG238_00512	K04084
MAG238_00513	K01434
MAG238_00514	K07391
MAG238_00515	K01687
MAG238_00516	K01652
MAG238_00517	K01653
MAG238_00518	K00053
MAG238_00519	K00052
MAG238_00520	K09011
MAG238_00523	K00639
MAG238_00525	K04564
MAG238_00527	K00764
MAG238_00528	K00852
MAG238_00529	K03469
MAG238_00530	K11175
MAG238_00531	K02078
MAG238_00532	K09458
MAG238_00533	K03685
MAG238_00535	K00873
MAG238_00536	K02346
MAG238_00537	K17290
MAG238_00539	K01889
MAG238_00540	K01673
MAG238_00541	K01673
MAG238_00546	K07114
MAG238_00547	K07114
MAG238_00550	K03924
MAG238_00552	K16066
MAG238_00554	K00847
MAG238_00556	K03921
MAG238_00557	K14085
MAG238_00561	K00057
MAG238_00562	K03321
MAG238_00570	K10027
MAG238_00577	K00891
MAG238_00578	K02825
MAG238_00579	K21552
MAG238_00580	K04762
MAG238_00583	K00615
MAG238_00584	K00615
MAG238_00585	K00773
MAG238_00586	K11720
MAG238_00588	K01962
MAG238_00589	K02314
MAG238_00591	K02887
MAG238_00592	K02916
MAG238_00593	K02520
MAG238_00594	K01868
MAG238_00595	K01925
MAG238_00596	K03588
MAG238_00597	K02563
MAG238_00598	K01924
MAG238_00600	K03590
MAG238_00601	K03531
MAG238_00602	K09117
MAG238_00608	K01866
MAG238_00610	K00091
MAG238_00612	K01465
MAG238_00613	K00721
MAG238_00616	K01719
MAG238_00617	K14157
MAG238_00618	K03718
MAG238_00619	K06973
MAG238_00620	K15383
MAG238_00621	K01869
MAG238_00622	K09811
MAG238_00624	K06153
MAG238_00625	K03177
MAG238_00628	K01246
MAG238_00631	K02503
MAG238_00632	K03624
MAG238_00634	K02014
MAG238_00639	K01251
MAG238_00640	K02899
MAG238_00641	K02888
MAG238_00647	K03111
MAG238_00648	K03575
MAG238_00649	K03530
MAG238_00650	K08301
MAG238_00653	K16089
MAG238_00655	K02112
MAG238_00661	K03218
MAG238_00662	K07478
MAG238_00663	K07025
MAG238_00665	K03630
MAG238_00666	K01924
MAG238_00667	K03979
MAG238_00668	K00939
MAG238_00669	K01589
MAG238_00670	K01588
MAG238_00671	K01284
MAG238_00674	K00281
MAG238_00675	K00648
MAG238_00680	K02066
MAG238_00681	K02065
MAG238_00683	K06911
MAG238_00684	K00059
MAG238_00685	K06941
MAG238_00686	K07568
MAG238_00687	K00800
MAG238_00689	K07560
MAG238_00690	K06949
MAG238_00692	K04516
MAG238_00693	K04517
MAG238_00694	K10206
MAG238_00695	K04518
MAG238_00696	K00297
MAG238_00697	K00548
MAG238_00698	K10764
MAG238_00699	K12524
