MAG258_00008	K08676
MAG258_01010	K04771
MAG258_01013	K00078
MAG258_01015	K00789
MAG258_01020	K03501
MAG258_01027	K14855
MAG258_01033	K03564
MAG258_01034	K06991
MAG258_01039	K01130
MAG258_01040	K05970
MAG258_01043	K03734
MAG258_01044	K13444
MAG258_01046	K06207
MAG258_01058	K08997
MAG258_01079	K14963
MAG258_01083	K01620
MAG258_01084	K01130
MAG258_01093	K00684
MAG258_01094	K03307
MAG258_01096	K21552
MAG258_01101	K01134
MAG258_01114	K16052
MAG258_01115	K02666
MAG258_01119	K01469
MAG258_01120	K03189
MAG258_01124	K00817
MAG258_01125	K06189
MAG258_01126	K15580
MAG258_01127	K15581
MAG258_01128	K15582
MAG258_01129	K02031
MAG258_01138	K11407
MAG258_01139	K23007
MAG258_01141	K00762
MAG258_01148	K00851
MAG258_01157	K00254
MAG258_01159	K02481
MAG258_01164	K01069
MAG258_01165	K11752
MAG258_01166	K02428
MAG258_01167	K03527
MAG258_01170	K07064
MAG258_01172	K07114
MAG258_01176	K14206
MAG258_01181	K17609
MAG258_01189	K00297
MAG258_01190	K11707
MAG258_01191	K11710
MAG258_01192	K11708
MAG258_01193	K04077
MAG258_01194	K04078
MAG258_01195	K04043
MAG258_01198	K00615
MAG258_01201	K01867
MAG258_01205	K00652
MAG258_01206	K09810
MAG258_01207	K09808
MAG258_01212	K04096
MAG258_01213	K02503
MAG258_01214	K01658
MAG258_01215	K00773
MAG258_01216	K08678
MAG258_01218	K03070
MAG258_01219	K03820
MAG258_01224	K02844
MAG258_01225	K02843
MAG258_01226	K02843
MAG258_01227	K01875
MAG258_01228	K04075
MAG258_01229	K03798
MAG258_01233	K03664
MAG258_01234	K03216
MAG258_01236	K21308
MAG258_01243	K00405
MAG258_01246	K12573
MAG258_01248	K00600
MAG258_01249	K20201
MAG258_01250	K01945
MAG258_01251	K02558
MAG258_01252	K04763
MAG258_01253	K03274
MAG258_01254	K00286
MAG258_01257	K01491
MAG258_01258	K02919
MAG258_01259	K02909
MAG258_01260	K07735
MAG258_01261	K01493
MAG258_01264	K00164
MAG258_01265	K00658
MAG258_01266	K00382
MAG258_01267	K09458
MAG258_01268	K02078
MAG258_01269	K00059
MAG258_01270	K00380
MAG258_01271	K06178
MAG258_01274	K02238
MAG258_01275	K00941
MAG258_01276	K07478
MAG258_01279	K00382
MAG258_01280	K16091
MAG258_01287	K05566
MAG258_01288	K05567
MAG258_01289	K00343
MAG258_01290	K05568
MAG258_01292	K12137
MAG258_01293	K01069
MAG258_01294	K03644
MAG258_01296	K04567
MAG258_01298	K02003
MAG258_01299	K03810
MAG258_01302	K01662
MAG258_01304	K06013
MAG258_01307	K02495
MAG258_01308	K00974
MAG258_01309	K03271
MAG258_01310	K00390
MAG258_01311	K02836
MAG258_01313	K13444
MAG258_01314	K13444
MAG258_01315	K04771
MAG258_01322	K07712
MAG258_01323	K15919
MAG258_01336	K01358
MAG258_01337	K01808
MAG258_01339	K09015
MAG258_01340	K09014
MAG258_01341	K09013
MAG258_01342	K09825
MAG258_01343	K13444
MAG258_01346	K03561
MAG258_01350	K03660
MAG258_01353	K03629
MAG258_01355	K01159
MAG258_01356	K15987
MAG258_01358	K06888
MAG258_01359	K03572
MAG258_01360	K00688
MAG258_01362	K00384
MAG258_01363	K03424
MAG258_01365	K14708
MAG258_01366	K01885
MAG258_01367	K05592
MAG258_01368	K01726
MAG258_01369	K00525
MAG258_01370	K00526
MAG258_01373	K01972
MAG258_01375	K02313
MAG258_01376	K06023
MAG258_01377	K04084
MAG258_01378	K18139
MAG258_01380	K03296
MAG258_01381	K11184
MAG258_01382	K06147
MAG258_01384	K01963
MAG258_01386	K06173
MAG258_01387	K07447
MAG258_01388	K00971
MAG258_01390	K02669
MAG258_01391	K00761
MAG258_01393	K00852
MAG258_01394	K00058
MAG258_01400	K16092
MAG258_01402	K03773
MAG258_01404	K01679
MAG258_01407	K03088
MAG258_01409	K01881
MAG258_01411	K01349
MAG258_01420	K00161
MAG258_01421	K00162
MAG258_01422	K00627
MAG258_01423	K01835
MAG258_01424	K00972
MAG258_01426	K19421
MAG258_01427	K19430
MAG258_01430	K19428
MAG258_01439	K06041
MAG258_01440	K08679
MAG258_01441	K02347
MAG258_01448	K18652
MAG258_01450	K03118
MAG258_01452	K01006
MAG258_01453	K01880
MAG258_01455	K14760
MAG258_01456	K07748
MAG258_01458	K03320
MAG258_01459	K04751
MAG258_01460	K03320
MAG258_01461	K04751
MAG258_01463	K00266
MAG258_01464	K00284
MAG258_01467	K01933
MAG258_01468	K10352
MAG258_01471	K01462
MAG258_01472	K00548
MAG258_01473	K05592
MAG258_01474	K02033
MAG258_01475	K13895
MAG258_01476	K02035
MAG258_01477	K02031
MAG258_01478	K02032
MAG258_01480	K01689
MAG258_01488	K01060
MAG258_01497	K07762
MAG258_01506	K03924
MAG258_01515	K12567
MAG258_01520	K02564
MAG258_01523	K13444
MAG258_01525	K08976
MAG258_01528	K02259
MAG258_01529	K02257
MAG258_01530	K02275
MAG258_01531	K02274
MAG258_01532	K02276
MAG258_01534	K02862
MAG258_01536	K00955
MAG258_01537	K00957
MAG258_01538	K00860
MAG258_01540	K01251
MAG258_01541	K00789
MAG258_01548	K12132
MAG258_01549	K23555
MAG258_01555	K01703
MAG258_01559	K01624
MAG258_01560	K04564
MAG258_01561	K11991
MAG258_01562	K02518
MAG258_01563	K01738
MAG258_01564	K07560
MAG258_01565	K03652
MAG258_01567	K03787
MAG258_01568	K00962
MAG258_01569	K02956
MAG258_01572	K09778
MAG258_01575	K10280
MAG258_01579	K00845
MAG258_01580	K00065
MAG258_01582	K13869
MAG258_01590	K07658
MAG258_01591	K07652
MAG258_01592	K07114
MAG258_01594	K16506
MAG258_01597	K01046
MAG258_01600	K03303
MAG258_01602	K03810
MAG258_01604	K12343
MAG258_01605	K00574
MAG258_01607	K00574
MAG258_01608	K20416
MAG258_01611	K13444
MAG258_01617	K01791
MAG258_01618	K12993
MAG258_01620	K01990
MAG258_01622	K06118
MAG258_01623	K03856
MAG258_01624	K01778
MAG258_01626	K02888
MAG258_01627	K02899
MAG258_01628	K12598
MAG258_01629	K07710
MAG258_01630	K00990
MAG258_01631	K01873
MAG258_01632	K19548
MAG258_01633	K08680
MAG258_01636	K22205
MAG258_01639	K03702
MAG258_01640	K11102
MAG258_01641	K22912
MAG258_01643	K00209
MAG258_01650	K13444
MAG258_01651	K03799
MAG258_01652	K03744
MAG258_01656	K23265
MAG258_01657	K23269
MAG258_01658	K00764
MAG258_01660	K00640
MAG258_01661	K13703
MAG258_01662	K01704
MAG258_01669	K03924
MAG258_01674	K02341
MAG258_01675	K00943
MAG258_01677	K03561
MAG258_01688	K17609
MAG258_01689	K17382
MAG258_01695	K10407
MAG258_01700	K03310
MAG258_01704	K06894
MAG258_01705	K05367
MAG258_01706	K01408
MAG258_01708	K11717
MAG258_01709	K04488
MAG258_01710	K00231
MAG258_01715	K23753
MAG258_01720	K01091
MAG258_01721	K01130
MAG258_01724	K01130
MAG258_01734	K08784
MAG258_01739	K00128
MAG258_01745	K16669
MAG258_01747	K01438
MAG258_01749	K01256
MAG258_01758	K19709
MAG258_01763	K19304
MAG258_01765	K01130
MAG258_01781	K05970
MAG258_01783	K08968
MAG258_01788	K06158
MAG258_01799	K11928
MAG258_01800	K02927
MAG258_01807	K01136
MAG258_01809	K01134
MAG258_01812	K21440
MAG258_01817	K01136
MAG258_01824	K01126
MAG258_01836	K03386
MAG258_01839	K03924
MAG258_01846	K01134
MAG258_01847	K09020
MAG258_01855	K00848
MAG258_01858	K04027
MAG258_01859	K04027
MAG258_01860	K00925
MAG258_01861	K08696
MAG258_01862	K04028
MAG258_01863	K04021
MAG258_01866	K01628
MAG258_01867	K00024
MAG258_01870	K01911
MAG258_01871	K02549
MAG258_01872	K00088
MAG258_01873	K01939
MAG258_01874	K01755
MAG258_01876	K07568
MAG258_01877	K01895
MAG258_01881	K02434
MAG258_01882	K02433
MAG258_01883	K02435
MAG258_01884	K01890
MAG258_01885	K01889
MAG258_01886	K02887
MAG258_01898	K02652
MAG258_01899	K02653
MAG258_01903	K09005
MAG258_01904	K03272
MAG258_01905	K03273
MAG258_01906	K01887
MAG258_01907	K00756
MAG258_01908	K02356
MAG258_01909	K16363
MAG258_01910	K00677
MAG258_01913	K05939
MAG258_01914	K00612
MAG258_01919	K00020
MAG258_01926	K03924
MAG258_01929	K07114
MAG258_01930	K07114
MAG258_01933	K01299
MAG258_01934	K02343
MAG258_01935	K01736
MAG258_01941	K14607
MAG258_01943	K14607
MAG258_01951	K07114
MAG258_01954	K22397
MAG258_01959	K06606
MAG258_01960	K14391
MAG258_01965	K01652
MAG258_01966	K09769
MAG258_01967	K06973
MAG258_01968	K04771
MAG258_01969	K01414
MAG258_01970	K07512
MAG258_01975	K00477
MAG258_01978	K00432
MAG258_01981	K01735
MAG258_01990	K01886
MAG258_01991	K01885
MAG258_01992	K06180
MAG258_01993	K07124
MAG258_01996	K13444
MAG258_01997	K06180
MAG258_01999	K06287
MAG258_02000	K01916
MAG258_02001	K01845
MAG258_02002	K01892
MAG258_02003	K03544
MAG258_02004	K03183
MAG258_02011	K01953
MAG258_02013	K01784
MAG258_02014	K09691
MAG258_02022	K01372
MAG258_02024	K12251
MAG258_02029	K01134
MAG258_02032	K02042
MAG258_02033	K02003
MAG258_02035	K02527
MAG258_02036	K01695
MAG258_02037	K00791
MAG258_02039	K00858
MAG258_02040	K06442
MAG258_02042	K03438
MAG258_02044	K02406
MAG258_02045	K02406
MAG258_02046	K09667
MAG258_02047	K02406
MAG258_02049	K03563
MAG258_02052	K02396
MAG258_02055	K02394
MAG258_02056	K02393
MAG258_02058	K02392
MAG258_02059	K02392
MAG258_02063	K02556
MAG258_02064	K02405
MAG258_02067	K02400
MAG258_02068	K02401
MAG258_02070	K02420
MAG258_02071	K02419
MAG258_02073	K02417
MAG258_02076	K02390
MAG258_02077	K02389
MAG258_02081	K02412
MAG258_02083	K02410
MAG258_02084	K02409
MAG258_02086	K02388
MAG258_02087	K02387
MAG258_02095	K00052
MAG258_02096	K01872
MAG258_02098	K00700
MAG258_02105	K12132
MAG258_02109	K01336
MAG258_02117	K07095
MAG258_02125	K12567
MAG258_02126	K07130
MAG258_02129	K11381
MAG258_02132	K04771
MAG258_02137	K03704
MAG258_02143	K01138
MAG258_02144	K21147
MAG258_02145	K21029
MAG258_02147	K10112
MAG258_02148	K02018
MAG258_02156	K00018
MAG258_02160	K01734
MAG258_02166	K01136
MAG258_02167	K01565
MAG258_02168	K01130
MAG258_02171	K10280
MAG258_02175	K07304
MAG258_02178	K03924
MAG258_02181	K10352
MAG258_02182	K13298
MAG258_02183	K23424
MAG258_02184	K09667
MAG258_02186	K07301
MAG258_02187	K10800
MAG258_02189	K01876
MAG258_02192	K15633
MAG258_02193	K11754
MAG258_02198	K00790
MAG258_02199	K03551
MAG258_02202	K06167
MAG258_02203	K00973
MAG258_02204	K01710
MAG258_02205	K12450
MAG258_02206	K09690
MAG258_02208	K03810
MAG258_02209	K00674
MAG258_02210	K01791
MAG258_02211	K12993
MAG258_02223	K03299
MAG258_02224	K00008
MAG258_02225	K10112
MAG258_02227	K02026
MAG258_02228	K02025
MAG258_02229	K17234
MAG258_02230	K03453
MAG258_02235	K01428
MAG258_02236	K01429
MAG258_02237	K01430
MAG258_02239	K11959
MAG258_02240	K11960
MAG258_02241	K11961
MAG258_02242	K11962
MAG258_02243	K11963
MAG258_02244	K03215
MAG258_02245	K03665
MAG258_02246	K00942
MAG258_02248	K06168
MAG258_02249	K01739
MAG258_02250	K01586
MAG258_02251	K00275
MAG258_02256	K13730
MAG258_02257	K10716
MAG258_02258	K01785
MAG258_02262	K07126
MAG258_02263	K07126
MAG258_02290	K03296
MAG258_02291	K03585
MAG258_02292	K01138
MAG258_02293	K00428
MAG258_02295	K03088
MAG258_02298	K04771
MAG258_02311	K05970
MAG258_02316	K18334
MAG258_02325	K09933
MAG258_02326	K09933
MAG258_02339	K01134
MAG258_02343	K01136
MAG258_02348	K01262
MAG258_02349	K00845
MAG258_02350	K22808
MAG258_02351	K01136
MAG258_02363	K01132
MAG258_02364	K01130
MAG258_02367	K00078
MAG258_02370	K12132
MAG258_02371	K20074
MAG258_02381	K03596
MAG258_02382	K03100
MAG258_02384	K00705
MAG258_02385	K01563
MAG258_02387	K00208
MAG258_02388	K02372
MAG258_02389	K09835
MAG258_02390	K06200
MAG258_02393	K03924
MAG258_02394	K05970
MAG258_02402	K20534
MAG258_02406	K15856
MAG258_02410	K01710
MAG258_02418	K00059
MAG258_02419	K00847
MAG258_02420	K10440
MAG258_02421	K10441
MAG258_02422	K10439
MAG258_02426	K00014
MAG258_02428	K01130
MAG258_02433	K17609
MAG258_02434	K00857
MAG258_02441	K06187
MAG258_02444	K00228
MAG258_02445	K01599
MAG258_02446	K01772
MAG258_02448	K02492
MAG258_02450	K01782
MAG258_02451	K00626
MAG258_02452	K01912
MAG258_02453	K07001
MAG258_02456	K02406
MAG258_02458	K21929
MAG258_02460	K10907
MAG258_02461	K03977
MAG258_02462	K00604
MAG258_02476	K01130
MAG258_02479	K00849
MAG258_02480	K09974
MAG258_02483	K02316
MAG258_02484	K03086
MAG258_02486	K03786
MAG258_02487	K00995
MAG258_02488	K00954
MAG258_02490	K03624
MAG258_02491	K03531
MAG258_02492	K03590
MAG258_02494	K01921
MAG258_02495	K01924
MAG258_02496	K02563
MAG258_02497	K03588
MAG258_02501	K00034
MAG258_02503	K18581
MAG258_02504	K00075
MAG258_02507	K17758
MAG258_02508	K00997
MAG258_02509	K03474
MAG258_02510	K03470
MAG258_02511	K03471
MAG258_02512	K03575
MAG258_02515	K00950
MAG258_02517	K00796
MAG258_02518	K00826
MAG258_02519	K01658
MAG258_02520	K01657
MAG258_02522	K09457
MAG258_02524	K00912
MAG258_02525	K00939
MAG258_02526	K19689
MAG258_02527	K06180
MAG258_02528	K01524
MAG258_02530	K07056
MAG258_02533	K01810
MAG258_02534	K01687
MAG258_02535	K14170
MAG258_02536	K00078
MAG258_02538	K06997
MAG258_02540	K00014
MAG258_02541	K02654
MAG258_02546	K03585
MAG258_02547	K03296
MAG258_02548	K18139
MAG258_02554	K21814
MAG258_02561	K02481
MAG258_02568	K02687
MAG258_02571	K01915
MAG258_02573	K03637
MAG258_02574	K03637
MAG258_02575	K03636
MAG258_02576	K03635
MAG258_02577	K00033
MAG258_02578	K00240
MAG258_02579	K00239
MAG258_02581	K01756
MAG258_02583	K03742
MAG258_02584	K03703
MAG258_02587	K01870
MAG258_02590	K03101
MAG258_02592	K01696
MAG258_02593	K07315
MAG258_02595	K01681
MAG258_02596	K03564
MAG258_02597	K01866
MAG258_02598	K16089
MAG258_02600	K01057
MAG258_02602	K00036
MAG258_02603	K07460
MAG258_02605	K03695
MAG258_02608	K13444
MAG258_02609	K01587
MAG258_02610	K01923
MAG258_02611	K03601
MAG258_02613	K02160
MAG258_02614	K01961
MAG258_02617	K00788
MAG258_02623	K01515
MAG258_02625	K00852
MAG258_02626	K00147
MAG258_02627	K00767
MAG258_02628	K03524
MAG258_02629	K03525
MAG258_02632	K02481
MAG258_02633	K07126
MAG258_02638	K05970
MAG258_02639	K00507
MAG258_02642	K06158
MAG258_02644	K01130
MAG258_02648	K01132
MAG258_02666	K09861
MAG258_02669	K19802
MAG258_02670	K01322
MAG258_02680	K23509
MAG258_02681	K10441
MAG258_02687	K01053
MAG258_02688	K13566
MAG258_02695	K12375
MAG258_02697	K18384
MAG258_02698	K01132
MAG258_02699	K00097
MAG258_02700	K00830
MAG258_02704	K07652
MAG258_02705	K07658
MAG258_02706	K06888
MAG258_02707	K00024
MAG258_02708	K01626
MAG258_02709	K06980
MAG258_02711	K03530
MAG258_02712	K05841
MAG258_02715	K20074
MAG258_02716	K03722
MAG258_02718	K00133
MAG258_02721	K00812
MAG258_02724	K01609
MAG258_02725	K02499
MAG258_02726	K07043
MAG258_02730	K01990
MAG258_02731	K03569
MAG258_02733	K01649
MAG258_02735	K08999
MAG258_02736	K05540
MAG258_02738	K04773
MAG258_02740	K09915
MAG258_02742	K00891
MAG258_02743	K07107
MAG258_02745	K03545
MAG258_02746	K01358
MAG258_02747	K03544
MAG258_02749	K01814
MAG258_02750	K00382
MAG258_02751	K07305
MAG258_02754	K13444
MAG258_02756	K02653
MAG258_02757	K02652
MAG258_02758	K02652
MAG258_02759	K03628
MAG258_02760	K00859
MAG258_02761	K07391
MAG258_02762	K07126
MAG258_02767	K06969
MAG258_02768	K03517
MAG258_02770	K04066
MAG258_02771	K14155
MAG258_02784	K03734
MAG258_02785	K01565
MAG258_02786	K01132
MAG258_02787	K07304
MAG258_02792	K01113
MAG258_02800	K03823
MAG258_02805	K03476
MAG258_02806	K00549
MAG258_02810	K00117
MAG258_02814	K05685
MAG258_02816	K11755
MAG258_02818	K01784
MAG258_02819	K01132
MAG258_02821	K07404
MAG258_02822	K17743
MAG258_02823	K15738
MAG258_02825	K02313
MAG258_02833	K02065
MAG258_02834	K02066
MAG258_02835	K03581
MAG258_02837	K14645
MAG258_02838	K00174
MAG258_02839	K00175
MAG258_02849	K07051
MAG258_02852	K15736
MAG258_02853	K00059
MAG258_02855	K00059
MAG258_02856	K01685
MAG258_02857	K00344
MAG258_02858	K01134
MAG258_02890	K02338
MAG258_02891	K03639
MAG258_02904	K07452
MAG258_02910	K12375
MAG258_02915	K01136
MAG258_02940	K02004
MAG258_02941	K09810
MAG258_02944	K03217
MAG258_02946	K00641
MAG258_02948	K02441
MAG258_02950	K00772
MAG258_02951	K00759
MAG258_02952	K08963
MAG258_02963	K01958
MAG258_02964	K20509
MAG258_02965	K01134
MAG258_02972	K05970
MAG258_02990	K04771
MAG258_02999	K11928
MAG258_03008	K13444
MAG258_03015	K01684
MAG258_03016	K01740
MAG258_03019	K00104
MAG258_03020	K11472
MAG258_03024	K00151
MAG258_03029	K01565
MAG258_03048	K16506
MAG258_03058	K00059
MAG258_03060	K10441
MAG258_03061	K23509
MAG258_03063	K00945
MAG258_03064	K04517
MAG258_03065	K14170
MAG258_03066	K03581
MAG258_03087	K00830
MAG258_03088	K00097
MAG258_03107	K01565
MAG258_03123	K22230
MAG258_03126	K07277
MAG258_03146	K18234
MAG258_03151	K01136
MAG258_03152	K10380
MAG258_03154	K18235
