MAG174_00003	K01872
MAG174_00476	K03424
MAG174_00477	K06179
MAG174_00478	K03179
MAG174_00481	K22010
MAG174_00482	K03118
MAG174_00483	K03117
MAG174_00485	K01523
MAG174_00486	K11755
MAG174_00488	K00383
MAG174_00489	K02836
MAG174_00490	K02956
MAG174_00491	K02517
MAG174_00492	K02316
MAG174_00493	K03587
MAG174_00495	K03438
MAG174_00496	K03925
MAG174_00500	K01940
MAG174_00504	K02199
MAG174_00507	K00995
MAG174_00509	K01929
MAG174_00510	K01928
MAG174_00513	K01626
MAG174_00514	K09007
MAG174_00515	K01737
MAG174_00516	K02621
MAG174_00517	K00281
MAG174_00518	K02503
MAG174_00519	K17218
MAG174_00521	K09019
MAG174_00527	K03651
MAG174_00529	K01081
MAG174_00531	K01892
MAG174_00533	K03977
MAG174_00535	K01937
MAG174_00536	K11085
MAG174_00540	K00651
MAG174_00542	K14261
MAG174_00543	K01802
MAG174_00545	K01923
MAG174_00547	K19304
MAG174_00548	K00099
MAG174_00549	K00981
MAG174_00550	K00806
MAG174_00551	K02500
MAG174_00553	K02257
MAG174_00555	K07152
MAG174_00556	K02259
MAG174_00558	K02275
MAG174_00559	K02274
MAG174_00560	K02258
MAG174_00561	K02262
MAG174_00564	K00404
MAG174_00565	K00405
MAG174_00571	K00259
MAG174_00572	K00762
MAG174_00573	K01142
MAG174_00574	K03439
MAG174_00576	K11754
MAG174_00578	K00764
MAG174_00579	K10764
MAG174_00580	K01716
MAG174_00581	K00647
MAG174_00582	K03074
MAG174_00583	K03072
MAG174_00584	K03210
MAG174_00585	K01875
MAG174_00588	K21029
MAG174_00589	K07304
MAG174_00594	K04764
MAG174_00595	K01890
MAG174_00596	K01889
MAG174_00597	K02887
MAG174_00598	K02916
MAG174_00599	K02520
MAG174_00600	K01868
MAG174_00601	K03841
MAG174_00604	K20881
MAG174_00605	K01883
MAG174_00607	K06980
MAG174_00609	K09971
MAG174_00610	K09970
MAG174_00611	K10039
MAG174_00613	K02963
MAG174_00614	K02990
MAG174_00615	K16904
MAG174_00616	K09384
MAG174_00619	K03630
MAG174_00620	K05366
MAG174_00621	K14742
MAG174_00622	K02195
MAG174_00624	K02197
MAG174_00625	K02199
MAG174_00626	K03530
MAG174_00629	K03770
MAG174_00630	K00208
MAG174_00631	K12368
MAG174_00632	K03101
MAG174_00633	K03153
MAG174_00635	K07462
MAG174_00642	K00569
MAG174_00649	K03768
MAG174_00650	K02888
MAG174_00651	K02899
MAG174_00654	K00645
MAG174_00655	K00059
MAG174_00656	K22022
MAG174_00657	K11991
MAG174_00658	K01951
MAG174_00660	K01868
MAG174_00661	K04763
MAG174_00662	K08963
MAG174_00663	K00759
MAG174_00664	K00772
MAG174_00666	K03654
MAG174_00667	K00639
MAG174_00672	K03152
MAG174_00673	K01934
MAG174_00674	K06126
MAG174_00675	K03592
MAG174_00676	K09792
MAG174_00677	K06189
MAG174_00678	K09801
MAG174_00679	K01814
MAG174_00681	K04764
MAG174_00682	K01890
MAG174_00683	K01889
MAG174_00684	K02887
MAG174_00685	K02916
MAG174_00687	K02503
MAG174_00688	K03111
MAG174_00690	K05807
MAG174_00691	K02835
MAG174_00692	K09816
MAG174_00693	K03711
MAG174_00698	K22132
MAG174_00699	K03424
MAG174_00700	K02871
MAG174_00701	K02996
MAG174_00703	K02226
MAG174_00704	K00057
MAG174_00705	K03676
MAG174_00707	K01658
MAG174_00708	K15256
MAG174_00710	K03655
MAG174_00712	K02078
MAG174_00713	K09458
MAG174_00715	K01414
MAG174_00726	K09780
MAG174_00727	K17725
MAG174_00735	K09019
MAG174_00736	K07263
MAG174_00737	K11749
MAG174_00738	K07277
MAG174_00740	K02536
MAG174_00741	K02372
MAG174_00742	K00677
MAG174_00743	K03980
MAG174_00746	K00275
MAG174_00747	K00014
MAG174_00748	K08300
MAG174_00749	K00059
MAG174_00751	K00655
MAG174_00753	K03683
MAG174_00756	K01972
MAG174_00765	K12368
MAG174_00766	K00208
MAG174_00767	K03770
MAG174_00770	K03530
MAG174_00771	K02199
MAG174_00772	K02197
MAG174_00774	K02195
MAG174_00775	K14742
MAG174_00776	K05366
MAG174_00777	K03630
MAG174_00781	K00333
MAG174_00782	K00332
MAG174_00783	K00331
MAG174_00784	K00330
MAG174_00785	K03568
MAG174_00786	K00564
MAG174_00787	K07390
MAG174_00788	K07043
MAG174_00791	K01952
MAG174_00792	K02469
MAG174_00794	K02837
MAG174_00795	K01493
MAG174_00796	K01000
MAG174_00797	K01802
MAG174_00798	K00052
MAG174_00803	K00384
MAG174_00808	K02335
MAG174_00809	K01887
MAG174_00810	K16898
MAG174_00811	K00525
MAG174_00812	K00526
MAG174_00814	K06917
MAG174_00815	K01008
MAG174_00816	K19158
MAG174_00817	K19159
MAG174_00819	K07160
MAG174_00820	K06351
MAG174_00821	K06350
MAG174_00825	K07234
MAG174_00827	K01872
MAG174_00831	K07462
MAG174_00833	K03153
MAG174_00834	K03101
MAG174_00835	K12368
MAG174_00836	K00208
MAG174_00837	K03770
MAG174_00840	K03530
MAG174_00841	K02199
MAG174_00842	K02197
MAG174_00844	K02195
MAG174_00845	K14742
MAG174_00846	K05366
MAG174_00847	K03630
MAG174_00850	K02198
MAG174_00852	K01439
MAG174_00853	K00554
MAG174_00854	K04751
MAG174_00858	K09019
MAG174_00860	K00602
MAG174_00862	K00835
MAG174_00866	K05591
MAG174_00867	K02314
MAG174_00868	K02939
MAG174_00869	K02963
MAG174_00870	K02990
MAG174_00871	K00824
MAG174_00872	K07258
MAG174_00873	K08305
MAG174_00875	K02482
MAG174_00876	K00788
MAG174_00880	K00759
MAG174_00881	K08963
MAG174_00882	K04763
MAG174_00883	K02884
MAG235_00001	K01104
MAG235_00002	K06041
MAG235_00004	K17224
MAG235_00005	K01928
MAG235_00006	K01929
MAG235_00008	K00995
MAG235_00011	K02199
MAG235_00015	K01940
MAG235_00017	K09160
MAG235_00018	K07126
MAG235_00019	K04568
MAG235_00020	K02356
MAG235_00021	K01903
MAG235_00022	K01902
MAG235_00026	K07568
MAG235_00027	K03612
MAG235_00028	K03614
MAG235_00029	K03615
MAG235_00030	K03616
MAG235_00031	K03617
MAG235_00033	K03431
MAG235_00034	K00796
MAG235_00035	K03798
MAG235_00038	K00147
MAG235_00039	K01866
MAG235_00043	K06218
MAG235_00049	K05801
MAG235_00050	K11927
MAG235_00052	K07684
MAG235_00053	K07673
MAG235_00054	K03650
MAG235_00055	K01919
MAG235_00056	K03574
MAG235_00061	K09861
MAG235_00062	K00264
MAG235_00064	K00287
MAG235_00069	K00384
MAG235_00071	K02338
MAG235_00072	K03629
MAG235_00073	K02470
MAG235_00074	K00855
MAG235_00081	K00052
MAG235_00083	K03386
MAG235_00084	K01883
MAG235_00086	K03624
MAG235_00087	K01955
MAG235_00088	K09768
MAG235_00091	K07284
MAG235_00092	K19015
MAG235_00093	K05807
MAG235_00094	K01139
MAG235_00096	K03641
MAG235_00097	K03640
MAG235_00099	K01657
MAG235_00100	K01916
MAG235_00106	K00239
MAG235_00107	K00240
MAG235_00108	K00024
MAG235_00109	K00029
MAG235_00115	K04042
MAG235_00117	K17686
MAG235_00118	K02909
MAG235_00119	K01599
MAG235_00120	K01695
MAG235_00121	K01963
MAG235_00122	K03774
MAG235_00123	K09970
MAG235_00124	K09971
MAG235_00125	K02028
MAG235_00128	K03671
MAG235_00129	K01772
MAG235_00131	K09781
MAG235_00138	K07126
MAG235_00150	K07062
MAG235_00154	K03704
MAG235_00155	K05592
MAG235_00158	K22132
MAG235_00160	K00954
MAG235_00161	K04043
MAG235_00162	K03686
MAG235_00163	K01689
MAG235_00165	K01613
MAG235_00166	K01881
MAG235_00168	K08997
MAG235_00169	K02434
MAG235_00170	K02433
MAG235_00171	K02435
MAG235_00173	K01735
MAG235_00174	K01870
MAG235_00177	K06178
MAG235_00178	K01867
MAG235_00179	K03525
MAG235_00181	K06980
MAG235_00184	K02871
MAG235_00185	K02996
MAG235_00187	K02226
MAG235_00188	K00057
MAG235_00189	K03676
MAG235_00191	K01658
MAG235_00192	K15256
MAG235_00194	K03655
MAG235_00195	K09022
MAG235_00198	K06190
MAG235_00199	K00605
MAG235_00200	K02437
MAG235_00201	K01147
MAG235_00202	K03269
MAG235_00203	K03768
MAG235_00204	K02888
MAG235_00205	K02899
MAG235_00208	K00645
MAG235_00209	K00059
MAG235_00210	K22022
MAG235_00211	K11991
MAG235_00212	K01951
MAG235_00213	K02358
MAG235_00214	K02946
MAG235_00215	K02906
MAG235_00216	K02926
MAG235_00217	K02892
MAG235_00218	K02886
MAG235_00219	K02965
MAG235_00220	K02890
MAG235_00221	K02982
MAG235_00222	K02878
MAG235_00224	K02961
MAG235_00225	K02874
MAG235_00226	K02895
MAG235_00227	K02931
MAG235_00228	K02954
MAG235_00229	K02994
MAG235_00230	K02933
MAG235_00231	K02881
MAG235_00232	K02988
MAG235_00233	K02907
MAG235_00234	K02876
MAG235_00235	K03076
MAG235_00236	K02952
MAG235_00237	K02948
MAG235_00238	K02986
MAG235_00239	K03040
MAG235_00240	K02879
MAG235_00241	K02970
MAG235_00242	K09117
MAG235_00244	K07090
MAG235_00245	K03186
MAG235_00246	K02558
MAG235_00247	K07305
MAG235_00248	K00974
MAG235_00250	K03978
MAG235_00253	K03545
MAG235_00254	K01358
MAG235_00255	K03544
MAG235_00256	K03665
MAG235_00257	K01338
MAG235_00258	K03455
MAG235_00259	K03500
MAG235_00260	K03981
MAG235_00261	K01255
MAG235_00265	K07082
MAG235_00266	K00943
MAG235_00267	K02341
MAG235_00270	K07400
MAG235_00271	K01918
MAG235_00273	K00606
MAG235_00274	K00950
MAG235_00275	K00931
MAG235_00276	K03979
MAG235_00277	K02527
MAG235_00281	K03147
MAG235_00284	K08307
MAG235_00286	K01921
MAG235_00287	K00075
MAG235_00288	K01924
MAG235_00289	K01770
MAG235_00290	K00991
MAG235_00295	K03601
MAG235_00297	K02968
MAG235_00298	K07153
MAG235_00300	K06217
MAG235_00302	K07152
MAG235_00303	K06168
MAG235_00304	K16052
MAG235_00305	K06194
MAG235_00306	K19302
MAG235_00307	K01878
MAG235_00308	K01251
MAG235_00309	K00789
MAG235_00310	K02194
MAG235_00311	K02193
MAG235_00312	K04773
MAG235_00314	K03711
MAG235_00315	K09816
MAG235_00316	K02835
MAG235_00317	K02492
MAG235_00319	K03551
MAG235_00320	K07107
MAG235_00321	K03562
MAG235_00322	K03560
MAG235_00325	K03610
MAG235_00326	K01879
MAG235_00327	K07560
MAG235_00332	K03628
MAG235_00333	K03671
MAG235_00334	K00990
MAG235_00335	K01885
MAG235_00338	K05837
MAG235_00339	K08305
MAG235_00340	K07258
MAG235_00341	K00824
MAG235_00342	K07102
MAG235_00343	K00992
MAG235_00350	K02343
MAG235_00351	K09747
MAG235_00352	K06187
MAG235_00353	K01759
MAG235_00358	K04017
MAG235_00360	K09667
MAG235_00361	K04567
MAG235_00366	K06350
MAG235_00367	K06351
MAG235_00368	K07160
MAG235_00370	K19159
MAG235_00371	K19158
MAG235_00372	K01008
MAG235_00373	K06917
MAG235_00375	K00526
MAG235_00376	K00525
MAG235_00377	K01897
MAG235_00379	K00632
MAG235_00380	K07516
MAG235_00381	K06445
MAG235_00382	K00523
MAG235_00383	K07641
MAG235_00385	K02469
MAG235_00387	K02837
MAG235_00388	K01493
MAG235_00389	K01000
MAG235_00390	K01802
MAG235_00392	K00830
MAG235_00393	K00104
MAG235_00394	K11472
MAG235_00395	K11473
MAG235_00396	K03215
MAG235_00399	K08218
MAG235_00400	K01207
MAG235_00402	K03657
MAG235_00404	K19810
MAG235_00406	K00537
MAG235_00408	K00783
MAG235_00409	K09710
MAG235_00410	K00969
MAG235_00414	K03801
MAG235_00415	K03644
MAG235_00416	K03585
MAG235_00420	K03585
MAG235_00421	K00097
MAG235_00422	K02528
MAG235_00424	K01525
MAG235_00425	K01778
MAG235_00427	K11749
MAG235_00428	K07277
MAG235_00430	K02536
MAG235_00431	K02372
MAG235_00432	K00677
MAG235_00433	K03980
MAG235_00435	K00942
MAG235_00436	K03089
MAG235_00437	K04078
MAG235_00438	K04077
MAG235_00439	K02622
MAG235_00440	K06920
MAG235_00441	K02078
MAG235_00442	K09458
MAG235_00444	K01414
MAG235_00449	K01874
MAG235_00450	K02654
MAG235_00452	K06180
MAG235_00454	K03799
MAG235_00455	K01265
MAG235_00457	K01876
MAG235_00458	K03517
MAG235_00460	K01952
MAG235_00463	K07043
MAG235_00464	K07390
MAG235_00465	K00564
MAG235_00466	K08303
MAG235_00467	K03568
MAG235_00468	K00330
MAG235_00469	K00331
MAG235_00470	K00332
MAG235_00471	K00333
MAG235_00472	K03943
MAG235_00473	K00335
MAG235_00474	K00336
MAG235_00475	K00337
MAG235_00476	K00338
MAG235_00477	K00339
MAG235_00478	K00340
MAG235_00479	K00341
MAG235_00480	K00342
MAG235_00481	K00343
MAG235_00483	K01754
MAG235_00484	K03789
MAG235_00485	K00031
MAG235_00487	K03111
MAG235_00488	K02503
MAG235_00489	K02031
MAG235_00490	K02034
MAG235_00491	K02033
MAG235_00494	K07488
MAG235_00495	K07460
MAG235_00497	K03470
MAG235_00498	K01945
MAG235_00500	K03177
MAG235_00502	K02519
MAG235_00503	K02600
MAG235_00504	K09748
MAG235_00507	K01920
MAG235_00509	K07478
MAG235_00510	K03734
MAG235_00511	K08305
MAG235_00513	K00609
MAG235_00519	K00384
MAG235_00520	K03466
MAG235_00522	K02495
MAG235_00524	K01439
MAG235_00525	K00554
MAG235_00526	K04751
MAG235_00527	K03320
MAG235_00528	K01714
MAG235_00529	K07287
MAG235_00530	K01972
MAG235_00533	K05540
MAG235_00534	K01462
MAG235_00535	K00278
MAG235_00536	K07003
MAG235_00537	K00573
MAG235_00538	K00382
MAG235_00539	K00627
MAG235_00540	K01990
MAG235_00541	K01992
MAG235_00542	K08591
MAG235_00543	K01633
MAG235_00545	K03673
MAG235_00546	K00941
MAG235_00547	K00817
MAG235_00549	K00133
MAG235_00550	K01693
MAG235_00551	K02501
MAG235_00552	K15523
MAG235_00554	K10773
MAG235_00555	K01141
MAG235_00563	K07139
MAG235_00564	K08303
MAG235_00569	K21636
MAG235_00571	K04069
MAG235_00572	K02357
MAG235_00573	K02967
MAG235_00574	K01783
MAG235_00575	K15633
MAG235_00576	K06942
MAG235_00577	K01056
MAG235_00578	K02897
MAG235_00579	K03688
MAG235_00581	K03183
MAG235_00582	K01647
MAG235_00583	K15724
MAG235_00584	K00145
MAG235_00585	K01961
MAG235_00586	K02160
MAG235_00587	K03786
MAG235_00588	K04084
MAG235_00589	K03687
MAG235_00590	K00858
MAG235_00591	K03631
MAG235_00592	K17218
MAG235_00594	K02108
MAG235_00595	K02110
MAG235_00596	K02109
MAG235_00598	K02111
MAG235_00599	K02115
MAG235_00600	K02112
MAG235_00601	K02114
MAG235_00602	K00567
MAG235_00603	K03270
MAG235_00604	K03806
MAG235_00606	K03217
MAG235_00607	K08998
MAG235_00609	K04096
MAG235_00610	K03747
MAG235_00611	K03168
MAG235_00614	K01817
MAG235_00615	K01810
MAG235_00620	K17725
MAG235_00621	K09780
MAG235_00622	K00215
MAG235_00625	K10747
MAG235_00626	K01627
MAG235_00627	K01609
MAG235_00628	K07397
MAG235_00634	K03149
MAG235_00636	K11076
MAG235_00642	K03594
MAG235_00643	K03594
MAG235_00655	K07263
MAG235_00656	K00674
MAG235_00659	K09817
MAG235_00660	K02335
MAG235_00661	K01887
MAG235_00662	K16898
MAG235_00663	K03530
MAG235_00669	K01883
MAG235_00670	K20881
MAG235_00673	K03841
MAG235_00674	K21071
MAG235_00675	K00939
MAG235_00677	K23025
MAG235_00681	K00394
MAG235_00684	K00958
MAG235_00688	K03648
MAG235_00689	K03473
MAG235_00690	K00367
MAG235_00691	K08884
MAG235_00692	K02575
MAG235_00693	K00362
MAG235_00694	K03635
MAG235_00698	K03750
MAG235_00699	K03637
MAG235_00700	K03639
MAG235_00706	K00374
MAG235_00707	K00373
MAG235_00708	K00371
MAG235_00709	K00370
MAG235_00710	K02575
MAG235_00711	K02575
MAG235_00712	K03831
MAG235_00715	K14572
MAG235_00716	K01601
MAG235_00717	K21703
MAG235_00721	K01433
MAG235_00722	K00620
MAG235_00725	K02011
MAG235_00726	K02012
MAG235_00730	K03306
MAG235_00737	K01962
MAG235_00738	K04075
MAG235_00739	K07042
MAG235_00740	K04066
MAG235_00746	K00833
MAG235_00747	K01091
MAG235_00748	K00286
MAG235_00751	K09761
MAG235_00752	K01262
MAG235_00753	K00766
MAG235_00754	K13288
MAG235_00755	K00919
MAG235_00763	K00948
MAG235_00764	K03086
MAG235_00766	K01082
MAG235_00767	K00767
MAG235_00768	K00748
MAG235_00769	K07574
MAG235_00770	K01586
MAG235_00772	K00684
MAG235_00773	K08312
MAG235_00776	K01673
MAG235_00780	K01873
MAG235_00782	K00088
MAG235_00784	K18850
MAG235_00785	K00962
MAG235_00789	K00163
MAG235_00791	K01835
MAG235_00793	K06180
MAG235_00794	K06213
MAG235_00795	K05808
MAG235_00797	K00821
MAG235_00798	K00611
MAG235_00799	K09765
MAG235_00801	K01649
MAG235_00802	K17103
MAG235_00803	K00053
MAG235_00804	K01653
MAG235_00805	K01652
MAG235_00806	K02535
MAG235_00807	K03590
MAG235_00808	K05539
MAG235_00809	K03742
MAG235_00810	K01256
MAG235_00811	K06153
MAG235_00813	K00059
MAG235_00814	K08300
MAG235_00815	K00014
MAG235_00816	K00275
MAG235_00819	K07126
MAG235_00821	K01591
MAG235_00822	K07126
MAG235_00827	K01736
MAG235_00828	K03321
MAG235_00830	K10026
MAG235_00831	K03593
MAG235_00833	K04755
MAG235_00834	K04044
MAG235_00835	K04082
MAG235_00836	K13628
MAG235_00837	K22068
MAG235_00838	K04487
MAG235_00839	K13643
MAG235_00840	K00640
MAG235_00841	K02517
MAG235_00845	K00891
MAG235_00847	K00826
MAG235_00848	K00928
MAG235_00851	K06911
MAG235_00854	K02902
MAG235_00855	K02913
MAG235_00856	K01682
MAG235_00857	K01756
MAG235_00858	K02959
MAG235_00859	K02860
MAG235_00860	K03321
MAG235_00861	K03321
MAG235_00862	K06173
MAG235_00863	K03524
MAG235_00864	K06861
MAG235_00865	K01409
MAG235_00866	K07391
MAG235_00867	K01814
MAG235_00868	K09801
MAG235_00869	K06189
MAG235_00870	K09792
MAG235_00871	K03592
MAG235_00872	K06126
MAG235_00873	K01934
MAG235_00875	K01698
MAG235_00877	K01895
MAG235_00878	K03060
MAG235_00879	K02342
MAG235_00880	K03182
MAG235_00886	K02169
MAG235_00888	K15257
MAG235_00890	K02838
MAG235_00891	K02198
MAG235_00892	K01079
MAG235_00895	K02302
MAG235_00897	K02313
MAG235_00898	K08744
MAG235_00899	K01933
MAG235_00900	K11175
MAG235_00902	K03701
MAG235_00906	K03469
MAG235_00907	K01953
MAG235_00908	K01703
MAG235_00909	K01704
MAG235_00910	K03550
MAG235_00911	K06888
MAG235_00912	K03296
MAG235_00913	K06207
MAG235_00914	K02427
MAG235_00915	K02523
MAG235_00916	K03722
MAG235_00919	K00548
MAG235_00923	K03625
MAG235_00924	K00794
MAG235_00925	K14652
MAG235_00926	K00793
MAG235_00929	K03588
MAG235_00930	K02563
MAG235_00931	K01012
MAG235_00932	K01915
MAG235_00934	K00228
MAG235_00936	K04763
MAG235_00937	K04079
MAG235_00938	K15396
MAG235_00939	K01092
MAG235_00941	K09760
MAG235_00942	K22292
MAG235_00943	K00655
MAG235_00945	K03683
MAG235_00947	K01687
MAG235_00948	K03313
MAG235_00949	K15738
MAG235_00952	K03703
MAG235_00954	K00790
MAG235_00955	K00765
