MAG183_00002	K01914
MAG183_00429	K00809
MAG183_00432	K01480
MAG183_00438	K00666
MAG183_00440	K13525
MAG183_00442	K07502
MAG183_00445	K11927
MAG183_00452	K01756
MAG183_00453	K01939
MAG183_00456	K01885
MAG183_00458	K00384
MAG183_00461	K02004
MAG183_00462	K02004
MAG183_00463	K02003
MAG183_00469	K06287
MAG183_00470	K02995
MAG183_00471	K04076
MAG183_00472	K05896
MAG183_00477	K02493
MAG183_00478	K03726
MAG183_00483	K02996
MAG183_00485	K02883
MAG183_00486	K03027
MAG183_00487	K02948
MAG183_00488	K02986
MAG183_00489	K02952
MAG183_00504	K07332
MAG183_00509	K02877
MAG183_00514	K17717
MAG183_00528	K18214
MAG183_00529	K04801
MAG183_00531	K16052
MAG183_00535	K03101
MAG183_00538	K03236
MAG183_00539	K11131
MAG183_00545	K01689
MAG183_00551	K12733
MAG183_00558	K00939
MAG183_00563	K15865
MAG183_00584	K02493
MAG183_00587	K01870
MAG183_00589	K00820
MAG183_00593	K00927
MAG183_00595	K06942
MAG183_00597	K17759
MAG183_00599	K06147
MAG183_00602	K09775
MAG183_00605	K03242
MAG183_00606	K05540
MAG183_00609	K03688
MAG183_00614	K00789
MAG183_00618	K02869
MAG183_00620	K02863
MAG183_00622	K01507
MAG183_00626	K03686
MAG183_00628	K04043
MAG183_00629	K03687
MAG183_00635	K06953
MAG183_00638	K10563
MAG183_00643	K03237
MAG183_00644	K02978
MAG183_00646	K03471
MAG183_00647	K03470
MAG183_00658	K02966
MAG183_00663	K03744
MAG183_00664	K03799
MAG183_00667	K02316
MAG183_00669	K07178
MAG183_00670	K06961
MAG183_00673	K14415
MAG183_00682	K01880
MAG183_00684	K01779
MAG183_00686	K04800
MAG183_00687	K00088
MAG183_00688	K01873
MAG183_00695	K01493
MAG183_00702	K01869
MAG183_00707	K07575
MAG183_00716	K03231
MAG183_00717	K02946
MAG183_00720	K07041
MAG183_00721	K03433
MAG183_00732	K01710
MAG183_00733	K01841
MAG183_00735	K09459
MAG183_00738	K15987
MAG183_00742	K11717
MAG183_00743	K18967
MAG183_00744	K10773
MAG183_00753	K03234
MAG183_00761	K01207
MAG183_00764	K00057
MAG183_00770	K01151
MAG183_00773	K03053
MAG183_00774	K03045
MAG183_00775	K03044
MAG183_00776	K03041
MAG183_00777	K03042
MAG183_00780	K02973
MAG183_00781	K02992
MAG183_00787	K03496
MAG183_00790	K03531
MAG183_00791	K19285
MAG183_00802	K04487
MAG183_00803	K22068
MAG183_00814	K13652
MAG183_00820	K01494
MAG183_00824	K07566
MAG183_00825	K19689
MAG183_00826	K14835
MAG183_00827	K00134
MAG183_00828	K00951
MAG183_00829	K01689
MAG183_00832	K03798
MAG183_00835	K01887
MAG183_00836	K01779
MAG183_00847	K08984
MAG183_00852	K05982
MAG183_00858	K00945
MAG183_00860	K03775
MAG183_00866	K01834
MAG183_00871	K04763
MAG183_00872	K01126
MAG183_00876	K03657
MAG183_00878	K02319
MAG183_00881	K07175
MAG183_00882	K03546
MAG183_00884	K03106
MAG183_00887	K06865
MAG183_00896	K01711
MAG183_00897	K00012
MAG183_00898	K00175
MAG183_00899	K00174
MAG183_00900	K00973
MAG183_00902	K00966
MAG183_00905	K06935
MAG183_00912	K18980
MAG183_00913	K07001
MAG183_00914	K07562
MAG183_00915	K15449
MAG183_00924	K01892
MAG183_00927	K00995
MAG183_00931	K06915
MAG183_00935	K06196
MAG183_00938	K03704
MAG183_00940	K06870
MAG183_00942	K00029
MAG183_00943	K00262
MAG183_00944	K09759
MAG183_00949	K07301
MAG183_00950	K03152
MAG183_00958	K01883
MAG183_00960	K03151
MAG183_00963	K06865
MAG183_00964	K03420
MAG183_00966	K11954
MAG183_00970	K06861
MAG183_00971	K01998
MAG183_00973	K11954
MAG183_00975	K03704
MAG183_00976	K15429
MAG183_00979	K04799
MAG183_00982	K01170
MAG183_00986	K00384
MAG183_00987	K01791
MAG183_00994	K14652
MAG183_00999	K09469
MAG183_01000	K01153
MAG183_01008	K03627
MAG183_01010	K02933
MAG183_01012	K02885
MAG183_01013	K02881
MAG183_01014	K02988
MAG183_01015	K02907
MAG183_01017	K03076
MAG183_01020	K02915
MAG183_01021	K02875
MAG183_01022	K01890
MAG183_01025	K01889
MAG183_01027	K06965
MAG183_01028	K01007
MAG183_01033	K03540
MAG183_01037	K00600
MAG183_01038	K00287
MAG183_01039	K00560
MAG183_01040	K11754
MAG183_01044	K03263
MAG183_01048	K00612
MAG183_01050	K02962
MAG183_01051	K03622
MAG183_01052	K04773
MAG183_01055	K08851
MAG183_01056	K08303
MAG183_01058	K03671
MAG183_01062	K03106
MAG183_01066	K08303
MAG183_01070	K08678
MAG183_01071	K00721
MAG183_01073	K20534
MAG183_01074	K04034
MAG183_01076	K18214
MAG183_01095	K03045
MAG183_01096	K03044
MAG183_01104	K06874
MAG183_01105	K03572
MAG183_01108	K03798
MAG183_01116	K01875
MAG183_01121	K07739
MAG183_01127	K02889
MAG183_01130	K02866
MAG183_01133	K06943
MAG183_01135	K17286
MAG183_01138	K20283
MAG183_01139	K08482
MAG183_01144	K07636
MAG183_01147	K01867
MAG183_01152	K14540
MAG183_01154	K10896
MAG183_01155	K04763
MAG183_01161	K07444
MAG183_01162	K02469
MAG183_01165	K04763
MAG183_01167	K03455
MAG183_01168	K01916
MAG183_01170	K23356
MAG183_01172	K02470
MAG183_01176	K10747
MAG183_01181	K03057
MAG183_01182	K03330
MAG183_01187	K03775
MAG183_01192	K01803
MAG183_01196	K01808
MAG183_01198	K01783
MAG183_01202	K02895
MAG183_01203	K02874
MAG183_01204	K02961
MAG183_01206	K03113
MAG183_01208	K02982
MAG183_01210	K02958
MAG183_01211	K02886
MAG183_01212	K02893
MAG183_01213	K02930
MAG183_01214	K02906
MAG183_01216	K14564
MAG183_01217	K05873
MAG183_01218	K04795
MAG183_01220	K01990
MAG183_01222	K18532
MAG183_01223	K03265
MAG183_01229	K07561
MAG183_01231	K19664
MAG183_01232	K07738
MAG183_01233	K00525
MAG183_01234	K19221
MAG183_01237	K02503
MAG231_00003	K01755
MAG231_00005	K00240
MAG231_00008	K00239
MAG231_00010	K03417
MAG231_00011	K03622
MAG231_00016	K00826
MAG231_00017	K03810
MAG231_00019	K00661
MAG231_00020	K02217
MAG231_00021	K17216
MAG231_00023	K03120
MAG231_00025	K00616
MAG231_00026	K00615
MAG231_00027	K00615
MAG231_00029	K01255
MAG231_00031	K01001
MAG231_00039	K03686
MAG231_00041	K14440
MAG231_00042	K07157
MAG231_00044	K03524
MAG231_00047	K03124
MAG231_00051	K03704
MAG231_00053	K09759
MAG231_00055	K06863
MAG231_00062	K03265
MAG231_00063	K02503
MAG231_00065	K01687
MAG231_00067	K01940
MAG231_00068	K02051
MAG231_00069	K02049
MAG231_00070	K02050
MAG231_00072	K18665
MAG231_00073	K03306
MAG231_00077	K03741
MAG231_00078	K06188
MAG231_00082	K03529
MAG231_00083	K01858
MAG231_00084	K03768
MAG231_00090	K04719
MAG231_00093	K07245
MAG231_00094	K00952
MAG231_00097	K00096
MAG231_00098	K03433
MAG231_00099	K07041
MAG231_00101	K01262
MAG231_00103	K13038
MAG231_00104	K00606
MAG231_00105	K09722
MAG231_00106	K06982
MAG231_00109	K07558
MAG231_00110	K01975
MAG231_00114	K00784
MAG231_00115	K00948
MAG231_00122	K00860
MAG231_00123	K01082
MAG231_00128	K01881
MAG231_00131	K01079
MAG231_00132	K12234
MAG231_00134	K04085
MAG231_00135	K00384
MAG231_00137	K22699
MAG231_00138	K00366
MAG231_00139	K01011
MAG231_00142	K19721
MAG231_00143	K21929
MAG231_00145	K19221
MAG231_00146	K02224
MAG231_00147	K06042
MAG231_00149	K13541
MAG231_00150	K02188
MAG231_00151	K03686
MAG231_00152	K00356
MAG231_00153	K00789
MAG231_00155	K10872
MAG231_00157	K03724
MAG231_00159	K01990
MAG231_00162	K09726
MAG231_00165	K22224
MAG231_00169	K03671
MAG231_00173	K01466
MAG231_00174	K01807
MAG231_00176	K02922
MAG231_00177	K03231
MAG231_00178	K01622
MAG231_00180	K10747
MAG231_00182	K01170
MAG231_00185	K09738
MAG231_00192	K02940
MAG231_00193	K02994
MAG231_00195	K02868
MAG231_00196	K02987
MAG231_00198	K02894
MAG231_00199	K02434
MAG231_00201	K11755
MAG231_00208	K00798
MAG231_00216	K01768
MAG231_00219	K01754
MAG231_00220	K01588
MAG231_00221	K01589
MAG231_00225	K00966
MAG231_00227	K08764
MAG231_00233	K01733
MAG231_00234	K03699
MAG231_00235	K00150
MAG231_00239	K13680
MAG231_00241	K03455
MAG231_00247	K10725
MAG231_00250	K02050
MAG231_00251	K02049
MAG231_00252	K02051
MAG231_00253	K02034
MAG231_00261	K08776
MAG231_00265	K01887
MAG231_00266	K22223
MAG231_00267	K06944
MAG231_00268	K03652
MAG231_00271	K03704
MAG231_00273	K02031
MAG231_00274	K02941
MAG231_00276	K02869
MAG231_00278	K01872
MAG231_00279	K01869
MAG231_00282	K01885
MAG231_00286	K09721
MAG231_00294	K06942
MAG231_00296	K06929
MAG231_00297	K11785
MAG231_00299	K05540
MAG231_00301	K18285
MAG231_00307	K00231
MAG231_00312	K03124
MAG231_00314	K06863
MAG231_00316	K03186
MAG231_00319	K03118
MAG231_00323	K23265
MAG231_00324	K23269
MAG231_00325	K00764
MAG231_00329	K00133
MAG231_00330	K03718
MAG231_00331	K02257
MAG231_00337	K00639
MAG231_00339	K06196
MAG231_00343	K02731
MAG231_00344	K09142
MAG231_00347	K03264
MAG231_00348	K01892
MAG231_00350	K03671
MAG231_00351	K03243
MAG231_00352	K00940
MAG231_00354	K02979
MAG231_00355	K12845
MAG231_00356	K03431
MAG231_00358	K01433
MAG231_00359	K01470
MAG231_00364	K00571
MAG231_00369	K03238
MAG231_00373	K01966
MAG231_00374	K01961
MAG231_00376	K03564
MAG231_00378	K00331
MAG231_00379	K14563
MAG231_00380	K14564
MAG231_00381	K17828
MAG231_00382	K02823
MAG231_00388	K03686
MAG231_00392	K17104
MAG231_00396	K00809
MAG231_00401	K03055
MAG231_00404	K00548
MAG231_00407	K20215
MAG231_00408	K14656
MAG231_00410	K02316
MAG231_00411	K13628
MAG231_00412	K01715
MAG231_00413	K22224
MAG231_00425	K01951
MAG231_00426	K12589
MAG231_00430	K10848
MAG231_00433	K01875
MAG231_00434	K02984
MAG231_00437	K03924
MAG231_00438	K03926
MAG231_00439	K06965
MAG231_00442	K11206
MAG231_00445	K09808
MAG231_00446	K02201
MAG231_00457	K01890
MAG231_00458	K01889
MAG231_00459	K01867
MAG231_00462	K02201
MAG231_00467	K03885
MAG231_00470	K03431
MAG231_00471	K00946
MAG231_00472	K02948
MAG231_00475	K14415
MAG231_00477	K00820
MAG231_00478	K02986
MAG231_00479	K00058
MAG231_00482	K02877
MAG231_00485	K06072
MAG231_00495	K06981
MAG231_00496	K01823
MAG231_00511	K00927
MAG231_00513	K04488
MAG231_00514	K11717
MAG231_00516	K09014
MAG231_00517	K09014
MAG231_00518	K13525
MAG231_00519	K09482
MAG231_00520	K06865
MAG231_00521	K11924
MAG231_00523	K09005
MAG231_00526	K02071
MAG231_00527	K02042
MAG231_00533	K01845
MAG231_00536	K02977
MAG231_00539	K03106
MAG231_00540	K06927
MAG231_00543	K07577
MAG231_00544	K03660
MAG231_00548	K00412
MAG231_00557	K02900
MAG231_00559	K02988
MAG231_00560	K02881
MAG231_00561	K00611
MAG231_00562	K07566
MAG231_00568	K01939
MAG231_00570	K01591
MAG231_00571	K01518
MAG231_00572	K15888
MAG231_00573	K03431
MAG231_00575	K21919
MAG231_00584	K03424
MAG231_00586	K01681
MAG231_00592	K03546
MAG231_00593	K03547
MAG231_00595	K03124
MAG231_00598	K02995
MAG231_00601	K13953
MAG231_00606	K02866
MAG231_00607	K01170
MAG231_00617	K03163
MAG231_00620	K01903
MAG231_00621	K01902
MAG231_00629	K03234
MAG231_00631	K08602
MAG231_00641	K11175
MAG231_00644	K07005
MAG231_00646	K11440
MAG231_00647	K11529
MAG231_00650	K01647
MAG231_00655	K07090
MAG231_00657	K00059
MAG231_00660	K04801
MAG231_00664	K00796
MAG231_00665	K00088
MAG231_00667	K04518
MAG231_00671	K07561
MAG231_00678	K01990
MAG231_00683	K08851
MAG231_00684	K02428
MAG231_00685	K15449
MAG231_00688	K14568
MAG231_00690	K00525
MAG231_00694	K03057
MAG231_00695	K04802
MAG231_00696	K00928
MAG231_00698	K01703
MAG231_00699	K01704
MAG231_00700	K01703
MAG231_00702	K01756
MAG231_00703	K00059
MAG231_00720	K00053
MAG231_00721	K01847
MAG231_00722	K07588
MAG231_00723	K01848
MAG231_00724	K05606
MAG231_00728	K03821
MAG231_00732	K01006
MAG231_00733	K01803
MAG231_00735	K02319
MAG231_00736	K01493
MAG231_00737	K10896
MAG231_00739	K01011
MAG231_00747	K02274
MAG231_00748	K02275
MAG231_00751	K06988
MAG231_00763	K01652
MAG231_00764	K01653
MAG231_00765	K01649
MAG231_00766	K00052
MAG231_00768	K09759
MAG231_00772	K01698
MAG231_00776	K21636
MAG231_00779	K08764
MAG231_00785	K06174
MAG231_00786	K15429
MAG231_00793	K04566
MAG231_00794	K07739
MAG231_00797	K11212
MAG231_00800	K03113
MAG231_00804	K01409
MAG231_00808	K01480
MAG231_00811	K02257
MAG231_00813	K13525
MAG231_00814	K03232
MAG231_00815	K17830
MAG231_00816	K04794
MAG231_00818	K06176
MAG231_00819	K07304
MAG231_00826	K13979
MAG231_00828	K06888
MAG231_00835	K05592
MAG231_00838	K02016
MAG231_00839	K22585
MAG231_00841	K02346
MAG231_00845	K04096
MAG231_00848	K00548
MAG231_00849	K00067
MAG231_00852	K00826
MAG231_00855	K03686
MAG231_00858	K03330
MAG231_00862	K03053
MAG231_00863	K13798
MAG231_00864	K03433
MAG231_00865	K07575
MAG231_00866	K00003
MAG231_00867	K07305
MAG231_00871	K01895
MAG231_00874	K04799
MAG231_00876	K01883
MAG231_00877	K01916
MAG231_00879	K01251
MAG231_00881	K21138
MAG231_00883	K03722
MAG231_00886	K03470
MAG231_00887	K00555
MAG231_00888	K02427
MAG231_00890	K01658
MAG231_00891	K00766
MAG231_00892	K01609
MAG231_00897	K01845
MAG231_00898	K01749
MAG231_00899	K02303
MAG231_00903	K06864
MAG231_00904	K09121
MAG231_00905	K01696
MAG231_00906	K01695
MAG231_00907	K01937
MAG231_00908	K00858
MAG231_00911	K02976
MAG231_00913	K01480
MAG231_00914	K01868
MAG231_00916	K09495
MAG231_00919	K00809
MAG231_00921	K01430
MAG231_00925	K09667
MAG231_00929	K10026
MAG231_00930	K07442
MAG231_00931	K02906
MAG231_00932	K02930
MAG231_00934	K02958
MAG231_00935	K02880
MAG231_00936	K02982
MAG231_00939	K02949
MAG231_00941	K01895
MAG231_00944	K01644
MAG231_00945	K00793
MAG231_00946	K02858
MAG231_00947	K00794
MAG231_00948	K08096
MAG231_00950	K14654
MAG231_00951	K14166
MAG231_00953	K04482
MAG231_00954	K02889
MAG231_00957	K02528
MAG231_00959	K10978
MAG231_00964	K04564
MAG231_00965	K14647
MAG231_00966	K01610
MAG231_00967	K07316
MAG231_00969	K18779
MAG231_00971	K02548
MAG231_00974	K03769
MAG231_00978	K01895
MAG231_01001	K00817
MAG231_01002	K02232
MAG231_01003	K02227
MAG231_01004	K02233
MAG231_01005	K19712
MAG231_01007	K02929
MAG231_01008	K01486
MAG231_01009	K22447
MAG231_01010	K00845
MAG231_01011	K01951
MAG231_01017	K03167
MAG231_01018	K11645
MAG231_01019	K11646
MAG231_01022	K00014
MAG231_01023	K00891
MAG231_01024	K00800
MAG231_01025	K01736
MAG231_01026	K00812
MAG231_01027	K04517
MAG231_01029	K03147
MAG231_01034	K02492
MAG231_01037	K10047
MAG231_01044	K09866
MAG231_01045	K03564
MAG231_01049	K07130
MAG231_01056	K01265
MAG231_01059	K03120
MAG231_01060	K06878
MAG231_01063	K04771
MAG231_01064	K11780
MAG231_01065	K11781
MAG231_01066	K07301
MAG231_01069	K03011
MAG231_01070	K14574
MAG231_01071	K03679
MAG231_01079	K05827
MAG231_01080	K00145
MAG231_01081	K00930
MAG231_01082	K00821
MAG231_01084	K01649
MAG231_01086	K05827
MAG231_01087	K05831
MAG231_01091	K11131
MAG231_01093	K18912
MAG231_01095	K02032
MAG231_01097	K17830
MAG231_01098	K03294
MAG231_01101	K09667
MAG246_00004	K07442
MAG246_00005	K17758
MAG246_00007	K15977
MAG246_00008	K03433
MAG246_00010	K00003
MAG246_00011	K07305
MAG246_00015	K01895
MAG246_00017	K04799
MAG246_00021	K22585
MAG246_00022	K00860
MAG246_00027	K06199
MAG246_00030	K13525
MAG246_00031	K13993
MAG246_00033	K03885
MAG246_00034	K03768
MAG246_00036	K03399
MAG246_00038	K02323
MAG246_00039	K10725
MAG246_00044	K17104
MAG246_00045	K02322
MAG246_00046	K00600
MAG246_00047	K22447
MAG246_00049	K01915
MAG246_00054	K17218
MAG246_00058	K07558
MAG246_00059	K01975
MAG246_00063	K00784
MAG246_00064	K07446
MAG246_00065	K00948
MAG246_00068	K01265
MAG246_00069	K21138
MAG246_00072	K03120
MAG246_00073	K01874
MAG246_00078	K04771
MAG246_00079	K11780
MAG246_00080	K11781
MAG246_00081	K03568
MAG246_00082	K07301
MAG246_00085	K01933
MAG246_00087	K07739
MAG246_00088	K04566
MAG246_00096	K01246
MAG246_00103	K06188
MAG246_00104	K03564
MAG246_00108	K02049
MAG246_00109	K02051
MAG246_00110	K01940
MAG246_00112	K05827
MAG246_00113	K00145
MAG246_00114	K00930
MAG246_00115	K00821
MAG246_00117	K01649
MAG246_00119	K05827
MAG246_00120	K05831
MAG246_00121	K20215
MAG246_00122	K14656
MAG246_00123	K07732
MAG246_00124	K02316
MAG246_00125	K13628
MAG246_00126	K01715
MAG246_00127	K22224
MAG246_00130	K00261
MAG246_00131	K02729
MAG246_00135	K00571
MAG246_00137	K06877
MAG246_00139	K03163
MAG246_00148	K00030
MAG246_00150	K02528
MAG246_00153	K02889
MAG246_00154	K06941
MAG246_00157	K00133
MAG246_00158	K00817
MAG246_00159	K02232
MAG246_00160	K02227
MAG246_00161	K02233
MAG246_00162	K19712
MAG246_00164	K02929
MAG246_00169	K02964
MAG246_00170	K02986
MAG246_00171	K00820
MAG246_00173	K01069
MAG246_00174	K17759
MAG246_00175	K07477
MAG246_00177	K03007
MAG246_00178	K01689
MAG246_00179	K02967
MAG246_00180	K00869
MAG246_00181	K06981
MAG246_00182	K01823
MAG246_00183	K13787
MAG246_00184	K01885
MAG246_00188	K09721
MAG246_00192	K03284
MAG246_00194	K00616
MAG246_00195	K00615
MAG246_00196	K00615
MAG246_00198	K01255
MAG246_00200	K06174
MAG246_00201	K15429
MAG246_00203	K03789
MAG246_00206	K00762
MAG246_00208	K06137
MAG246_00210	K02523
MAG246_00211	K00343
MAG246_00212	K00341
MAG246_00215	K10896
MAG246_00217	K09579
MAG246_00218	K03120
MAG246_00219	K03124
MAG246_00223	K18779
MAG246_00225	K06942
MAG246_00226	K01409
MAG246_00228	K08851
MAG246_00229	K02428
MAG246_00230	K15449
MAG246_00235	K03768
MAG246_00240	K04719
MAG246_00244	K01974
MAG246_00245	K00952
MAG246_00248	K00096
MAG246_00249	K03433
MAG246_00250	K07041
MAG246_00252	K00566
MAG246_00253	K01262
MAG246_00255	K01880
MAG246_00256	K01151
MAG246_00259	K09118
MAG246_00260	K01951
MAG246_00265	K03242
MAG246_00269	K03237
MAG246_00270	K19221
MAG246_00271	K02224
MAG246_00272	K06042
MAG246_00274	K13541
MAG246_00275	K02188
MAG246_00276	K00356
MAG246_00277	K00789
MAG246_00279	K04482
MAG246_00281	K01990
MAG246_00282	K01992
MAG246_00285	K09726
MAG246_00287	K03687
MAG246_00288	K04043
MAG246_00289	K03686
MAG246_00297	K03498
MAG246_00314	K03234
MAG246_00315	K11785
MAG246_00322	K18285
MAG246_00328	K09511
MAG246_00331	K00104
MAG246_00334	K04564
MAG246_00336	K05606
MAG246_00337	K01848
MAG246_00338	K07588
MAG246_00340	K08776
MAG246_00341	K03124
MAG246_00342	K03622
MAG246_00344	K00965
MAG246_00345	K15635
MAG246_00348	K02977
MAG246_00352	K03106
MAG246_00353	K06927
MAG246_00354	K03263
MAG246_00358	K01867
MAG246_00359	K01889
MAG246_00360	K01890
MAG246_00366	K01681
MAG246_00369	K06215
MAG246_00370	K08681
MAG246_00371	K01873
MAG246_00373	K01724
MAG246_00374	K21919
MAG246_00376	K01756
MAG246_00377	K14415
MAG246_00380	K02948
MAG246_00382	K00946
MAG246_00383	K03431
MAG246_00394	K03424
MAG246_00398	K07566
MAG246_00404	K01939
MAG246_00407	K01518
MAG246_00408	K15888
MAG246_00409	K08975
MAG246_00412	K03238
MAG246_00414	K07178
MAG246_00415	K06961
MAG246_00416	K03167
MAG246_00423	K00772
MAG246_00424	K00759
MAG246_00429	K02427
MAG246_00430	K00555
MAG246_00431	K03470
MAG246_00432	K14563
MAG246_00440	K07442
MAG246_00444	K02071
MAG246_00445	K02072
MAG246_00447	K06863
MAG246_00458	K00812
MAG246_00459	K01895
MAG246_00462	K02434
MAG246_00463	K02433
MAG246_00472	K03294
MAG246_00475	K13525
MAG246_00476	K00016
MAG246_00501	K00973
MAG246_00504	K00626
MAG246_00513	K01733
MAG246_00514	K03699
MAG246_00516	K00150
MAG246_00518	K01641
MAG246_00520	K01935
MAG246_00523	K00833
MAG246_00524	K01012
MAG246_00526	K00796
MAG246_00527	K07142
MAG246_00529	K01951
MAG246_00532	K00845
MAG246_00533	K01754
MAG246_00535	K01768
MAG246_00540	K00927
MAG246_00542	K04488
MAG246_00543	K11717
MAG246_00545	K07033
MAG246_00546	K09014
MAG246_00548	K02303
MAG246_00549	K01749
MAG246_00550	K01845
MAG246_00551	K06188
MAG246_00552	K03325
MAG246_00556	K03306
MAG246_00557	K07220
MAG246_00558	K01992
MAG246_00559	K01990
MAG246_00561	K18912
MAG246_00562	K01881
MAG246_00564	K01079
MAG246_00565	K12234
MAG246_00570	K00384
MAG246_00573	K03124
MAG246_00575	K22699
MAG246_00577	K02275
MAG246_00579	K22316
MAG246_00583	K00812
MAG246_00601	K03665
MAG246_00602	K07254
MAG246_00603	K03136
MAG246_00607	K14654
MAG246_00609	K08096
MAG246_00610	K00794
MAG246_00611	K02858
MAG246_00612	K00793
MAG246_00614	K01644
MAG246_00615	K13953
MAG246_00617	K02966
MAG246_00621	K14568
MAG246_00623	K00525
MAG246_00624	K21636
MAG246_00627	K00626
MAG246_00629	K11206
MAG246_00636	K01870
MAG246_00639	K01903
MAG246_00642	K00053
MAG246_00648	K07159
MAG246_00649	K14440
MAG246_00656	K01493
MAG246_00657	K02319
MAG246_00659	K01803
MAG246_00661	K01845
MAG246_00668	K09514
MAG246_00669	K02503
MAG246_00672	K15016
MAG246_00677	K02969
MAG246_00678	K03231
MAG246_00679	K01622
MAG246_00681	K10747
MAG246_00683	K01170
MAG246_00690	K03564
MAG246_00693	K03182
MAG246_00694	K11784
MAG246_00695	K16306
MAG246_00696	K11646
MAG246_00697	K03785
MAG246_00698	K00014
MAG246_00699	K00891
MAG246_00700	K00800
MAG246_00701	K01736
MAG246_00703	K03053
MAG246_00704	K13798
MAG246_00705	K03041
MAG246_00709	K02600
MAG246_00710	K02973
MAG246_00711	K02992
MAG246_00717	K01869
MAG246_00718	K01872
MAG246_00720	K02869
MAG246_00723	K02863
MAG246_00724	K03718
MAG246_00725	K02867
MAG246_00726	K02601
MAG246_00728	K09716
MAG246_00729	K00567
MAG246_00731	K02912
MAG246_00732	K01610
MAG246_00733	K14647
MAG246_00734	K04564
MAG246_00736	K03110
MAG246_00737	K00611
MAG246_00738	K02881
MAG246_00739	K02988
MAG246_00741	K02900
MAG246_00742	K10956
MAG246_00743	K00939
MAG246_00746	K11131
MAG246_00748	K00111
MAG246_00751	K00015
MAG246_00753	K00174
MAG246_00754	K00175
MAG246_00759	K01703
MAG246_00760	K01704
MAG246_00761	K01703
MAG246_00762	K01704
MAG246_00763	K00966
MAG246_00764	K02960
MAG246_00765	K02872
MAG246_00766	K02883
MAG246_00767	K03011
MAG246_00768	K14574
MAG246_00769	K03679
MAG246_00770	K11600
MAG246_00771	K12589
MAG246_00774	K04798
MAG246_00775	K10848
MAG246_00778	K00858
MAG246_00780	K13680
MAG246_00783	K03455
MAG246_00787	K02866
MAG246_00788	K01170
MAG246_00794	K03497
MAG246_00796	K20989
MAG246_00800	K03189
MAG246_00803	K01430
MAG246_00804	K01429
MAG246_00805	K01428
MAG246_00806	K20989
MAG246_00816	K11529
MAG246_00817	K11440
MAG246_00818	K00320
MAG246_00823	K03702
MAG246_00824	K03701
MAG246_00825	K03703
MAG246_00830	K01953
MAG246_00833	K03055
MAG246_00838	K00809
MAG246_00840	K01868
MAG246_00841	K01480
MAG246_00844	K02976
MAG246_00846	K00858
