MAG193_00013	K09815
MAG193_00761	K07714
MAG193_00762	K04653
MAG193_00763	K04656
MAG193_00764	K04654
MAG193_00765	K04655
MAG193_00768	K00631
MAG193_00771	K03469
MAG193_00773	K00817
MAG193_00775	K00134
MAG193_00786	K05499
MAG193_00788	K01439
MAG193_00789	K07171
MAG193_00793	K02032
MAG193_00794	K02031
MAG193_00795	K02034
MAG193_00796	K02033
MAG193_00797	K02035
MAG193_00803	K09122
MAG193_00804	K04070
MAG193_00807	K01996
MAG193_00808	K01998
MAG193_00810	K00059
MAG193_00812	K03820
MAG193_00814	K07335
MAG193_00815	K23537
MAG193_00816	K23535
MAG193_00817	K23536
MAG193_00818	K23010
MAG193_00819	K02355
MAG193_00821	K01921
MAG193_00822	K01945
MAG193_00823	K07566
MAG193_00828	K00441
MAG193_00830	K00099
MAG193_00831	K00981
MAG193_00832	K00806
MAG193_00833	K02838
MAG193_00834	K09903
MAG193_00835	K02357
MAG193_00837	K02967
MAG193_00840	K17509
MAG193_00844	K04486
MAG193_00848	K07306
MAG193_00849	K02488
MAG193_00859	K02481
MAG193_00860	K04739
MAG193_00863	K00249
MAG193_00865	K07133
MAG193_00872	K01881
MAG193_00873	K00951
MAG193_00874	K02902
MAG193_00881	K03496
MAG193_00884	K01338
MAG193_00885	K07658
MAG193_00887	K17218
MAG193_00889	K07710
MAG193_00890	K02481
MAG193_00894	K21393
MAG193_00899	K00362
MAG193_00900	K02371
MAG193_00907	K07710
MAG193_00908	K07658
MAG193_00909	K07713
MAG193_00910	K02337
MAG193_00912	K09690
MAG193_00913	K07714
MAG193_00914	K01465
MAG193_00915	K01684
MAG193_00924	K07636
MAG193_00926	K04763
MAG193_00933	K21498
MAG193_00934	K07334
MAG193_00936	K11618
MAG193_00937	K07675
MAG193_00940	K01431
MAG193_00943	K00278
MAG193_00945	K03438
MAG193_00946	K03925
MAG193_00950	K13599
MAG193_00957	K07497
MAG193_00962	K00605
MAG193_00963	K02437
MAG193_00970	K00558
MAG193_00971	K03654
MAG193_00976	K14358
MAG193_00978	K02028
MAG193_00979	K02029
MAG193_00982	K00248
MAG193_00988	K00986
MAG193_00989	K00986
MAG193_00990	K01845
MAG193_00991	K03719
MAG193_00995	K02335
MAG193_00998	K03088
MAG193_01002	K00548
MAG193_01009	K07714
MAG193_01017	K00019
MAG193_01020	K10747
MAG193_01026	K03653
MAG193_01027	K06920
MAG193_01035	K07714
MAG193_01037	K07301
MAG193_01041	K04561
MAG193_01045	K01473
MAG193_01046	K01474
MAG193_01047	K01912
MAG193_01048	K03519
MAG193_01053	K02967
MAG193_01054	K02493
MAG193_01055	K02835
MAG193_01059	K07098
MAG193_01062	K05567
MAG193_01063	K05568
MAG193_01067	K23356
MAG193_01072	K02031
MAG193_01076	K07636
MAG193_01077	K02485
MAG193_01080	K02481
MAG193_01081	K07710
MAG193_01082	K13004
MAG193_01083	K00633
MAG193_01088	K02456
MAG193_01090	K01586
MAG193_01095	K06864
MAG193_01096	K00940
MAG193_01097	K00859
MAG193_01098	K03628
MAG193_01099	K02909
MAG193_01101	K00012
MAG193_01102	K01256
MAG193_01103	K14441
MAG193_01104	K04079
MAG193_01105	K01647
MAG193_01106	K01126
MAG193_01107	K01620
MAG193_01114	K03296
MAG193_01117	K03186
MAG193_01118	K00278
MAG193_01120	K11526
MAG193_01121	K11527
MAG193_01128	K01996
MAG193_01129	K01995
MAG193_01130	K01998
MAG193_01135	K21307
MAG193_01137	K06206
MAG193_01138	K13819
MAG193_01139	K04487
MAG193_01141	K02006
MAG193_01142	K03738
MAG193_01144	K07462
MAG193_01145	K02614
MAG193_01146	K08153
MAG193_01147	K00239
MAG193_01151	K07096
MAG193_01154	K00053
MAG193_01155	K18682
MAG193_01156	K01866
MAG193_01160	K00031
MAG193_01163	K11249
MAG193_01170	K00286
MAG193_01172	K01897
MAG193_01173	K02032
MAG193_01174	K01995
MAG193_01175	K01996
MAG193_01176	K11956
MAG193_01177	K11955
MAG193_01179	K00244
MAG193_01180	K00245
MAG193_01181	K01676
MAG193_01183	K01679
MAG193_01185	K00287
MAG193_01187	K05834
MAG193_01196	K03723
MAG193_01198	K00943
MAG193_01199	K07137
MAG193_01200	K01737
MAG193_01201	K03686
MAG193_01202	K03183
MAG193_01205	K03496
MAG193_01211	K02028
MAG193_01213	K00626
MAG193_01216	K03388
MAG193_01217	K01448
MAG193_01218	K03555
MAG193_01219	K12733
MAG193_01224	K09778
MAG193_01226	K22015
MAG193_01227	K02379
MAG193_01231	K05788
MAG193_01232	K07491
MAG193_01234	K03704
MAG193_01235	K03797
MAG193_01236	K09798
MAG193_01237	K13355
MAG193_01238	K09810
MAG193_01239	K09808
MAG193_01240	K04567
MAG193_01241	K00548
MAG193_01247	K09748
MAG193_01248	K02600
MAG193_01249	K02519
MAG193_01251	K03177
MAG193_01252	K02956
MAG193_01254	K13770
MAG193_01256	K01338
MAG193_01257	K01338
MAG193_01258	K02654
MAG193_01259	K03530
MAG193_01261	K07019
MAG193_01262	K00059
MAG193_01263	K03453
MAG193_01266	K06871
MAG193_01270	K03738
MAG193_01271	K00833
MAG193_01279	K00793
MAG193_01280	K14652
MAG193_01281	K00794
MAG193_01282	K03625
MAG193_01283	K07486
MAG193_01288	K07080
MAG193_01292	K05601
MAG193_01293	K21556
MAG193_01294	K11068
MAG193_01297	K00059
MAG193_01300	K01768
MAG193_01315	K06897
MAG193_01321	K07658
MAG193_01324	K07652
MAG193_01325	K03325
MAG193_01326	K02003
MAG193_01327	K02004
MAG193_01330	K02013
MAG193_01331	K02899
MAG193_01332	K02888
MAG193_01334	K07636
MAG193_01335	K07658
MAG193_01342	K02653
MAG193_01343	K03070
MAG193_01344	K06891
MAG193_01347	K01613
MAG193_01348	K17103
MAG193_01349	K03624
MAG193_01351	K03615
MAG193_01353	K04027
MAG193_01354	K13993
MAG193_01359	K11179
MAG193_01363	K00108
MAG193_01367	K03216
MAG193_01380	K01791
MAG193_01385	K00246
MAG193_01386	K01902
MAG193_01387	K01903
MAG193_01388	K02881
MAG193_01389	K02988
MAG193_01391	K02876
MAG193_01392	K03076
MAG193_01393	K02518
MAG193_01394	K02919
MAG193_01395	K02952
MAG193_01396	K02948
MAG193_01397	K02986
MAG193_01398	K03040
MAG193_01399	K02879
MAG193_01405	K03466
MAG193_01407	K03390
MAG193_01409	K03086
MAG193_01410	K02316
MAG193_01413	K03718
MAG193_01414	K22293
MAG193_01416	K00180
MAG193_01417	K00179
MAG193_01418	K02335
MAG193_01421	K00858
MAG193_01422	K01153
MAG193_01424	K00688
MAG193_01428	K00958
MAG193_01431	K03424
MAG193_01433	K03786
MAG193_01434	K00180
MAG193_01435	K00179
MAG193_01436	K00566
MAG193_01439	K00605
MAG193_01443	K06714
MAG193_01445	K03497
MAG193_01450	K07979
MAG193_01451	K17286
MAG193_01454	K03272
MAG193_01455	K05810
MAG193_01458	K02108
MAG193_01462	K07133
MAG193_01463	K07133
MAG193_01466	K02622
MAG193_01469	K09251
MAG193_01470	K07639
MAG193_01471	K07661
MAG193_01476	K11959
MAG193_01478	K18210
MAG193_01479	K00102
MAG193_01481	K01925
MAG193_01482	K03588
MAG193_01483	K02563
MAG193_01484	K01924
MAG193_01485	K00075
MAG193_01487	K03590
MAG193_01489	K02160
MAG193_01490	K01961
MAG193_01491	K01470
MAG193_01493	K00074
MAG193_01494	K02488
MAG193_01495	K07058
MAG193_01498	K13292
MAG193_01499	K01476
MAG193_01507	K05592
MAG193_01509	K03118
MAG193_01511	K02224
MAG193_01516	K07126
MAG193_01518	K11261
MAG193_01520	K08189
MAG193_01521	K01486
MAG193_01522	K01886
MAG193_01523	K01883
MAG193_01524	K03523
MAG193_01525	K16786
MAG193_01526	K16785
MAG193_01528	K01990
MAG193_01532	K01586
MAG193_01535	K03814
MAG193_01537	K07516
MAG193_01538	K00632
MAG193_01541	K03547
MAG193_01542	K02946
MAG193_01543	K02906
MAG193_01544	K02926
MAG193_01545	K02892
MAG193_01546	K02886
MAG193_01547	K02965
MAG193_01548	K02890
MAG193_01549	K02982
MAG193_01550	K02878
MAG193_01552	K02961
MAG193_01553	K02874
MAG193_01554	K02895
MAG193_01555	K02931
MAG193_01556	K02994
MAG193_01557	K02933
MAG193_01558	K02881
MAG193_01560	K00606
MAG193_01561	K03718
MAG193_01571	K09777
MAG193_01572	K00942
MAG193_01573	K03218
MAG193_01574	K02242
MAG193_01579	K07309
MAG193_01583	K00133
MAG193_01585	K07443
MAG193_01595	K03727
MAG193_01596	K09022
MAG193_01601	K00262
MAG193_01606	K07648
MAG193_01608	K03695
MAG193_01612	K07783
MAG193_01615	K18166
MAG193_01617	K00127
MAG193_01619	K07493
MAG193_01621	K07497
MAG193_01625	K12972
MAG193_01635	K03614
MAG193_01636	K03615
MAG193_01649	K03498
MAG193_01650	K03499
MAG193_01654	K07133
MAG193_01656	K10536
MAG193_01657	K10536
MAG193_01658	K11069
MAG193_01659	K11070
MAG193_01660	K11071
MAG193_01661	K11072
MAG193_01665	K07777
MAG193_01666	K07689
MAG193_01670	K03569
MAG193_01672	K02035
MAG193_01673	K02031
MAG193_01674	K07018
MAG193_01675	K03333
MAG193_01684	K06193
MAG193_01686	K13082
MAG193_01696	K06196
MAG193_01698	K01908
MAG193_01699	K02342
MAG193_01702	K03496
MAG193_01703	K04763
MAG193_01704	K01779
MAG193_01705	K05396
MAG193_01720	K00600
MAG193_01722	K01711
MAG193_01723	K01710
MAG193_01724	K02377
MAG193_01725	K00973
MAG193_01726	K01790
MAG193_01727	K00067
MAG193_01729	K13532
MAG193_01731	K07680
MAG193_01736	K11527
MAG193_01737	K00575
MAG193_01738	K03412
MAG193_01740	K14640
MAG193_01741	K01163
MAG193_01742	K11072
MAG193_01743	K11070
MAG193_01746	K00567
MAG193_01749	K09761
MAG193_01751	K00314
MAG193_01754	K02837
MAG193_01755	K00831
MAG193_01758	K21395
MAG193_01760	K03168
MAG193_01761	K02356
MAG193_01767	K01689
MAG193_01769	K00074
MAG193_01770	K00626
MAG193_01772	K01897
MAG193_01773	K02470
MAG193_01776	K14261
MAG193_01778	K03657
MAG193_01781	K00963
MAG193_01783	K01714
MAG193_01788	K02034
MAG193_01789	K15583
MAG193_01790	K02032
MAG193_01793	K01768
MAG193_01794	K03519
MAG193_01795	K03518
MAG193_01796	K03520
MAG193_01799	K09996
MAG193_01800	K02029
MAG193_01801	K02028
MAG193_01803	K02481
MAG193_01805	K02340
MAG193_01806	K00873
MAG193_01807	K03644
MAG193_01808	K03801
MAG193_01809	K00283
MAG193_01819	K08303
MAG193_01826	K01778
MAG193_01828	K01912
MAG193_01834	K00602
MAG193_01835	K00602
MAG193_01836	K12573
MAG193_01839	K00059
MAG193_01848	K11071
MAG193_01849	K11070
MAG193_01856	K01338
MAG193_01857	K03702
MAG193_01858	K03703
MAG193_01862	K07133
MAG193_01863	K03856
MAG193_01864	K06959
MAG193_01865	K11065
MAG193_01873	K02065
MAG193_01874	K02067
MAG193_01875	K04754
MAG193_01876	K11206
MAG193_01877	K00764
MAG193_01878	K01955
MAG193_01879	K01956
MAG193_01884	K03742
MAG193_01886	K03215
MAG193_01902	K18258
MAG193_01904	K09141
MAG193_01905	K01756
MAG193_01908	K07713
MAG193_01909	K07709
MAG193_01910	K12405
MAG193_01913	K07658
MAG193_01914	K07652
MAG193_01918	K09181
MAG193_01919	K06213
MAG193_01920	K01966
MAG193_01922	K01960
MAG193_01925	K15633
MAG193_01928	K21395
MAG193_01930	K23107
MAG193_01934	K00104
MAG193_01935	K00830
MAG193_01936	K16792
MAG193_01937	K00008
MAG193_01942	K00925
MAG193_01943	K12132
MAG193_01946	K03701
MAG193_01947	K00097
MAG193_01948	K03738
MAG193_01950	K06180
MAG193_01952	K03738
MAG193_01953	K00314
MAG193_01954	K01473
MAG193_01955	K02035
MAG193_01956	K02031
MAG193_01960	K06187
MAG193_01964	K00824
MAG193_01965	K01990
MAG193_01968	K01715
MAG193_01972	K07710
MAG193_01973	K07636
MAG193_01974	K02481
MAG193_01975	K07710
MAG193_01976	K03773
MAG193_01981	K07497
MAG193_01983	K11358
MAG193_01985	K00015
MAG193_01989	K07126
MAG193_01991	K00864
MAG193_01992	K00111
MAG193_01995	K03980
MAG193_01998	K01995
MAG193_01999	K01996
MAG193_02000	K01997
MAG193_02001	K01999
MAG193_02002	K01995
MAG193_02005	K03657
MAG193_02006	K01835
MAG193_02007	K03583
MAG193_02008	K03582
MAG193_02012	K07133
MAG193_02014	K07714
MAG193_02016	K02584
MAG193_02017	K18258
MAG193_02018	K03072
MAG193_02019	K03074
MAG193_02020	K04096
MAG193_02023	K00140
MAG193_02028	K02437
MAG193_02030	K05776
MAG193_02032	K09858
MAG193_02045	K02493
MAG193_02046	K01897
MAG193_02050	K00548
MAG193_02051	K07305
MAG193_02054	K02257
MAG193_02055	K02826
MAG193_02057	K15408
MAG193_02058	K02274
MAG193_02063	K05366
MAG193_02064	K08303
MAG193_02065	K01995
MAG193_02066	K01998
MAG193_02067	K01997
MAG193_02069	K07714
MAG193_02071	K13533
MAG193_02074	K07658
MAG193_02076	K00821
MAG193_02077	K07171
MAG193_02080	K01634
MAG193_02083	K01740
MAG193_02084	K00641
MAG193_02086	K03517
MAG193_02088	K01715
MAG193_02089	K00198
MAG193_02097	K00266
MAG193_02098	K00266
MAG193_02104	K02806
MAG193_02105	K19166
MAG193_02107	K00331
MAG193_02109	K12141
MAG193_02112	K11071
MAG193_02113	K11071
MAG193_02114	K11070
MAG193_02116	K08483
MAG193_02117	K03664
MAG193_02128	K01657
MAG193_02129	K01658
MAG193_02130	K00766
MAG193_02131	K01609
MAG193_02132	K01817
MAG193_02133	K01696
MAG193_02134	K01695
MAG193_02148	K11753
MAG193_02149	K01462
MAG193_02151	K00864
MAG193_02155	K16052
MAG193_02162	K01897
MAG193_02166	K02521
MAG193_02167	K03579
MAG193_02168	K18453
MAG193_02169	K06077
MAG193_02170	K00990
MAG193_02174	K03424
MAG193_02182	K02488
MAG193_02183	K01703
MAG193_02184	K01704
MAG193_02188	K03388
MAG193_02196	K03581
MAG193_02198	K05946
MAG193_02201	K21498
MAG193_02202	K07133
MAG193_02204	K07133
MAG193_02208	K09761
MAG193_02210	K15738
MAG193_02212	K18967
MAG193_02216	K07692
MAG193_02221	K03687
MAG193_02222	K04043
MAG193_02223	K03272
MAG193_02226	K03273
MAG193_02227	K03642
MAG193_02228	K01338
MAG193_02230	K00176
MAG193_02231	K00174
MAG193_02232	K00175
MAG193_02233	K00177
MAG193_02235	K00248
MAG193_02237	K00826
MAG193_02239	K01297
MAG193_02245	K03616
MAG193_02246	K03617
MAG193_02249	K01653
MAG193_02250	K01652
MAG193_02252	K21681
MAG193_02256	K01775
MAG193_02257	K04069
MAG193_02258	K21636
MAG193_02262	K00104
MAG193_02266	K00548
MAG193_02268	K03857
MAG193_02270	K01791
MAG193_02272	K07713
MAG193_02273	K07710
MAG193_02275	K02433
MAG193_02281	K00819
MAG193_02282	K01207
MAG193_02284	K01409
MAG193_02285	K01933
MAG193_02286	K00854
MAG193_02290	K03522
MAG193_02291	K03777
MAG193_02293	K07714
MAG193_02294	K07710
MAG193_02296	K03219
MAG193_02299	K00241
MAG193_02302	K03088
MAG193_02306	K02003
MAG193_02308	K02004
MAG193_02310	K07240
MAG193_02312	K04763
MAG193_02318	K07680
MAG193_02320	K07713
MAG193_02321	K02491
MAG193_02322	K00558
MAG193_02337	K07497
MAG193_02340	K04084
MAG193_02344	K17686
MAG193_02348	K13529
MAG193_02350	K06895
MAG193_02351	K07309
MAG193_02352	K18560
MAG193_02353	K18330
MAG193_02354	K18331
MAG193_02356	K01951
MAG193_02361	K03980
MAG193_02362	K06877
MAG193_02364	K06972
MAG193_02368	K07139
MAG193_02370	K03495
MAG193_02371	K05516
MAG193_02372	K00760
MAG193_02373	K22468
MAG193_02374	K22468
MAG193_02376	K00626
MAG193_02377	K00626
MAG193_02380	K02469
MAG193_02381	K03630
MAG193_02383	K00927
MAG193_02385	K00619
MAG193_02387	K05591
MAG193_02388	K09768
MAG193_02393	K01975
MAG193_02394	K02232
MAG193_02395	K19221
MAG193_02396	K13541
MAG193_02399	K03551
MAG193_02400	K03550
MAG193_02401	K01159
MAG193_02403	K11755
MAG193_02404	K00765
MAG193_02408	K00382
MAG193_02409	K00627
MAG193_02410	K00162
MAG193_02411	K00161
MAG193_02415	K02536
MAG193_02418	K01883
MAG193_02422	K15583
MAG193_02423	K02032
MAG193_02427	K07636
MAG193_02428	K02483
MAG193_02433	K08963
MAG193_02437	K03218
MAG193_02438	K01916
MAG193_02440	K11440
MAG193_02443	K07814
MAG193_02444	K06207
MAG193_02449	K00986
MAG193_02452	K00104
MAG193_02455	K01715
MAG193_02456	K03596
MAG193_02458	K00761
MAG193_02460	K16239
MAG193_02461	K00974
MAG193_02465	K00266
MAG193_02467	K05601
MAG193_02473	K03808
MAG193_02474	K06192
MAG193_02479	K07669
MAG193_02492	K00243
MAG193_02496	K13281
MAG193_02501	K14491
MAG193_02502	K11720
MAG193_02505	K00901
MAG193_02506	K02483
MAG193_02507	K07636
MAG193_02508	K12996
MAG193_02510	K08280
MAG193_02513	K01468
MAG193_02514	K01712
MAG193_02517	K11529
MAG193_02518	K01689
MAG193_02523	K03497
MAG193_02527	K10747
MAG193_02529	K02003
MAG193_02532	K02189
MAG193_02533	K05936
MAG193_02535	K01262
MAG193_02536	K00812
MAG193_02538	K02945
MAG193_02539	K04773
MAG193_02542	K03738
MAG193_02544	K01937
MAG193_02545	K07658
MAG193_02547	K13654
MAG193_02548	K07238
MAG193_02554	K02337
MAG193_02555	K07787
MAG193_02560	K00548
MAG193_02564	K06147
MAG193_02567	K00962
MAG193_02570	K13533
MAG193_02575	K03442
MAG193_02577	K01879
MAG193_02579	K01241
MAG193_02582	K00648
MAG193_02583	K01563
MAG193_02584	K03637
MAG193_02585	K09760
MAG193_02586	K08304
MAG193_02587	K11072
MAG193_02589	K00266
MAG193_02590	K17723
MAG193_02591	K01464
MAG193_02592	K18967
MAG193_02593	K17828
MAG193_02594	K02823
MAG193_02595	K00762
MAG193_02596	K19304
MAG193_02597	K00145
MAG193_02598	K09972
MAG193_02599	K09971
MAG193_02601	K06960
MAG193_02603	K00147
MAG193_02612	K01897
MAG193_02618	K00314
MAG193_02620	K00111
MAG193_02621	K03521
MAG193_02622	K03522
MAG193_02623	K07652
MAG193_02630	K09707
MAG193_02635	K00171
MAG193_02636	K00169
MAG193_02637	K00170
MAG193_02640	K02427
MAG193_02641	K04485
MAG193_02648	K01153
MAG193_02649	K03655
MAG193_02651	K03427
MAG193_02652	K01154
MAG193_02656	K07491
MAG193_02666	K13444
MAG193_02667	K04486
MAG193_02668	K00813
MAG193_02672	K03671
MAG193_02674	K03559
MAG193_02675	K03562
MAG193_02676	K04077
MAG193_02677	K04078
MAG193_02680	K04087
MAG193_02683	K02238
MAG193_02684	K07710
MAG193_02685	K02491
MAG193_02686	K22224
MAG193_02689	K00919
MAG193_02691	K00948
MAG193_02692	K02897
MAG193_02693	K01056
MAG193_02694	K07736
MAG193_02695	K06180
MAG193_02696	K00249
MAG193_02697	K01966
MAG193_02700	K02871
MAG193_02701	K02996
MAG193_02703	K03394
MAG193_02708	K08301
MAG193_02709	K02914
MAG193_02710	K03536
MAG193_02711	K08998
MAG193_02712	K03738
MAG193_02714	K01738
MAG193_02718	K03522
MAG193_02719	K03521
