MAG20_00002	K01563
MAG20_00628	K03269
MAG20_00631	K01682
MAG20_00632	K08070
MAG20_00634	K00359
MAG20_00637	K00526
MAG20_00638	K00059
MAG20_00639	K00626
MAG20_00642	K00344
MAG20_00645	K03306
MAG20_00646	K02313
MAG20_00647	K02338
MAG20_00648	K03629
MAG20_00649	K02470
MAG20_00650	K09760
MAG20_00651	K01879
MAG20_00652	K01878
MAG20_00654	K05801
MAG20_00655	K03498
MAG20_00656	K03499
MAG20_00657	K00012
MAG20_00658	K00600
MAG20_00659	K07738
MAG20_00660	K11752
MAG20_00661	K00793
MAG20_00662	K14652
MAG20_00663	K00794
MAG20_00664	K03625
MAG20_00665	K00946
MAG20_00666	K01095
MAG20_00667	K13789
MAG20_00669	K01662
MAG20_00670	K01940
MAG20_00673	K00344
MAG20_00676	K00432
MAG20_00679	K00101
MAG20_00680	K01407
MAG20_00681	K03548
MAG20_00689	K07053
MAG20_00691	K05896
MAG20_00692	K06024
MAG20_00694	K00803
MAG20_00701	K15633
MAG20_00703	K03676
MAG20_00704	K03071
MAG20_00705	K07712
MAG20_00706	K07708
MAG20_00707	K00135
MAG20_00708	K01740
MAG20_00710	K19245
MAG20_00712	K11414
MAG20_00713	K06181
MAG20_00714	K00031
MAG20_00715	K06891
MAG20_00716	K03694
MAG20_00717	K02518
MAG20_00718	K00685
MAG20_00719	K00684
MAG20_00720	K00384
MAG20_00721	K22818
MAG20_00722	K05838
MAG20_00723	K00215
MAG20_00724	K03686
MAG20_00725	K04043
MAG20_00726	K03687
MAG20_00727	K03705
MAG20_00728	K03631
MAG20_00729	K03711
MAG20_00731	K09801
MAG20_00734	K03664
MAG20_00738	K13985
MAG20_00741	K01649
MAG20_00742	K03719
MAG20_00746	K03978
MAG20_00747	K02335
MAG20_00748	K07152
MAG20_00752	K02262
MAG20_00753	K02258
MAG20_00754	K02274
MAG20_00755	K02275
MAG20_00758	K00014
MAG20_00759	K06147
MAG20_00760	K06158
MAG20_00761	K16593
MAG20_00767	K17828
MAG20_00768	K08997
MAG20_00769	K04774
MAG20_00770	K18059
MAG20_00771	K22470
MAG20_00776	K03695
MAG20_00777	K05810
MAG20_00778	K06180
MAG20_00780	K01963
MAG20_00781	K11754
MAG20_00782	K22597
MAG20_00784	K07026
MAG20_00789	K01676
MAG20_00791	K01513
MAG20_00793	K03809
MAG20_00794	K07058
MAG20_00798	K09125
MAG20_00799	K10763
MAG20_00801	K01933
MAG20_00802	K11175
MAG20_00804	K01494
MAG20_00807	K01253
MAG20_00808	K00053
MAG20_00810	K06177
MAG20_00811	K03474
MAG20_00812	K03767
MAG20_00813	K07184
MAG20_00815	K03628
MAG20_00824	K01807
MAG20_00825	K00568
MAG20_00826	K00789
MAG20_00827	K01251
MAG20_00828	K09761
MAG20_00830	K01207
MAG20_00831	K03309
MAG20_00832	K01069
MAG20_00835	K00942
MAG20_00836	K03060
MAG20_00837	K01139
MAG20_00838	K09022
MAG20_00840	K03655
MAG20_00841	K03179
MAG20_00842	K09919
MAG20_00843	K09861
MAG20_00846	K10806
MAG20_00849	K01785
MAG20_00851	K00074
MAG20_00852	K07001
MAG20_00856	K00128
MAG20_00860	K23016
MAG20_00861	K00248
MAG20_00862	K09964
MAG20_00863	K00387
MAG20_00867	K14392
MAG20_00868	K18660
MAG20_00873	K03470
MAG20_00874	K00748
MAG20_00875	K06153
MAG20_00876	K01267
MAG20_00877	K01867
MAG20_00878	K02014
MAG20_00879	K01923
MAG20_00882	K01436
MAG20_00885	K00833
MAG20_00888	K01480
MAG20_00889	K00344
MAG20_00891	K03644
MAG20_00892	K00367
MAG20_00894	K02622
MAG20_00897	K01772
MAG20_00899	K00931
MAG20_00900	K03979
MAG20_00901	K02899
MAG20_00902	K02888
MAG20_00905	K11720
MAG20_00907	K05527
MAG20_00914	K03424
MAG20_00918	K01070
MAG20_00919	K00121
MAG20_00920	K00857
MAG20_00923	K18703
MAG20_00925	K12297
MAG20_00929	K00499
MAG20_00930	K03148
MAG20_00931	K03327
MAG20_00932	K05592
MAG20_00933	K06203
MAG20_00936	K03296
MAG20_00937	K03305
MAG20_00938	K03086
MAG20_00940	K00428
MAG20_00942	K01563
MAG20_00944	K11209
MAG20_00947	K05807
MAG20_00948	K01916
MAG20_00950	K03527
MAG20_00951	K03774
MAG20_00952	K03101
MAG20_00953	K01870
MAG20_00954	K11753
MAG20_00955	K02654
MAG20_00956	K02653
MAG20_00958	K00059
MAG20_00960	K00059
MAG20_00964	K01525
MAG20_00965	K00974
MAG20_00966	K01633
MAG20_00967	K01409
MAG20_00968	K02970
MAG20_00969	K09117
MAG20_00970	K02316
MAG20_00972	K12349
MAG20_00975	K15034
MAG20_00977	K03518
MAG20_00978	K03519
MAG20_00982	K00411
MAG20_00983	K02996
MAG20_00984	K02871
MAG20_00985	K06916
MAG20_00988	K04691
MAG20_00989	K00013
MAG20_00991	K01953
MAG20_00994	K00548
MAG20_00997	K00548
MAG20_01000	K05708
MAG20_01004	K00314
MAG20_01006	K00123
MAG20_01007	K18331
MAG20_01009	K02379
MAG20_01010	K01938
MAG20_01011	K08316
MAG20_01012	K00954
MAG20_01013	K10563
MAG20_01014	K02913
MAG20_01015	K13038
MAG20_01016	K00930
MAG20_01017	K05501
MAG20_01018	K00762
MAG20_01019	K01142
MAG20_01020	K00989
MAG20_01021	K03562
MAG20_01022	K07107
MAG20_01023	K03551
MAG20_01024	K03550
MAG20_01025	K01159
MAG20_01027	K01876
MAG20_01033	K04038
MAG20_01034	K04039
MAG20_01035	K23138
MAG20_01036	K06158
MAG20_01037	K00605
MAG20_01038	K00128
MAG20_01043	K00764
MAG20_01053	K01897
MAG20_01057	K03182
MAG20_01058	K03638
MAG20_01060	K03111
MAG20_01063	K18141
MAG20_01064	K00568
MAG20_01065	K22292
MAG20_01067	K06178
MAG20_01068	K01920
MAG20_01069	K07735
MAG20_01070	K07447
MAG20_01071	K02669
MAG20_01072	K06997
MAG20_01073	K00286
MAG20_01074	K02221
MAG20_01075	K00641
MAG20_01078	K19416
MAG20_01082	K11179
MAG20_01083	K00557
MAG20_01089	K00820
MAG20_01090	K01356
MAG20_01093	K03168
MAG20_01095	K03321
MAG20_01097	K07303
MAG20_01100	K06001
MAG20_01102	K17730
MAG20_01105	K00059
MAG20_01107	K11147
MAG20_01108	K22071
MAG20_01109	K03392
MAG20_01111	K01754
MAG20_01114	K03455
MAG20_01115	K03522
MAG20_01117	K22757
MAG20_01118	K06972
MAG20_01122	K03119
MAG20_01123	K03310
MAG20_01126	K23138
MAG20_01127	K05708
MAG20_01128	K08300
MAG20_01130	K00308
MAG20_01131	K01951
MAG20_01132	K07714
MAG20_01133	K00970
MAG20_01134	K00950
MAG20_01136	K00606
MAG20_01137	K01918
MAG20_01138	K14393
MAG20_01140	K01895
MAG20_01141	K16092
MAG20_01143	K00962
MAG20_01144	K02956
MAG20_01145	K03177
MAG20_01146	K02834
MAG20_01147	K02519
MAG20_01148	K00029
MAG20_01150	K01593
MAG20_01153	K03310
MAG20_01156	K02168
MAG20_01157	K01578
MAG20_01161	K15918
MAG20_01162	K00164
MAG20_01163	K00658
MAG20_01164	K00382
MAG20_01168	K03119
MAG20_01170	K06929
MAG20_01174	K22187
MAG20_01176	K03119
MAG20_01181	K08764
MAG20_01182	K05708
MAG20_01184	K00249
MAG20_01186	K01897
MAG20_01189	K02485
MAG20_01190	K01768
MAG20_01193	K02588
MAG20_01195	K07102
MAG20_01196	K00992
MAG20_01200	K03517
MAG20_01201	K05607
MAG20_01202	K07146
MAG20_01204	K05786
MAG20_01205	K03648
MAG20_01207	K12339
MAG20_01208	K03584
MAG20_01209	K03595
MAG20_01210	K03685
MAG20_01212	K03100
MAG20_01213	K03596
MAG20_01214	K04771
MAG20_01216	K00059
MAG20_01217	K10215
MAG20_01219	K03270
MAG20_01220	K06041
MAG20_01221	K07301
MAG20_01222	K02394
MAG20_01223	K02395
MAG20_01224	K02396
MAG20_01225	K03271
MAG20_01226	K03273
MAG20_01229	K02841
MAG20_01230	K02481
MAG20_01231	K02259
MAG20_01232	K15738
MAG20_01233	K00813
MAG20_01234	K00059
MAG20_01238	K18688
MAG20_01239	K03315
MAG20_01240	K13954
MAG20_01241	K01066
MAG20_01244	K01972
MAG20_01246	K07657
MAG20_01247	K07636
MAG20_01248	K00817
MAG20_01249	K00648
MAG20_01250	K01647
MAG20_01251	K00241
MAG20_01252	K00242
MAG20_01253	K02558
MAG20_01257	K03683
MAG20_01258	K01465
MAG20_01266	K00249
MAG20_01267	K00799
MAG20_01268	K02371
MAG20_01271	K01799
MAG20_01272	K01262
MAG20_01281	K00249
MAG20_01284	K00274
MAG20_01288	K03722
MAG20_01291	K02968
MAG20_01293	K04083
MAG20_01294	K01610
MAG20_01295	K03296
MAG20_01299	K00677
MAG20_01300	K02372
MAG20_01301	K02536
MAG20_01303	K07277
MAG20_01304	K11749
MAG20_01305	K00099
MAG20_01306	K00981
MAG20_01307	K00806
MAG20_01312	K22443
MAG20_01314	K00029
MAG20_01319	K01130
MAG20_01323	K03092
MAG20_01325	K02806
MAG20_01326	K06958
MAG20_01327	K11189
MAG20_01328	K06213
MAG20_01331	K06287
MAG20_01332	K03571
MAG20_01333	K03570
MAG20_01336	K01338
MAG20_01337	K15257
MAG20_01338	K15256
MAG20_01341	K02441
MAG20_01342	K00858
MAG20_01343	K01480
MAG20_01345	K13955
MAG20_01347	K05708
MAG20_01348	K23256
MAG20_01349	K04659
MAG20_01350	K03535
MAG20_01351	K22443
MAG20_01352	K00219
MAG20_01353	K00661
MAG20_01364	K03797
MAG20_01366	K14652
MAG20_01367	K00626
MAG20_01369	K11533
MAG20_01373	K09808
MAG20_01374	K09810
MAG20_01375	K09808
MAG20_01377	K03734
MAG20_01378	K00351
MAG20_01379	K00350
MAG20_01381	K00359
MAG20_01386	K01937
MAG20_01387	K01627
MAG20_01388	K01689
MAG20_01390	K00991
MAG20_01391	K01142
MAG20_01392	K03210
MAG20_01393	K05396
MAG20_01394	K03310
MAG20_01395	K01081
MAG20_01396	K13634
MAG20_01397	K01665
MAG20_01398	K01966
MAG20_01399	K01961
MAG20_01400	K05606
MAG20_01401	K01847
MAG20_01402	K07588
MAG20_01404	K03495
MAG20_01405	K03501
MAG20_01406	K03496
MAG20_01407	K03497
MAG20_01409	K02108
MAG20_01410	K02110
MAG20_01411	K02109
MAG20_01412	K02113
MAG20_01413	K02111
MAG20_01414	K02115
MAG20_01415	K02112
MAG20_01416	K02114
MAG20_01417	K04042
MAG20_01418	K03974
MAG20_01420	K16871
MAG20_01421	K00864
MAG20_01422	K00128
MAG20_01424	K03593
MAG20_01430	K00249
MAG20_01431	K00059
MAG20_01436	K00151
MAG20_01438	K00548
MAG20_01439	K00817
MAG20_01442	K01462
MAG20_01443	K00604
MAG20_01444	K03500
MAG20_01446	K03317
MAG20_01447	K06892
MAG20_01448	K00616
MAG20_01449	K12265
MAG20_01450	K00219
MAG20_01451	K16088
MAG20_01455	K09858
MAG20_01462	K22443
MAG20_01463	K06134
MAG20_01467	K03638
MAG20_01468	K03750
MAG20_01469	K00647
MAG20_01470	K01716
MAG20_01471	K00971
MAG20_01472	K00963
MAG20_01473	K01840
MAG20_01474	K01810
MAG20_01475	K07102
MAG20_01476	K00992
MAG20_01477	K01783
MAG20_01482	K01961
MAG20_01483	K01692
MAG20_01484	K01969
MAG20_01487	K03106
MAG20_01488	K02959
MAG20_01492	K01915
MAG20_01493	K00432
MAG20_01494	K02837
MAG20_01495	K03801
MAG20_01497	K07258
MAG20_01498	K03642
MAG20_01499	K08305
MAG20_01500	K05837
MAG20_01501	K05515
MAG20_01504	K09018
MAG20_01509	K00830
MAG20_01510	K17893
MAG20_01512	K00359
MAG20_01514	K00359
MAG20_01515	K22443
MAG20_01519	K13292
MAG20_01520	K08484
MAG20_01521	K08311
MAG20_01523	K02437
MAG20_01524	K06126
MAG20_01525	K03185
MAG20_01526	K01262
MAG20_01530	K16871
MAG20_01536	K09841
MAG20_01537	K23016
MAG20_01539	K00783
MAG20_01540	K09710
MAG20_01541	K00969
MAG20_01542	K00147
MAG20_01543	K07390
MAG20_01544	K00821
MAG20_01545	K00611
MAG20_01548	K02197
MAG20_01550	K02195
MAG20_01551	K03617
MAG20_01552	K03616
MAG20_01553	K03615
MAG20_01554	K03614
MAG20_01555	K03612
MAG20_01556	K03613
MAG20_01558	K00097
MAG20_01559	K03771
MAG20_01564	K02339
MAG20_01565	K01873
MAG20_01566	K03704
MAG20_01567	K03980
MAG20_01568	K01515
MAG20_01572	K00537
MAG20_01573	K22369
MAG20_01574	K01903
MAG20_01575	K01902
MAG20_01576	K04079
MAG20_01579	K01495
MAG20_01580	K04082
MAG20_01581	K13628
MAG20_01582	K04488
MAG20_01583	K04487
MAG20_01587	K07560
MAG20_01588	K01104
MAG20_01592	K08973
MAG20_01593	K00145
MAG20_01596	K00849
MAG20_01597	K00965
MAG20_01598	K01784
MAG20_01599	K05894
MAG20_01605	K08191
MAG20_01606	K00627
MAG20_01607	K00645
MAG20_01608	K00059
MAG20_01609	K02078
MAG20_01610	K09458
MAG20_01612	K07082
MAG20_01613	K00943
MAG20_01614	K02343
MAG20_01615	K03088
MAG20_01616	K00278
MAG20_01617	K08974
MAG20_01618	K06194
MAG20_01619	K05524
MAG20_01620	K03555
MAG20_01623	K01756
MAG20_01628	K02340
MAG20_01630	K01869
MAG20_01631	K03820
MAG20_01634	K03186
MAG20_01635	K08153
MAG20_01636	K00090
MAG20_01639	K00383
MAG20_01642	K00666
MAG20_01646	K02294
MAG20_01647	K18702
MAG20_01649	K01302
MAG20_01651	K03531
MAG20_01652	K02535
MAG20_01655	K03305
MAG20_01656	K05541
MAG20_01660	K03113
MAG20_01663	K03703
MAG20_01664	K00995
MAG20_01665	K05800
MAG20_01667	K10717
MAG20_01672	K04084
MAG20_01673	K17224
MAG20_01674	K17223
MAG20_01675	K17222
MAG20_01676	K17227
MAG20_01677	K12663
MAG20_01678	K13954
MAG20_01683	K11187
MAG20_01684	K14445
MAG20_01685	K03639
MAG20_01687	K07161
MAG20_01688	K02670
MAG20_01689	K01919
MAG20_01690	K03773
MAG20_01692	K07461
MAG20_01693	K03671
MAG20_01695	K01669
MAG20_01696	K05984
MAG20_01697	K14742
MAG20_01701	K03924
MAG20_01704	K07114
MAG20_01705	K07114
MAG20_01707	K01256
MAG20_01709	K05800
MAG20_01710	K03153
MAG20_01711	K00626
MAG20_01712	K05591
MAG20_01713	K00563
MAG20_01714	K09941
MAG20_01717	K13643
MAG20_01718	K15396
MAG20_01719	K01092
MAG20_01720	K03074
MAG20_01721	K03072
MAG20_01722	K01952
MAG20_01724	K06988
MAG20_01726	K11212
MAG20_01729	K11779
MAG20_01733	K00249
MAG20_01734	K00059
MAG20_01735	K11729
MAG20_01736	K00666
MAG20_01738	K02170
MAG20_01739	K15510
MAG20_01742	K22443
MAG20_01744	K00073
MAG20_01745	K02004
MAG20_01746	K02003
MAG20_01747	K10804
MAG20_01748	K10716
MAG20_01750	K04761
MAG20_01754	K10960
MAG20_01755	K08226
MAG20_01757	K02863
MAG20_01758	K02864
MAG20_01759	K02935
MAG20_01760	K03043
MAG20_01762	K13770
MAG20_01763	K00248
MAG20_01764	K14058
MAG20_01765	K02193
MAG20_01766	K02194
MAG20_01767	K02195
MAG20_01769	K19304
MAG20_01770	K09001
MAG20_01771	K00314
MAG20_01777	K01692
MAG20_01778	K08683
MAG20_01779	K00626
MAG20_01780	K01803
MAG20_01781	K01011
MAG20_01782	K01061
MAG20_01785	K00135
MAG20_01788	K21064
MAG20_01792	K05929
MAG20_01795	K02527
MAG20_01796	K12340
MAG20_01802	K03575
MAG20_01803	K01693
MAG20_01804	K02501
MAG20_01805	K01814
MAG20_01806	K02500
MAG20_01807	K03797
MAG20_01809	K03799
MAG20_01811	K03310
MAG20_01812	K03308
MAG20_01815	K07119
MAG20_01816	K07511
MAG20_01818	K22443
MAG20_01819	K00927
MAG20_01820	K00134
MAG20_01821	K00615
MAG20_01823	K04018
MAG20_01824	K02200
MAG20_01825	K02199
MAG20_01826	K02198
MAG20_01827	K03466
MAG20_01829	K07478
MAG20_01830	K06199
MAG20_01831	K01875
MAG20_01832	K03797
MAG20_01835	K18702
MAG20_01837	K00059
MAG20_01838	K00428
MAG20_01839	K17285
MAG20_01840	K04077
MAG20_01841	K04078
MAG20_01843	K08218
MAG20_01845	K02434
MAG20_01846	K02433
MAG20_01847	K03544
MAG20_01848	K01338
MAG20_01849	K03530
MAG20_01856	K00163
MAG20_01859	K09470
MAG20_01860	K09471
MAG20_01862	K00627
MAG20_01865	K00209
MAG20_01867	K02836
MAG20_01868	K07462
MAG20_01869	K01733
MAG20_01871	K04763
MAG20_01875	K07304
MAG20_01877	K14441
MAG20_01879	K02520
MAG20_01880	K02916
MAG20_01881	K02887
MAG20_01882	K01889
MAG20_01883	K01890
MAG20_01884	K04764
MAG20_01888	K03580
MAG20_01890	K15866
MAG20_01892	K01710
MAG20_01893	K00067
MAG20_01895	K00826
MAG20_01896	K00982
MAG20_01899	K03296
MAG20_01901	K00020
MAG20_01902	K03654
MAG20_01913	K00773
MAG20_01914	K07568
MAG20_01915	K09812
MAG20_01917	K03089
MAG20_01918	K03439
MAG20_01923	K03970
MAG20_01924	K03969
MAG20_01926	K00560
MAG20_01927	K00287
MAG20_01929	K03561
MAG20_01930	K03561
MAG259_00002	K06041
MAG259_00003	K07301
MAG259_00006	K00790
MAG259_00007	K00765
MAG259_00008	K00013
MAG259_00009	K04691
MAG259_00013	K06916
MAG259_00014	K02871
MAG259_00015	K02996
MAG259_00016	K00411
MAG259_00017	K00412
MAG259_00018	K03599
MAG259_00019	K03600
MAG259_00023	K07056
MAG259_00024	K03925
MAG259_00025	K03438
MAG259_00027	K03587
MAG259_00028	K01928
MAG259_00029	K01929
MAG259_00030	K01000
MAG259_00031	K01925
MAG259_00032	K03588
MAG259_00033	K02563
MAG259_00034	K01924
MAG259_00035	K01921
MAG259_00036	K03589
MAG259_00037	K03590
MAG259_00038	K03531
MAG259_00039	K02535
MAG259_00041	K03070
MAG259_00042	K00620
MAG259_00043	K03574
MAG259_00044	K00859
MAG259_00045	K02654
MAG259_00046	K02653
MAG259_00047	K02652
MAG259_00048	K02650
MAG259_00049	K01638
MAG259_00050	K00472
MAG259_00051	K05798
MAG259_00053	K02553
MAG259_00054	K00767
MAG259_00055	K03806
MAG259_00066	K03719
MAG259_00067	K00179
MAG259_00068	K00263
MAG259_00075	K01557
MAG259_00076	K01132
MAG259_00077	K00059
MAG259_00080	K11147
MAG259_00082	K01692
MAG259_00085	K00261
MAG259_00087	K17231
MAG259_00091	K12265
MAG259_00092	K00626
MAG259_00094	K05898
MAG259_00095	K00059
MAG259_00099	K00626
MAG259_00102	K01692
MAG259_00105	K18687
MAG259_00106	K16049
MAG259_00107	K16047
MAG259_00108	K05714
MAG259_00109	K02554
MAG259_00110	K04073
MAG259_00111	K01666
MAG259_00115	K01692
MAG259_00117	K00666
MAG259_00119	K00059
MAG259_00120	K00059
MAG259_00121	K00059
MAG259_00122	K00065
MAG259_00127	K10680
MAG259_00130	K12345
MAG259_00140	K00383
MAG259_00142	K00049
MAG259_00143	K08153
MAG259_00144	K03186
MAG259_00148	K01126
MAG259_00149	K00873
MAG259_00150	K03704
MAG259_00153	K03559
MAG259_00156	K03561
MAG259_00158	K00287
MAG259_00159	K00560
MAG259_00160	K13292
MAG259_00161	K08311
MAG259_00163	K02437
MAG259_00164	K18800
MAG259_00165	K03185
MAG259_00166	K01262
MAG259_00168	K00255
MAG259_00170	K00906
MAG259_00173	K11992
MAG259_00175	K05607
MAG259_00178	K22368
MAG259_00179	K00666
MAG259_00183	K03563
MAG259_00184	K00928
MAG259_00185	K01872
MAG259_00186	K02503
MAG259_00187	K09791
MAG259_00189	K04760
MAG259_00190	K00281
MAG259_00193	K02337
