MAG90_00001	K03089
MAG90_00258	K01586
MAG90_00262	K09769
MAG90_00264	K01159
MAG90_00265	K03550
MAG90_00266	K03551
MAG90_00267	K07107
MAG90_00268	K03562
MAG90_00269	K03559
MAG90_00271	K03641
MAG90_00272	K03640
MAG90_00273	K11477
MAG90_00275	K01640
MAG90_00276	K01961
MAG90_00277	K03074
MAG90_00280	K04094
MAG90_00281	K03701
MAG90_00282	K03111
MAG90_00283	K02469
MAG90_00284	K00954
MAG90_00285	K03768
MAG90_00287	K01810
MAG90_00288	K03572
MAG90_00289	K08316
MAG90_00290	K06178
MAG90_00291	K07010
MAG90_00292	K11991
MAG90_00293	K01945
MAG90_00294	K03601
MAG90_00296	K02517
MAG90_00297	K00912
MAG90_00298	K02527
MAG90_00299	K03592
MAG90_00301	K00175
MAG90_00302	K00174
MAG90_00303	K06991
MAG90_00308	K01749
MAG90_00309	K01409
MAG90_00310	K00057
MAG90_00311	K00674
MAG90_00312	K23736
MAG90_00313	K00930
MAG90_00314	K03978
MAG90_00315	K03217
MAG90_00317	K02914
MAG90_00319	K01990
MAG90_00321	K22316
MAG90_00322	K01428
MAG90_00323	K01429
MAG90_00324	K01430
MAG90_00325	K03190
MAG90_00326	K11963
MAG90_00327	K11962
MAG90_00328	K11961
MAG90_00329	K01918
MAG90_00335	K02574
MAG90_00336	K15537
MAG90_00337	K04566
MAG90_00339	K00611
MAG90_00340	K00821
MAG90_00342	K00537
MAG90_00343	K00604
MAG90_00344	K01462
MAG90_00345	K09760
MAG90_00346	K06187
MAG90_00349	K00496
MAG90_00355	K05844
MAG90_00375	K01715
MAG90_00376	K02609
MAG90_00378	K03119
MAG90_00384	K15537
MAG90_00385	K07234
MAG90_00387	K01420
MAG90_00390	K17686
MAG90_00393	K00406
MAG90_00395	K00405
MAG90_00396	K00404
MAG90_00397	K02495
MAG90_00401	K00526
MAG90_00404	K00374
MAG90_00405	K00373
MAG90_00406	K00371
MAG90_00407	K00370
MAG90_00408	K00574
MAG90_00412	K03088
MAG90_00413	K01006
MAG90_00414	K22073
MAG90_00416	K02843
MAG90_00420	K07010
MAG90_00424	K00820
MAG90_00425	K02933
MAG90_00426	K02881
MAG90_00427	K02988
MAG90_00428	K02907
MAG90_00429	K02876
MAG90_00430	K03076
MAG90_00431	K00939
MAG90_00432	K02952
MAG90_00433	K02948
MAG90_00434	K08305
MAG90_00440	K05921
MAG90_00447	K01911
MAG90_00451	K03218
MAG90_00455	K19591
MAG90_00456	K01715
MAG90_00457	K18703
MAG90_00459	K04080
MAG90_00463	K11755
MAG90_00464	K01495
MAG90_00466	K01883
MAG90_00467	K01868
MAG90_00468	K08998
MAG90_00471	K06207
MAG90_00472	K02198
MAG90_00473	K02199
MAG90_00474	K01897
MAG90_00478	K01997
MAG90_00479	K01998
MAG90_00480	K06861
MAG90_00481	K06861
MAG90_00482	K00812
MAG90_00483	K08300
MAG90_00484	K01448
MAG90_00487	K01759
MAG90_00488	K01647
MAG90_00489	K01885
MAG90_00490	K01356
MAG90_00491	K03750
MAG90_00492	K03637
MAG90_00493	K01609
MAG90_00494	K00766
MAG90_00497	K00951
MAG90_00498	K00762
MAG90_00504	K01692
MAG90_00506	K07102
MAG90_00511	K11749
MAG90_00523	K18703
MAG90_00525	K01703
MAG90_00526	K01704
MAG90_00527	K00052
MAG90_00528	K00133
MAG90_00529	K00241
MAG90_00530	K00059
MAG90_00532	K00249
MAG90_00535	K00046
MAG90_00536	K22443
MAG90_00542	K00626
MAG90_00544	K07712
MAG90_00545	K07708
MAG90_00546	K01770
MAG90_00547	K01095
MAG90_00548	K03742
MAG90_00549	K18588
MAG90_00550	K03644
MAG90_00551	K00382
MAG90_00552	K00627
MAG90_00556	K02574
MAG90_00557	K10534
MAG90_00558	K07390
MAG90_00559	K02986
MAG90_00561	K01916
MAG90_00563	K02574
MAG90_00565	K03498
MAG90_00567	K00029
MAG90_00568	K00937
MAG90_00569	K03306
MAG90_00570	K01939
MAG90_00572	K00058
MAG90_00576	K01652
MAG90_00578	K01630
MAG90_00581	K07749
MAG90_00587	K02017
MAG90_00588	K01652
MAG90_00589	K16066
MAG90_00590	K01630
MAG90_00598	K01676
MAG90_00599	K11209
MAG90_00606	K04771
MAG90_00608	K04087
MAG90_00609	K04077
MAG90_00610	K00020
MAG90_00611	K04765
MAG90_00612	K14261
MAG90_00614	K00145
MAG90_00615	K02996
MAG90_00616	K02871
MAG90_00630	K01439
MAG90_00635	K07110
MAG90_00636	K01637
MAG90_00637	K19745
MAG90_00638	K01834
MAG90_00640	K01775
MAG90_00642	K00764
MAG90_00644	K03977
MAG90_00646	K03529
MAG90_00648	K02108
MAG90_00649	K02128
MAG90_00652	K03631
MAG90_00653	K05807
MAG90_00654	K01092
MAG90_00662	K01338
MAG90_00663	K03530
MAG90_00665	K03934
MAG90_00677	K02003
MAG90_00678	K01714
MAG90_00679	K03664
MAG90_00680	K00432
MAG90_00683	K15270
MAG90_00684	K00566
MAG90_00689	K01011
MAG90_00690	K03309
MAG90_00691	K00342
MAG90_00698	K03596
MAG90_00700	K02371
MAG90_00704	K03798
MAG90_00705	K04075
MAG90_00708	K00285
MAG90_00709	K02050
MAG90_00710	K02049
MAG90_00712	K00128
MAG90_00713	K09796
MAG90_00716	K00812
MAG90_00717	K01685
MAG90_00719	K00090
MAG90_00731	K11960
MAG90_00732	K11959
MAG90_00733	K10806
MAG90_00735	K06217
MAG90_00736	K06168
MAG90_00739	K00648
MAG90_00740	K01082
MAG90_00743	K18798
MAG90_00744	K00140
MAG90_00745	K07301
MAG90_00747	K03719
MAG90_00748	K00615
MAG90_00750	K00099
MAG90_00751	K00981
MAG90_00752	K00806
MAG90_00753	K00075
MAG90_00754	K01921
MAG90_00756	K03590
MAG90_00763	K22074
MAG90_00765	K08641
MAG90_00769	K03711
MAG90_00770	K03497
MAG90_00773	K01869
MAG90_00775	K00477
MAG90_00776	K00108
MAG90_00782	K09768
MAG90_00784	K01687
MAG90_00786	K03106
MAG90_00787	K01778
MAG90_00788	K18707
MAG90_00791	K01890
MAG90_00792	K01889
MAG90_00793	K02887
MAG90_00794	K02916
MAG90_00795	K01963
MAG90_00796	K11754
MAG90_00797	K03671
MAG90_00798	K03624
MAG90_00799	K01955
MAG90_00803	K13735
MAG90_00807	K03321
MAG90_00808	K05810
MAG90_00809	K18164
MAG90_00810	K13292
MAG90_00811	K03274
MAG90_00814	K00286
MAG90_00816	K07638
MAG90_00817	K07659
MAG90_00818	K05605
MAG90_00819	K00020
MAG90_00820	K00252
MAG90_00822	K00059
MAG90_00824	K11960
MAG90_00826	K06861
MAG90_00831	K01878
MAG90_00833	K04773
MAG90_00835	K02523
MAG90_00836	K01808
MAG90_00837	K03310
MAG90_00838	K00643
MAG90_00844	K02554
MAG90_00847	K01902
MAG90_00848	K01903
MAG90_00849	K00024
MAG90_00850	K00477
MAG90_00852	K00088
MAG90_00853	K02427
MAG90_00854	K00666
MAG90_00856	K15771
MAG90_00857	K07736
MAG90_00858	K05524
MAG90_00860	K17675
MAG90_00861	K01259
MAG90_00863	K11414
MAG90_00867	K00860
MAG90_00869	K03702
MAG90_00870	K00812
MAG90_00871	K00645
MAG90_00872	K00059
MAG90_00873	K02078
MAG90_00874	K09458
MAG90_00875	K07082
MAG90_00876	K00942
MAG90_00877	K02528
MAG90_00880	K01661
MAG90_00881	K01895
MAG90_00884	K03119
MAG90_00886	K00077
MAG90_00888	K17725
MAG90_00889	K01895
MAG90_00890	K00327
MAG90_00892	K03979
MAG90_00893	K00931
MAG90_00894	K00147
MAG90_00895	K00969
MAG90_00896	K09710
MAG90_00911	K02520
MAG90_00914	K07511
MAG90_00916	K10563
MAG90_00920	K03500
MAG90_00922	K01951
MAG90_00926	K04043
MAG90_00931	K08869
MAG90_00932	K07020
MAG90_00939	K03594
MAG90_00943	K01996
MAG90_00944	K01995
MAG90_00945	K01998
MAG90_00946	K02519
MAG90_00948	K03177
MAG90_00949	K02956
MAG90_00950	K00962
MAG90_00951	K00459
MAG90_00954	K02433
MAG90_00955	K03320
MAG90_00957	K00344
MAG90_00959	K00359
MAG90_00961	K00059
MAG90_00962	K00354
MAG90_00964	K00311
MAG90_00966	K02535
MAG90_00967	K03590
MAG90_00968	K03046
MAG90_00971	K00523
MAG90_00973	K01990
MAG90_00981	K00864
MAG90_00985	K03658
MAG90_00987	K03687
MAG90_00988	K03705
MAG90_00989	K00989
MAG90_00990	K02428
MAG90_00992	K13893
MAG90_00993	K08738
MAG90_00994	K00979
MAG90_00995	K04518
MAG90_00996	K03426
MAG90_00997	K02026
MAG90_00998	K10112
MAG90_00999	K00344
MAG90_01002	K06920
MAG90_01003	K10026
MAG90_01004	K01737
MAG90_01005	K09457
MAG90_01006	K03119
MAG90_01007	K03271
MAG90_01008	K01915
MAG90_01009	K04751
MAG90_01011	K03446
MAG90_01017	K12661
MAG90_01018	K13574
MAG90_01019	K00826
MAG90_01022	K01754
MAG90_01023	K00097
MAG90_01028	K06125
MAG90_01029	K09761
MAG90_01031	K03307
MAG90_01034	K06206
MAG90_01035	K01265
MAG90_01039	K07303
MAG90_01044	K07018
MAG90_01045	K00640
MAG90_01046	K04487
MAG90_01048	K07516
MAG90_01049	K01738
MAG90_01050	K00059
MAG90_01051	K01991
MAG90_01054	K00135
MAG90_01055	K00696
MAG90_01057	K03070
MAG90_01058	K00568
MAG90_01059	K01937
MAG90_01060	K01627
MAG90_01061	K01689
MAG90_01063	K01912
MAG90_01064	K02193
MAG90_01065	K02194
MAG90_01066	K02195
MAG90_01072	K01866
MAG90_01073	K00330
MAG90_01074	K00331
MAG90_01075	K03936
MAG90_01076	K00333
MAG90_01077	K03943
MAG90_01078	K16639
MAG90_01079	K13355
MAG90_01080	K00797
MAG90_01081	K01581
MAG90_01088	K10763
MAG90_01089	K03548
MAG90_01097	K07516
MAG90_01098	K00626
MAG90_01099	K00059
MAG90_01101	K11085
MAG90_01105	K02518
MAG90_01107	K00013
MAG90_01108	K00765
MAG90_01110	K00790
MAG90_01111	K01611
MAG90_01115	K19302
MAG90_01121	K00046
MAG90_01128	K03446
MAG90_01131	K02204
MAG90_01132	K03469
MAG90_01134	K04084
MAG90_01135	K00335
MAG90_01137	K00891
MAG90_01138	K01735
MAG90_01139	K02935
MAG90_01141	K02863
MAG90_01142	K02867
MAG90_01143	K02601
MAG90_01146	K02358
MAG90_01149	K00059
MAG90_01150	K00963
MAG90_01151	K00012
MAG90_01152	K01840
MAG90_01154	K01687
MAG90_01157	K01142
MAG90_01158	K22072
MAG90_01159	K02259
MAG90_01160	K14998
MAG90_01162	K02262
MAG90_01163	K02258
MAG90_01165	K02257
MAG90_01168	K11326
MAG90_01170	K06041
MAG90_01173	K06861
MAG90_01175	K01726
MAG90_01179	K07402
MAG90_01181	K11729
MAG90_01183	K07304
MAG90_01184	K04079
MAG90_01186	K02356
MAG90_01187	K00788
MAG90_01188	K11645
MAG90_01189	K00927
MAG90_01190	K00134
MAG90_01193	K01011
MAG90_01196	K09810
MAG90_01197	K09808
MAG90_01198	K01881
MAG90_01200	K05606
MAG90_01201	K12574
MAG90_01202	K03525
MAG90_01203	K01638
MAG90_01208	K08151
MAG90_01210	K01908
MAG90_01211	K06890
MAG90_01212	K01724
MAG90_01214	K01929
MAG90_01215	K01000
MAG90_01216	K01925
MAG90_01217	K03588
MAG90_01218	K02563
MAG90_01219	K01924
MAG90_01220	K01649
MAG90_01222	K01654
MAG90_01225	K08679
MAG90_01227	K02433
MAG90_01228	K02434
MAG90_01230	K08973
MAG90_01231	K01772
MAG90_01232	K01599
MAG90_01233	K00796
MAG90_01234	K03431
MAG90_01235	K00941
MAG90_01236	K01465
MAG90_01237	K08591
MAG90_01239	K02600
MAG90_01240	K09748
MAG90_01243	K02621
MAG90_01244	K03584
MAG90_01245	K08963
MAG90_01246	K01628
MAG90_01247	K22818
MAG90_01248	K02483
MAG90_01249	K07652
MAG90_01253	K03113
MAG90_01260	K01953
MAG90_01264	K03273
MAG90_01266	K01784
MAG90_01267	K01784
MAG90_01271	K00548
MAG90_01280	K06864
MAG90_01281	K06898
MAG90_01284	K02357
MAG90_01285	K09903
MAG90_01286	K01501
MAG90_01295	K00773
MAG90_01296	K00344
MAG90_01298	K06941
MAG90_01299	K23256
MAG90_01300	K01876
MAG90_01301	K03119
MAG90_01305	K02011
MAG90_01306	K11072
MAG90_01311	K19360
MAG90_01313	K02911
MAG90_01314	K03621
MAG90_01315	K04764
MAG90_01317	K01756
MAG90_01319	K01923
MAG90_01320	K23264
MAG90_01323	K00946
MAG90_01324	K03625
MAG90_01325	K00794
MAG90_01326	K14652
MAG90_01327	K00793
MAG90_01328	K11752
MAG90_01329	K00978
MAG90_01330	K01709
MAG90_01331	K08679
MAG90_01333	K00573
MAG90_01334	K12340
MAG90_01338	K01992
MAG90_01339	K01990
MAG90_01340	K00123
MAG90_01342	K02379
MAG90_01343	K03752
MAG90_01350	K22369
MAG90_01352	K03655
MAG90_01355	K01354
MAG90_01359	K03782
MAG90_01368	K07147
MAG90_01370	K00812
MAG90_01371	K01628
MAG90_01372	K13955
MAG90_01375	K15726
MAG90_01378	K03498
MAG90_01380	K01006
MAG90_01381	K22073
MAG90_01384	K02049
MAG90_01386	K19236
MAG90_01389	K00059
MAG90_01390	K00052
MAG90_01392	K03296
