MAG31_00001	K01710
MAG31_00283	K07444
MAG31_00289	K10807
MAG31_00290	K10808
MAG31_00292	K05595
MAG31_00294	K03797
MAG31_00295	K01493
MAG31_00299	K00655
MAG31_00300	K13598
MAG31_00301	K08973
MAG31_00304	K01772
MAG31_00306	K02492
MAG31_00307	K01749
MAG31_00309	K01599
MAG31_00310	K00228
MAG31_00312	K01698
MAG31_00313	K00285
MAG31_00314	K18384
MAG31_00315	K00294
MAG31_00316	K01714
MAG31_00317	K00567
MAG31_00321	K02031
MAG31_00323	K02557
MAG31_00324	K01142
MAG31_00326	K01880
MAG31_00329	K13566
MAG31_00331	K17623
MAG31_00332	K00240
MAG31_00333	K00239
MAG31_00335	K01262
MAG31_00337	K04759
MAG31_00340	K11749
MAG31_00344	K00729
MAG31_00345	K02358
MAG31_00348	K02601
MAG31_00349	K02867
MAG31_00350	K02863
MAG31_00351	K02864
MAG31_00352	K02935
MAG31_00353	K03043
MAG31_00354	K03046
MAG31_00355	K03046
MAG31_00357	K03744
MAG31_00359	K02837
MAG31_00360	K01823
MAG31_00361	K01737
MAG31_00366	K04079
MAG31_00368	K08869
MAG31_00369	K00648
MAG31_00372	K06187
MAG31_00373	K00658
MAG31_00374	K02342
MAG31_00376	K03742
MAG31_00377	K02902
MAG31_00378	K02913
MAG31_00380	K03110
MAG31_00382	K01426
MAG31_00383	K14441
MAG31_00385	K22136
MAG31_00386	K01951
MAG31_00388	K01937
MAG31_00389	K03217
MAG31_00390	K00566
MAG31_00391	K06888
MAG31_00392	K12035
MAG31_00396	K21572
MAG31_00398	K13444
MAG31_00400	K01816
MAG31_00401	K02371
MAG31_00402	K01586
MAG31_00403	K01903
MAG31_00404	K13993
MAG31_00406	K12373
MAG31_00408	K03702
MAG31_00410	K01990
MAG31_00414	K00970
MAG31_00415	K07566
MAG31_00416	K00674
MAG31_00417	K07447
MAG31_00418	K01462
MAG31_00420	K02428
MAG31_00422	K00014
MAG31_00423	K08974
MAG31_00424	K08974
MAG31_00426	K00821
MAG31_00428	K01939
MAG31_00429	K03711
MAG31_00430	K00951
MAG31_00431	K03437
MAG31_00433	K01802
MAG31_00435	K06881
MAG31_00436	K00940
MAG31_00439	K03629
MAG31_00441	K00794
MAG31_00443	K03572
MAG31_00448	K03100
MAG31_00449	K00215
MAG31_00451	K03497
MAG31_00452	K03496
MAG31_00455	K21430
MAG31_00460	K10947
MAG31_00462	K04761
MAG31_00463	K03768
MAG31_00464	K18665
MAG31_00466	K04569
MAG31_00471	K01784
MAG31_00474	K04659
MAG31_00483	K07452
MAG31_00484	K19147
MAG31_00491	K03733
MAG31_00493	K00248
MAG31_00495	K03310
MAG31_00501	K01657
MAG31_00502	K01658
MAG31_00503	K00766
MAG31_00504	K01609
MAG31_00505	K01817
MAG31_00506	K01696
MAG31_00507	K01695
MAG31_00512	K09931
MAG31_00513	K03783
MAG31_00518	K03442
MAG31_00520	K00362
MAG31_00523	K13680
MAG31_00524	K14337
MAG31_00525	K06178
MAG31_00528	K01597
MAG31_00529	K05770
MAG31_00530	K01126
MAG31_00531	K01187
MAG31_00532	K00691
MAG31_00533	K01838
MAG31_00534	K22071
MAG31_00535	K00384
MAG31_00537	K03593
MAG31_00538	K07443
MAG31_00539	K03439
MAG31_00540	K07636
MAG31_00541	K07658
MAG31_00544	K01866
MAG31_00545	K00091
MAG31_00547	K01465
MAG31_00548	K00721
MAG31_00550	K01719
MAG31_00552	K03718
MAG31_00553	K06973
MAG31_00555	K01869
MAG31_00556	K09811
MAG31_00558	K06153
MAG31_00559	K03177
MAG31_00560	K03517
MAG31_00561	K00278
MAG31_00562	K00767
MAG31_00563	K09903
MAG31_00564	K02838
MAG31_00566	K01893
MAG31_00567	K03092
MAG31_00572	K03561
MAG31_00574	K03424
MAG31_00576	K00658
MAG31_00577	K00164
MAG31_00578	K03502
MAG31_00579	K03503
MAG31_00581	K16043
MAG31_00582	K00010
MAG31_00583	K03307
MAG31_00585	K00632
MAG31_00586	K07516
MAG31_00592	K01206
MAG31_00595	K01206
MAG31_00597	K01186
MAG31_00600	K02083
MAG31_00605	K05349
MAG31_00616	K00162
MAG31_00617	K15987
MAG31_00624	K07301
MAG31_00625	K01915
MAG31_00626	K01915
MAG31_00627	K01933
MAG31_00628	K02835
MAG31_00629	K01591
MAG31_00632	K03320
MAG31_00633	K04751
MAG31_00635	K06199
MAG31_00638	K00826
MAG31_00640	K07071
MAG31_00641	K03687
MAG31_00642	K03686
MAG31_00644	K02481
MAG31_00646	K03327
MAG31_00649	K01785
MAG31_00650	K07304
MAG31_00652	K00052
MAG31_00653	K09011
MAG31_00654	K01704
MAG31_00655	K01703
MAG31_00656	K01649
MAG31_00658	K06180
MAG31_00659	K00606
MAG31_00660	K04043
MAG31_00661	K19222
MAG31_00662	K02361
MAG31_00663	K02551
MAG31_00665	K13444
MAG31_00667	K05349
MAG31_00669	K00059
MAG31_00672	K00059
MAG31_00673	K02429
MAG31_00674	K03534
MAG31_00677	K01132
MAG31_00678	K00033
MAG31_00679	K00851
MAG31_00692	K01585
MAG31_00693	K01480
MAG31_00705	K03316
MAG31_00706	K00793
MAG31_00707	K00097
MAG31_00708	K03453
MAG31_00711	K00648
MAG31_00712	K02160
MAG31_00713	K01961
MAG31_00714	K01322
MAG31_00715	K12373
MAG31_00716	K05970
MAG31_00717	K00133
MAG31_00718	K01775
MAG31_00719	K00857
MAG31_00721	K07056
MAG31_00722	K07462
MAG31_00723	K01810
MAG31_00726	K03703
MAG31_00727	K01934
MAG31_00728	K03101
MAG31_00730	K01870
MAG31_00733	K00262
MAG31_00734	K04485
MAG31_00736	K01579
MAG31_00737	K01918
MAG31_00738	K00703
MAG31_00741	K00865
MAG31_00742	K00384
MAG31_00744	K21573
MAG31_00745	K00059
MAG31_00746	K00059
MAG31_00748	K15866
MAG31_00749	K00249
MAG31_00751	K22820
MAG31_00752	K22819
MAG31_00753	K02112
MAG31_00755	K02014
MAG31_00758	K08301
MAG31_00759	K03530
MAG31_00760	K03575
MAG31_00761	K03111
MAG31_00768	K12941
MAG31_00770	K00626
MAG31_00771	K10805
MAG31_00773	K07053
MAG31_00775	K01556
MAG31_00780	K05844
MAG31_00781	K09760
MAG31_00786	K03525
MAG31_00792	K03770
MAG31_00794	K00054
MAG31_00795	K01278
MAG31_00796	K03305
MAG31_00798	K02238
MAG31_00800	K00748
MAG31_00802	K03787
MAG31_00803	K03797
MAG31_00804	K02034
MAG31_00805	K05837
MAG31_00806	K05515
MAG31_00808	K03570
MAG31_00809	K03569
MAG31_00810	K00602
MAG31_00811	K08968
MAG31_00815	K04077
MAG31_00816	K04078
MAG31_00821	K06168
MAG31_00822	K07112
MAG31_00823	K07112
MAG31_00824	K01069
MAG31_00825	K18059
MAG31_00827	K03168
MAG31_00829	K13444
MAG31_00834	K06158
MAG31_00836	K00384
MAG31_00838	K03321
MAG31_00840	K02564
MAG31_00842	K12941
MAG31_00844	K14445
MAG31_00845	K08641
MAG31_00849	K07124
MAG31_00852	K00359
MAG31_00856	K07306
MAG31_00859	K01934
MAG31_00860	K00681
MAG31_00863	K00067
MAG31_00864	K01790
MAG31_00865	K00973
MAG31_00868	K00088
MAG31_00871	K07533
MAG31_00878	K00891
MAG31_00880	K04762
MAG31_00883	K00615
MAG31_00884	K00615
MAG31_00885	K00773
MAG31_00888	K01962
MAG31_00889	K02314
MAG31_00890	K22441
MAG31_00892	K02836
MAG31_00894	K15738
MAG31_00896	K01620
MAG31_00897	K01354
MAG31_00898	K01697
MAG31_00899	K00639
MAG31_00900	K02338
MAG31_00903	K06217
MAG31_00904	K01923
MAG31_00907	K00791
MAG31_00908	K10716
MAG31_00909	K03763
MAG31_00910	K06997
MAG31_00912	K03810
MAG31_00913	K00573
MAG31_00914	K00318
MAG31_00916	K06925
MAG31_00917	K07713
MAG31_00918	K06885
MAG31_00919	K02536
MAG31_00920	K16363
MAG31_00921	K00677
MAG31_00922	K02356
MAG31_00923	K01902
MAG31_00924	K00059
MAG31_00926	K00765
MAG31_00927	K00013
MAG31_00928	K00817
MAG31_00929	K01089
MAG31_00930	K02501
MAG31_00931	K01814
MAG31_00932	K02500
MAG31_00933	K11755
MAG31_00943	K03113
MAG31_00944	K03648
MAG31_00945	K07456
MAG31_00946	K03282
MAG31_00948	K11102
MAG31_00949	K01736
MAG31_00953	K14085
MAG31_00957	K01840
MAG31_00959	K08682
MAG31_00960	K00681
MAG31_00961	K03701
MAG31_00964	K00162
MAG31_00965	K02340
MAG31_00968	K02557
MAG31_00970	K03657
MAG31_00971	K01436
MAG31_00973	K03655
MAG31_00974	K01890
MAG31_00977	K03307
MAG31_00978	K01480
MAG31_00979	K01468
MAG31_00980	K01712
MAG31_00981	K01745
MAG31_00986	K00616
MAG31_00988	K22757
MAG31_00992	K00600
MAG31_00994	K03695
MAG31_00995	K03664
MAG31_00996	K01061
MAG31_00997	K01735
MAG31_00998	K01595
MAG31_00999	K03718
MAG31_01004	K02621
MAG31_01009	K02622
MAG31_01011	K03321
MAG31_01013	K06942
MAG31_01015	K05337
MAG31_01017	K00831
MAG31_01018	K00058
MAG31_01019	K01495
MAG31_01020	K07304
MAG31_01021	K09810
MAG31_01024	K07160
MAG31_01025	K23123
MAG31_01026	K06350
MAG31_01027	K01465
MAG31_01030	K06167
MAG31_01032	K03564
MAG31_01033	K10773
MAG31_01035	K03088
MAG31_01036	K03701
MAG31_01041	K03650
MAG31_01049	K01434
MAG31_01051	K02100
MAG31_01052	K03332
MAG31_01053	K19802
MAG31_01055	K12972
MAG31_01061	K12941
MAG31_01062	K03310
MAG31_01063	K00817
MAG31_01065	K14382
MAG31_01066	K03317
MAG31_01069	K06911
MAG31_01071	K02014
MAG31_01072	K07259
MAG31_01073	K01273
MAG31_01075	K03977
MAG31_01078	K01872
MAG31_01081	K05396
MAG31_01083	K01845
MAG31_01086	K04567
MAG31_01087	K03801
MAG31_01089	K03470
MAG31_01100	K07164
MAG31_01102	K00912
MAG31_01103	K03644
MAG31_01105	K03088
MAG31_01110	K01159
MAG31_01115	K07402
MAG31_01116	K00087
MAG31_01117	K03639
MAG31_01118	K03637
MAG31_01120	K11996
MAG31_01123	K03750
MAG31_01124	K07303
MAG31_01125	K00106
MAG31_01131	K01077
MAG31_01132	K01784
MAG31_01135	K00645
MAG31_01136	K00287
MAG31_01138	K00560
MAG31_01139	K08999
MAG31_01140	K00162
MAG31_01141	K15987
MAG31_01143	K00789
MAG31_01144	K01740
MAG31_01145	K00641
MAG31_01146	K07397
MAG31_01147	K10764
MAG31_01148	K00548
MAG31_01149	K00548
MAG31_01150	K00297
MAG31_01151	K01990
MAG31_01155	K04518
MAG31_01156	K10206
MAG31_01157	K04517
MAG31_01158	K04516
MAG31_01160	K11068
MAG31_01161	K11927
MAG31_01162	K00812
MAG31_01163	K00508
MAG31_01164	K03501
MAG31_01165	K00294
MAG31_01166	K06195
MAG31_01168	K00346
MAG31_01169	K00347
MAG31_01170	K00348
MAG31_01171	K00349
MAG31_01172	K00350
MAG31_01173	K00351
MAG31_01175	K03734
MAG31_01177	K01265
MAG31_01179	K15633
MAG31_01180	K06949
MAG31_01181	K07560
MAG31_01182	K00075
MAG31_01183	K00812
MAG31_01185	K01873
MAG31_01186	K01613
MAG31_01187	K00981
MAG31_01189	K03798
MAG31_01190	K09710
MAG31_01191	K03524
MAG31_01192	K00762
MAG31_01194	K00954
MAG31_01195	K01921
MAG31_01197	K06180
MAG31_01198	K09861
MAG31_01199	K07260
MAG31_01215	K14393
MAG31_01216	K01895
MAG31_01218	K01929
MAG31_01222	K00161
MAG31_01223	K00627
MAG31_01224	K00059
MAG31_01226	K02065
MAG31_01227	K02066
MAG31_01228	K00648
MAG31_01229	K00281
MAG31_01234	K01284
MAG31_01235	K01588
MAG31_01236	K01589
MAG31_01237	K00939
MAG31_01238	K03979
MAG31_01239	K01924
MAG31_01240	K03630
MAG31_01241	K07025
MAG31_01243	K00800
MAG31_01244	K07568
MAG31_01245	K06941
MAG31_01246	K02523
MAG31_01247	K02316
MAG31_01248	K07690
MAG31_01249	K01916
MAG31_01252	K03978
MAG31_01253	K05714
MAG31_01254	K03925
MAG31_01255	K03438
MAG31_01257	K03587
MAG31_01258	K01928
MAG31_01259	K01000
MAG31_01260	K01925
MAG31_01261	K03588
MAG31_01262	K02563
MAG31_01263	K01924
MAG31_01265	K03590
MAG31_01266	K03531
MAG31_01267	K09117
MAG31_01270	K14286
MAG31_01272	K04659
MAG31_01273	K01783
MAG31_01274	K03086
MAG31_01275	K00962
MAG31_01276	K02956
MAG31_01277	K01963
MAG31_01278	K01624
MAG31_01280	K03437
MAG31_01282	K03183
MAG31_01283	K03499
MAG31_01284	K03498
MAG31_01285	K07478
MAG31_01286	K03218
MAG31_01297	K00681
MAG31_01302	K00059
MAG31_01303	K00254
MAG31_01306	K03625
MAG31_01307	K18889
MAG31_01310	K06878
MAG31_01312	K12733
MAG31_01313	K03654
MAG31_01314	K03118
MAG31_01316	K06861
MAG31_01317	K17103
MAG31_01318	K03820
MAG31_01320	K00798
MAG31_01322	K03070
MAG31_01323	K15537
MAG31_01328	K00131
MAG31_01330	K00053
MAG31_01331	K01653
MAG31_01332	K01652
MAG31_01333	K01687
MAG31_01334	K00128
MAG31_01339	K07391
MAG31_01340	K21065
MAG31_01341	K04084
MAG31_01342	K04075
MAG31_01344	K01940
MAG31_01345	K00145
MAG31_01346	K00286
MAG31_01347	K00821
MAG31_01348	K13043
MAG31_01349	K00930
MAG31_01350	K01438
MAG31_01351	K01755
MAG31_01355	K00382
MAG31_01359	K03315
MAG31_01360	K03782
MAG31_01361	K03466
MAG31_01363	K07091
MAG31_01364	K14652
MAG31_01365	K07090
MAG31_01367	K03719
MAG31_01368	K15789
MAG31_01369	K00639
MAG31_01372	K03832
MAG31_01373	K02257
MAG31_01374	K02276
MAG31_01375	K02276
MAG31_01378	K07152
MAG31_01379	K08976
MAG31_01382	K02003
MAG31_01383	K02004
MAG31_01384	K02004
MAG31_01385	K02005
MAG31_01386	K12340
MAG31_01388	K00059
MAG31_01389	K14742
MAG31_01390	K22074
MAG31_01394	K07277
MAG31_01395	K00806
MAG31_01397	K00858
MAG31_01398	K03474
MAG31_01399	K13703
MAG31_01400	K22883
MAG31_01401	K00928
MAG31_01402	K03741
MAG31_01403	K00058
MAG31_01404	K06213
MAG31_01405	K02528
MAG31_01407	K01875
MAG31_01408	K11753
MAG31_01411	K01056
MAG31_01412	K02897
MAG31_01413	K00948
MAG31_01419	K00101
MAG31_01420	K00854
MAG31_01421	K01805
MAG31_01422	K03521
MAG31_01423	K03522
MAG31_01424	K01028
MAG31_01425	K01029
MAG31_01429	K02014
MAG31_01435	K02959
MAG31_01436	K03545
MAG31_01437	K01358
MAG31_01438	K03544
MAG31_01441	K06182
MAG31_01442	K09125
MAG31_01443	K04773
MAG31_01444	K00950
MAG31_01446	K03555
MAG31_01449	K09966
MAG31_01463	K08483
MAG31_01466	K02770
MAG31_01467	K02768
MAG31_01469	K00086
MAG31_01470	K01667
MAG31_01475	K11085
MAG31_01480	K00243
MAG31_01484	K00496
MAG31_01492	K01737
MAG31_01493	K05366
MAG31_01496	K07146
MAG31_01498	K03553
MAG31_01500	K01867
MAG31_01501	K04096
MAG31_01505	K00966
MAG31_01506	K01520
MAG31_01509	K02115
MAG31_01510	K02111
MAG31_01514	K02108
MAG31_01518	K01990
MAG31_01520	K02613
MAG31_01523	K01945
MAG31_01530	K00927
MAG31_01531	K02341
MAG31_01533	K03495
MAG31_01535	K01885
MAG31_01537	K01886
MAG31_01538	K01633
MAG31_01541	K12573
MAG31_01542	K01808
MAG31_01543	K02348
MAG31_01545	K01254
MAG31_01548	K14078
MAG31_01550	K06193
MAG31_01553	K03596
MAG31_01555	K09808
MAG31_01556	K02834
MAG31_01561	K01768
MAG31_01565	K08676
MAG31_01569	K05592
MAG31_01573	K01892
MAG31_01575	K02939
MAG31_01576	K02963
MAG31_01577	K02990
MAG31_01579	K04066
MAG31_01580	K07058
MAG31_01581	K00783
MAG31_01582	K02428
MAG31_01585	K01756
MAG31_01591	K16089
MAG31_01593	K01955
MAG31_01598	K18707
MAG31_01599	K15580
MAG31_01600	K02909
MAG31_01603	K01835
MAG31_01604	K06147
MAG31_01605	K03088
MAG31_01608	K03500
MAG31_01609	K01952
MAG31_01610	K01897
MAG31_01621	K01661
MAG31_01622	K02548
MAG31_01624	K07052
MAG31_01625	K01911
MAG31_01626	K01969
MAG31_01631	K01679
MAG31_01634	K00537
MAG31_01635	K02887
MAG31_01636	K02916
MAG31_01637	K02520
MAG31_01638	K01868
MAG31_01640	K07106
MAG31_01641	K00031
MAG31_01642	K02884
MAG31_01644	K00554
MAG31_01646	K01778
MAG31_01648	K07082
MAG31_01649	K07056
MAG31_01650	K01104
MAG31_01651	K02313
MAG31_01652	K07107
MAG31_01653	K11752
MAG31_01654	K03828
MAG31_01655	K02493
MAG31_01656	K01972
MAG31_01658	K01714
MAG31_01661	K13038
MAG31_01663	K03631
MAG31_01664	K00208
MAG31_01666	K00859
MAG31_01667	K07636
MAG31_01669	K04763
MAG31_01670	K03786
MAG31_01671	K22736
MAG31_01674	K06173
MAG31_01675	K18890
MAG31_01676	K18672
MAG31_01677	K00796
MAG31_01679	K02033
MAG31_01680	K01803
MAG31_01681	K02687
MAG31_01683	K00432
MAG31_01684	K01758
MAG31_01685	K01463
MAG31_01688	K04564
MAG31_01693	K10027
MAG31_01695	K10716
MAG31_01704	K01874
MAG31_01707	K03723
MAG31_01708	K02337
MAG31_01709	K03671
MAG31_01711	K04659
MAG31_01715	K15537
MAG31_01717	K03296
MAG31_01719	K01681
MAG31_01729	K01673
MAG31_01731	K01673
MAG31_01732	K01301
MAG31_01738	K00059
MAG31_01739	K02100
MAG31_01747	K00266
MAG31_01748	K00265
MAG31_01749	K09001
MAG31_01751	K03561
MAG31_01754	K11754
MAG31_01759	K01129
MAG31_01760	K07098
MAG31_01761	K03671
MAG31_01766	K04659
MAG31_01767	K03405
MAG31_01768	K07114
MAG31_01772	K02600
MAG31_01773	K02519
MAG31_01781	K02275
MAG31_01782	K02274
MAG31_01783	K03551
MAG31_01784	K18979
MAG31_01791	K16211
MAG31_01792	K00029
MAG31_01793	K03550
MAG31_01795	K02437
MAG31_01798	K22819
MAG31_01799	K22820
MAG31_01801	K00249
MAG31_01805	K01697
MAG31_01806	K09808
MAG31_01808	K10026
MAG31_01809	K06991
MAG31_01811	K01491
MAG31_01812	K03106
MAG31_01815	K01887
MAG31_01817	K01647
MAG31_01818	K01689
MAG31_01819	K01956
MAG31_01820	K02879
MAG31_01821	K03040
MAG31_01822	K02986
MAG31_01823	K02948
MAG31_01824	K02952
MAG31_01825	K02518
MAG31_01826	K03076
MAG31_01827	K02876
MAG31_01828	K02907
MAG31_01829	K02988
MAG31_01830	K02881
MAG31_01831	K02933
MAG31_01832	K02994
MAG31_01833	K02954
MAG31_01834	K02931
MAG31_01835	K02895
MAG31_01836	K02874
MAG31_01837	K02961
MAG31_01839	K02878
MAG31_01840	K02982
MAG31_01841	K02890
MAG31_01842	K02965
MAG31_01843	K02886
MAG31_01844	K02892
MAG31_01845	K02926
MAG31_01846	K02906
MAG31_01847	K02946
MAG31_01848	K02355
MAG31_01849	K02992
MAG31_01850	K02950
