MAG280_00002	K03953
MAG280_00252	K12960
MAG280_00253	K06213
MAG280_00257	K09769
MAG280_00265	K00574
MAG280_00269	K13370
MAG280_00270	K00290
MAG280_00272	K07120
MAG280_00273	K01897
MAG280_00274	K01995
MAG280_00275	K01997
MAG280_00276	K01998
MAG280_00278	K01996
MAG280_00279	K01912
MAG280_00281	K11072
MAG280_00283	K21470
MAG280_00284	K02536
MAG280_00286	K09458
MAG280_00287	K01958
MAG280_00289	K00281
MAG280_00290	K02437
MAG280_00291	K00605
MAG280_00292	K00111
MAG280_00293	K10112
MAG280_00294	K10112
MAG280_00295	K10118
MAG280_00296	K02026
MAG280_00299	K00864
MAG280_00300	K04072
MAG280_00303	K21393
MAG280_00304	K03417
MAG280_00308	K02028
MAG280_00309	K02037
MAG280_00311	K08738
MAG280_00312	K08350
MAG280_00313	K07307
MAG280_00314	K00123
MAG280_00322	K03593
MAG280_00325	K00008
MAG280_00326	K01808
MAG280_00327	K10440
MAG280_00332	K21393
MAG280_00334	K21395
MAG280_00336	K01714
MAG280_00347	K16328
MAG280_00348	K16329
MAG280_00350	K07785
MAG280_00352	K05800
MAG280_00357	K13789
MAG280_00358	K10027
MAG280_00360	K05770
MAG280_00361	K02291
MAG280_00362	K10027
MAG280_00364	K03405
MAG280_00365	K03404
MAG280_00370	K00384
MAG280_00371	K03719
MAG280_00372	K05810
MAG280_00373	K18164
MAG280_00374	K13292
MAG280_00377	K00286
MAG280_00378	K06878
MAG280_00379	K00015
MAG280_00380	K00857
MAG280_00381	K00046
MAG280_00382	K01754
MAG280_00385	K09927
MAG280_00386	K01179
MAG280_00390	K11927
MAG280_00391	K03711
MAG280_00394	K03216
MAG280_00396	K01588
MAG280_00398	K04080
MAG280_00400	K06998
MAG280_00401	K00958
MAG280_00403	K12251
MAG280_00404	K01464
MAG280_00405	K22278
MAG280_00408	K16092
MAG280_00410	K02015
MAG280_00411	K06861
MAG280_00412	K00059
MAG280_00413	K01256
MAG280_00414	K01669
MAG280_00415	K01638
MAG280_00416	K09473
MAG280_00417	K11610
MAG280_00422	K19302
MAG280_00425	K01687
MAG280_00426	K00019
MAG280_00427	K00020
MAG280_00431	K21948
MAG280_00432	K22130
MAG280_00436	K07277
MAG280_00439	K00121
MAG280_00441	K02303
MAG280_00442	K02224
MAG280_00443	K05936
MAG280_00445	K00595
MAG280_00446	K05895
MAG280_00447	K13540
MAG280_00448	K13540
MAG280_00449	K06042
MAG280_00450	K02229
MAG280_00451	K02230
MAG280_00452	K02234
MAG280_00454	K19221
MAG280_00455	K02232
MAG280_00456	K00249
MAG280_00457	K06173
MAG280_00458	K10773
MAG280_00459	K00567
MAG280_00464	K03153
MAG280_00465	K15461
MAG280_00467	K08309
MAG280_00468	K01714
MAG280_00469	K21309
MAG280_00470	K21308
MAG280_00471	K21307
MAG280_00472	K00625
MAG280_00473	K01652
MAG280_00474	K00375
MAG280_00476	K02491
MAG280_00477	K07713
MAG280_00480	K11072
MAG280_00484	K02967
MAG280_00485	K02357
MAG280_00489	K15735
MAG280_00491	K09019
MAG280_00495	K21393
MAG280_00497	K07080
MAG280_00499	K00135
MAG280_00500	K04080
MAG280_00502	K11473
MAG280_00506	K00953
MAG280_00507	K06206
MAG280_00508	K01265
MAG280_00510	K00529
MAG280_00512	K00863
MAG280_00513	K02431
MAG280_00514	K02529
MAG280_00515	K10112
MAG280_00517	K02025
MAG280_00518	K10119
MAG280_00519	K10112
MAG280_00521	K18478
MAG280_00523	K00078
MAG280_00526	K00059
MAG280_00527	K01628
MAG280_00528	K00863
MAG280_00537	K11072
MAG280_00538	K16871
MAG280_00539	K01687
MAG280_00540	K06147
MAG280_00541	K07052
MAG280_00542	K01963
MAG280_00543	K11754
MAG280_00545	K07488
MAG280_00546	K18798
MAG280_00550	K01424
MAG280_00555	K02035
MAG280_00558	K01799
MAG280_00559	K00059
MAG280_00560	K13953
MAG280_00561	K00128
MAG280_00563	K01897
MAG280_00567	K00790
MAG280_00569	K00428
MAG280_00570	K01805
MAG280_00571	K00854
MAG280_00572	K08679
MAG280_00573	K01783
MAG280_00574	K07516
MAG280_00576	K02032
MAG280_00577	K02035
MAG280_00578	K02033
MAG280_00579	K02034
MAG280_00580	K05592
MAG280_00589	K03596
MAG280_00593	K00013
MAG280_00595	K12409
MAG280_00596	K10543
MAG280_00597	K10544
MAG280_00598	K23537
MAG280_00599	K00845
MAG280_00600	K00847
MAG280_00601	K02173
MAG280_00602	K10820
MAG280_00603	K10440
MAG280_00607	K03442
MAG280_00609	K11922
MAG280_00610	K04091
MAG280_00612	K16048
MAG280_00614	K02001
MAG280_00615	K07149
MAG280_00618	K06446
MAG280_00622	K03544
MAG280_00623	K01358
MAG280_00624	K01669
MAG280_00625	K01556
MAG280_00627	K11073
MAG280_00628	K11076
MAG280_00629	K11075
MAG280_00630	K11074
MAG280_00631	K10238
MAG280_00633	K07715
MAG280_00634	K04077
MAG280_00637	K06162
MAG280_00644	K22073
MAG280_00647	K02356
MAG280_00648	K13953
MAG280_00649	K21959
MAG280_00650	K05813
MAG280_00651	K05814
MAG280_00652	K05815
MAG280_00653	K10112
MAG280_00654	K01126
MAG280_00656	K10118
MAG280_00657	K10119
MAG280_00658	K07407
MAG280_00659	K01687
MAG280_00660	K00059
MAG280_00661	K00883
MAG280_00662	K01631
MAG280_00664	K12308
MAG280_00668	K01436
MAG280_00670	K00052
MAG280_00671	K01704
MAG280_00672	K08319
MAG280_00673	K22131
MAG280_00676	K18652
MAG280_00677	K00058
MAG280_00678	K02510
MAG280_00679	K00135
MAG280_00680	K00010
MAG280_00681	K03336
MAG280_00682	K01895
MAG280_00683	K09959
MAG280_00684	K00138
MAG280_00685	K01768
MAG280_00687	K18703
MAG280_00689	K09022
MAG280_00690	K00128
MAG280_00693	K08299
MAG280_00694	K15016
MAG280_00696	K01712
MAG280_00698	K00013
MAG280_00699	K00059
MAG280_00700	K00549
MAG280_00701	K03307
MAG280_00707	K02529
MAG280_00709	K11072
MAG280_00711	K01409
MAG280_00712	K00057
MAG280_00715	K01626
MAG280_00717	K00942
MAG280_00721	K09471
MAG280_00723	K00135
MAG280_00724	K07102
MAG280_00727	K00699
MAG280_00728	K11072
MAG280_00729	K11070
MAG280_00730	K11071
MAG280_00731	K11069
MAG280_00733	K00699
MAG280_00735	K00666
MAG280_00736	K06978
MAG280_00737	K11529
MAG280_00740	K09970
MAG280_00755	K01816
MAG280_00756	K00121
MAG280_00757	K07250
MAG280_00758	K10117
MAG280_00759	K05815
MAG280_00760	K02025
MAG280_00761	K10112
MAG280_00765	K00375
MAG280_00767	K03070
MAG280_00768	K03769
MAG280_00769	K00620
MAG280_00770	K08320
MAG280_00771	K02519
MAG280_00773	K02600
MAG280_00774	K09748
MAG280_00776	K01259
MAG280_00777	K00591
MAG280_00779	K11206
MAG280_00780	K03676
MAG280_00782	K01247
MAG280_00783	K06999
MAG280_00785	K01142
MAG280_00786	K22072
MAG280_00787	K01129
MAG280_00795	K01580
MAG280_00798	K12118
MAG280_00801	K00591
MAG280_00806	K03469
MAG280_00809	K03527
MAG280_00811	K00950
MAG280_00812	K03060
MAG280_00814	K10016
MAG280_00815	K10009
MAG280_00816	K09470
MAG280_00817	K22314
MAG280_00818	K09470
MAG280_00820	K01480
MAG280_00821	K02355
MAG280_00822	K02358
MAG280_00823	K02946
MAG280_00824	K02906
MAG280_00825	K02926
MAG280_00826	K02892
MAG280_00828	K00342
MAG280_00829	K00343
MAG280_00830	K03524
MAG280_00831	K03525
MAG280_00832	K12574
MAG280_00833	K05592
MAG280_00835	K02837
MAG280_00836	K00059
MAG280_00839	K11076
MAG280_00845	K03118
MAG280_00846	K06923
MAG280_00848	K00573
MAG280_00849	K03787
MAG280_00851	K00764
MAG280_00853	K04485
MAG280_00862	K04564
MAG280_00864	K00605
MAG280_00868	K00059
MAG280_00870	K15554
MAG280_00871	K02049
MAG280_00872	K01738
MAG280_00873	K01872
MAG280_00877	K01669
MAG280_00878	K00574
MAG280_00879	K07277
MAG280_00881	K02372
MAG280_00882	K00677
MAG280_00883	K09949
MAG280_00884	K00748
MAG280_00885	K01866
MAG280_00886	K09001
MAG280_00887	K09705
MAG280_00889	K01689
MAG280_00890	K00963
MAG280_00891	K00973
MAG280_00892	K00067
MAG280_00893	K01710
MAG280_00894	K01790
MAG280_00897	K01716
MAG280_00898	K09458
MAG280_00899	K00208
MAG280_00901	K01754
MAG280_00903	K01756
MAG280_00904	K08151
MAG280_00905	K00153
MAG280_00906	K01684
MAG280_00909	K00252
MAG280_00913	K02001
MAG280_00914	K02049
MAG280_00915	K02050
MAG280_00917	K05799
MAG280_00918	K01557
MAG280_00921	K01091
MAG280_00922	K11527
MAG280_00923	K03519
MAG280_00924	K03518
MAG280_00925	K03520
MAG280_00927	K07161
MAG280_00928	K07402
MAG280_00931	K00297
MAG280_00932	K03576
MAG280_00933	K23256
MAG280_00934	K01092
MAG280_00936	K00249
MAG280_00937	K22224
MAG280_00938	K00812
MAG280_00942	K00982
MAG280_00943	K00059
MAG280_00946	K21393
MAG280_00954	K01939
MAG280_00958	K01768
MAG280_00959	K01752
MAG280_00960	K00485
MAG280_00961	K00852
MAG280_00962	K02431
MAG280_00964	K10112
MAG280_00966	K10118
MAG280_00967	K10119
MAG280_00968	K00854
MAG280_00969	K20609
MAG280_00970	K06971
MAG280_00971	K23003
MAG280_00973	K00852
MAG280_00981	K03497
MAG280_00983	K02428
MAG280_00984	K00989
MAG280_00986	K00104
MAG280_00987	K06147
MAG280_00992	K09005
MAG280_00993	K00275
MAG280_00994	K00208
MAG280_00995	K00769
MAG280_00999	K01787
MAG280_01002	K15986
MAG280_01005	K11753
MAG280_01006	K09160
MAG280_01011	K01872
MAG280_01013	K21393
MAG280_01017	K00504
MAG280_01023	K03667
MAG280_01026	K08304
MAG280_01030	K03424
MAG280_01031	K02343
MAG280_01032	K00943
MAG280_01033	K07258
MAG280_01039	K05516
MAG280_01043	K03798
MAG280_01044	K06125
MAG280_01045	K09761
MAG280_01047	K01919
MAG280_01048	K08591
MAG280_01049	K01465
MAG280_01051	K00609
MAG280_01052	K21929
MAG280_01053	K02406
MAG280_01056	K11956
MAG280_01057	K01998
MAG280_01066	K01823
MAG280_01067	K10960
MAG280_01069	K04040
MAG280_01073	K04038
MAG280_01074	K04039
MAG280_01075	K03403
MAG280_01076	K04037
MAG280_01077	K03428
MAG280_01078	K08226
MAG280_01083	K04035
MAG280_01085	K00643
MAG280_01087	K07126
MAG280_01090	K04079
MAG280_01094	K00059
MAG280_01095	K00314
MAG280_01096	K17509
MAG280_01098	K01799
MAG280_01099	K01262
MAG280_01100	K03719
MAG280_01101	K02970
MAG280_01102	K18587
MAG280_01104	K00344
MAG280_01105	K09987
MAG280_01106	K01620
MAG280_01107	K00008
MAG280_01108	K00059
MAG280_01109	K00013
MAG280_01110	K09799
MAG280_01114	K00108
MAG280_01115	K21602
MAG280_01116	K06187
MAG280_01117	K09747
MAG280_01119	K02343
MAG280_01120	K03426
MAG280_01121	K14170
MAG280_01122	K08738
MAG280_01123	K13893
MAG280_01124	K13894
MAG280_01125	K13895
MAG280_01126	K13896
MAG280_01127	K07258
MAG280_01129	K07025
MAG280_01130	K06891
MAG280_01131	K11391
MAG280_01132	K00059
MAG280_01133	K00228
MAG280_01134	K01749
MAG280_01135	K01599
MAG280_01139	K21393
MAG280_01140	K02035
MAG280_01142	K01690
MAG280_01143	K01625
MAG280_01145	K11074
MAG280_01146	K00059
MAG280_01151	K16653
MAG280_01154	K00248
MAG280_01155	K22224
MAG280_01156	K08299
MAG280_01157	K00428
MAG280_01159	K10112
MAG280_01160	K10112
MAG280_01161	K02026
MAG280_01162	K10118
MAG280_01164	K13953
MAG280_01166	K03595
MAG280_01167	K03685
MAG280_01168	K03100
MAG280_01169	K03474
MAG280_01171	K01139
MAG280_01172	K09007
MAG280_01173	K10764
MAG280_01174	K01997
MAG280_01179	K00995
MAG280_01180	K03703
MAG280_01181	K10780
MAG280_01182	K07301
MAG280_01189	K00108
MAG280_01190	K00020
MAG280_01191	K00681
MAG280_01197	K03110
MAG280_01201	K02666
MAG280_01202	K02652
MAG280_01204	K02456
MAG280_01218	K01883
MAG280_01219	K01649
MAG280_01222	K17236
MAG280_01223	K17245
MAG280_01226	K10112
MAG280_01227	K02077
MAG280_01228	K02075
MAG280_01229	K02074
MAG280_01230	K09823
MAG280_01231	K09941
MAG280_01232	K03119
MAG280_01234	K00799
MAG280_01237	K03593
MAG280_01240	K03657
MAG280_01241	K02047
MAG280_01242	K11071
MAG280_01243	K11072
MAG280_01244	K03651
MAG280_01245	K00613
MAG280_01247	K01652
MAG280_01249	K00134
MAG280_01254	K02533
MAG280_01255	K02259
MAG280_01258	K03654
MAG280_01259	K09861
MAG280_01263	K03924
MAG280_01265	K02335
MAG280_01266	K14162
MAG280_01267	K15633
MAG280_01269	K03797
MAG280_01271	K01284
MAG280_01272	K21029
MAG280_01273	K01520
MAG280_01274	K13038
MAG280_01276	K01658
MAG280_01277	K00766
MAG280_01278	K01609
MAG280_01279	K03637
MAG280_01280	K03750
MAG280_01281	K01356
MAG280_01282	K03520
MAG280_01284	K07120
MAG280_01285	K11751
MAG280_01288	K00254
MAG280_01289	K03327
MAG280_01295	K01913
MAG280_01296	K04761
MAG280_01299	K00101
MAG280_01300	K01908
MAG280_01301	K00029
MAG280_01303	K01489
MAG280_01304	K00758
MAG280_01305	K01839
MAG280_01306	K00761
MAG280_01308	K21231
MAG280_01309	K00858
MAG280_01310	K00600
MAG280_01313	K01903
MAG280_01314	K01902
MAG280_01317	K09816
MAG280_01318	K09817
MAG280_01319	K09823
MAG280_01320	K01485
MAG280_01321	K23536
MAG280_01322	K23535
MAG280_01323	K23537
MAG280_01325	K07273
MAG280_01326	K00783
MAG280_01327	K09710
MAG280_01328	K01703
MAG280_01331	K03601
MAG280_01332	K01945
MAG280_01333	K22071
MAG280_01335	K04771
MAG280_01337	K04087
MAG280_01338	K04088
MAG280_01339	K09681
MAG280_01341	K01776
MAG280_01342	K00145
MAG280_01343	K02197
MAG280_01344	K02198
MAG280_01345	K02200
MAG280_01346	K15866
MAG280_01347	K01647
MAG280_01348	K01885
MAG280_01349	K02337
MAG280_01350	K23537
MAG280_01351	K23535
MAG280_01352	K23536
MAG280_01353	K07335
MAG280_01356	K00315
MAG280_01357	K00102
MAG280_01358	K00681
MAG280_01359	K00058
MAG280_01361	K00344
MAG280_01364	K00077
MAG280_01367	K01955
MAG280_01368	K10255
MAG280_01369	K02003
MAG280_01372	K00854
MAG280_01374	K10441
MAG280_01375	K10440
MAG280_01377	K02034
MAG280_01378	K02032
MAG280_01386	K03518
MAG280_01387	K00087
MAG280_01389	K16871
MAG280_01394	K08683
MAG280_01395	K15738
MAG280_01398	K01696
MAG280_01399	K01817
MAG280_01401	K05788
MAG280_01402	K02945
MAG280_01405	K06159
MAG280_01410	K03937
MAG280_01411	K03702
MAG280_01412	K04566
MAG280_01414	K07259
MAG280_01415	K00969
MAG280_01416	K06020
MAG280_01417	K02050
MAG280_01418	K02049
MAG280_01420	K01464
MAG280_01421	K02083
MAG280_01422	K09017
MAG280_01423	K17723
MAG280_01424	K00266
MAG280_01425	K03704
MAG280_01426	K10804
MAG280_01427	K02003
MAG280_01428	K02004
MAG280_01431	K04771
MAG280_01433	K07126
MAG280_01435	K00137
MAG280_01436	K02053
MAG280_01437	K02054
MAG280_01438	K02052
MAG280_01439	K02055
MAG280_01440	K11921
MAG280_01441	K04083
MAG280_01443	K01754
MAG280_01444	K01940
MAG280_01446	K07304
MAG280_01449	K00029
MAG280_01450	K03555
MAG280_01451	K03687
MAG280_01452	K03705
MAG280_01456	K04768
MAG280_01458	K07006
MAG280_01459	K00863
MAG280_01466	K00931
MAG280_01467	K03979
MAG280_01469	K11249
MAG280_01470	K02899
MAG280_01471	K02888
MAG280_01472	K03564
MAG280_01475	K03072
MAG280_01476	K03210
MAG280_01477	K01875
MAG280_01479	K03977
MAG280_01483	K03296
MAG280_01484	K06147
MAG280_01485	K02621
MAG280_01488	K02601
MAG280_01489	K02867
MAG280_01490	K02863
MAG280_01491	K02864
MAG280_01492	K02935
MAG280_01493	K03043
MAG280_01496	K00651
MAG280_01500	K13599
MAG280_01505	K00806
MAG280_01506	K02838
MAG280_01507	K09903
MAG280_01508	K01923
MAG280_01509	K23264
MAG280_01510	K23265
MAG280_01511	K02482
MAG280_01512	K00928
MAG280_01517	K02020
MAG280_01518	K02018
MAG280_01519	K02017
MAG280_01521	K02025
MAG280_01522	K05815
MAG280_01523	K00101
MAG280_01527	K01681
MAG280_01528	K02199
MAG280_01529	K02195
MAG280_01530	K02194
MAG280_01531	K01990
MAG280_01534	K03074
MAG280_01535	K03327
MAG280_01538	K00812
MAG280_01543	K01759
MAG280_01544	K03465
MAG280_01545	K03704
MAG280_01547	K01868
MAG280_01549	K06889
MAG280_01551	K02897
MAG280_01553	K00101
MAG280_01554	K02518
MAG280_01555	K06287
MAG280_01562	K01972
MAG280_01563	K03655
MAG280_01566	K11755
MAG280_01567	K01885
MAG280_01568	K04094
MAG280_01577	K02470
MAG280_01578	K11250
MAG280_01579	K03629
MAG280_01580	K02338
MAG280_01581	K02313
MAG280_01582	K02968
MAG280_01583	K01692
MAG280_01584	K10563
MAG280_01585	K06127
MAG280_01586	K03688
MAG280_01590	K01796
MAG280_01592	K01895
MAG280_01598	K03307
MAG280_01599	K05366
MAG280_01600	K00899
MAG280_01601	K08963
MAG280_01605	K01803
MAG280_01606	K23138
MAG280_01613	K01802
MAG280_01614	K03767
MAG280_01617	K00074
MAG280_01618	K03522
MAG280_01619	K03521
MAG280_01620	K00798
MAG280_01625	K06146
MAG280_01626	K06351
MAG280_01627	K23124
MAG280_01628	K07160
MAG280_01632	K00020
MAG280_01634	K03503
MAG280_01635	K03502
MAG280_01636	K03810
MAG280_01637	K01686
MAG280_01642	K00040
MAG280_01643	K00874
MAG280_01644	K15270
MAG280_01645	K00042
MAG280_01647	K01685
MAG280_01651	K02390
MAG280_01653	K00773
MAG280_01654	K01338
MAG280_01656	K01442
MAG280_01666	K22368
MAG280_01668	K00643
MAG280_01676	K03086
MAG280_01677	K02316
MAG280_01678	K01610
MAG280_01692	K17285
MAG280_01697	K02400
MAG280_01698	K02444
MAG280_01702	K02003
MAG280_01704	K00162
MAG280_01705	K00627
MAG280_01706	K00640
MAG280_01707	K07082
MAG280_01708	K10440
MAG280_01710	K00008
MAG280_01711	K18334
MAG280_01713	K01262
MAG280_01714	K01438
MAG280_01715	K11072
MAG280_01722	K14205
MAG280_01729	K01687
MAG280_01731	K00059
MAG280_01733	K02001
MAG280_01736	K10237
MAG280_01737	K00048
MAG280_01738	K00128
MAG280_01739	K01915
MAG280_01746	K21393
MAG280_01750	K15977
MAG280_01753	K01997
MAG280_01754	K01998
MAG280_01755	K01995
MAG280_01756	K01996
MAG280_01757	K02160
MAG280_01758	K01961
MAG280_01759	K00684
MAG280_01760	K10724
MAG280_01763	K06918
MAG280_01765	K01870
MAG280_01767	K04066
MAG280_01768	K00616
MAG280_01770	K03733
MAG280_01771	K01004
MAG280_01774	K02687
MAG280_01776	K01159
MAG280_01777	K03550
MAG280_01778	K03551
MAG280_01781	K01784
MAG280_01787	K11407
MAG280_01791	K05606
MAG280_01792	K01876
MAG280_01793	K03782
MAG280_01799	K03723
MAG280_01801	K03438
MAG280_01802	K03925
MAG280_01805	K03500
MAG280_01806	K00088
MAG280_01807	K01480
MAG280_01809	K04751
MAG280_01812	K02028
MAG280_01813	K01591
MAG280_01814	K03695
MAG280_01822	K03320
MAG280_01823	K18588
MAG280_01824	K00760
MAG280_01832	K01607
MAG280_01834	K03543
MAG280_01835	K06148
MAG280_01836	K01053
MAG280_01837	K02078
MAG280_01838	K00059
MAG280_01839	K00645
MAG280_01840	K02990
MAG280_01841	K02963
MAG280_01842	K02939
MAG280_01844	K03545
MAG280_01847	K00010
MAG280_01848	K03336
MAG280_01849	K03338
MAG280_01851	K01624
MAG280_01852	K03106
MAG280_01855	K02959
MAG280_01858	K00554
MAG280_01860	K02884
MAG280_01866	K07462
MAG280_01867	K02446
MAG280_01868	K00003
MAG280_01869	K06911
MAG280_01875	K02479
MAG280_01876	K09768
MAG280_01877	K01070
MAG280_01878	K07088
MAG280_01882	K01912
MAG280_01886	K01255
MAG280_01887	K01673
MAG280_01888	K00133
MAG280_01890	K02510
MAG280_01892	K07652
MAG280_01894	K02483
MAG280_01900	K04754
MAG280_01902	K05366
MAG280_01903	K04751
MAG280_01904	K03320
MAG280_01905	K00813
MAG280_01906	K01011
MAG280_01907	K03664
MAG280_01908	K07444
MAG280_01909	K01613
MAG280_01910	K17103
MAG280_01913	K02049
MAG280_01914	K15552
MAG280_01917	K07043
MAG280_01919	K01962
MAG280_01920	K01644
MAG280_01922	K19802
MAG280_01923	K00824
MAG280_01926	K10237
MAG280_01927	K02026
MAG280_01928	K10112
MAG280_01929	K10112
MAG280_01930	K00854
MAG280_01931	K00058
MAG280_01933	K00111
MAG280_01935	K22935
MAG280_01939	K00873
MAG280_01940	K02916
MAG280_01941	K02887
MAG280_01942	K01889
MAG280_01944	K01890
MAG280_01947	K03644
MAG280_01948	K11961
MAG280_01949	K11960
MAG280_01950	K00096
MAG280_01953	K02028
MAG280_01954	K10009
MAG280_01955	K02029
MAG280_01956	K02424
MAG280_01957	K12410
MAG280_01961	K02433
MAG280_01964	K21393
MAG280_01968	K17509
MAG280_01970	K01784
MAG280_01975	K03651
MAG280_01976	K13954
MAG280_01980	K22293
MAG280_01983	K00108
MAG280_01984	K07110
MAG280_01985	K07552
MAG280_01986	K01966
MAG280_01987	K09022
MAG280_01991	K01965
MAG280_01993	K01847
MAG280_01996	K01524
MAG280_01997	K00937
MAG280_01998	K10763
MAG280_02001	K01258
MAG280_02002	K01881
MAG280_02003	K09808
MAG280_02004	K09810
MAG280_02006	K00073
MAG280_02008	K02622
MAG280_02015	K03153
MAG280_02020	K00799
MAG280_02029	K10440
MAG280_02030	K10539
MAG280_02031	K18652
MAG280_02036	K10441
MAG280_02037	K23546
MAG280_02041	K04763
MAG280_02044	K00891
MAG280_02045	K03296
MAG280_02046	K03980
MAG280_02049	K00059
MAG280_02055	K07080
MAG280_02056	K02434
MAG280_02066	K03417
MAG280_02073	K01251
MAG280_02076	K07713
MAG280_02077	K07152
MAG280_02079	K06925
MAG280_02080	K07102
MAG280_02081	K00992
MAG280_02083	K03470
MAG280_02084	K00571
MAG280_02085	K03575
MAG280_02088	K18703
MAG280_02089	K00912
MAG280_02090	K02527
MAG280_02091	K01092
MAG280_02092	K03592
MAG280_02094	K00059
MAG280_02095	K07511
MAG280_02096	K07146
MAG280_02097	K08281
MAG280_02098	K00763
MAG280_02102	K15034
MAG280_02103	K09125
MAG280_02105	K01915
MAG280_02106	K08305
MAG280_02108	K01756
MAG280_02109	K12996
MAG280_02112	K19425
MAG280_02115	K02028
MAG280_02117	K07115
MAG280_02118	K01937
MAG280_02123	K02032
MAG280_02124	K15583
MAG280_02125	K02034
MAG280_02126	K02033
MAG280_02127	K02035
MAG280_02129	K02035
MAG280_02130	K02033
MAG280_02131	K02034
MAG280_02133	K00325
MAG280_02134	K00324
MAG280_02137	K01854
MAG280_02138	K06942
MAG280_02142	K03282
MAG280_02143	K07393
MAG280_02147	K00626
MAG280_02148	K00344
MAG280_02153	K00794
MAG280_02154	K00864
MAG280_02155	K00615
MAG280_02156	K00615
MAG280_02157	K07714
MAG280_02159	K02409
MAG280_02165	K02401
MAG280_02167	K07735
MAG280_02168	K07566
MAG280_02178	K03744
MAG280_02179	K01011
MAG280_02187	K18209
MAG280_02188	K00351
MAG280_02189	K01130
MAG280_02190	K03701
MAG280_02191	K00020
MAG280_02192	K11538
MAG280_02193	K00140
MAG280_02197	K00954
MAG280_02198	K00134
MAG280_02199	K00134
MAG280_02206	K00108
MAG280_02208	K03520
MAG280_02209	K01639
MAG280_02210	K05973
MAG280_02219	K01662
MAG280_02222	K00059
MAG280_02223	K00128
MAG280_02224	K02031
MAG280_02225	K02034
MAG280_02226	K02033
