MAG111_00001	K09748
MAG111_00214	K01839
MAG111_00215	K00758
MAG111_00216	K01489
MAG111_00218	K01908
MAG111_00220	K00858
MAG111_00221	K00600
MAG111_00224	K06991
MAG111_00229	K03218
MAG111_00230	K11755
MAG111_00232	K00008
MAG111_00241	K03801
MAG111_00242	K02274
MAG111_00244	K09117
MAG111_00245	K01956
MAG111_00250	K06126
MAG111_00254	K00053
MAG111_00256	K00796
MAG111_00259	K01006
MAG111_00260	K01879
MAG111_00262	K01878
MAG111_00264	K11751
MAG111_00266	K00254
MAG111_00267	K03327
MAG111_00275	K00626
MAG111_00278	K03719
MAG111_00279	K00605
MAG111_00282	K08738
MAG111_00284	K00031
MAG111_00289	K13638
MAG111_00290	K17686
MAG111_00291	K00059
MAG111_00292	K00666
MAG111_00293	K01686
MAG111_00300	K04078
MAG111_00301	K04077
MAG111_00303	K01589
MAG111_00304	K01588
MAG111_00306	K04080
MAG111_00308	K00958
MAG111_00309	K00384
MAG111_00310	K03719
MAG111_00312	K05810
MAG111_00313	K18164
MAG111_00314	K13292
MAG111_00317	K00286
MAG111_00318	K06878
MAG111_00321	K01593
MAG111_00322	K03786
MAG111_00324	K01912
MAG111_00325	K02615
MAG111_00326	K02614
MAG111_00327	K15866
MAG111_00328	K02618
MAG111_00330	K02609
MAG111_00331	K02610
MAG111_00332	K02611
MAG111_00333	K02612
MAG111_00334	K02613
MAG111_00338	K21393
MAG111_00340	K11071
MAG111_00341	K11074
MAG111_00342	K11072
MAG111_00344	K00285
MAG111_00345	K00281
MAG111_00346	K02437
MAG111_00347	K00605
MAG111_00348	K16871
MAG111_00351	K00315
MAG111_00352	K01684
MAG111_00353	K00119
MAG111_00354	K08151
MAG111_00357	K01754
MAG111_00358	K00208
MAG111_00359	K09458
MAG111_00360	K01716
MAG111_00363	K06168
MAG111_00364	K06217
MAG111_00365	K07042
MAG111_00366	K06189
MAG111_00367	K03820
MAG111_00368	K00789
MAG111_00369	K03439
MAG111_00370	K01929
MAG111_00371	K01000
MAG111_00372	K01925
MAG111_00374	K00718
MAG111_00378	K03588
MAG111_00379	K02563
MAG111_00380	K01924
MAG111_00382	K00075
MAG111_00383	K01921
MAG111_00385	K03590
MAG111_00386	K03531
MAG111_00387	K02535
MAG111_00388	K05807
MAG111_00389	K03631
MAG111_00391	K01262
MAG111_00396	K02434
MAG111_00397	K01256
MAG111_00398	K01638
MAG111_00400	K09473
MAG111_00401	K00019
MAG111_00402	K00324
MAG111_00403	K00325
MAG111_00406	K01703
MAG111_00407	K07727
MAG111_00408	K09710
MAG111_00409	K00783
MAG111_00410	K00121
MAG111_00412	K01070
MAG111_00413	K00322
MAG111_00414	K09768
MAG111_00416	K07025
MAG111_00418	K02230
MAG111_00421	K02234
MAG111_00425	K00428
MAG111_00427	K12409
MAG111_00429	K02503
MAG111_00430	K01990
MAG111_00433	K02335
MAG111_00434	K01758
MAG111_00435	K06181
MAG111_00437	K03924
MAG111_00441	K02028
MAG111_00442	K10037
MAG111_00443	K10016
MAG111_00444	K10015
MAG111_00445	K09470
MAG111_00446	K22314
MAG111_00447	K09470
MAG111_00448	K09471
MAG111_00449	K16871
MAG111_00452	K03821
MAG111_00453	K05973
MAG111_00454	K06949
MAG111_00457	K06889
MAG111_00458	K01868
MAG111_00460	K03704
MAG111_00461	K03465
MAG111_00462	K01759
MAG111_00467	K00812
MAG111_00469	K03327
MAG111_00470	K02622
MAG111_00472	K05884
MAG111_00473	K09810
MAG111_00474	K09808
MAG111_00475	K01881
MAG111_00478	K00937
MAG111_00479	K01524
MAG111_00482	K01847
MAG111_00484	K01965
MAG111_00486	K01966
MAG111_00487	K07552
MAG111_00488	K07110
MAG111_00489	K00130
MAG111_00494	K03604
MAG111_00498	K04072
MAG111_00499	K22133
MAG111_00502	K03937
MAG111_00505	K02433
MAG111_00506	K18059
MAG111_00508	K17725
MAG111_00511	K05770
MAG111_00512	K07715
MAG111_00517	K04038
MAG111_00518	K04039
MAG111_00519	K03403
MAG111_00520	K04037
MAG111_00522	K08226
MAG111_00527	K04035
MAG111_00529	K00643
MAG111_00530	K19073
MAG111_00531	K01749
MAG111_00532	K01599
MAG111_00534	K04040
MAG111_00536	K10960
MAG111_00537	K01823
MAG111_00538	K01662
MAG111_00547	K02588
MAG111_00550	K13789
MAG111_00553	K02291
MAG111_00554	K10027
MAG111_00556	K03405
MAG111_00557	K03404
MAG111_00563	K00057
MAG111_00567	K03313
MAG111_00571	K10233
MAG111_00572	K10234
MAG111_00573	K04764
MAG111_00574	K00648
MAG111_00575	K03621
MAG111_00584	K07516
MAG111_00586	K01740
MAG111_00588	K01652
MAG111_00589	K00625
MAG111_00590	K21307
MAG111_00592	K21308
MAG111_00593	K21309
MAG111_00594	K03310
MAG111_00595	K00857
MAG111_00596	K11811
MAG111_00597	K01955
MAG111_00598	K05800
MAG111_00600	K01876
MAG111_00601	K07667
MAG111_00602	K05606
MAG111_00606	K11407
MAG111_00610	K14441
MAG111_00613	K00045
MAG111_00614	K10112
MAG111_00615	K00483
MAG111_00619	K02509
MAG111_00620	K02483
MAG111_00621	K14652
MAG111_00623	K06997
MAG111_00626	K11991
MAG111_00627	K06178
MAG111_00628	K02017
MAG111_00629	K02018
MAG111_00630	K02020
MAG111_00633	K00928
MAG111_00634	K08483
MAG111_00638	K03321
MAG111_00639	K00772
MAG111_00640	K00759
MAG111_00642	K17732
MAG111_00643	K01733
MAG111_00644	K14998
MAG111_00645	K02262
MAG111_00646	K02258
MAG111_00648	K02257
MAG111_00649	K02275
MAG111_00650	K03568
MAG111_00651	K04096
MAG111_00652	K04096
MAG111_00653	K03168
MAG111_00654	K01624
MAG111_00656	K00847
MAG111_00657	K03336
MAG111_00659	K07127
MAG111_00660	K13485
MAG111_00661	K14977
MAG111_00666	K01902
MAG111_00668	K00164
MAG111_00669	K00658
MAG111_00670	K00382
MAG111_00671	K13654
MAG111_00672	K07043
MAG111_00675	K07497
MAG111_00678	K03431
MAG111_00680	K01755
MAG111_00681	K02199
MAG111_00682	K01246
MAG111_00683	K21973
MAG111_00684	K00626
MAG111_00685	K00059
MAG111_00689	K02523
MAG111_00690	K00919
MAG111_00692	K00311
MAG111_00694	K03624
MAG111_00695	K03750
MAG111_00696	K03753
MAG111_00697	K03752
MAG111_00698	K02379
MAG111_00704	K07735
MAG111_00706	K03296
MAG111_00708	K01627
MAG111_00710	K03306
MAG111_00713	K07651
MAG111_00714	K02483
MAG111_00715	K01607
MAG111_00719	K01756
MAG111_00720	K00446
MAG111_00721	K00151
MAG111_00723	K03320
MAG111_00724	K04751
MAG111_00725	K18703
MAG111_00726	K00128
MAG111_00727	K17285
MAG111_00728	K02639
MAG111_00729	K06929
MAG111_00732	K09693
MAG111_00733	K03313
MAG111_00734	K15633
MAG111_00735	K03797
MAG111_00736	K08311
MAG111_00738	K00058
MAG111_00741	K01079
MAG111_00742	K01424
MAG111_00744	K06941
MAG111_00745	K01754
MAG111_00746	K00674
MAG111_00748	K01439
MAG111_00749	K09931
MAG111_00751	K06196
MAG111_00753	K03530
MAG111_00754	K01241
MAG111_00755	K01486
MAG111_00756	K00537
MAG111_00759	K00248
MAG111_00760	K22224
MAG111_00761	K08299
MAG111_00763	K01662
MAG111_00764	K13789
MAG111_00766	K11407
MAG111_00767	K07659
MAG111_00770	K00826
MAG111_00773	K18979
MAG111_00774	K00799
MAG111_00775	K03814
MAG111_00776	K00265
MAG111_00777	K00266
MAG111_00778	K06153
MAG111_00779	K03953
MAG111_00781	K13893
MAG111_00782	K08738
MAG111_00783	K04518
MAG111_00785	K03426
MAG111_00786	K02343
MAG111_00787	K09747
MAG111_00788	K06187
MAG111_00789	K09987
MAG111_00791	K18587
MAG111_00792	K02970
MAG111_00793	K03719
MAG111_00794	K01890
MAG111_00800	K15986
MAG111_00803	K11753
MAG111_00804	K09160
MAG111_00805	K01620
MAG111_00807	K00948
MAG111_00810	K02112
MAG111_00811	K02115
MAG111_00812	K02111
MAG111_00813	K02137
MAG111_00814	K01610
MAG111_00816	K00249
MAG111_00817	K01578
MAG111_00819	K01805
MAG111_00820	K00854
MAG111_00821	K10545
MAG111_00822	K16299
MAG111_00827	K09919
MAG111_00828	K01724
MAG111_00829	K11187
MAG111_00830	K00529
MAG111_00831	K08316
MAG111_00832	K11927
MAG111_00833	K01265
MAG111_00834	K06206
MAG111_00835	K00953
MAG111_00838	K02557
MAG111_00842	K01687
MAG111_00844	K01963
MAG111_00845	K11754
MAG111_00846	K18798
MAG111_00848	K07402
MAG111_00852	K00790
MAG111_00854	K00013
MAG111_00857	K02518
MAG111_00858	K06287
MAG111_00859	K08301
MAG111_00862	K00266
MAG111_00863	K17723
MAG111_00864	K09017
MAG111_00865	K02083
MAG111_00866	K01464
MAG111_00867	K02049
MAG111_00869	K02050
MAG111_00873	K07636
MAG111_00874	K02040
MAG111_00875	K02037
MAG111_00876	K02038
MAG111_00877	K02036
MAG111_00878	K02039
MAG111_00879	K07657
MAG111_00880	K21613
MAG111_00881	K03190
MAG111_00882	K01430
MAG111_00883	K01429
MAG111_00884	K01428
MAG111_00885	K03187
MAG111_00886	K03188
MAG111_00887	K03189
MAG111_00889	K00108
MAG111_00893	K00012
MAG111_00894	K00012
MAG111_00897	K02527
MAG111_00898	K08068
MAG111_00899	K01654
MAG111_00903	K03458
MAG111_00905	K01273
MAG111_00908	K06173
MAG111_00909	K06918
MAG111_00911	K08990
MAG111_00912	K01870
MAG111_00914	K01004
MAG111_00915	K03733
MAG111_00917	K00616
MAG111_00918	K04066
MAG111_00919	K01847
MAG111_00920	K00631
MAG111_00921	K00344
MAG111_00928	K02963
MAG111_00929	K02990
MAG111_00930	K00645
MAG111_00931	K00059
MAG111_00932	K02078
MAG111_00933	K09458
MAG111_00934	K07082
MAG111_00937	K00640
MAG111_00938	K00627
MAG111_00939	K00162
MAG111_00940	K00161
MAG111_00942	K01623
MAG111_00943	K00927
MAG111_00944	K03767
MAG111_00945	K03768
MAG111_00946	K02012
MAG111_00947	K04765
MAG111_00948	K01436
MAG111_00949	K01480
MAG111_00951	K01480
MAG111_00953	K02835
MAG111_00954	K02493
MAG111_00956	K02528
MAG111_00957	K00097
MAG111_00960	K11720
MAG111_00962	K01255
MAG111_00964	K06985
MAG111_00965	K05595
MAG111_00966	K06158
MAG111_00969	K00940
MAG111_00972	K01687
MAG111_00973	K00019
MAG111_00975	K00969
MAG111_00976	K06020
MAG111_00977	K03704
MAG111_00978	K01885
MAG111_00979	K01916
MAG111_00982	K01649
MAG111_00983	K03569
MAG111_00986	K05515
MAG111_00987	K05837
MAG111_00988	K12972
MAG111_00991	K06942
MAG111_00992	K01695
MAG111_00993	K18852
MAG111_00994	K03784
MAG111_00995	K00240
MAG111_00997	K00239
MAG111_00999	K00241
MAG111_01002	K01644
MAG111_01003	K00024
MAG111_01006	K01465
MAG111_01007	K00762
MAG111_01008	K02314
MAG111_01009	K01775
MAG111_01010	K02066
MAG111_01016	K00108
MAG111_01018	K10010
MAG111_01023	K00315
MAG111_01024	K00315
MAG111_01025	K19548
MAG111_01028	K03638
MAG111_01030	K00609
MAG111_01032	K01465
MAG111_01033	K08591
MAG111_01034	K01919
MAG111_01036	K09761
MAG111_01037	K06125
MAG111_01040	K03635
MAG111_01042	K00995
MAG111_01043	K03703
MAG111_01044	K00034
MAG111_01045	K07301
MAG111_01046	K04773
MAG111_01047	K01992
MAG111_01048	K01990
MAG111_01049	K02034
MAG111_01050	K02033
MAG111_01051	K02035
MAG111_01052	K13892
MAG111_01053	K01436
MAG111_01057	K02358
MAG111_01061	K02621
MAG111_01064	K00798
MAG111_01065	K03521
MAG111_01066	K03522
MAG111_01067	K11189
MAG111_01069	K06958
MAG111_01072	K01996
MAG111_01073	K01895
MAG111_01074	K02160
MAG111_01075	K01961
MAG111_01076	K00684
MAG111_01080	K03544
MAG111_01081	K01358
MAG111_01083	K00134
MAG111_01084	K18703
MAG111_01087	K02001
MAG111_01088	K02000
MAG111_01089	K02234
MAG111_01092	K02035
MAG111_01093	K02033
MAG111_01094	K02034
MAG111_01095	K02031
MAG111_01096	K02032
MAG111_01098	K19221
MAG111_01102	K03153
MAG111_01103	K15461
MAG111_01105	K08309
MAG111_01106	K01714
MAG111_01107	K03664
MAG111_01108	K01011
MAG111_01109	K00813
MAG111_01112	K00600
MAG111_01114	K13703
MAG111_01115	K03596
MAG111_01117	K02902
MAG111_01118	K07588
MAG111_01119	K03579
MAG111_01120	K00033
MAG111_01122	K00611
MAG111_01123	K00821
MAG111_01127	K14441
MAG111_01129	K02137
MAG111_01131	K01069
MAG111_01132	K03694
MAG111_01133	K10352
MAG111_01135	K07232
MAG111_01138	K04517
MAG111_01139	K00817
MAG111_01140	K02986
MAG111_01141	K05592
MAG111_01143	K00525
MAG111_01145	K00765
MAG111_01147	K01892
MAG111_01149	K02337
MAG111_01150	K13481
MAG111_01151	K00106
MAG111_01152	K07402
MAG111_01153	K23537
MAG111_01154	K23535
MAG111_01155	K23536
MAG111_01156	K07335
MAG111_01158	K00315
MAG111_01159	K01918
MAG111_01160	K00606
MAG111_01162	K01284
MAG111_01164	K01520
MAG111_01165	K13038
MAG111_01166	K03089
MAG111_01167	K02231
MAG111_01169	K07391
MAG111_01171	K07090
MAG111_01172	K23536
MAG111_01173	K23535
MAG111_01174	K11755
MAG111_01175	K02500
MAG111_01176	K01814
MAG111_01177	K02501
MAG111_01178	K01693
MAG111_01182	K01586
MAG111_01185	K00655
MAG111_01187	K07006
MAG111_01188	K01962
MAG111_01189	K01644
MAG111_01191	K19802
MAG111_01192	K00824
MAG111_01197	K00873
MAG111_01199	K02916
MAG111_01200	K02887
MAG111_01201	K01262
MAG111_01204	K13821
MAG111_01205	K18258
MAG111_01206	K01476
MAG111_01208	K22736
MAG111_01210	K01904
MAG111_01212	K23537
MAG111_01213	K10440
MAG111_01216	K10804
MAG111_01217	K02003
MAG111_01219	K02238
MAG111_01220	K01356
MAG111_01221	K03750
MAG111_01222	K03637
MAG111_01223	K01609
MAG111_01224	K00766
MAG111_01225	K01658
MAG111_01227	K17226
MAG111_01230	K06196
MAG111_01235	K00020
MAG111_01236	K00015
MAG111_01238	K02433
MAG111_01243	K05895
MAG111_01244	K01247
MAG111_01245	K06999
MAG111_01248	K00036
MAG111_01249	K01057
MAG111_01250	K01810
MAG111_01253	K04091
MAG111_01255	K02529
MAG111_01256	K10232
MAG111_01257	K10233
MAG111_01258	K10234
MAG111_01259	K01187
MAG111_01260	K10112
MAG111_01261	K01223
MAG111_01262	K17213
MAG111_01263	K10440
MAG111_01264	K10441
MAG111_01266	K02529
MAG111_01269	K18652
MAG111_01270	K07018
MAG111_01271	K13643
MAG111_01272	K04487
MAG111_01273	K09014
MAG111_01274	K09013
MAG111_01275	K09015
MAG111_01278	K11717
MAG111_01281	K00088
MAG111_01282	K03500
MAG111_01286	K03553
MAG111_01287	K01872
MAG111_01289	K06207
MAG111_01290	K21470
MAG111_01291	K02536
MAG111_01293	K09458
MAG111_01296	K04763
MAG111_01299	K00891
MAG111_01300	K01735
MAG111_01301	K03111
MAG111_01302	K02031
MAG111_01303	K12370
MAG111_01304	K02033
MAG111_01306	K00573
MAG111_01307	K06194
MAG111_01308	K06923
MAG111_01309	K03118
MAG111_01313	K11076
MAG111_01314	K07755
MAG111_01315	K00059
MAG111_01317	K02837
MAG111_01318	K05592
MAG111_01319	K12574
MAG111_01320	K03525
MAG111_01322	K00343
MAG111_01323	K00342
MAG111_01324	K00341
MAG111_01325	K00340
MAG111_01326	K00339
MAG111_01327	K03941
MAG111_01328	K00337
MAG111_01330	K03934
MAG111_01332	K00335
MAG111_01334	K03943
MAG111_01335	K00333
MAG111_01337	K03936
MAG111_01339	K00331
MAG111_01340	K00330
MAG111_01341	K01661
MAG111_01342	K01640
MAG111_01343	K01968
MAG111_01345	K01969
MAG111_01347	K00253
MAG111_01350	K01091
MAG111_01351	K04042
MAG111_01352	K00820
MAG111_01355	K07427
MAG111_01358	K06196
MAG111_01360	K08300
MAG111_01361	K07714
MAG111_01362	K07709
MAG111_01363	K23265
MAG111_01364	K23264
MAG111_01365	K01923
MAG111_01366	K00548
MAG111_01367	K00548
MAG111_01369	K02426
MAG111_01370	K03684
MAG111_01371	K11175
MAG111_01372	K01933
MAG111_01377	K00864
MAG111_01378	K02427
MAG111_01379	K01524
MAG111_01382	K00548
MAG111_01383	K02510
MAG111_01384	K00845
MAG111_01388	K01669
MAG111_01390	K01409
MAG111_01393	K06925
MAG111_01394	K01816
MAG111_01396	K00547
MAG111_01398	K00314
MAG111_01399	K07126
MAG111_01402	K15984
MAG111_01403	K01652
MAG111_01404	K03498
MAG111_01405	K09007
MAG111_01406	K10764
MAG111_01407	K11209
MAG111_01408	K06190
MAG111_01411	K10773
MAG111_01412	K02557
MAG111_01413	K05799
MAG111_01417	K02108
MAG111_01419	K09971
MAG111_01420	K09972
MAG111_01421	K08296
MAG111_01423	K15537
MAG111_01424	K00930
MAG111_01425	K03978
MAG111_01427	K03217
MAG111_01428	K14051
MAG111_01429	K14058
MAG111_01431	K08998
MAG111_01434	K00382
MAG111_01435	K02484
MAG111_01441	K02913
MAG111_01442	K06890
MAG111_01445	K01092
MAG111_01446	K12960
MAG111_01447	K01487
MAG111_01448	K06213
MAG111_01449	K01934
MAG111_01451	K07516
MAG111_01453	K09769
MAG111_01459	K16048
MAG111_01462	K00390
MAG111_01463	K00366
MAG111_01465	K02302
MAG111_01466	K09796
MAG111_01467	K01736
MAG111_01469	K02064
MAG111_01470	K02063
MAG111_01471	K02062
MAG111_01472	K00413
MAG111_01473	K00412
MAG111_01474	K00411
MAG111_01476	K00010
MAG111_01477	K03592
MAG111_01478	K01092
MAG111_01480	K00912
MAG111_01483	K03575
MAG111_01484	K00496
MAG111_01485	K00571
MAG111_01486	K03470
MAG111_01487	K01142
MAG111_01488	K03671
MAG111_01489	K07157
MAG111_01491	K03185
MAG111_01492	K02433
MAG111_01493	K14267
MAG111_01494	K03466
MAG111_01496	K01631
MAG111_01497	K00883
MAG111_01498	K00059
MAG111_01499	K07407
MAG111_01500	K17236
MAG111_01501	K17245
MAG111_01503	K03499
MAG111_01504	K13599
MAG111_01506	K07712
MAG111_01507	K07708
MAG111_01508	K05540
MAG111_01509	K01770
MAG111_01510	K01095
MAG111_01511	K03743
MAG111_01512	K03320
MAG111_01513	K18588
MAG111_01514	K00760
MAG111_01516	K03644
MAG111_01522	K02011
MAG111_01527	K07652
MAG111_01529	K02483
MAG111_01532	K01997
MAG111_01533	K11961
MAG111_01534	K01995
MAG111_01538	K01874
MAG111_01544	K13247
MAG111_01545	K00019
MAG111_01552	K03088
MAG111_01559	K00252
MAG111_01560	K02520
MAG111_01561	K00528
MAG111_01564	K00392
MAG111_01566	K02302
MAG111_01567	K03719
MAG111_01570	K03666
MAG111_01571	K03665
MAG111_01572	K01434
MAG111_01574	K01698
MAG111_01576	K03723
MAG111_01578	K01895
MAG111_01580	K09874
MAG111_01581	K13893
MAG111_01582	K06895
MAG111_01584	K16329
MAG111_01586	K10112
MAG111_01588	K00375
MAG111_01591	K02049
MAG111_01592	K15552
MAG111_01593	K00315
MAG111_01595	K03686
MAG111_01596	K04043
MAG111_01597	K03919
MAG111_01599	K01082
MAG111_01601	K02227
MAG111_01604	K07393
MAG111_01606	K03795
MAG111_01607	K06042
MAG111_01608	K00595
MAG111_01609	K13540
MAG111_01610	K13541
MAG111_01611	K05936
MAG111_01613	K14155
MAG111_01614	K01462
MAG111_01615	K01462
MAG111_01616	K00604
MAG111_01618	K03469
MAG111_01620	K03527
MAG111_01622	K00950
MAG111_01623	K03060
MAG111_01624	K01139
MAG111_01626	K03474
MAG111_01627	K00997
MAG111_01628	K03100
MAG111_01629	K03685
MAG111_01630	K03595
MAG111_01632	K03584
MAG111_01634	K00344
MAG111_01639	K07516
MAG111_01640	K22108
MAG111_01641	K11729
MAG111_01643	K00249
MAG111_01644	K11173
MAG111_01645	K07107
MAG111_01647	K03782
MAG111_01648	K06204
MAG111_01652	K07387
MAG111_01654	K06969
MAG111_01655	K01690
MAG111_01656	K01625
MAG111_01658	K00982
MAG111_01665	K01685
MAG111_01666	K03810
MAG111_01667	K00042
MAG111_01673	K02003
MAG111_01676	K19265
MAG111_01677	K12661
MAG111_01679	K07768
MAG111_01680	K02483
MAG111_01684	K00058
MAG111_01685	K07120
MAG111_01687	K05898
MAG111_01688	K00812
MAG111_01696	K01652
MAG111_01697	K00219
MAG111_01699	K11529
MAG111_01702	K00059
MAG111_01704	K23256
MAG111_01705	K05539
MAG111_01709	K07447
MAG111_01713	K00605
MAG111_01715	K04564
MAG111_01716	K05786
MAG111_01717	K22522
MAG111_01719	K06147
MAG111_01720	K00020
MAG111_01721	K07402
MAG111_01728	K01255
MAG111_01730	K01673
MAG111_01731	K00133
MAG111_01733	K00059
MAG111_01736	K00128
MAG111_01737	K01714
MAG111_01740	K01920
MAG111_01742	K07056
MAG111_01744	K00990
MAG111_01745	K03980
MAG111_01747	K01867
MAG111_01749	K22074
MAG111_01751	K07335
MAG111_01752	K23537
MAG111_01753	K02199
MAG111_01754	K01681
MAG111_01761	K01756
MAG111_01763	K01271
MAG111_01765	K01915
MAG111_01766	K04751
MAG111_01770	K05366
MAG111_01771	K02836
MAG111_01775	K03564
MAG111_01777	K07568
MAG111_01780	K00382
MAG111_01781	K03701
MAG111_01782	K01720
MAG111_01783	K00020
MAG111_01784	K05605
MAG111_01785	K11538
MAG111_01786	K00140
MAG111_01788	K01816
MAG111_01791	K01480
MAG111_01793	K00567
MAG111_01795	K01895
MAG111_01796	K13540
MAG111_01797	K00595
MAG111_01798	K06042
MAG111_01799	K03795
MAG111_01804	K07393
MAG111_01805	K07259
MAG111_01807	K04566
MAG111_01810	K03702
MAG111_01812	K09001
MAG111_01813	K01866
MAG111_01816	K01657
MAG111_01823	K09681
MAG111_01824	K23269
MAG111_01827	K07390
MAG111_01830	K00615
MAG111_01833	K06891
MAG111_01834	K00564
MAG111_01835	K00059
MAG111_01836	K00228
MAG111_01839	K18204
MAG111_01841	K00145
MAG111_01842	K02197
MAG111_01843	K02198
MAG111_01844	K02200
MAG111_01845	K15866
MAG111_01847	K01991
MAG111_01849	K00793
MAG111_01850	K14652
MAG111_01851	K00794
MAG111_01853	K01066
MAG111_01854	K01920
MAG111_01855	K07266
MAG111_01856	K07266
MAG111_01857	K11752
MAG111_01858	K07738
MAG111_01859	K03086
MAG111_01860	K02316
MAG111_01862	K00315
MAG111_01864	K00314
MAG111_01865	K01613
MAG111_01867	K03760
MAG111_01868	K17103
MAG111_01869	K12977
MAG111_01870	K03760
MAG111_01874	K00104
MAG111_01875	K11472
MAG111_01876	K11473
MAG111_01878	K04080
MAG111_01879	K00135
MAG111_01880	K01432
MAG111_01882	K00059
MAG111_01885	K00128
MAG111_01886	K01619
MAG111_01887	K01783
MAG111_01891	K01469
MAG111_01894	K00833
MAG111_01895	K01483
MAG111_01896	K01785
MAG111_01897	K12308
MAG111_01898	K14274
MAG111_01901	K01142
MAG111_01902	K22072
MAG111_01903	K01129
MAG111_01904	K01887
MAG111_01906	K01207
MAG111_01907	K05896
MAG111_01908	K06024
MAG111_01911	K03043
MAG111_01912	K02935
MAG111_01913	K02864
MAG111_01915	K02863
MAG111_01916	K02867
MAG111_01917	K02601
MAG111_01922	K19745
MAG111_01925	K01469
MAG111_01926	K01937
MAG111_01928	K01939
MAG111_01933	K02469
MAG111_01934	K01299
MAG111_01935	K02259
MAG111_01936	K02533
MAG111_01938	K00655
MAG111_01942	K00147
MAG111_01943	K00931
MAG111_01944	K03979
MAG111_01948	K02899
MAG111_01950	K03438
MAG111_01952	K03587
MAG111_01957	K03526
MAG111_01960	K11249
MAG111_01961	K09471
MAG111_01962	K03657
MAG111_01963	K00101
MAG111_01964	K14162
MAG111_01965	K00626
MAG111_01967	K00643
MAG111_01969	K09861
MAG111_01970	K03654
MAG111_01974	K07261
MAG111_01975	K09125
MAG111_01976	K15034
MAG111_01977	K14286
MAG111_01979	K00763
MAG111_01980	K08281
MAG111_01981	K07146
MAG111_01982	K09471
MAG111_01983	K02470
MAG111_01984	K11250
MAG111_01985	K03629
MAG111_01986	K02338
MAG111_01987	K02313
MAG111_01988	K02968
MAG111_01989	K01692
MAG111_01990	K10563
MAG111_01991	K06127
MAG111_01992	K03688
MAG111_01993	K03431
MAG111_01997	K07258
MAG111_01998	K01557
MAG111_01999	K02032
MAG111_02000	K03500
MAG111_02002	K00215
MAG111_02004	K03177
MAG111_02005	K01897
MAG111_02006	K01995
MAG111_02008	K01997
MAG111_02009	K01998
MAG111_02011	K01996
MAG111_02013	K02919
MAG111_02016	K02346
MAG111_02019	K01591
MAG111_02020	K03695
