MAG128_00002	K06207
MAG128_00290	K02026
MAG128_00291	K02025
MAG128_00292	K10112
MAG128_00293	K10112
MAG128_00294	K00111
MAG128_00295	K00864
MAG128_00296	K15634
MAG128_00298	K03101
MAG128_00300	K00830
MAG128_00305	K00117
MAG128_00308	K00117
MAG128_00312	K00325
MAG128_00313	K00324
MAG128_00315	K09748
MAG128_00316	K02600
MAG128_00317	K02519
MAG128_00319	K03177
MAG128_00320	K02956
MAG128_00321	K00962
MAG128_00324	K01847
MAG128_00330	K02014
MAG128_00333	K03315
MAG128_00334	K00290
MAG128_00338	K03782
MAG128_00348	K07787
MAG128_00350	K01563
MAG128_00351	K01823
MAG128_00354	K02291
MAG128_00355	K10027
MAG128_00356	K13787
MAG128_00359	K16050
MAG128_00362	K00117
MAG128_00369	K01951
MAG128_00370	K00088
MAG128_00374	K03704
MAG128_00378	K03601
MAG128_00381	K03110
MAG128_00382	K09812
MAG128_00384	K03089
MAG128_00387	K03439
MAG128_00388	K07043
MAG128_00394	K06888
MAG128_00396	K12410
MAG128_00397	K03564
MAG128_00398	K13703
MAG128_00399	K03474
MAG128_00402	K10804
MAG128_00403	K02003
MAG128_00404	K02004
MAG128_00406	K00275
MAG128_00407	K21071
MAG128_00408	K03186
MAG128_00409	K00065
MAG128_00410	K11927
MAG128_00412	K00950
MAG128_00417	K03088
MAG128_00418	K00215
MAG128_00419	K01956
MAG128_00420	K01955
MAG128_00421	K03624
MAG128_00422	K07574
MAG128_00423	K02427
MAG128_00424	K03798
MAG128_00425	K00796
MAG128_00426	K03431
MAG128_00427	K01803
MAG128_00428	K03075
MAG128_00432	K00567
MAG128_00433	K07402
MAG128_00435	K01426
MAG128_00436	K00609
MAG128_00437	K01141
MAG128_00440	K03722
MAG128_00445	K00526
MAG128_00446	K00525
MAG128_00447	K00611
MAG128_00448	K01474
MAG128_00449	K07390
MAG128_00450	K03683
MAG128_00451	K01465
MAG128_00452	K01940
MAG128_00453	K10773
MAG128_00456	K03616
MAG128_00459	K01874
MAG128_00461	K01494
MAG128_00462	K02405
MAG128_00463	K02193
MAG128_00464	K02194
MAG128_00465	K02195
MAG128_00467	K02197
MAG128_00468	K02198
MAG128_00469	K02199
MAG128_00470	K04017
MAG128_00472	K05835
MAG128_00473	K03639
MAG128_00474	K03638
MAG128_00476	K01142
MAG128_00477	K03768
MAG128_00478	K09780
MAG128_00479	K06190
MAG128_00481	K01867
MAG128_00482	K05896
MAG128_00483	K06024
MAG128_00484	K06178
MAG128_00486	K22292
MAG128_00487	K00568
MAG128_00488	K12960
MAG128_00489	K02469
MAG128_00490	K04518
MAG128_00491	K00800
MAG128_00492	K00945
MAG128_00493	K02945
MAG128_00494	K05788
MAG128_00496	K01591
MAG128_00500	K03768
MAG128_00502	K03702
MAG128_00504	K11085
MAG128_00508	K01358
MAG128_00513	K07386
MAG128_00516	K01990
MAG128_00517	K01992
MAG128_00520	K00354
MAG128_00522	K03787
MAG128_00525	K00117
MAG128_00526	K00029
MAG128_00529	K08300
MAG128_00530	K03522
MAG128_00531	K03521
MAG128_00533	K06917
MAG128_00535	K16898
MAG128_00536	K00760
MAG128_00537	K16052
MAG128_00538	K01207
MAG128_00539	K01356
MAG128_00540	K03168
MAG128_00541	K00826
MAG128_00542	K03424
MAG128_00544	K00254
MAG128_00546	K03315
MAG128_00548	K03775
MAG128_00550	K02336
MAG128_00552	K08311
MAG128_00553	K08484
MAG128_00555	K13292
MAG128_00556	K00560
MAG128_00557	K00287
MAG128_00558	K14682
MAG128_00561	K02428
MAG128_00564	K01738
MAG128_00565	K03742
MAG128_00571	K06980
MAG128_00574	K00278
MAG128_00575	K03088
MAG128_00577	K04771
MAG128_00578	K03596
MAG128_00579	K03100
MAG128_00580	K03685
MAG128_00581	K03595
MAG128_00582	K03584
MAG128_00583	K12339
MAG128_00584	K03215
MAG128_00585	K04765
MAG128_00586	K00939
MAG128_00588	K14742
MAG128_00589	K06153
MAG128_00590	K15984
MAG128_00591	K01439
MAG128_00592	K00674
MAG128_00594	K00990
MAG128_00595	K01265
MAG128_00596	K02967
MAG128_00597	K02357
MAG128_00598	K09903
MAG128_00599	K02838
MAG128_00600	K00806
MAG128_00601	K00981
MAG128_00602	K00099
MAG128_00603	K11749
MAG128_00604	K07277
MAG128_00606	K02536
MAG128_00607	K02372
MAG128_00608	K00677
MAG128_00609	K00748
MAG128_00610	K03470
MAG128_00611	K02337
MAG128_00612	K01962
MAG128_00613	K04075
MAG128_00614	K01937
MAG128_00615	K01627
MAG128_00616	K01689
MAG128_00617	K05589
MAG128_00618	K00991
MAG128_00619	K01770
MAG128_00620	K06176
MAG128_00621	K00573
MAG128_00622	K08974
MAG128_00623	K06194
MAG128_00624	K05524
MAG128_00625	K03555
MAG128_00626	K03743
MAG128_00627	K03553
MAG128_00630	K04080
MAG128_00631	K01720
MAG128_00632	K01647
MAG128_00633	K03417
MAG128_00634	K15735
MAG128_00636	K09965
MAG128_00640	K09931
MAG128_00642	K02584
MAG128_00643	K11175
MAG128_00644	K01933
MAG128_00648	K03809
MAG128_00649	K01881
MAG128_00652	K01876
MAG128_00654	K01159
MAG128_00655	K03550
MAG128_00656	K03551
MAG128_00658	K03562
MAG128_00659	K03560
MAG128_00661	K03641
MAG128_00662	K03640
MAG128_00664	K10026
MAG128_00665	K06920
MAG128_00667	K03517
MAG128_00668	K01423
MAG128_00670	K03548
MAG128_00671	K01714
MAG128_00673	K09760
MAG128_00676	K03773
MAG128_00677	K01267
MAG128_00678	K15461
MAG128_00679	K02836
MAG128_00680	K04567
MAG128_00681	K03648
MAG128_00682	K00529
MAG128_00683	K01737
MAG128_00691	K00341
MAG128_00692	K00342
MAG128_00693	K00343
MAG128_00694	K00057
MAG128_00698	K01495
MAG128_00699	K07320
MAG128_00700	K01736
MAG128_00701	K01703
MAG128_00702	K01704
MAG128_00703	K00133
MAG128_00705	K06173
MAG128_00706	K01817
MAG128_00707	K01696
MAG128_00708	K01695
MAG128_00709	K01963
MAG128_00710	K11754
MAG128_00713	K00764
MAG128_00714	K03113
MAG128_00717	K07114
MAG128_00720	K03924
MAG128_00721	K15371
MAG128_00723	K14287
MAG128_00724	K18979
MAG128_00725	K13288
MAG128_00726	K06949
MAG128_00727	K01613
MAG128_00728	K01807
MAG128_00729	K03704
MAG128_00730	K18204
MAG128_00731	K03088
MAG128_00734	K08151
MAG128_00738	K03640
MAG128_00743	K01652
MAG128_00744	K03307
MAG128_00748	K03823
MAG128_00754	K22757
MAG128_00755	K02503
MAG128_00756	K08963
MAG128_00761	K11206
MAG128_00763	K08693
MAG128_00765	K04088
MAG128_00766	K04087
MAG128_00767	K02502
MAG128_00768	K01939
MAG128_00769	K00847
MAG128_00774	K07516
MAG128_00775	K00626
MAG128_00779	K04043
MAG128_00780	K03767
MAG128_00781	K03308
MAG128_00782	K01284
MAG128_00783	K02340
MAG128_00785	K01869
MAG128_00786	K06189
MAG128_00787	K07042
MAG128_00788	K06217
MAG128_00789	K06168
MAG128_00792	K02199
MAG128_00793	K00507
MAG128_00795	K03704
MAG128_00798	K07660
MAG128_00799	K07637
MAG128_00806	K01950
MAG128_00807	K05807
MAG128_00808	K06180
MAG128_00809	K05810
MAG128_00810	K03695
MAG128_00811	K01652
MAG128_00812	K01653
MAG128_00813	K00053
MAG128_00814	K17103
MAG128_00815	K07147
MAG128_00816	K17247
MAG128_00817	K01872
MAG128_00818	K00928
MAG128_00819	K03563
MAG128_00830	K13730
MAG128_00832	K13444
MAG128_00833	K01136
MAG128_00834	K01130
MAG128_00840	K18702
MAG128_00844	K01644
MAG128_00848	K07126
MAG128_00851	K00382
MAG128_00854	K18703
MAG128_00857	K00311
MAG128_00859	K01897
MAG128_00860	K02523
MAG128_00861	K02888
MAG128_00862	K02899
MAG128_00863	K03979
MAG128_00864	K00931
MAG128_00865	K02968
MAG128_00866	K03980
MAG128_00868	K02356
MAG128_00869	K01626
MAG128_00870	K00813
MAG128_00871	K01491
MAG128_00877	K05845
MAG128_00878	K22369
MAG128_00881	K01740
MAG128_00882	K16092
MAG128_00884	K11997
MAG128_00885	K03767
MAG128_00891	K02518
MAG128_00892	K00685
MAG128_00893	K00684
MAG128_00894	K00384
MAG128_00895	K03466
MAG128_00897	K06199
MAG128_00898	K01875
MAG128_00899	K02302
MAG128_00900	K11179
MAG128_00903	K07235
MAG128_00904	K19416
MAG128_00906	K03797
MAG128_00909	K00109
MAG128_00910	K02343
MAG128_00911	K00943
MAG128_00912	K07082
MAG128_00913	K09458
MAG128_00914	K02078
MAG128_00915	K00059
MAG128_00916	K00645
MAG128_00917	K03621
MAG128_00918	K02911
MAG128_00920	K06179
MAG128_00921	K01887
MAG128_00922	K04079
MAG128_00925	K03559
MAG128_00926	K03561
MAG128_00927	K03561
MAG128_00929	K01902
MAG128_00930	K01903
MAG128_00931	K00382
MAG128_00932	K00658
MAG128_00933	K00164
MAG128_00934	K00240
MAG128_00935	K00239
MAG128_00936	K00242
MAG128_00937	K00241
MAG128_00938	K01647
MAG128_00940	K01885
MAG128_00941	K05539
MAG128_00943	K04754
MAG128_00944	K03578
MAG128_00945	K01897
MAG128_00949	K09160
MAG128_00950	K02335
MAG128_00951	K06187
MAG128_00952	K09747
MAG128_00953	K02343
MAG128_00954	K00117
MAG128_00956	K06879
MAG128_00957	K01992
MAG128_00960	K03572
MAG128_00961	K00791
MAG128_00962	K03666
MAG128_00964	K00954
MAG128_00965	K10563
MAG128_00966	K01473
MAG128_00967	K03307
MAG128_00971	K09800
MAG128_00972	K07278
MAG128_00974	K11249
MAG128_00975	K11928
MAG128_00981	K01866
MAG128_00982	K19304
MAG128_00983	K09001
MAG128_00984	K15724
MAG128_00987	K00145
MAG128_00988	K08973
MAG128_00990	K01845
MAG128_00992	K03686
MAG128_00993	K04043
MAG128_00994	K03687
MAG128_00995	K03631
MAG128_00996	K03711
MAG128_01000	K01551
MAG128_01002	K09801
MAG128_01007	K02652
MAG128_01009	K00101
MAG128_01010	K18200
MAG128_01011	K00121
MAG128_01013	K15537
MAG128_01015	K01845
MAG128_01019	K01883
MAG128_01020	K01886
MAG128_01021	K03768
MAG128_01022	K03269
MAG128_01024	K01682
MAG128_01025	K01256
MAG128_01028	K09667
MAG128_01029	K18622
MAG128_01031	K05812
MAG128_01032	K01002
MAG128_01035	K03641
MAG128_01038	K01966
MAG128_01039	K01433
MAG128_01040	K07149
MAG128_01041	K11991
MAG128_01044	K01448
MAG128_01045	K06925
MAG128_01049	K03644
MAG128_01050	K03801
MAG128_01051	K09158
MAG128_01052	K07258
MAG128_01055	K02238
MAG128_01056	K03561
MAG128_01058	K00912
MAG128_01060	K00979
MAG128_01061	K00075
MAG128_01062	K03703
MAG128_01063	K00995
MAG128_01068	K21064
MAG128_01071	K11517
MAG128_01074	K01066
MAG128_01075	K23677
MAG128_01076	K03315
MAG128_01077	K02439
MAG128_01079	K01595
MAG128_01081	K12942
MAG128_01083	K00821
MAG128_01084	K07304
MAG128_01085	K01081
MAG128_01086	K07090
MAG128_01087	K13634
MAG128_01088	K05907
MAG128_01090	K18850
MAG128_01091	K01756
MAG128_01093	K00566
MAG128_01094	K12152
MAG128_01095	K03637
MAG128_01097	K03635
MAG128_01098	K06181
MAG128_01099	K03704
MAG128_01100	K06891
MAG128_01101	K15583
MAG128_01102	K15582
MAG128_01103	K15581
MAG128_01104	K15580
MAG128_01107	K13789
MAG128_01108	K01662
MAG128_01109	K07116
MAG128_01110	K00117
MAG128_01112	K13783
MAG128_01114	K01480
MAG128_01115	K13747
MAG128_01116	K00290
MAG128_01118	K05888
MAG128_01130	K05847
MAG128_01132	K07107
MAG128_01135	K18912
MAG128_01137	K00528
MAG128_01139	K04096
MAG128_01140	K07566
MAG128_01141	K00228
MAG128_01142	K00014
MAG128_01144	K02276
MAG128_01145	K02276
MAG128_01146	K02274
MAG128_01147	K02275
MAG128_01148	K02257
MAG128_01149	K07152
MAG128_01150	K09816
MAG128_01151	K09817
MAG128_01152	K09815
MAG128_01153	K02335
MAG128_01154	K03978
MAG128_01161	K04083
MAG128_01162	K04761
MAG128_01163	K01673
MAG128_01171	K01061
MAG128_01175	K18200
MAG128_01176	K05779
MAG128_01177	K05778
MAG128_01178	K05777
MAG128_01181	K01462
MAG128_01182	K00604
MAG128_01183	K02022
MAG128_01184	K02003
MAG128_01185	K00919
MAG128_01187	K00948
MAG128_01188	K00147
MAG128_01189	K00969
MAG128_01190	K09710
MAG128_01191	K00783
MAG128_01192	K05515
MAG128_01193	K05837
MAG128_01194	K03642
MAG128_01197	K01754
MAG128_01200	K01126
MAG128_01207	K00059
MAG128_01208	K01897
MAG128_01209	K18703
MAG128_01210	K06446
MAG128_01213	K01082
MAG128_01214	K20881
MAG128_01215	K04762
MAG128_01216	K01919
MAG128_01218	K00382
MAG128_01219	K01698
MAG128_01220	K03671
MAG128_01221	K03628
MAG128_01222	K03182
MAG128_01225	K13542
MAG128_01226	K01749
MAG128_01227	K01755
MAG128_01229	K12974
MAG128_01233	K03734
MAG128_01234	K01778
MAG128_01235	K01586
MAG128_01237	K01990
MAG128_01240	K07639
MAG128_01241	K02483
MAG128_01242	K06158
MAG128_01243	K11085
MAG128_01247	K00901
MAG128_01249	K02012
MAG128_01250	K02011
MAG128_01251	K11072
MAG128_01256	K01011
MAG128_01257	K07146
MAG128_01263	K00249
MAG128_01264	K11147
MAG128_01265	K00059
MAG128_01271	K02004
MAG128_01272	K02003
MAG128_01273	K02005
MAG128_01275	K00799
MAG128_01276	K03327
MAG128_01279	K00648
MAG128_01286	K06134
MAG128_01287	K05522
MAG128_01292	K00626
MAG128_01294	K15034
MAG128_01297	K19221
MAG128_01298	K06858
MAG128_01300	K14652
MAG128_01301	K01095
MAG128_01302	K00946
MAG128_01303	K02483
MAG128_01305	K01626
MAG128_01307	K12340
MAG128_01313	K00973
MAG128_01314	K01790
MAG128_01315	K00067
MAG128_01316	K01710
MAG128_01320	K07391
MAG128_01322	K04751
MAG128_01323	K03320
MAG128_01324	K09761
MAG128_01325	K00297
MAG128_01326	K01251
MAG128_01327	K00789
MAG128_01328	K00405
MAG128_01329	K00404
MAG128_01330	K00404
MAG128_01336	K10678
MAG128_01342	K05939
MAG128_01344	K00117
MAG128_01346	K03088
MAG128_01351	K07657
MAG128_01352	K01952
MAG128_01353	K01588
MAG128_01354	K01589
MAG128_01357	K00681
MAG128_01358	K07116
MAG128_01366	K06200
MAG128_01367	K03524
MAG128_01368	K01947
MAG128_01372	K01990
MAG128_01375	K23256
MAG128_01377	K00059
MAG128_01379	K00797
MAG128_01380	K01420
MAG128_01381	K11932
MAG128_01382	K06131
MAG128_01384	K10716
MAG128_01386	K05802
MAG128_01387	K15738
MAG128_01388	K06911
MAG128_01389	K01118
MAG128_01393	K12997
MAG128_01396	K01920
MAG128_01398	K07447
MAG128_01401	K00274
MAG128_01405	K05844
MAG128_01408	K01754
MAG128_01409	K03977
MAG128_01412	K01892
MAG128_01413	K03526
MAG128_01416	K06941
MAG128_01417	K00940
MAG128_01419	K04755
MAG128_01420	K04044
MAG128_01421	K04082
MAG128_01422	K13628
MAG128_01423	K04488
MAG128_01424	K04487
MAG128_01425	K13643
MAG128_01426	K07053
MAG128_01430	K03088
MAG128_01431	K01649
MAG128_01434	K14155
MAG128_01435	K00817
MAG128_01436	K09022
MAG128_01439	K23007
MAG128_01441	K09478
MAG128_01442	K09966
MAG128_01443	K17838
MAG128_01450	K01658
MAG128_01452	K01996
MAG128_01453	K00340
MAG128_01454	K00339
MAG128_01455	K00338
MAG128_01456	K00337
MAG128_01457	K00336
MAG128_01458	K00335
MAG128_01459	K00334
MAG128_01460	K13378
MAG128_01461	K00331
MAG128_01462	K00330
MAG128_01464	K00322
MAG128_01466	K03734
MAG128_01467	K00351
MAG128_01468	K00350
MAG128_01469	K00349
MAG128_01470	K00348
MAG128_01471	K00347
MAG128_01472	K00346
MAG128_01473	K00134
MAG128_01474	K03723
MAG128_01476	K00772
MAG128_01477	K03799
MAG128_01478	K00876
MAG128_01479	K03317
MAG128_01482	K03086
MAG128_01483	K02316
MAG128_01484	K09117
MAG128_01485	K02970
MAG128_01486	K01409
MAG128_01487	K01633
MAG128_01488	K13941
MAG128_01489	K00059
MAG128_01490	K00974
MAG128_01491	K01525
MAG128_01492	K06195
MAG128_01493	K02528
MAG128_01494	K00097
MAG128_01496	K04744
MAG128_01497	K07102
MAG128_01498	K00992
MAG128_01499	K05801
MAG128_01500	K01783
MAG128_01501	K01657
MAG128_01502	K12119
MAG128_01503	K01658
MAG128_01504	K00766
MAG128_01505	K01609
MAG128_01506	K10914
MAG128_01507	K07397
MAG128_01509	K01945
MAG128_01510	K00602
MAG128_01511	K03557
MAG128_01512	K05540
MAG128_01514	K02687
MAG128_01515	K01961
MAG128_01516	K02160
MAG128_01517	K03786
MAG128_01518	K04084
MAG128_01519	K00647
MAG128_01520	K01716
MAG128_01521	K00971
MAG128_01522	K00963
MAG128_01523	K01840
MAG128_01525	K01810
MAG128_01527	K01923
MAG128_01530	K03310
MAG128_01531	K07783
MAG128_01534	K15866
MAG128_01535	K01796
MAG128_01536	K08683
MAG128_01537	K00626
MAG128_01540	K00666
MAG128_01544	K08289
MAG128_01545	K00820
MAG128_01547	K02527
MAG128_01548	K01271
MAG128_01551	K00281
MAG128_01552	K02437
MAG128_01553	K00605
MAG128_01555	K03100
MAG128_01556	K03724
MAG128_01557	K07178
MAG128_01567	K11102
MAG128_01568	K00528
MAG128_01569	K01426
MAG128_01570	K02004
MAG128_01571	K02003
MAG128_01575	K01990
MAG128_01583	K00359
MAG128_01586	K03750
MAG128_01587	K00067
MAG128_01588	K03111
MAG128_01589	K03701
MAG128_01591	K00106
MAG128_01592	K03520
MAG128_01593	K13481
MAG128_01595	K01772
MAG128_01596	K11745
MAG128_01599	K09964
MAG128_01602	K06878
MAG128_01608	K01092
MAG128_01609	K16653
MAG128_01613	K02481
MAG128_01614	K02406
MAG128_01615	K03569
MAG128_01618	K06287
MAG128_01619	K08301
MAG128_01621	K06966
MAG128_01635	K01904
MAG128_01636	K03664
MAG128_01640	K01740
MAG128_01645	K04567
MAG128_01646	K00824
MAG128_01647	K00657
MAG128_01648	K00031
MAG128_01650	K11997
MAG128_01652	K15257
MAG128_01653	K02913
MAG128_01654	K02902
MAG128_01655	K03630
MAG128_01656	K13038
MAG128_01657	K00930
MAG128_01658	K05501
MAG128_01659	K00762
MAG128_01660	K00989
MAG128_01662	K07133
MAG128_01663	K11209
MAG128_01666	K00942
MAG128_01667	K03060
MAG128_01668	K01139
MAG128_01669	K09022
MAG128_01670	K03655
MAG128_01671	K03179
MAG128_01672	K00252
MAG128_01673	K03657
MAG128_01675	K10806
MAG128_01680	K09861
MAG128_01683	K05800
MAG128_01685	K09919
MAG128_01686	K19337
MAG128_01687	K04763
MAG128_01688	K04763
MAG128_01689	K00406
MAG128_01690	K18208
MAG128_01691	K01256
MAG128_01693	K16089
MAG128_01697	K07400
MAG128_01698	K00548
MAG128_01699	K00392
MAG128_01701	K19745
MAG128_01702	K04774
MAG128_01703	K03426
MAG128_01704	K02342
MAG128_01705	K03469
MAG128_01707	K01069
MAG128_01708	K08307
MAG128_01709	K03305
MAG128_01710	K00208
MAG128_01711	K03770
MAG128_01712	K03530
MAG128_01713	K01338
MAG128_01714	K03544
MAG128_01715	K01358
MAG128_01716	K03545
MAG128_01722	K07305
MAG128_01723	K14260
MAG128_01724	K03473
MAG128_01725	K02335
MAG128_01726	K04085
MAG128_01728	K14058
MAG128_01729	K01825
MAG128_01732	K22066
MAG128_01733	K14540
MAG128_01734	K06972
MAG128_01736	K05801
MAG128_01737	K01972
MAG128_01739	K03529
MAG128_01743	K04764
MAG128_01744	K01890
MAG128_01745	K01889
MAG128_01746	K02887
MAG128_01747	K02916
MAG128_01748	K02520
MAG128_01749	K01868
MAG128_01751	K03315
MAG128_01752	K07461
MAG128_01753	K16639
MAG128_01754	K00058
MAG128_01755	K00831
MAG128_01756	K02346
MAG128_01757	K04760
MAG128_01761	K04066
MAG128_01763	K02909
MAG128_01764	K05366
MAG128_01765	K02558
MAG128_01767	K09626
MAG128_01769	K11187
MAG128_01770	K14445
MAG128_01773	K02014
MAG128_01777	K03704
MAG128_01778	K01301
MAG128_01780	K00128
MAG128_01784	K09690
MAG128_01792	K00106
MAG128_01793	K03520
MAG128_01794	K13481
MAG128_01797	K05396
MAG128_01803	K02017
MAG128_01805	K02492
MAG128_01806	K02835
MAG128_01807	K02493
MAG128_01808	K21029
MAG128_01809	K05592
MAG128_01811	K02434
MAG128_01812	K01586
MAG128_01818	K10215
MAG128_01821	K00248
MAG128_01823	K00626
MAG128_01825	K07116
MAG128_01827	K13781
MAG128_01829	K23439
MAG128_01831	K18660
MAG128_01837	K03924
MAG128_01840	K15726
MAG128_01842	K00059
MAG128_01843	K07665
MAG128_01846	K01913
MAG128_01850	K03320
MAG128_01851	K04751
MAG128_01852	K03453
MAG128_01859	K11753
MAG128_01860	K01870
MAG128_01861	K03774
MAG128_01862	K03527
MAG128_01863	K01873
MAG128_01865	K01255
MAG128_01868	K11720
MAG128_01870	K09011
MAG128_01871	K00052
MAG128_01877	K07568
MAG128_01878	K00024
MAG128_01879	K03719
MAG128_01883	K01092
MAG128_01884	K15396
MAG128_01887	K11928
MAG128_01888	K02348
MAG128_01890	K03321
MAG128_01891	K01673
MAG128_01896	K00615
MAG128_01897	K07019
MAG128_01898	K08316
MAG128_01900	K11744
MAG128_01901	K20074
MAG128_01902	K04084
MAG128_01903	K07462
MAG128_01904	K01733
MAG128_01905	K00003
MAG128_01906	K03981
MAG128_01907	K02884
MAG128_01908	K00554
MAG128_01909	K02860
MAG128_01910	K02959
MAG128_01911	K03106
MAG128_01916	K04761
MAG128_01921	K03386
MAG128_01922	K03974
MAG128_01923	K02168
MAG128_01925	K17231
MAG128_01926	K01638
MAG128_01927	K00266
MAG128_01930	K06148
MAG128_01933	K06959
MAG128_01934	K03554
MAG128_01936	K00259
MAG128_01937	K03719
MAG128_01940	K02481
MAG128_01941	K00425
MAG128_01942	K00426
MAG128_01943	K17725
MAG128_01944	K17218
MAG128_01945	K18059
MAG128_01952	K10440
MAG128_01953	K10441
MAG128_01954	K01134
MAG128_01956	K03307
MAG128_01958	K17743
MAG128_01960	K03972
MAG128_01963	K03296
MAG128_01965	K03272
MAG128_01967	K18703
MAG128_01968	K03086
MAG128_01969	K03181
MAG128_01970	K02557
MAG128_01971	K07636
MAG128_01972	K02039
MAG128_01973	K02036
MAG128_01974	K02037
MAG128_01975	K02037
MAG128_01976	K02040
MAG128_01977	K00937
MAG128_01978	K01524
MAG128_01979	K03594
MAG128_01981	K04759
MAG128_01984	K11527
MAG128_01985	K00640
MAG128_01993	K02259
MAG128_01998	K11527
MAG128_01999	K07657
MAG128_02002	K07669
MAG128_02003	K09808
MAG128_02004	K09810
MAG128_02005	K09808
MAG128_02008	K00858
MAG128_02009	K02441
MAG128_02010	K09916
MAG128_02016	K00059
MAG128_02020	K03074
MAG128_02021	K03072
MAG128_02022	K03210
MAG128_02023	K00773
MAG128_02024	K02837
MAG128_02025	K09478
MAG128_02028	K02652
MAG128_02030	K00817
MAG128_02031	K03168
MAG128_02033	K03789
MAG128_02035	K00344
MAG128_02036	K01897
MAG128_02039	K01557
MAG128_02048	K08641
MAG128_02051	K05595
MAG128_02052	K01904
MAG128_02054	K07071
MAG128_02055	K12663
