locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG7_00050	CDS	2790	rne	3.1.26.12	COG1530	Ribonuclease E
MAG7_00051	tRNA	91				tRNA-Ser(tga)
MAG7_00052	CDS	126				hypothetical protein
MAG7_00053	CDS	432				hypothetical protein
MAG7_00054	CDS	738				hypothetical protein
MAG7_00055	tRNA	74				tRNA-Arg(cct)
MAG7_00056	CDS	720	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MAG7_00057	CDS	2169	rimO	2.8.4.4		Ribosomal protein S12 methylthiotransferase RimO
MAG7_00058	CDS	225				hypothetical protein
MAG7_00059	CDS	1854	feoB		COG0370	Fe(2+) transporter FeoB
MAG7_00060	CDS	456				hypothetical protein
MAG7_00061	CDS	1401	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
MAG7_00062	CDS	675	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
MAG7_00063	CDS	1257	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
MAG7_00064	CDS	609				hypothetical protein
MAG7_00065	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MAG7_00066	CDS	486	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
MAG7_00067	CDS	762	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MAG7_00068	CDS	1038	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MAG7_00069	CDS	1842	msbA	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
MAG7_00070	CDS	420				hypothetical protein
MAG7_00071	CDS	585	tolQ_1		COG0811	Protein TolQ
MAG7_00072	CDS	2484	comEC		COG0658	ComE operon protein 3
MAG7_00073	CDS	456	fldA		COG0655	Flavodoxin
MAG7_00074	CDS	1134				hypothetical protein
MAG7_00075	tRNA	76				tRNA-Gly(gcc)
MAG7_00076	tRNA	76				tRNA-Glu(ttc)
MAG7_00077	CDS	540				hypothetical protein
MAG7_00078	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
MAG7_00079	CDS	165				hypothetical protein
MAG7_00080	CDS	1113	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
MAG7_00081	CDS	906	polA	2.7.7.7		DNA polymerase I
MAG7_00082	CDS	573	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
MAG7_00083	CDS	438				hypothetical protein
MAG7_00084	CDS	696				hypothetical protein
MAG7_00085	CDS	954	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MAG7_00086	CDS	3501	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MAG7_00087	CDS	1092	fabH2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2
MAG7_00088	CDS	645	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MAG7_00089	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
MAG7_00090	CDS	768	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
MAG7_00091	CDS	447	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MAG7_00092	CDS	1029	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
MAG7_00093	CDS	531				hypothetical protein
MAG7_00094	CDS	2349	bamA		COG4775	Outer membrane protein assembly factor BamA
MAG7_00095	CDS	1359	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
MAG7_00096	CDS	1179	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
MAG7_00097	CDS	828	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
MAG7_00098	CDS	768	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
MAG7_00099	CDS	558	frr		COG0233	Ribosome-recycling factor
MAG7_00100	CDS	732	pyrH	2.7.4.22	COG0528	Uridylate kinase
MAG7_00101	CDS	864	tsf		COG0264	Elongation factor Ts
MAG7_00102	CDS	795	rpsB		COG0052	30S ribosomal protein S2
MAG7_00103	CDS	771	map	3.4.11.18	COG0024	Methionine aminopeptidase
MAG7_00104	CDS	2739	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
MAG7_00105	CDS	1212	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
MAG7_00106	CDS	654	nth	4.2.99.18	COG0177	Endonuclease III
MAG7_00107	CDS	360	yffB		COG1393	Protein YffB
MAG7_00108	CDS	1026	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MAG7_00109	CDS	1338	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG7_00110	CDS	1281	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
MAG7_00111	CDS	1347				hypothetical protein
MAG7_00112	CDS	924	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
MAG7_00113	CDS	2019	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
MAG7_00114	CDS	297				hypothetical protein
MAG7_00115	CDS	1182	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
MAG7_00116	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
MAG7_00117	CDS	462		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
MAG7_00118	CDS	1791				hypothetical protein
MAG7_00119	CDS	1737	dtpA		COG3104	Dipeptide and tripeptide permease A
MAG7_00120	CDS	1197		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MAG7_00121	CDS	1131	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
MAG7_00122	CDS	870				hypothetical protein
MAG7_00123	CDS	1092	mlhB	3.1.1.83		Monoterpene epsilon-lactone hydrolase
MAG7_00124	CDS	1143	pigA	1.3.8.-		Flavoprotein desaturase PigA
MAG7_00125	CDS	1185		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MAG7_00126	CDS	2040	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
MAG7_00127	CDS	630	gstB	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
MAG7_00128	CDS	2013	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MAG7_00129	CDS	816	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MAG7_00130	CDS	1623		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
MAG7_00131	CDS	1824				hypothetical protein
MAG7_00132	CDS	1314	lgoT			putative L-galactonate transporter
MAG7_00133	CDS	300				hypothetical protein
MAG7_00134	CDS	1173	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MAG7_00135	CDS	1035	virS			HTH-type transcriptional regulator VirS
MAG7_00136	CDS	711				hypothetical protein
MAG7_00137	CDS	1491	imuB			Protein ImuB
MAG7_00138	CDS	1533		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
MAG7_00139	CDS	168		2.4.1.-		Glucosylglycerate phosphorylase
MAG7_00140	CDS	3081	dnaE2	2.7.7.7		Error-prone DNA polymerase
MAG7_00141	CDS	930	sadH	1.-.-.-		Putative oxidoreductase SadH
MAG7_00142	CDS	1476	ethA_1	1.14.13.-		FAD-containing monooxygenase EthA
MAG7_00143	CDS	675				hypothetical protein
MAG7_00144	CDS	1059			COG0701	Putative two-component membrane permease complex subunit SMU_747c
MAG7_00145	CDS	873	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
MAG7_00146	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
MAG7_00147	CDS	1440	lpd	1.8.1.4		Dihydrolipoyl dehydrogenase
MAG7_00148	CDS	1194	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
MAG7_00149	CDS	2475	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
MAG7_00150	CDS	366				hypothetical protein
MAG7_00151	CDS	984	xerC_2			Tyrosine recombinase XerC
MAG7_00152	tRNA	77				tRNA-Met(cat)
MAG7_00153	CDS	1851	rpoD		COG0568	RNA polymerase sigma factor RpoD
MAG7_00154	CDS	1968	dnaG	2.7.7.-	COG0358	DNA primase
MAG7_00155	CDS	447	yqeY		COG1610	putative protein YqeY
MAG7_00156	CDS	216	rpsU		COG0828	30S ribosomal protein S21
MAG7_00157	CDS	1041	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MAG7_00158	CDS	357	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
MAG7_00159	CDS	525	folK_1	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MAG7_00160	CDS	744	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG7_00161	CDS	1233	cca		COG0617	Multifunctional CCA protein
MAG7_00162	CDS	717	anr			Transcriptional activator protein Anr
MAG7_00163	CDS	894	uspE		COG0589	Universal stress protein E 
MAG7_00164	CDS	615	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
MAG7_00165	CDS	213				hypothetical protein
MAG7_00166	CDS	639	ccmA	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
MAG7_00167	CDS	684	ccmB		COG2386	Heme exporter protein B
MAG7_00168	CDS	774	ccmC		COG0755	Heme exporter protein C
MAG7_00169	CDS	210				hypothetical protein
MAG7_00170	CDS	450	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
MAG7_00171	CDS	1983	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
MAG7_00172	CDS	567	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
MAG7_00173	CDS	480	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
MAG7_00174	CDS	1236	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
MAG7_00175	CDS	3498	smc		COG1196	Chromosome partition protein Smc
MAG7_00176	CDS	867	zipA		COG3115	Cell division protein ZipA
MAG7_00177	CDS	2043	ligA	6.5.1.2	COG0272	DNA ligase
MAG7_00178	CDS	426				hypothetical protein
MAG7_00179	CDS	165				hypothetical protein
MAG7_00180	CDS	1185				hypothetical protein
MAG7_00181	CDS	798		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
MAG7_00182	CDS	870				hypothetical protein
MAG7_00183	CDS	747	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
MAG7_00184	CDS	654	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
MAG7_00185	CDS	747				hypothetical protein
MAG7_00186	CDS	306	yciI		COG2350	Protein YciI
MAG7_00187	CDS	732				hypothetical protein
MAG7_00188	CDS	186			COG2200	putative signaling protein
MAG7_00189	CDS	618	yciO		COG0009	putative protein YciO
MAG7_00190	CDS	891	scpA		COG1354	Segregation and condensation protein A
MAG7_00191	CDS	744	scpB		COG1386	Segregation and condensation protein B 
MAG7_00192	CDS	840	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MAG7_00193	CDS	765	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
MAG7_00194	CDS	657	mupP	3.1.3.-	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
MAG7_00195	CDS	711	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
MAG7_00196	CDS	1320	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
MAG7_00197	CDS	2589	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
MAG7_00198	CDS	1086	pheA		COG0077	P-protein
MAG7_00199	CDS	2259	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
MAG7_00200	CDS	690	cmk	2.7.4.25		Cytidylate kinase
MAG7_00201	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
MAG7_00202	CDS	285	ihfB		COG0776	Integration host factor subunit beta
MAG7_00203	CDS	2028	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
MAG7_00204	CDS	2877	valS	6.1.1.9	COG0525	Valine--tRNA ligase
MAG7_00205	CDS	441				hypothetical protein
MAG7_00206	CDS	429	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
MAG7_00207	CDS	1473	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
MAG7_00208	CDS	1128	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
MAG7_00209	CDS	1068	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
MAG7_00210	CDS	888				hypothetical protein
MAG7_00211	CDS	1482	glpK_1	2.7.1.30		Glycerol kinase
MAG7_00212	CDS	420				hypothetical protein
MAG7_00213	CDS	738	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MAG7_00214	CDS	579	pgsA1	2.7.8.5	COG0558	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 1
MAG7_00215	CDS	450	rpsF		COG0360	30S ribosomal protein S6
MAG7_00216	CDS	228	rpsR		COG0238	30S ribosomal protein S18
MAG7_00217	CDS	873				hypothetical protein
MAG7_00218	CDS	450	rplI		COG0359	50S ribosomal protein L9
MAG7_00219	CDS	1449	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
MAG7_00220	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
MAG7_00221	CDS	384	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
MAG7_00222	CDS	1680	nfdA_1	3.5.1.91		N-substituted formamide deformylase
MAG7_00223	CDS	1737	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MAG7_00224	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
MAG7_00225	CDS	789	iphP	3.1.3.48		Tyrosine-protein phosphatase
MAG7_00226	CDS	786				hypothetical protein
MAG7_00227	CDS	1548	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
MAG7_00228	CDS	798				hypothetical protein
MAG7_00229	CDS	426	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
MAG7_00230	CDS	447				hypothetical protein
MAG7_00231	CDS	852	qmcA		COG0330	Protein QmcA
MAG7_00232	CDS	378				hypothetical protein
MAG7_00233	CDS	993				hypothetical protein
MAG7_00234	CDS	1446	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
MAG7_00235	CDS	903	oxyR			Hydrogen peroxide-inducible genes activator
MAG7_00236	CDS	1008	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
MAG7_00237	CDS	2040	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
MAG7_00238	CDS	2646	cirA_1		COG4771	Colicin I receptor
MAG7_00239	CDS	834	cvfB		COG2996	Conserved virulence factor B
MAG7_00240	CDS	324	acpP_2			Acyl carrier protein
MAG7_00241	CDS	1200	rfnT			Riboflavin transporter RfnT
MAG7_00242	CDS	354	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
MAG7_00243	tRNA	76				tRNA-Val(tac)
MAG7_00244	tRNA	77				tRNA-Asp(gtc)
MAG7_00245	CDS	789				hypothetical protein
MAG7_00246	CDS	894	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
MAG7_00247	CDS	384				hypothetical protein
MAG7_00248	CDS	351				hypothetical protein
MAG7_00249	CDS	738				hypothetical protein
MAG7_00250	CDS	264				hypothetical protein
MAG7_00251	CDS	381	pdeB	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
MAG7_00252	CDS	1224	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
MAG7_00253	CDS	1203				hypothetical protein
MAG7_00254	CDS	471				hypothetical protein
MAG7_00255	CDS	813	cysE_1	2.3.1.30	COG1045	Serine acetyltransferase
MAG7_00256	CDS	687				hypothetical protein
MAG7_00257	CDS	957	htpX	3.4.24.-	COG0501	Protease HtpX
MAG7_00258	CDS	411				hypothetical protein
MAG7_00259	CDS	735	sfsA		COG1489	Sugar fermentation stimulation protein A
MAG7_00260	CDS	489	dksA		COG1734	RNA polymerase-binding transcription factor DksA
MAG7_00261	CDS	894	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
MAG7_00262	CDS	2901	atoS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
MAG7_00263	CDS	1266	zraR		COG2204	Transcriptional regulatory protein ZraR
MAG7_00264	CDS	222				hypothetical protein
MAG7_00265	CDS	771	cysZ		COG2981	Sulfate transporter CysZ
MAG7_00266	CDS	708				hypothetical protein
MAG7_00267	CDS	477	smpB		COG0691	SsrA-binding protein
MAG7_00268	CDS	1374				hypothetical protein
MAG7_00269	CDS	450	ratA		COG2867	Ribosome association toxin RatA
MAG7_00270	CDS	330	rnfH			Protein RnfH
MAG7_00271	CDS	354	bamE		COG2913	Outer membrane protein assembly factor BamE
MAG7_00272	CDS	408	fur		COG0735	Ferric uptake regulation protein
MAG7_00273	CDS	1380	alsT_2		COG1115	Amino-acid carrier protein AlsT
MAG7_00274	CDS	1035				hypothetical protein
MAG7_00275	CDS	486	bsaA			Glutathione peroxidase BsaA
MAG7_00276	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
MAG7_00277	CDS	687	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
MAG7_00278	CDS	501	folK_2	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MAG7_00279	CDS	1350	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
MAG7_00280	CDS	627				hypothetical protein
MAG7_00281	CDS	732				hypothetical protein
MAG7_00282	CDS	909	gcvA			Glycine cleavage system transcriptional activator
MAG7_00283	CDS	768	iclR		COG1414	Transcriptional repressor IclR
MAG7_00284	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
MAG7_00285	CDS	1158	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
MAG7_00286	CDS	1563	betS			Glycine betaine/proline betaine transporter BetS
MAG7_00287	CDS	2610	dddD	2.-.-.-	COG1804	CoA-transferase/lyase DddD
MAG7_00288	CDS	978	gltR		COG0583	HTH-type transcriptional regulator GltR
MAG7_00289	CDS	738				hypothetical protein
MAG7_00290	CDS	2901	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
MAG7_00291	CDS	300	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
MAG7_00292	CDS	1242	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
MAG7_00293	CDS	879	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MAG7_00294	CDS	606				hypothetical protein
MAG7_00295	CDS	1458	ethA_2	1.14.13.-		FAD-containing monooxygenase EthA
MAG7_00296	tRNA	77				tRNA-Arg(tcg)
MAG7_00297	CDS	324			COG1146	Ferredoxin 1
MAG7_00298	CDS	2604	mutS		COG0249	DNA mismatch repair protein MutS
MAG7_00299	CDS	696	fadB_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase
MAG7_00300	CDS	504	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
MAG7_00301	CDS	1038	recA		COG0468	Protein RecA
MAG7_00302	CDS	480	recX		COG2137	Regulatory protein RecX
MAG7_00303	CDS	993	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MAG7_00304	CDS	180				hypothetical protein
MAG7_00305	CDS	324				hypothetical protein
MAG7_00306	CDS	501				hypothetical protein
MAG7_00307	CDS	846	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MAG7_00308	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
MAG7_00309	CDS	2601	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MAG7_00310	CDS	1224		2.7.2.4	COG0527	Aspartate kinase
MAG7_00311	CDS	204	csrA			Translational regulator CsrA
MAG7_00312	tRNA	91				tRNA-Ser(gct)
MAG7_00313	CDS	480	greA		COG0782	Transcription elongation factor GreA
MAG7_00314	CDS	915	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
MAG7_00315	CDS	1179	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
MAG7_00316	CDS	753				hypothetical protein
MAG7_00317	CDS	552				hypothetical protein
MAG7_00318	CDS	1185				hypothetical protein
MAG7_00319	CDS	339	grxD		COG0278	Glutaredoxin 4
MAG7_00320	CDS	606	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
MAG7_00321	CDS	762				hypothetical protein
MAG7_00322	CDS	552	nudC_1	3.6.1.22		NADH pyrophosphatase
MAG7_00323	CDS	636	nudL	3.6.1.-		putative Nudix hydrolase NudL
MAG7_00324	CDS	525	yrdA		COG0663	Protein YrdA
MAG7_00325	CDS	186				hypothetical protein
MAG7_00326	CDS	1278				hypothetical protein
MAG7_00327	CDS	795	ypjD		COG4137	Inner membrane protein YpjD
MAG7_00328	CDS	1389	ffh		COG0541	Signal recognition particle protein
MAG7_00329	CDS	252	rpsP		COG0228	30S ribosomal protein S16
MAG7_00330	CDS	522	rimM		COG0806	Ribosome maturation factor RimM
MAG7_00331	CDS	753	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
MAG7_00332	CDS	357	rplS		COG0335	50S ribosomal protein L19
MAG7_00333	CDS	456				hypothetical protein
MAG7_00334	CDS	1083	luxQ	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
MAG7_00335	CDS	2487	rnr	3.1.13.1	COG0557	Ribonuclease R
MAG7_00336	CDS	681				hypothetical protein
MAG7_00337	CDS	831	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
MAG7_00338	CDS	1269	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
MAG7_00339	CDS	132	lppL		COG5567	Lipopeptide
MAG7_00340	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
MAG7_00341	CDS	1431	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MAG7_00342	CDS	723	ypdB		COG3279	Transcriptional regulatory protein YpdB
MAG7_00343	CDS	933	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
MAG7_00344	CDS	768	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
MAG7_00345	CDS	1185	hemX		COG2959	Protein HemX
MAG7_00346	CDS	1221	hemY		COG3071	Protein HemY
MAG7_00347	CDS	1263	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MAG7_00348	CDS	543	fldB		COG0716	Flavodoxin 2
MAG7_00349	CDS	489	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MAG7_00350	CDS	777				hypothetical protein
MAG7_00351	CDS	336				hypothetical protein
MAG7_00352	CDS	1344	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
MAG7_00353	CDS	1626	pyrG	6.3.4.2	COG0504	CTP synthase
