locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG20_00195	CDS	360	tdh_1	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
MAG20_00196	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
MAG20_00197	CDS	138				hypothetical protein
MAG20_00198	CDS	615				hypothetical protein
MAG20_00199	CDS	285				hypothetical protein
MAG20_00200	CDS	375				hypothetical protein
MAG20_00201	CDS	348				hypothetical protein
MAG20_00202	CDS	867				hypothetical protein
MAG20_00203	CDS	441				hypothetical protein
MAG20_00204	CDS	390				hypothetical protein
MAG20_00205	CDS	1365	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
MAG20_00206	CDS	1431	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
MAG20_00207	CDS	831				hypothetical protein
MAG20_00208	CDS	240				hypothetical protein
MAG20_00209	CDS	513	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
MAG20_00210	CDS	552				hypothetical protein
MAG20_00211	CDS	267	nagK	3.7.1.20		Fumarylpyruvate hydrolase
MAG20_00212	CDS	546	resA		COG0526	Thiol-disulfide oxidoreductase ResA
MAG20_00213	CDS	1191				hypothetical protein
MAG20_00214	CDS	966		1.13.12.-	COG2070	Putative monooxygenase
MAG20_00215	CDS	1659				hypothetical protein
MAG20_00216	CDS	903				hypothetical protein
MAG20_00217	CDS	1047	phoA	3.1.3.1	COG1785	Alkaline phosphatase
MAG20_00218	CDS	1005	gpsA2	1.1.1.94	COG0240	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
MAG20_00219	CDS	837	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
MAG20_00220	CDS	1971			COG1292	Glycine betaine transporter
MAG20_00221	CDS	2832	fyuA_3		COG1629	Pesticin receptor
MAG20_00222	CDS	2004	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
MAG20_00223	CDS	627				hypothetical protein
MAG20_00224	CDS	972				hypothetical protein
MAG20_00225	CDS	897	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
MAG20_00226	CDS	1107	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MAG20_00227	CDS	789	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MAG20_00228	CDS	462	carC_2	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
MAG20_00229	CDS	1068	alr	5.1.1.1		Alanine racemase
MAG20_00230	CDS	858	dat	2.6.1.21		D-alanine aminotransferase
MAG20_00231	CDS	855				hypothetical protein
MAG20_00232	CDS	933	ybgK		COG1984	putative protein YbgK
MAG20_00233	CDS	696	kipI		COG2049	Kinase A inhibitor
MAG20_00234	CDS	741				hypothetical protein
MAG20_00235	CDS	801		4.2.1.-	COG4336	Putative hydro-lyase
MAG20_00236	CDS	1527		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
MAG20_00237	CDS	1641				hypothetical protein
MAG20_00238	CDS	1026		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
MAG20_00239	CDS	1707	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MAG20_00240	CDS	1176	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MAG20_00241	CDS	1143	smtA_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase alpha subunit
MAG20_00242	CDS	795	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
MAG20_00243	CDS	3744				hypothetical protein
MAG20_00244	CDS	1677	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MAG20_00245	CDS	1260	yeaW_2	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MAG20_00246	CDS	1185	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
MAG20_00247	CDS	1404	crtI_1	1.3.99.28	COG1233	Phytoene desaturase (neurosporene-forming)
MAG20_00248	CDS	783	petC		COG2857	Ammonia monooxygenase gamma subunit
MAG20_00249	CDS	648	sspA		COG0625	Stringent starvation protein A
MAG20_00250	CDS	375	sspB		COG2969	Stringent starvation protein B
MAG20_00251	CDS	606	osmY		COG2823	Osmotically-inducible protein Y
MAG20_00252	CDS	552	gmhA	5.3.1.28		Phosphoheptose isomerase
MAG20_00253	CDS	351				hypothetical protein
MAG20_00254	CDS	1776	lpoA		COG3107	Penicillin-binding protein activator LpoA
MAG20_00255	CDS	828	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MAG20_00256	CDS	453	mraZ		COG2001	Transcriptional regulator MraZ
MAG20_00257	CDS	915	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
MAG20_00258	CDS	285	ftsL			Cell division protein FtsL
MAG20_00259	CDS	1725	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
MAG20_00260	CDS	318	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
MAG20_00261	CDS	288				hypothetical protein
MAG20_00262	CDS	804				hypothetical protein
MAG20_00263	CDS	1242				hypothetical protein
MAG20_00264	CDS	1092				hypothetical protein
MAG20_00265	CDS	999				hypothetical protein
MAG20_00266	CDS	909				hypothetical protein
MAG20_00267	CDS	699				hypothetical protein
MAG20_00268	CDS	1422	bepA_3	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
MAG20_00269	CDS	372	tatB		COG1826	Sec-independent protein translocase protein TatB
MAG20_00270	CDS	756	tatC		COG0805	Sec-independent protein translocase protein TatC
MAG20_00271	CDS	1797	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
MAG20_00272	CDS	1824	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
MAG20_00273	CDS	1359	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
MAG20_00274	CDS	285	pntA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha
MAG20_00275	CDS	1143	pntAA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha part 1
MAG20_00276	CDS	654	chrR		COG3806	Anti-sigma-E factor ChrR
MAG20_00277	CDS	621	rpoE_1		COG1595	ECF RNA polymerase sigma factor RpoE
MAG20_00278	CDS	1266	pds	1.3.5.5	COG3349	15-cis-phytoene desaturase
MAG20_00279	CDS	771				hypothetical protein
MAG20_00280	CDS	1257	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
MAG20_00281	CDS	420				hypothetical protein
MAG20_00282	CDS	456	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
MAG20_00283	CDS	456	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
MAG20_00284	CDS	1050	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
MAG20_00285	CDS	369	fis		COG2901	DNA-binding protein Fis
MAG20_00286	CDS	1578	purH		COG0138	Bifunctional purine biosynthesis protein PurH
MAG20_00287	CDS	1278	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MAG20_00288	CDS	672	coq7_1	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
MAG20_00289	CDS	432	yhfA		COG1765	Protein YhfA
MAG20_00290	CDS	813	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
MAG20_00291	CDS	1059	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MAG20_00292	CDS	585	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
MAG20_00293	CDS	579	rnr_1	3.1.13.1		Ribonuclease R
MAG20_00294	CDS	1269	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
MAG20_00295	CDS	744	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
MAG20_00296	CDS	1740	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MAG20_00297	CDS	798				putative protein
MAG20_00298	CDS	1866				hypothetical protein
MAG20_00299	CDS	1089				hypothetical protein
MAG20_00300	CDS	285				hypothetical protein
MAG20_00301	CDS	507				hypothetical protein
MAG20_00302	CDS	1275	lgoT_1			putative L-galactonate transporter
MAG20_00303	CDS	498	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
MAG20_00304	CDS	261	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
MAG20_00305	CDS	462	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MAG20_00306	CDS	555	nudC	3.6.1.22		NADH pyrophosphatase
MAG20_00307	CDS	480	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
MAG20_00308	tRNA	74				tRNA-Gly(ccc)
MAG20_00309	CDS	1038				hypothetical protein
MAG20_00310	CDS	216				hypothetical protein
MAG20_00311	CDS	1014				hypothetical protein
MAG20_00312	CDS	1485	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
MAG20_00313	CDS	1356	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
MAG20_00314	CDS	1200	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
MAG20_00315	CDS	780	nqrC	1.6.5.8	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
MAG20_00316	CDS	1062	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
MAG20_00317	CDS	1422	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
MAG20_00318	CDS	4482	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
MAG20_00319	CDS	1113	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MAG20_00320	CDS	507	aroK_2	2.7.1.71	COG0703	Shikimate kinase 1
MAG20_00321	CDS	2133	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
MAG20_00322	CDS	546				hypothetical protein
MAG20_00323	CDS	636				hypothetical protein
MAG20_00324	CDS	567				hypothetical protein
MAG20_00325	CDS	1086	ftsA_1			Cell division protein FtsA
MAG20_00326	CDS	2409	mrcA		COG5009	Penicillin-binding protein 1A
MAG20_00327	CDS	216	rpmE			50S ribosomal protein L31
MAG20_00328	CDS	2073	priA	3.6.4.-	COG1198	Primosomal protein N'
MAG20_00329	CDS	1686	argS	6.1.1.19		Arginine--tRNA ligase
MAG20_00330	CDS	567	ftsN			Cell division protein FtsN
MAG20_00331	CDS	396				hypothetical protein
MAG20_00332	CDS	777	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MAG20_00333	CDS	648				hypothetical protein
MAG20_00334	CDS	1569	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
MAG20_00335	CDS	375	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
MAG20_00336	CDS	354	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
MAG20_00337	CDS	258	tatA		COG1826	Sec-independent protein translocase protein TatA
MAG20_00338	CDS	777	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG20_00339	CDS	1092	recA		COG0468	Protein RecA
MAG20_00340	CDS	528	recX		COG2137	Regulatory protein RecX
MAG20_00341	CDS	894				hypothetical protein
MAG20_00342	CDS	1908	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
MAG20_00343	CDS	648				hypothetical protein
MAG20_00344	CDS	231	hscA			Chaperone protein HscA
MAG20_00345	CDS	339	fdx		COG0633	2Fe-2S ferredoxin
MAG20_00346	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
MAG20_00347	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
MAG20_00348	CDS	813	ycf3			Photosystem I assembly protein Ycf3
MAG20_00349	CDS	1128	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
MAG20_00350	CDS	1281	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MAG20_00351	CDS	678				hypothetical protein
MAG20_00352	CDS	1173	bamB		COG1520	Outer membrane protein assembly factor BamB
MAG20_00353	CDS	1428	der		COG1160	GTPase Der
MAG20_00354	CDS	1116	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
MAG20_00355	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MAG20_00356	CDS	1596		4.1.3.1	COG2224	Isocitrate lyase
MAG20_00357	CDS	552			COG1733	putative HTH-type transcriptional regulator
MAG20_00358	CDS	789	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
MAG20_00359	CDS	609				hypothetical protein
MAG20_00360	CDS	600	btuR_2	2.5.1.17	COG2109	Cob(I)yrinic acid a,c-diamide adenosyltransferase
MAG20_00361	CDS	1929	btuB_2		COG4206	Vitamin B12 transporter BtuB
MAG20_00362	CDS	516				hypothetical protein
MAG20_00363	CDS	1080				hypothetical protein
MAG20_00364	CDS	363				hypothetical protein
MAG20_00365	CDS	255				hypothetical protein
MAG20_00366	CDS	1131	mdtA_1			Multidrug resistance protein MdtA
MAG20_00367	CDS	3099	bepE			Efflux pump membrane transporter BepE
MAG20_00368	CDS	1341				hypothetical protein
