locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG195_00040	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MAG195_00041	CDS	684	yohD		COG0586	Inner membrane protein YohD
MAG195_00042	CDS	1392	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
MAG195_00043	CDS	477		2.8.1.-	COG0607	Sulfurtransferase
MAG195_00044	CDS	408	xcpT		COG2165	Type II secretion system protein G
MAG195_00045	CDS	522				hypothetical protein
MAG195_00046	CDS	1215	epsF_1		COG1459	Type II secretion system protein F
MAG195_00047	CDS	1185				hypothetical protein
MAG195_00048	CDS	723	ybeM	3.5.1.-		Deaminated glutathione amidase
MAG195_00049	CDS	1263	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
MAG195_00050	CDS	1221	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
MAG195_00051	CDS	840				hypothetical protein
MAG195_00052	CDS	693	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MAG195_00053	CDS	480				hypothetical protein
MAG195_00054	CDS	822	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MAG195_00055	CDS	204	rpmE		COG0254	50S ribosomal protein L31
MAG195_00056	CDS	879		5.4.99.-	COG0564	putative RNA pseudouridine synthase
MAG195_00057	CDS	600				hypothetical protein
MAG195_00058	CDS	564	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
MAG195_00059	CDS	1329	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MAG195_00060	CDS	735				hypothetical protein
MAG195_00061	CDS	711				hypothetical protein
MAG195_00062	CDS	507				hypothetical protein
MAG195_00063	CDS	567				hypothetical protein
MAG195_00064	CDS	624				hypothetical protein
MAG195_00065	CDS	93				hypothetical protein
MAG195_00066	CDS	237				hypothetical protein
MAG195_00067	CDS	891	ccoP			Cbb3-type cytochrome c oxidase subunit CcoP
MAG195_00068	CDS	222				hypothetical protein
MAG195_00069	CDS	666				hypothetical protein
MAG195_00070	CDS	1473	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
MAG195_00071	CDS	207				hypothetical protein
MAG195_00072	CDS	2397	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
MAG195_00073	CDS	1362	yccM		COG0348	Putative electron transport protein YccM
MAG195_00074	CDS	597	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
MAG195_00075	CDS	384	nlr	1.15.1.1		Neelaredoxin
MAG195_00076	CDS	2385	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
MAG195_00077	tRNA	77				tRNA-Arg(tcg)
MAG195_00078	CDS	1254				hypothetical protein
MAG195_00079	CDS	738	tauB	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
MAG195_00080	CDS	783	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
MAG195_00081	CDS	978				hypothetical protein
MAG195_00082	CDS	741	rcnA		COG2215	Nickel/cobalt efflux system RcnA
MAG195_00083	CDS	528				hypothetical protein
MAG195_00084	CDS	348				hypothetical protein
MAG195_00085	CDS	1173				hypothetical protein
MAG195_00086	CDS	570	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
MAG195_00087	CDS	1188				hypothetical protein
MAG195_00088	CDS	198	rpmI			50S ribosomal protein L35
MAG195_00089	CDS	357	rplT		COG0292	50S ribosomal protein L20
MAG195_00090	CDS	225				hypothetical protein
MAG195_00091	CDS	1491	sqr	1.8.5.4	COG0446	Sulfide-quinone reductase
MAG195_00092	CDS	567	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
MAG195_00093	CDS	1281	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
MAG195_00094	CDS	489				hypothetical protein
MAG195_00095	CDS	1785	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
MAG195_00096	CDS	276				hypothetical protein
MAG195_00097	CDS	321				hypothetical protein
MAG195_00098	CDS	672				hypothetical protein
MAG195_00099	CDS	216				hypothetical protein
MAG195_00100	CDS	1179	evgS	2.7.13.3	COG0784	Sensor protein EvgS
MAG195_00101	CDS	663	qseB			Transcriptional regulatory protein QseB
MAG195_00102	CDS	1581	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MAG195_00103	CDS	1188				hypothetical protein
MAG195_00104	CDS	1368	glmE	5.4.99.1		Glutamate mutase epsilon subunit
MAG195_00105	CDS	396	glmS	5.4.99.1		Glutamate mutase sigma subunit
MAG195_00106	CDS	507		4.1.3.17		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
MAG195_00107	CDS	300				hypothetical protein
MAG195_00108	CDS	678	yedW_2		COG0745	putative transcriptional regulatory protein YedW
MAG195_00109	CDS	1029	cusS	2.7.13.3	COG0642	Sensor kinase CusS
MAG195_00110	CDS	528	aer_3		COG0840	Aerotaxis receptor
MAG195_00111	CDS	618				hypothetical protein
MAG195_00112	CDS	747	napG		COG1145	Ferredoxin-type protein NapG
MAG195_00113	CDS	1215	nosD_1			putative ABC transporter binding protein NosD
MAG195_00114	CDS	1698	napH		COG0348	Ferredoxin-type protein NapH
MAG195_00115	CDS	549				hypothetical protein
MAG195_00116	CDS	2610	nosZ	1.7.2.4		Nitrous-oxide reductase
MAG195_00117	CDS	348				hypothetical protein
MAG195_00118	CDS	690	norC		COG2010	Nitric oxide reductase subunit C
MAG195_00119	CDS	1419	norB	1.7.2.5	COG3256	Nitric oxide reductase subunit B
MAG195_00120	CDS	153				hypothetical protein
MAG195_00121	CDS	1626	nirS	1.7.2.1		Nitrite reductase
MAG195_00122	CDS	1122				hypothetical protein
MAG195_00123	CDS	189				hypothetical protein
MAG195_00124	CDS	414	esiB_1			Secretory immunoglobulin A-binding protein EsiB
MAG195_00125	CDS	321	petJ			Cytochrome c6
MAG195_00126	CDS	1122	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
MAG195_00127	CDS	1146				hypothetical protein
MAG195_00128	CDS	741	cysG		COG0007	Siroheme synthase
MAG195_00129	CDS	900	trpD_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MAG195_00130	CDS	1173				hypothetical protein
MAG195_00131	CDS	390				hypothetical protein
MAG195_00132	CDS	438				hypothetical protein
MAG195_00133	CDS	1008				hypothetical protein
MAG195_00134	CDS	573	sirC	1.3.1.76		Precorrin-2 dehydrogenase
MAG195_00135	CDS	390				hypothetical protein
MAG195_00136	CDS	969				hypothetical protein
MAG195_00137	CDS	1257				hypothetical protein
MAG195_00138	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
MAG195_00139	CDS	1176	nrgA			Ammonium transporter
MAG195_00140	CDS	693				hypothetical protein
MAG195_00141	CDS	738				hypothetical protein
MAG195_00142	CDS	357				hypothetical protein
MAG195_00143	CDS	2397	topA	5.99.1.2		DNA topoisomerase 1
MAG195_00144	CDS	525				hypothetical protein
MAG195_00145	CDS	867	bioB	2.8.1.6		Biotin synthase
MAG195_00146	CDS	1140	amhT		COG0475	Ammonium/H(+) antiporter subunit AmhT
MAG195_00147	CDS	468				hypothetical protein
MAG195_00148	CDS	249				hypothetical protein
MAG195_00149	CDS	1275	eno	4.2.1.11	COG0148	Enolase
MAG195_00150	CDS	1020	recA		COG0468	Protein RecA
MAG195_00151	CDS	1317	proS	6.1.1.15	COG0442	Proline--tRNA ligase
MAG195_00152	CDS	474				hypothetical protein
MAG195_00153	CDS	843				hypothetical protein
MAG195_00154	CDS	966	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
MAG195_00155	CDS	273			COG2863	Cytochrome c-553
MAG195_00156	CDS	588	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
MAG195_00157	CDS	927	hemH	4.99.1.1	COG0276	Ferrochelatase
MAG195_00158	CDS	2355				hypothetical protein
MAG195_00159	CDS	669	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
MAG195_00160	CDS	357	rplS		COG0335	50S ribosomal protein L19
MAG195_00161	CDS	1434				hypothetical protein
MAG195_00162	CDS	747				hypothetical protein
MAG195_00163	CDS	960				hypothetical protein
MAG195_00164	CDS	900				hypothetical protein
MAG195_00165	CDS	372				hypothetical protein
MAG195_00166	CDS	828			COG1721	putative protein
MAG195_00167	CDS	939				hypothetical protein
MAG195_00168	CDS	513	aroK	2.7.1.71	COG0703	Shikimate kinase
MAG195_00169	CDS	1293	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
MAG195_00170	CDS	252				hypothetical protein
MAG195_00171	CDS	294				hypothetical protein
MAG195_00172	CDS	1884	dnaK_1			Chaperone protein DnaK
MAG195_00173	CDS	594	grpE			Protein GrpE
MAG195_00174	CDS	786	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MAG195_00175	CDS	396	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MAG195_00176	CDS	1719	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MAG195_00177	CDS	285				hypothetical protein
MAG195_00178	CDS	465				hypothetical protein
MAG195_00179	CDS	927				hypothetical protein
MAG195_00180	CDS	435				hypothetical protein
MAG195_00181	CDS	375	dsbD_3	1.8.1.8		Thiol:disulfide interchange protein DsbD
MAG195_00182	CDS	564				hypothetical protein
MAG195_00183	CDS	714				hypothetical protein
MAG195_00184	CDS	552				hypothetical protein
MAG195_00185	CDS	459				hypothetical protein
MAG195_00186	CDS	774	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
MAG195_00187	CDS	477				hypothetical protein
MAG195_00188	CDS	531				hypothetical protein
MAG195_00189	CDS	1431	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
MAG195_00190	CDS	744		3.5.4.16	COG0327	GTP cyclohydrolase 1 type 2
MAG195_00191	CDS	720				hypothetical protein
MAG195_00192	CDS	750				hypothetical protein
MAG195_00193	CDS	312	atpE		COG0636	ATP synthase subunit c
MAG195_00194	CDS	471				hypothetical protein
MAG195_00195	CDS	834				hypothetical protein
MAG195_00196	CDS	756	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
MAG195_00197	CDS	597				hypothetical protein
MAG195_00198	CDS	654	mprA		COG0745	Response regulator MprA
MAG195_00199	CDS	1044	qseC	2.7.13.3		Sensor protein QseC
MAG195_00200	CDS	2436				hypothetical protein
MAG195_00201	CDS	429				hypothetical protein
MAG195_00202	CDS	1137	macA		COG0845	Macrolide export protein MacA
MAG195_00203	CDS	1146			COG0577	putative ABC transporter permease
MAG195_00204	CDS	717	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MAG195_00205	CDS	1254				hypothetical protein
MAG195_00206	CDS	426	yqaA		COG1238	Inner membrane protein YqaA
MAG195_00207	CDS	951				hypothetical protein
MAG195_00208	CDS	423	hcpA	3.5.2.6	COG0790	Beta-lactamase HcpA
MAG195_00209	CDS	570				hypothetical protein
MAG195_00210	CDS	795				hypothetical protein
MAG195_00211	CDS	1179				hypothetical protein
MAG195_00212	CDS	639	artM		COG1126	Arginine transport ATP-binding protein ArtM
MAG195_00213	CDS	477				hypothetical protein
MAG195_00214	CDS	828	nosY		COG1277	putative ABC transporter permease protein NosY
MAG195_00215	CDS	519				hypothetical protein
MAG195_00216	CDS	1221	nosD_2			putative ABC transporter binding protein NosD
MAG195_00217	CDS	468				hypothetical protein
MAG195_00218	CDS	741				hypothetical protein
MAG195_00219	CDS	960				hypothetical protein
MAG195_00220	CDS	669	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
MAG195_00221	CDS	177				hypothetical protein
MAG195_00222	CDS	825	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MAG195_00223	CDS	711	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
MAG195_00224	CDS	2100	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
MAG195_00225	CDS	228				hypothetical protein
MAG195_00226	CDS	495				hypothetical protein
MAG195_00227	CDS	165				hypothetical protein
MAG195_00228	CDS	702	queE_2	4.3.99.3		7-carboxy-7-deazaguanine synthase
MAG195_00229	CDS	672	arlR		COG0745	Response regulator ArlR
MAG195_00230	CDS	1149				Blue-light-activated protein
MAG195_00231	CDS	1014	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
MAG195_00232	CDS	1194	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MAG195_00233	CDS	993	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
MAG195_00234	CDS	489	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
MAG195_00235	CDS	330	rsfS		COG0799	Ribosomal silencing factor RsfS
MAG195_00236	CDS	1173				hypothetical protein
MAG195_00237	CDS	2778	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
MAG195_00238	CDS	864	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
MAG195_00239	CDS	228			COG4628	DNA-binding protein
MAG195_00240	CDS	924	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
MAG195_00241	CDS	774	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MAG195_00242	CDS	297				hypothetical protein
MAG195_00243	CDS	903	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
MAG195_00244	CDS	1320	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MAG195_00245	CDS	852	malK	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
MAG195_00246	CDS	690	cysT			Sulfate transport system permease protein CysT
MAG195_00247	CDS	396				hypothetical protein
MAG195_00248	CDS	741	modA		COG0725	Molybdate-binding protein ModA
MAG195_00249	CDS	2529	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
MAG195_00250	CDS	636	crp		COG0664	cAMP-activated global transcriptional regulator CRP
MAG195_00251	CDS	786				hypothetical protein
MAG195_00252	CDS	381	exbD_1		COG0848	Biopolymer transport protein ExbD
MAG195_00253	CDS	444	tolQ_1		COG0811	Protein TolQ
MAG195_00254	CDS	1287	metK	2.5.1.6		S-adenosylmethionine synthase
MAG195_00255	CDS	288		1.-.-.-	COG1359	Putative monooxygenase
MAG195_00256	CDS	1155				hypothetical protein
MAG195_00257	CDS	1563	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
MAG195_00258	CDS	864	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MAG195_00259	CDS	264				hypothetical protein
MAG195_00260	CDS	459	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MAG195_00261	CDS	360	dksA			RNA polymerase-binding transcription factor DksA
MAG195_00262	CDS	1020				hypothetical protein
MAG195_00263	CDS	942	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
MAG195_00264	rRNA	111				5S ribosomal RNA
MAG195_00265	CDS	1173	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MAG195_00266	CDS	1287				hypothetical protein
MAG195_00267	CDS	993	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MAG195_00268	CDS	1107	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MAG195_00269	CDS	456				hypothetical protein
MAG195_00270	tRNA	77				tRNA-Asp(gtc)
MAG195_00271	CDS	501	petA	1.10.2.2	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
MAG195_00272	CDS	1251	petB		COG1290	Cytochrome b
MAG195_00273	CDS	882				hypothetical protein
MAG195_00274	CDS	672	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MAG195_00275	CDS	405				hypothetical protein
MAG195_00276	CDS	1227	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MAG195_00277	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
MAG195_00278	CDS	537				hypothetical protein
MAG195_00279	CDS	891				hypothetical protein
MAG195_00280	CDS	996	trpD_2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MAG195_00281	CDS	249			COG1188	putative protein
MAG195_00282	CDS	336				hypothetical protein
MAG195_00283	CDS	3243	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MAG195_00284	CDS	378	hspR		COG0789	Putative heat shock protein HspR
MAG195_00285	CDS	885	cbpA		COG2214	Curved DNA-binding protein
MAG195_00286	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MAG195_00287	CDS	834	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MAG195_00288	CDS	1266	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
MAG195_00289	CDS	582				hypothetical protein
MAG195_00290	CDS	1176	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MAG195_00291	CDS	318				hypothetical protein
MAG195_00292	CDS	1110				hypothetical protein
MAG195_00293	CDS	1344	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
MAG195_00294	CDS	1293	gltA	2.3.3.16	COG0372	Citrate synthase
MAG195_00295	CDS	1992	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
MAG195_00296	CDS	183				hypothetical protein
MAG195_00297	CDS	504				hypothetical protein
MAG195_00298	CDS	1452	ftsH2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
MAG195_00299	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
MAG195_00300	CDS	1629				hypothetical protein
MAG195_00301	CDS	1035	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MAG195_00302	CDS	1251	argG	6.3.4.5	COG0137	Argininosuccinate synthase
MAG195_00303	CDS	1095	cpg2	3.4.17.11		Carboxypeptidase G2
MAG195_00304	CDS	918	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
MAG195_00305	CDS	1422	lysX_2	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
MAG195_00306	CDS	2610	scpD	3.4.17.18	COG2866	Zinc carboxypeptidase
MAG195_00307	CDS	528	yrdA		COG0663	Protein YrdA
MAG195_00308	CDS	1350	radA	3.6.4.-	COG1066	DNA repair protein RadA
MAG195_00309	CDS	279				hypothetical protein
MAG195_00310	CDS	432	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
MAG195_00311	CDS	918	yrbG		COG0530	Inner membrane protein YrbG
MAG195_00312	CDS	1509				hypothetical protein
MAG195_00313	CDS	1278	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
MAG195_00314	CDS	2745	ccsA			Cytochrome c biogenesis protein CcsA
MAG195_00315	CDS	402				hypothetical protein
MAG195_00316	CDS	918	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
MAG195_00317	CDS	774	polC_1	2.7.7.7		DNA polymerase III PolC-type
MAG195_00318	CDS	603	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MAG195_00319	CDS	642	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
MAG195_00320	CDS	348				hypothetical protein
MAG195_00321	CDS	459				hypothetical protein
MAG195_00322	CDS	1791	lepA	3.6.5.-		Elongation factor 4
MAG195_00323	CDS	978				hypothetical protein
MAG195_00324	CDS	573	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
MAG195_00325	CDS	609	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
MAG195_00326	CDS	864				Epimerase family protein
MAG195_00327	CDS	708	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MAG195_00328	CDS	1308	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
MAG195_00329	CDS	954	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MAG195_00330	CDS	246	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
MAG195_00331	CDS	672	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
MAG195_00332	CDS	1038				hypothetical protein
MAG195_00333	CDS	687	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MAG195_00334	CDS	1020	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MAG195_00335	CDS	1236	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MAG195_00336	CDS	1908	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
MAG195_00337	CDS	2583	clpB			Chaperone protein ClpB
MAG195_00338	CDS	135	rpmH		COG0230	50S ribosomal protein L34
MAG195_00339	CDS	135				hypothetical protein
MAG195_00340	CDS	1635	yidC		COG0706	Membrane protein insertase YidC
MAG195_00341	CDS	681				hypothetical protein
MAG195_00342	CDS	1338	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
MAG195_00343	CDS	429				hypothetical protein
MAG195_00344	CDS	1794	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MAG195_00345	tRNA	77				tRNA-Glu(ttc)
MAG195_00346	CDS	621		3.4.11.-	COG0006	Aminopeptidase
MAG195_00347	CDS	492	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
MAG195_00348	CDS	1503				hypothetical protein
MAG195_00349	tRNA	77				tRNA-Met(cat)
MAG195_00350	CDS	1254				hypothetical protein
MAG195_00351	CDS	1116		2.7.4.1	COG2326	Polyphosphate:NDP phosphotransferase 3
MAG195_00352	CDS	801	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
MAG195_00353	CDS	708				hypothetical protein
MAG195_00354	CDS	2259	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
MAG195_00355	CDS	468	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MAG195_00356	CDS	1038	mnmA_1	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
MAG195_00357	CDS	930	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MAG195_00358	CDS	870	pqqE			Coenzyme PQQ synthesis protein E
MAG195_00359	CDS	189	rpmB		COG0227	50S ribosomal protein L28
MAG195_00360	CDS	1134	kch		COG1226	Voltage-gated potassium channel Kch
MAG195_00361	CDS	1191	argJ			Arginine biosynthesis bifunctional protein ArgJ
MAG195_00362	CDS	222				hypothetical protein
MAG195_00363	CDS	2517	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
MAG195_00364	CDS	1044	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
MAG195_00365	CDS	516				hypothetical protein
MAG195_00366	CDS	1050	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
MAG195_00367	CDS	909	queE_3	4.3.99.3		7-carboxy-7-deazaguanine synthase
MAG195_00368	tRNA	75				tRNA-Asn(gtt)
MAG195_00369	CDS	591	esiB_2			Secretory immunoglobulin A-binding protein EsiB
MAG195_00370	CDS	741			COG0664	Cyclic nucleotide-gated potassium channel
MAG195_00371	CDS	1161			COG2081	putative protein
MAG195_00372	CDS	819	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
MAG195_00373	CDS	726	znuC	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
MAG195_00374	CDS	870	sucD_1	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
MAG195_00375	CDS	1182	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
MAG195_00376	CDS	285				hypothetical protein
MAG195_00377	CDS	558	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
MAG195_00378	CDS	852	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
MAG195_00379	CDS	951	mdh_1	1.1.1.37		Malate dehydrogenase
