locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG164_00038	CDS	1599	yidC		COG0706	Membrane protein insertase YidC
MAG164_00039	CDS	333	rnpA	3.1.26.5		Ribonuclease P protein component
MAG164_00040	CDS	135	rpmH		COG0230	50S ribosomal protein L34
MAG164_00041	CDS	924	uvrC_1		COG0322	UvrABC system protein C
MAG164_00042	CDS	570	pgsA_1	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
MAG164_00043	tRNA	76				tRNA-Gly(gcc)
MAG164_00044	tRNA	74				tRNA-Cys(gca)
MAG164_00045	tRNA	87				tRNA-Leu(taa)
MAG164_00046	CDS	942				hypothetical protein
MAG164_00047	CDS	1677	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
MAG164_00048	CDS	765	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
MAG164_00049	CDS	345	secG		COG1314	Protein-export membrane protein SecG
MAG164_00050	tRNA	85				tRNA-Leu(gag)
MAG164_00051	CDS	357	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
MAG164_00052	CDS	477	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
MAG164_00053	CDS	4620	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
MAG164_00054	CDS	357	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
MAG164_00055	CDS	156				hypothetical protein
MAG164_00056	CDS	255				hypothetical protein
MAG164_00057	CDS	270				hypothetical protein
MAG164_00058	CDS	225				hypothetical protein
MAG164_00059	CDS	1053				hypothetical protein
MAG164_00060	CDS	639	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
MAG164_00061	CDS	525	ftsN			Cell division protein FtsN
MAG164_00062	CDS	1659	argS	6.1.1.19		Arginine--tRNA ligase
MAG164_00063	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
MAG164_00064	CDS	861	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MAG164_00065	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
MAG164_00066	CDS	1893	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MAG164_00067	CDS	624	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
MAG164_00068	CDS	288			COG1534	RNA-binding protein
MAG164_00069	CDS	381				hypothetical protein
MAG164_00070	CDS	477	greA		COG0782	Transcription elongation factor GreA
MAG164_00071	CDS	888	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MAG164_00072	CDS	951	talB	2.2.1.2	COG0176	Transaldolase B
MAG164_00073	CDS	630	rmpA	4.1.2.43		3-hexulose-6-phosphate synthase
MAG164_00074	CDS	537	rmpB	5.3.1.27		3-hexulose-6-phosphate isomerase
MAG164_00075	CDS	1368	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
MAG164_00076	CDS	291		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MAG164_00077	CDS	3114	cnrA			Nickel and cobalt resistance protein CnrA
MAG164_00078	CDS	1083				hypothetical protein
MAG164_00079	CDS	1467				hypothetical protein
MAG164_00080	tRNA	85				tRNA-Leu(tag)
MAG164_00081	CDS	297	ssb			Single-stranded DNA-binding protein
MAG164_00082	CDS	261				hypothetical protein
MAG164_00083	CDS	627				hypothetical protein
MAG164_00084	CDS	1791	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
MAG164_00085	CDS	384				hypothetical protein
MAG164_00086	CDS	420				hypothetical protein
MAG164_00087	CDS	564	hrp1			Hypoxic response protein 1
MAG164_00088	CDS	726			COG0217	putative transcriptional regulatory protein
MAG164_00089	CDS	525	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
MAG164_00090	CDS	576	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MAG164_00091	CDS	1059	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
MAG164_00092	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
MAG164_00093	CDS	675	tolQ		COG0811	Protein TolQ
MAG164_00094	CDS	384	exbD_1		COG0848	Biopolymer transport protein ExbD
MAG164_00095	CDS	192				hypothetical protein
MAG164_00096	CDS	894	xerC		COG4973	Tyrosine recombinase XerC
MAG164_00097	CDS	786	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
MAG164_00098	CDS	1146	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
MAG164_00099	CDS	1416	ahcY	3.3.1.1		Adenosylhomocysteinase
MAG164_00100	CDS	831	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
MAG164_00101	CDS	450	smg			Protein Smg
MAG164_00102	CDS	1692	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MAG164_00103	CDS	423				hypothetical protein
MAG164_00104	CDS	1008	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
MAG164_00105	CDS	768	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
MAG164_00106	CDS	924	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
MAG164_00107	CDS	1428	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MAG164_00108	CDS	402	blh	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
MAG164_00109	CDS	1146	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
MAG164_00110	CDS	225				hypothetical protein
MAG164_00111	CDS	597	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MAG164_00112	CDS	714	rph	2.7.7.56		Ribonuclease PH
MAG164_00113	CDS	864				hypothetical protein
MAG164_00114	CDS	636	gmk	2.7.4.8	COG0194	Guanylate kinase
MAG164_00115	CDS	213	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MAG164_00116	CDS	2202	spoT_1		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
MAG164_00117	CDS	378	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MAG164_00118	CDS	2034	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
MAG164_00119	CDS	513	ubiC	4.1.3.40		Chorismate pyruvate-lyase
MAG164_00120	CDS	846	ubiA	2.5.1.-	COG0382	4-hydroxybenzoate octaprenyltransferase
MAG164_00121	CDS	432	rplM		COG0102	50S ribosomal protein L13
MAG164_00122	CDS	393	rpsI		COG0103	30S ribosomal protein S9
MAG164_00123	CDS	1047	argC_1	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
MAG164_00124	CDS	504	rimM		COG0806	Ribosome maturation factor RimM
MAG164_00125	CDS	771	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
MAG164_00126	CDS	519	rplS		COG0335	50S ribosomal protein L19
MAG164_00127	CDS	909	xerD		COG4974	Tyrosine recombinase XerD
MAG164_00128	CDS	348	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
MAG164_00129	CDS	591	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
MAG164_00130	CDS	1005	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MAG164_00131	CDS	213	rpsU		COG0828	30S ribosomal protein S21
MAG164_00132	CDS	450	yqeY		COG1610	putative protein YqeY
MAG164_00133	CDS	1722	dnaG	2.7.7.-	COG0358	DNA primase
MAG164_00134	CDS	1953	rpoD		COG0568	RNA polymerase sigma factor RpoD
MAG164_00135	tRNA	77				tRNA-Met(cat)
MAG164_00136	CDS	687	csgA_1			C-factor
MAG164_00137	CDS	939	pipB2		COG1357	Secreted effector protein PipB2
MAG164_00138	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
MAG164_00139	CDS	588	umuD	3.4.21.-	COG1974	Protein UmuD
MAG164_00140	CDS	1248	umuC		COG0389	Protein UmuC
MAG164_00141	CDS	930				hypothetical protein
MAG164_00142	CDS	1257				hypothetical protein
MAG164_00143	CDS	1590	yrrB_1			TPR repeat-containing protein YrrB
MAG164_00144	CDS	1233				hypothetical protein
MAG164_00145	CDS	966	pip	3.4.11.5		Proline iminopeptidase
MAG164_00146	CDS	1878		1.1.2.7		Methanol dehydrogenase [cytochrome c] subunit 1
MAG164_00147	CDS	885				hypothetical protein
MAG164_00148	CDS	486	recX		COG2137	Regulatory protein RecX
MAG164_00149	CDS	1047	recA		COG0468	Protein RecA
MAG164_00150	CDS	489	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
MAG164_00151	CDS	474	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
MAG164_00152	CDS	945	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
MAG164_00153	CDS	576	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
MAG164_00154	CDS	750				hypothetical protein
MAG164_00155	CDS	486				hypothetical protein
MAG164_00156	CDS	1341	pmbA_1	3.4.-.-	COG0312	Metalloprotease PmbA
MAG164_00157	CDS	894	mlaA_1		COG2853	putative phospholipid-binding lipoprotein MlaA
MAG164_00158	CDS	1419	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
MAG164_00159	CDS	168	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MAG164_00160	CDS	270				putative Fe(2+)-trafficking protein
MAG164_00161	CDS	705	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
MAG164_00162	CDS	663	rpiA_1	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
MAG164_00163	CDS	1659		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
MAG164_00164	CDS	744	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
MAG164_00165	CDS	582	rsxB		COG2878	Electron transport complex subunit RsxB
MAG164_00166	CDS	612	nth	4.2.99.18	COG0177	Endonuclease III
MAG164_00167	CDS	180				hypothetical protein
MAG164_00168	CDS	234	secA_1		COG0653	Protein translocase subunit SecA
MAG164_00169	CDS	2454	secA_2		COG0653	Protein translocase subunit SecA
MAG164_00170	CDS	882	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MAG164_00171	CDS	363	yffB		COG1393	Protein YffB
MAG164_00172	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MAG164_00173	CDS	831	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
MAG164_00174	CDS	1881	kup			Low affinity potassium transport system protein kup
MAG164_00175	CDS	1227	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MAG164_00176	CDS	492	dsbB_1		COG1495	Disulfide bond formation protein B
MAG164_00177	CDS	888	cysM_1	2.5.1.47	COG0031	Cysteine synthase B
MAG164_00178	CDS	774				hypothetical protein
MAG164_00179	CDS	1431	dppA		COG0747	Periplasmic dipeptide transport protein
MAG164_00180	CDS	504	ykuD	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
MAG164_00181	CDS	906	gsiC		COG0601	Glutathione transport system permease protein GsiC
MAG164_00182	CDS	789	gsiD		COG1173	Glutathione transport system permease protein GsiD
MAG164_00183	CDS	1041	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
MAG164_00184	CDS	687	yccA		COG0670	Modulator of FtsH protease YccA
MAG164_00185	CDS	474	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
MAG164_00186	CDS	600	drgA			Protein DrgA
MAG164_00187	CDS	381	trxC		COG0526	Putative thioredoxin 2
MAG164_00188	CDS	867	nlpD			Murein hydrolase activator NlpD
MAG164_00189	CDS	741	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
MAG164_00190	CDS	384				hypothetical protein
MAG164_00191	CDS	594		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
MAG164_00192	CDS	642	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MAG164_00193	tRNA	76				tRNA-Ala(tgc)
MAG164_00194	tRNA	77				tRNA-Ile(gat)
MAG164_00195	rRNA	1537				16S ribosomal RNA
MAG164_00196	tRNA	77				tRNA-Met(cat)
MAG164_00197	CDS	1881	htpG		COG0326	Chaperone protein HtpG
MAG164_00198	CDS	747	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
MAG164_00199	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
MAG164_00200	CDS	723	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
MAG164_00201	CDS	711	recO		COG1381	DNA repair protein RecO
MAG164_00202	CDS	894	era		COG1159	GTPase Era
MAG164_00203	CDS	696	rnc	3.1.26.3	COG0571	Ribonuclease 3
MAG164_00204	CDS	744	lepB	3.4.21.89	COG0681	Signal peptidase I
MAG164_00205	CDS	213				hypothetical protein
MAG164_00206	tRNA	76				tRNA-His(gtg)
MAG164_00207	tRNA	77				tRNA-Arg(tct)
MAG164_00208	tRNA	77				tRNA-Pro(tgg)
MAG164_00209	CDS	861	folD		COG0190	Bifunctional protein FolD protein
MAG164_00210	CDS	618	dksA		COG1734	RNA polymerase-binding transcription factor DksA
MAG164_00211	CDS	2106	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MAG164_00212	CDS	270	rpsO		COG0184	30S ribosomal protein S15
MAG164_00213	CDS	909	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MAG164_00214	CDS	339	rbfA		COG0858	Ribosome-binding factor A
MAG164_00215	CDS	2463	infB		COG0532	Translation initiation factor IF-2
MAG164_00216	CDS	1467	nusA		COG0195	Transcription termination/antitermination protein NusA
MAG164_00217	CDS	435	rimP		COG0779	Ribosome maturation factor RimP
MAG164_00218	CDS	1200	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MAG164_00219	CDS	204				hypothetical protein
MAG164_00220	CDS	480	rplY			50S ribosomal protein L25
MAG164_00221	CDS	573	pth	3.1.1.29		Peptidyl-tRNA hydrolase
MAG164_00222	CDS	1086	ychF		COG0012	Ribosome-binding ATPase YchF
MAG164_00223	tRNA	77				tRNA-Met(cat)
MAG164_00224	CDS	192				hypothetical protein
MAG164_00225	CDS	1119				hypothetical protein
MAG164_00226	CDS	480				hypothetical protein
MAG164_00227	CDS	714	ompR			Transcriptional regulatory protein OmpR
MAG164_00228	CDS	1332	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
MAG164_00229	CDS	747	cysG		COG0007	Siroheme synthase
MAG164_00230	CDS	729	panB_1	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
MAG164_00231	CDS	648	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
MAG164_00232	CDS	477	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MAG164_00233	CDS	1224	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
MAG164_00234	CDS	540	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
MAG164_00235	CDS	807	racE	5.1.1.3	COG0796	Glutamate racemase 1
MAG164_00236	CDS	936	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MAG164_00237	CDS	567	ypmQ		COG1999	SCO1 protein 
MAG164_00238	CDS	726				hypothetical protein
MAG164_00239	CDS	705	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MAG164_00240	CDS	540	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
MAG164_00241	CDS	2109	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
MAG164_00242	CDS	927	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
MAG164_00243	CDS	1506	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
MAG164_00244	CDS	402				hypothetical protein
MAG164_00245	CDS	837	corC		COG4535	Magnesium and cobalt efflux protein CorC
MAG164_00246	CDS	444	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
MAG164_00247	CDS	936	ybeZ		COG1702	PhoH-like protein
MAG164_00248	CDS	1323	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MAG164_00249	CDS	1056	mreB		COG1077	Rod shape-determining protein MreB
MAG164_00250	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
MAG164_00251	CDS	1455	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MAG164_00252	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MAG164_00253	CDS	630	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MAG164_00254	CDS	771	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
MAG164_00255	CDS	1230	ampG		COG0477	Protein AmpG
MAG164_00256	CDS	600	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
MAG164_00257	CDS	1050	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
MAG164_00258	CDS	759				hypothetical protein
MAG164_00259	CDS	1266	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MAG164_00260	CDS	1221	gltT			Proton/sodium-glutamate symport protein
MAG164_00261	CDS	804	bepG			Efflux pump membrane transporter BepG
MAG164_00262	CDS	840	oprJ		COG1538	Outer membrane protein OprJ
MAG164_00263	CDS	1053	mdtA_1			Multidrug resistance protein MdtA
MAG164_00264	CDS	1440	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MAG164_00265	CDS	1104	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
MAG164_00266	CDS	1200	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MAG164_00267	CDS	1443	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
MAG164_00268	CDS	1119	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
MAG164_00269	CDS	1200	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MAG164_00270	CDS	453	dut_1	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
MAG164_00271	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
MAG164_00272	CDS	156	rpmG_1		COG0267	50S ribosomal protein L33
MAG164_00273	CDS	1290	mscK_1		COG3264	Mechanosensitive channel MscK
MAG164_00274	CDS	1437			COG2239	Magnesium transporter MgtE
MAG164_00275	CDS	561	rplQ		COG0203	50S ribosomal protein L17
MAG164_00276	CDS	987	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
MAG164_00277	CDS	630	rpsD		COG0522	30S ribosomal protein S4
MAG164_00278	CDS	393	rpsK		COG0100	30S ribosomal protein S11
MAG164_00279	CDS	357	rpsM		COG0099	30S ribosomal protein S13
MAG164_00280	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
MAG164_00281	CDS	219	infA			Translation initiation factor IF-1
MAG164_00282	CDS	1323	secY		COG0201	Protein translocase subunit SecY
MAG164_00283	CDS	504	rplO		COG0200	50S ribosomal protein L15
MAG164_00284	CDS	195	rpmD		COG1841	50S ribosomal protein L30
MAG164_00285	CDS	528	rpsE		COG0098	30S ribosomal protein S5
MAG164_00286	CDS	357	rplR		COG0256	50S ribosomal protein L18
MAG164_00287	CDS	534	rplF		COG0097	50S ribosomal protein L6
MAG164_00288	CDS	396	rpsH		COG0096	30S ribosomal protein S8
MAG164_00289	CDS	306	rpsN		COG0199	30S ribosomal protein S14
MAG164_00290	CDS	540	rplE		COG0094	50S ribosomal protein L5
MAG164_00291	CDS	318	rplX		COG0198	50S ribosomal protein L24
MAG164_00292	CDS	369	rplN		COG0093	50S ribosomal protein L14
MAG164_00293	CDS	270	rpsQ		COG0186	30S ribosomal protein S17
MAG164_00294	CDS	192	rpmC		COG0255	50S ribosomal protein L29
MAG164_00295	CDS	417	rplP		COG0197	50S ribosomal protein L16
MAG164_00296	CDS	828	rpsC		COG0092	30S ribosomal protein S3
MAG164_00297	CDS	336	rplV		COG0091	50S ribosomal protein L22
MAG164_00298	CDS	276	rpsS		COG0185	30S ribosomal protein S19
MAG164_00299	CDS	834	rplB		COG0090	50S ribosomal protein L2
MAG164_00300	CDS	294	rplW		COG0089	50S ribosomal protein L23
MAG164_00301	CDS	627	rplD		COG0088	50S ribosomal protein L4
MAG164_00302	CDS	654	rplC		COG0087	50S ribosomal protein L3
MAG164_00303	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
MAG164_00304	CDS	162	tuf1			Elongation factor Tu
MAG164_00305	CDS	987	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
MAG164_00306	CDS	207	cspA		COG1278	Cold shock-like protein CspA
MAG164_00307	CDS	699	dsbC		COG1651	putative thiol:disulfide interchange protein DsbC
MAG164_00308	CDS	1140	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
MAG164_00309	CDS	1182	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
MAG164_00310	CDS	1284	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
MAG164_00311	CDS	669	murU	2.7.7.-	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
MAG164_00312	CDS	975	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
MAG164_00313	CDS	789	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
MAG164_00314	CDS	2028	cstA		COG1966	Peptide transporter CstA
MAG164_00315	CDS	687				hypothetical protein
MAG164_00316	CDS	282				hypothetical protein
MAG164_00317	CDS	342	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MAG164_00318	CDS	789	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
MAG164_00319	CDS	990	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
MAG164_00320	CDS	579				hypothetical protein
MAG164_00321	CDS	2286	mrcA		COG5009	Penicillin-binding protein 1A
MAG164_00322	CDS	513	aroK	2.7.1.71	COG0703	Shikimate kinase 1
MAG164_00323	CDS	1077	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MAG164_00324	CDS	1116	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
MAG164_00325	CDS	933	pyrG	6.3.4.2	COG0504	CTP synthase
MAG164_00326	CDS	828	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
MAG164_00327	CDS	1287	eno2	4.2.1.11	COG0148	Enolase 2
MAG164_00328	CDS	273	ftsB		COG2919	Cell division protein FtsB
MAG164_00329	CDS	894	ygfZ		COG0354	tRNA-modifying protein YgfZ
MAG164_00330	CDS	972				hypothetical protein
MAG164_00331	CDS	555				hypothetical protein
MAG164_00332	CDS	981				hypothetical protein
MAG164_00333	CDS	987				hypothetical protein
MAG164_00334	CDS	861				hypothetical protein
MAG164_00335	CDS	1017				hypothetical protein
MAG164_00336	CDS	513	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
MAG164_00337	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
MAG164_00338	CDS	366				hypothetical protein
MAG164_00339	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
MAG164_00340	CDS	1305	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
MAG164_00341	CDS	1425	thrC	4.2.3.1	COG0498	Threonine synthase
MAG164_00342	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
MAG164_00343	CDS	483	folA	1.5.1.3	COG0262	Dihydrofolate reductase
MAG164_00344	CDS	360				hypothetical protein
MAG164_00345	CDS	567	dcd	3.5.4.13		dCTP deaminase
MAG164_00346	CDS	1419	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
MAG164_00347	CDS	915		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
MAG164_00348	CDS	678	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
MAG164_00349	CDS	1086	apbC		COG0489	Iron-sulfur cluster carrier protein
MAG164_00350	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
MAG164_00351	CDS	432	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MAG164_00352	CDS	678	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MAG164_00353	CDS	597	exbB		COG0811	Biopolymer transport protein ExbB
