locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG250_00067	CDS	276	rpmA		COG0211	50S ribosomal protein L27
MAG250_00068	CDS	909	ftsX		COG2177	Cell division protein FtsX
MAG250_00069	CDS	681	ftsE		COG2884	Cell division ATP-binding protein FtsE
MAG250_00070	CDS	1353				hypothetical protein
MAG250_00071	tRNA	78				tRNA-Thr(cgt)
MAG250_00072	CDS	1128	prsA	5.2.1.8	COG0760	Foldase protein PrsA
MAG250_00073	CDS	411	ftsL_1			Cell division protein FtsL
MAG250_00074	CDS	603				hypothetical protein
MAG250_00075	CDS	1770	lepA	3.6.5.-	COG0481	Elongation factor 4
MAG250_00076	CDS	1581	murJ		COG0728	putative lipid II flippase MurJ
MAG250_00077	CDS	2667				hypothetical protein
MAG250_00078	CDS	1092	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
MAG250_00079	CDS	1104	mshA	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
MAG250_00080	CDS	978	lnpD	5.1.3.2		UDP-glucose 4-epimerase
MAG250_00081	CDS	1032	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
MAG250_00082	CDS	939	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
MAG250_00083	CDS	276	cotSA	2.4.-.-	COG0438	Spore coat protein SA
MAG250_00084	CDS	975	gtf1	2.4.1.-		Glycosyltransferase Gtf1
MAG250_00085	CDS	1104	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
MAG250_00086	CDS	432	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
MAG250_00087	CDS	780	menG_1	2.1.1.163		Demethylmenaquinone methyltransferase
MAG250_00088	CDS	1500	wzxC		COG2244	Lipopolysaccharide biosynthesis protein WzxC
MAG250_00089	CDS	1047	pqqE			Coenzyme PQQ synthesis protein E
MAG250_00090	CDS	909	arnA			Bifunctional polymyxin resistance protein ArnA
MAG250_00091	CDS	762				hypothetical protein
MAG250_00092	CDS	861	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
MAG250_00093	CDS	1014	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
MAG250_00094	CDS	1032				hypothetical protein
MAG250_00095	CDS	1440	bchE_1	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
MAG250_00096	CDS	699	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
MAG250_00097	CDS	1356				hypothetical protein
MAG250_00098	CDS	1596				hypothetical protein
MAG250_00099	CDS	1464	bchE_2	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
MAG250_00100	CDS	663	arsM_1	2.1.1.137		Arsenite methyltransferase
MAG250_00101	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MAG250_00102	CDS	1488	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MAG250_00103	CDS	1311	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MAG250_00104	CDS	576	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MAG250_00105	CDS	180				hypothetical protein
MAG250_00106	CDS	1524	purH			Bifunctional purine biosynthesis protein PurH
MAG250_00107	CDS	924				hypothetical protein
MAG250_00108	tRNA	75				tRNA-Asn(gtt)
MAG250_00109	CDS	1290	asnS_1	6.1.1.22		Asparagine--tRNA ligase
MAG250_00110	CDS	264				hypothetical protein
MAG250_00111	CDS	1407	aspS	6.1.1.12		Aspartate--tRNA ligase
MAG250_00112	CDS	339				hypothetical protein
MAG250_00113	CDS	510	proS_1	6.1.1.15		Proline--tRNA ligase
MAG250_00114	CDS	717	scpA		COG1354	Segregation and condensation protein A
MAG250_00115	CDS	594	scpB		COG1386	Segregation and condensation protein B
MAG250_00116	CDS	681		5.4.99.-	COG1187	putative RNA pseudouridine synthase
MAG250_00117	CDS	393				hypothetical protein
MAG250_00118	CDS	903	pbpG_1	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
MAG250_00119	CDS	456				hypothetical protein
MAG250_00120	CDS	753	tpiA	5.3.1.1		Triosephosphate isomerase
MAG250_00121	CDS	852	iolJ	4.1.2.29	COG0191	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase
MAG250_00122	CDS	837	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
MAG250_00123	tRNA	76				tRNA-Thr(ggt)
MAG250_00124	tRNA	86				tRNA-Tyr(gta)
MAG250_00125	tRNA	76				tRNA-Thr(tgt)
MAG250_00126	CDS	156	rpmG		COG0267	50S ribosomal protein L33
MAG250_00127	CDS	420				hypothetical protein
MAG250_00128	tRNA	74				tRNA-Trp(cca)
MAG250_00129	CDS	516	fbp	5.2.1.8	COG0545	FK506-binding protein
MAG250_00130	CDS	1212				hypothetical protein
MAG250_00131	CDS	1347	ugtP	2.4.1.315		Processive diacylglycerol beta-glucosyltransferase
MAG250_00132	CDS	906				hypothetical protein
MAG250_00133	CDS	996				hypothetical protein
MAG250_00134	CDS	1059				hypothetical protein
MAG250_00135	CDS	1131	tyrP		COG0814	Tyrosine-specific transport protein
MAG250_00136	CDS	1656	macA		COG0845	Macrolide export protein MacA
MAG250_00137	CDS	723	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
MAG250_00138	CDS	1236	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MAG250_00139	CDS	1254	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MAG250_00140	CDS	678	hrcA			Heat-inducible transcription repressor HrcA
MAG250_00141	CDS	459	grpE		COG0576	Protein GrpE
MAG250_00142	CDS	417	hspA_1		COG0071	Spore protein SP21
MAG250_00143	CDS	324				hypothetical protein
MAG250_00144	CDS	267				hypothetical protein
MAG250_00145	CDS	1953	dnaK		COG0443	Chaperone protein DnaK
MAG250_00146	CDS	423	rpiB	5.3.1.6	COG0698	Ribose-5-P isomerase B
MAG250_00147	CDS	735	arsM_2	2.1.1.137		Arsenite methyltransferase
MAG250_00148	CDS	1077	dnaJ		COG0484	Chaperone protein DnaJ
MAG250_00149	CDS	1554				hypothetical protein
MAG250_00150	CDS	3192				hypothetical protein
MAG250_00151	CDS	936	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
MAG250_00152	CDS	954	corA_1		COG0598	Cobalt/magnesium transport protein CorA
MAG250_00153	CDS	513				hypothetical protein
MAG250_00154	CDS	2508				hypothetical protein
MAG250_00155	CDS	522				hypothetical protein
MAG250_00156	CDS	537				hypothetical protein
MAG250_00157	CDS	1557	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
MAG250_00158	CDS	348				hypothetical protein
MAG250_00159	tRNA	74				tRNA-Gln(ctg)
MAG250_00160	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
MAG250_00161	CDS	1602				hypothetical protein
MAG250_00162	CDS	255				hypothetical protein
MAG250_00163	CDS	984	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
MAG250_00164	CDS	2037	pat	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
MAG250_00165	CDS	1188				hypothetical protein
MAG250_00166	CDS	285				hypothetical protein
MAG250_00167	CDS	1680	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
MAG250_00168	CDS	411			COG0328	Bifunctional protein
MAG250_00169	CDS	879	dnaX_2	2.7.7.7	COG2812	DNA polymerase III subunit tau
MAG250_00170	CDS	1062	xghA	3.2.1.-		Xyloglucanase Xgh74A
MAG250_00171	CDS	555	frr		COG0233	Ribosome-recycling factor
MAG250_00172	CDS	1116	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
MAG250_00173	CDS	300				hypothetical protein
MAG250_00174	CDS	1233	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
MAG250_00175	CDS	1044	mbl		COG1077	MreB-like protein
MAG250_00176	CDS	783	mreC		COG1792	Cell shape-determining protein MreC
MAG250_00177	CDS	510				hypothetical protein
MAG250_00178	CDS	1929	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MAG250_00179	CDS	459	greA		COG0782	Transcription elongation factor GreA
MAG250_00180	CDS	1020	mreB		COG1077	Rod shape-determining protein MreB
MAG250_00181	CDS	1110	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
MAG250_00182	CDS	1380	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
MAG250_00183	CDS	1116	pimB_2	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
MAG250_00184	CDS	669	tal	2.2.1.2	COG0176	Transaldolase
MAG250_00185	CDS	636	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
MAG250_00186	CDS	825	tktB	2.2.1.1	COG0021	Transketolase 2
MAG250_00187	CDS	969	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
MAG250_00188	CDS	1356	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
MAG250_00189	CDS	2292				hypothetical protein
MAG250_00190	CDS	1977		3.4.21.-		Thermophilic serine proteinase
MAG250_00191	CDS	699	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
MAG250_00192	CDS	1011	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MAG250_00193	CDS	1149	metK	2.5.1.6		S-adenosylmethionine synthase
MAG250_00194	CDS	909	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
MAG250_00195	CDS	939		5.1.3.2	COG1088	UDP-glucose 4-epimerase
MAG250_00196	CDS	1140	pimB_3	2.4.1.346	COG0438	GDP-mannose-dependent monoacylated alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
MAG250_00197	CDS	528		3.6.1.-	COG1986	Non-canonical purine NTP phosphatase
MAG250_00198	CDS	1284	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
MAG250_00199	CDS	660		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
MAG250_00200	CDS	345				hypothetical protein
MAG250_00201	CDS	1047	wbbL_4	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
MAG250_00202	CDS	1140	pimB_4	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
MAG250_00203	CDS	1164		2.4.1.11	COG0438	Glycogen synthase
MAG250_00204	CDS	873	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MAG250_00205	CDS	2103				hypothetical protein
MAG250_00206	CDS	3705				hypothetical protein
MAG250_00207	CDS	2091				hypothetical protein
MAG250_00208	CDS	1620				hypothetical protein
MAG250_00209	CDS	1497				hypothetical protein
MAG250_00210	CDS	378				hypothetical protein
MAG250_00211	CDS	477	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
MAG250_00212	CDS	411	hit		COG0537	Protein hit
MAG250_00213	CDS	960	adoK	2.7.1.20		Adenosine kinase
MAG250_00214	CDS	1260	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
MAG250_00215	CDS	861	rimK	6.3.2.-		Ribosomal protein S6--L-glutamate ligase
MAG250_00216	CDS	351				hypothetical protein
MAG250_00217	CDS	183				hypothetical protein
MAG250_00218	CDS	999	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MAG250_00219	CDS	843	strL	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
MAG250_00220	CDS	726	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
MAG250_00221	CDS	132				hypothetical protein
MAG250_00222	CDS	183				hypothetical protein
MAG250_00223	CDS	1317				hypothetical protein
MAG250_00224	CDS	1305	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
MAG250_00225	CDS	1272	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
MAG250_00226	CDS	444	rplI		COG0359	50S ribosomal protein L9
MAG250_00227	CDS	1692	pyrG	6.3.4.2		CTP synthase
MAG250_00228	CDS	1107				hypothetical protein
MAG250_00229	CDS	375				hypothetical protein
MAG250_00230	CDS	1803				hypothetical protein
MAG250_00231	tRNA	74				tRNA-Gln(ttg)
MAG250_00232	CDS	246				hypothetical protein
MAG250_00233	CDS	396				hypothetical protein
MAG250_00234	CDS	414				hypothetical protein
MAG250_00235	CDS	411				hypothetical protein
MAG250_00236	CDS	1719	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
MAG250_00237	CDS	615				hypothetical protein
MAG250_00238	CDS	429				hypothetical protein
MAG250_00239	CDS	600				hypothetical protein
MAG250_00240	CDS	1791	typA		COG1217	GTP-binding protein TypA/BipA
MAG250_00241	CDS	366				hypothetical protein
MAG250_00242	CDS	303				hypothetical protein
MAG250_00243	CDS	525				hypothetical protein
MAG250_00244	CDS	528				hypothetical protein
MAG250_00245	CDS	1032	ftsA_1			Cell division protein FtsA
MAG250_00246	CDS	1206				hypothetical protein
MAG250_00247	CDS	582				hypothetical protein
MAG250_00248	CDS	420				hypothetical protein
MAG250_00249	CDS	447				hypothetical protein
MAG250_00250	CDS	1137	epsF		COG1459	Type II secretion system protein F
MAG250_00251	CDS	1725	epsE		COG2804	Type II secretion system protein E
MAG250_00252	CDS	369				hypothetical protein
MAG250_00253	CDS	1053	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
MAG250_00254	CDS	1344	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MAG250_00255	CDS	1161	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MAG250_00256	CDS	1008	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MAG250_00257	CDS	657	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
MAG250_00258	CDS	612				hypothetical protein
MAG250_00259	CDS	1059	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
MAG250_00260	CDS	726		3.1.1.10		Tropinesterase
MAG250_00261	CDS	1011	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MAG250_00262	CDS	780	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MAG250_00263	CDS	159				hypothetical protein
MAG250_00264	CDS	525	rplJ		COG0244	50S ribosomal protein L10
MAG250_00265	CDS	477	rplL		COG0222	50S ribosomal protein L7/L12
MAG250_00266	CDS	213				hypothetical protein
MAG250_00267	CDS	813	efeU		COG0672	Ferrous iron permease EfeU
MAG250_00268	CDS	369				hypothetical protein
MAG250_00269	CDS	474				hypothetical protein
MAG250_00270	CDS	1182				hypothetical protein
MAG250_00271	CDS	309				putative protein/MSMEI_1238.1
MAG250_00272	CDS	384				hypothetical protein
MAG250_00273	CDS	576				hypothetical protein
MAG250_00274	CDS	2085				hypothetical protein
MAG250_00275	CDS	567				hypothetical protein
MAG250_00276	CDS	780	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
MAG250_00277	CDS	909	impX			Riboflavin transporter ImpX
MAG250_00278	CDS	369	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MAG250_00279	CDS	1200				hypothetical protein
MAG250_00280	CDS	639	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
MAG250_00281	CDS	432	mraZ			Transcriptional regulator MraZ
MAG250_00282	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
MAG250_00283	CDS	342	ftsL_2			Cell division protein FtsL
MAG250_00284	CDS	1749	spoVD		COG0768	Stage V sporulation protein D
MAG250_00285	CDS	615				hypothetical protein
MAG250_00286	CDS	1275	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MAG250_00287	tRNA	75				tRNA-Glu(ctc)
MAG250_00288	CDS	306				hypothetical protein
MAG250_00289	CDS	273	higA1		COG1396	Antitoxin HigA1
MAG250_00290	CDS	1197	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MAG250_00291	CDS	318				hypothetical protein
MAG250_00292	CDS	438				hypothetical protein
MAG250_00293	CDS	399				hypothetical protein
MAG250_00294	CDS	687	uppS	2.5.1.-	COG0020	Isoprenyl transferase
MAG250_00295	CDS	318				hypothetical protein
MAG250_00296	CDS	426				hypothetical protein
MAG250_00297	CDS	390				hypothetical protein
MAG250_00298	CDS	765				hypothetical protein
MAG250_00299	CDS	1227	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
MAG250_00300	CDS	1026				hypothetical protein
MAG250_00301	CDS	2790				hypothetical protein
MAG250_00302	CDS	618	lexA	3.4.21.88	COG1974	LexA repressor
MAG250_00303	CDS	249				hypothetical protein
MAG250_00304	CDS	1182	dinB	2.7.7.7	COG0389	DNA polymerase IV
MAG250_00305	CDS	300				hypothetical protein
MAG250_00306	CDS	105				hypothetical protein
MAG250_00307	CDS	525	sigX		COG1595	ECF RNA polymerase sigma factor SigX
MAG250_00308	CDS	1182				hypothetical protein
MAG250_00309	CDS	297				hypothetical protein
MAG250_00310	CDS	132				hypothetical protein
MAG250_00311	CDS	1065		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
MAG250_00312	CDS	1407				hypothetical protein
MAG250_00313	CDS	2442				hypothetical protein
MAG250_00314	CDS	369				hypothetical protein
MAG250_00315	CDS	1581	dpnA	2.1.1.72		Modification methylase DpnIIB
MAG250_00316	CDS	2919				hypothetical protein
MAG250_00317	CDS	747				hypothetical protein
MAG250_00318	CDS	351				hypothetical protein
MAG250_00319	CDS	405				hypothetical protein
MAG250_00320	CDS	384				hypothetical protein
MAG250_00321	CDS	282				hypothetical protein
MAG250_00322	CDS	288				hypothetical protein
MAG250_00323	CDS	762				hypothetical protein
MAG250_00324	CDS	414				hypothetical protein
MAG250_00325	CDS	525				hypothetical protein
MAG250_00326	CDS	336				hypothetical protein
MAG250_00327	CDS	1602				hypothetical protein
MAG250_00328	CDS	681				Bifunctional xylanase/deacetylase
MAG250_00329	CDS	522				hypothetical protein
MAG250_00330	CDS	564	gmm	3.6.1.-	COG0494	GDP-mannose mannosyl hydrolase
MAG250_00331	CDS	1206	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
MAG250_00332	CDS	804	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
MAG250_00333	CDS	225				hypothetical protein
MAG250_00334	CDS	732	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
MAG250_00335	CDS	621	tmk_1	2.7.4.9		Thymidylate kinase
MAG250_00336	CDS	1116	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
MAG250_00337	CDS	1317		2.4.-.-	COG0463	putative glycosyltransferase
MAG250_00338	CDS	1107	perA	2.6.1.102	COG0399	GDP-perosamine synthase
MAG250_00339	CDS	966	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MAG250_00340	CDS	933	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MAG250_00341	CDS	546		3.6.1.-	COG0494	Nudix hydrolase
MAG250_00342	CDS	1227	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
MAG250_00343	CDS	615	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
MAG250_00344	CDS	969	codA	3.5.4.1	COG0402	Cytosine deaminase
MAG250_00345	CDS	558				hypothetical protein
MAG250_00346	CDS	693	rnc	3.1.26.3		Ribonuclease 3
MAG250_00347	CDS	864	nusB		COG0781	Transcription antitermination protein NusB
MAG250_00348	CDS	201	rpmF			50S ribosomal protein L32
MAG250_00349	CDS	1845	vanW		COG2720	Vancomycin B-type resistance protein VanW
MAG250_00350	CDS	240				hypothetical protein
MAG250_00351	CDS	486	hspA_2		COG0071	Spore protein SP21
MAG250_00352	CDS	693				hypothetical protein
MAG250_00353	CDS	723				hypothetical protein
MAG250_00354	tRNA	75				tRNA-Glu(ttc)
MAG250_00355	CDS	1218	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
MAG250_00356	CDS	105				hypothetical protein
MAG250_00357	CDS	993	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MAG250_00358	CDS	2286				hypothetical protein
MAG250_00359	CDS	369				hypothetical protein
MAG250_00360	CDS	444	cbaB	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
MAG250_00361	CDS	423	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MAG250_00362	CDS	762	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MAG250_00363	CDS	408				hypothetical protein
MAG250_00364	CDS	2592	smc		COG1196	Chromosome partition protein Smc
MAG250_00365	CDS	555	rpsP		COG0228	30S ribosomal protein S16
MAG250_00366	CDS	321				hypothetical protein
MAG250_00367	CDS	642	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
MAG250_00368	CDS	762				hypothetical protein
MAG250_00369	rRNA	1485				16S ribosomal RNA
MAG250_00370	tRNA	75				tRNA-Phe(gaa)
MAG250_00371	tRNA	77				tRNA-Ile(gat)
MAG250_00372	CDS	354				hypothetical protein
MAG250_00373	CDS	966	yrbG_1		COG0530	Inner membrane protein YrbG
MAG250_00374	tRNA	77				tRNA-Pro(tgg)
MAG250_00375	tRNA	76				tRNA-Gly(tcc)
MAG250_00376	CDS	318	atl		COG3695	DNA base-flipping protein
MAG250_00377	CDS	558				hypothetical protein
MAG250_00378	tRNA	75				tRNA-Cys(gca)
MAG250_00379	CDS	372				hypothetical protein
MAG250_00380	CDS	492	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MAG250_00381	CDS	2745	polA	2.7.7.7	COG0258	DNA polymerase I
MAG250_00382	CDS	459				hypothetical protein
