locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG284_00091	CDS	1302				hypothetical protein
MAG284_00092	CDS	654				hypothetical protein
MAG284_00093	CDS	897	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
MAG284_00094	CDS	1248	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MAG284_00095	CDS	702	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MAG284_00096	CDS	2433				hypothetical protein
MAG284_00097	CDS	999	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
MAG284_00098	CDS	1068				hypothetical protein
MAG284_00099	CDS	615	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
MAG284_00100	CDS	1137	oatA	2.3.1.-		O-acetyltransferase OatA
MAG284_00101	CDS	1947	ngl	3.5.1.52		Peptide-N(4)-(N-acetyl-beta-D-glucosaminyl)asparagine amidase F
MAG284_00102	CDS	207				hypothetical protein
MAG284_00103	CDS	885				hypothetical protein
MAG284_00104	CDS	297	selU	2.9.1.-		tRNA 2-selenouridine synthase
MAG284_00105	CDS	324				hypothetical protein
MAG284_00106	CDS	1551	kinD	2.7.13.3		Sporulation kinase D
MAG284_00107	CDS	4074				hypothetical protein
MAG284_00108	CDS	1266	ywaD	3.4.11.6	COG2234	Aminopeptidase YwaD
MAG284_00109	CDS	783				hypothetical protein
MAG284_00110	CDS	576	tdk	2.7.1.21	COG1435	Thymidine kinase
MAG284_00111	CDS	210				hypothetical protein
MAG284_00112	CDS	1419				hypothetical protein
MAG284_00113	CDS	1008	metH_1	2.1.1.13	COG0646	Methionine synthase
MAG284_00114	CDS	2670	metH_2	2.1.1.13	COG0646	Methionine synthase
MAG284_00115	CDS	3471	mdtB			Multidrug resistance protein MdtB
MAG284_00116	CDS	1053	czcB			Cobalt-zinc-cadmium resistance protein CzcB
MAG284_00117	CDS	1335	tolC			Outer membrane protein TolC
MAG284_00118	CDS	1101	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MAG284_00119	CDS	1023	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MAG284_00120	CDS	624	sodA	1.15.1.1		Superoxide dismutase [Mn]
MAG284_00121	CDS	1821				hypothetical protein
MAG284_00122	CDS	1053	bsn	3.1.-.-	COG2356	Extracellular ribonuclease
MAG284_00123	CDS	369	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
MAG284_00124	CDS	981				hypothetical protein
MAG284_00125	CDS	1653	sglT			Sodium/glucose cotransporter
MAG284_00126	CDS	168				hypothetical protein
MAG284_00127	CDS	897	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
MAG284_00128	CDS	1212				hypothetical protein
MAG284_00129	CDS	1038	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
MAG284_00130	CDS	672	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
MAG284_00131	CDS	783				hypothetical protein
MAG284_00132	CDS	1452				hypothetical protein
MAG284_00133	CDS	213				hypothetical protein
MAG284_00134	CDS	1818	bicA		COG0659	Bicarbonate transporter BicA
MAG284_00135	CDS	480	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MAG284_00136	CDS	642		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
MAG284_00137	CDS	738				hypothetical protein
MAG284_00138	CDS	762	ybfF	3.1.-.-	COG0596	Esterase YbfF
MAG284_00139	CDS	396				hypothetical protein
MAG284_00140	CDS	609	engB		COG0218	putative GTP-binding protein EngB
MAG284_00141	CDS	1401	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MAG284_00142	CDS	261	prfC		COG4108	Peptide chain release factor RF3
MAG284_00143	CDS	444				hypothetical protein
MAG284_00144	CDS	1224	ald2	1.4.1.1		Alanine dehydrogenase 2
MAG284_00145	CDS	429	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MAG284_00146	CDS	1470				hypothetical protein
MAG284_00147	CDS	1518	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MAG284_00148	CDS	264				hypothetical protein
MAG284_00149	CDS	2973				hypothetical protein
MAG284_00150	CDS	453				hypothetical protein
MAG284_00151	CDS	2154				hypothetical protein
MAG284_00152	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MAG284_00153	CDS	375				hypothetical protein
MAG284_00154	CDS	957				hypothetical protein
MAG284_00155	CDS	2763				hypothetical protein
MAG284_00156	CDS	243				hypothetical protein
MAG284_00157	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
MAG284_00158	CDS	552				hypothetical protein
MAG284_00159	CDS	2190				hypothetical protein
MAG284_00160	CDS	705	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
MAG284_00161	CDS	702	ktrA		COG0569	Ktr system potassium uptake protein A
MAG284_00162	CDS	321	rnpA	3.1.26.5		Ribonuclease P protein component
MAG284_00163	CDS	1653		3.4.21.-		putative CtpA-like serine protease
MAG284_00164	CDS	249				hypothetical protein
MAG284_00165	CDS	1086	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
MAG284_00166	CDS	834				hypothetical protein
MAG284_00167	CDS	1575	pepN_1	3.4.11.2		Aminopeptidase N
MAG284_00168	CDS	870				hypothetical protein
MAG284_00169	CDS	396				hypothetical protein
MAG284_00170	CDS	393				hypothetical protein
MAG284_00171	CDS	1266	pdhC_1	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MAG284_00172	CDS	1050	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
MAG284_00173	CDS	495	cdd	3.5.4.5	COG0295	Cytidine deaminase
MAG284_00174	CDS	1302	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
MAG284_00175	CDS	294				hypothetical protein
MAG284_00176	CDS	2352			COG1629	putative TonB-dependent receptor
MAG284_00177	CDS	552				hypothetical protein
MAG284_00178	CDS	1617				hypothetical protein
MAG284_00179	CDS	1032	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MAG284_00180	CDS	336				hypothetical protein
MAG284_00181	CDS	219				hypothetical protein
MAG284_00182	CDS	1746	aspS	6.1.1.12		Aspartate--tRNA ligase
MAG284_00183	CDS	1275				hypothetical protein
MAG284_00184	CDS	312				hypothetical protein
MAG284_00185	CDS	1584	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
MAG284_00186	CDS	441				hypothetical protein
MAG284_00187	CDS	567	lemA		COG1704	Protein LemA
MAG284_00188	CDS	930	htpX	3.4.24.-	COG0501	Protease HtpX 
MAG284_00189	CDS	1194	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MAG284_00190	CDS	1413	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MAG284_00191	CDS	198	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
MAG284_00192	CDS	546	ypmQ		COG1999	SCO1 protein 
MAG284_00193	CDS	693	recO			DNA repair protein RecO
MAG284_00194	CDS	2223				hypothetical protein
MAG284_00195	CDS	327	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
MAG284_00196	CDS	597				hypothetical protein
MAG284_00197	CDS	1629	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
MAG284_00198	CDS	450	apaG		COG2967	Protein ApaG
MAG284_00199	CDS	1362	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
MAG284_00200	CDS	1224	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
MAG284_00201	CDS	1086				hypothetical protein
MAG284_00202	CDS	936				hypothetical protein
MAG284_00203	CDS	192				hypothetical protein
MAG284_00204	CDS	708				hypothetical protein
MAG284_00205	CDS	780				hypothetical protein
MAG284_00206	CDS	2160				hypothetical protein
MAG284_00207	CDS	1152				hypothetical protein
MAG284_00208	CDS	1428	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
MAG284_00209	CDS	468	madF	4.1.1.-		Biotin carrier protein MADF
MAG284_00210	CDS	2682	pepN_2	3.4.11.2		Aminopeptidase N
MAG284_00211	CDS	156				hypothetical protein
MAG284_00212	CDS	801				hypothetical protein
MAG284_00213	CDS	840	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
MAG284_00214	CDS	2337				hypothetical protein
MAG284_00215	CDS	1329	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
MAG284_00216	CDS	954	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MAG284_00217	CDS	798	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MAG284_00218	CDS	1047				hypothetical protein
MAG284_00219	CDS	897	ychF		COG0012	Ribosome-binding ATPase YchF
MAG284_00220	CDS	1272				hypothetical protein
MAG284_00221	CDS	2214	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
MAG284_00222	CDS	744	btsR		COG3279	Transcriptional regulatory protein BtsR
MAG284_00223	CDS	405				hypothetical protein
MAG284_00224	CDS	1689				hypothetical protein
MAG284_00225	CDS	1509				hypothetical protein
MAG284_00226	CDS	699	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MAG284_00227	CDS	1059	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
MAG284_00228	CDS	333				hypothetical protein
MAG284_00229	CDS	888	ftsX		COG2177	Cell division protein FtsX
MAG284_00230	CDS	1239	dadA	1.4.5.1	COG0665	D-amino acid dehydrogenase
MAG284_00231	CDS	1002		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
MAG284_00232	CDS	369		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
MAG284_00233	CDS	1170		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
MAG284_00234	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MAG284_00235	CDS	1335	accC	6.3.4.14	COG0439	Biotin carboxylase
MAG284_00236	CDS	1227	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
MAG284_00237	CDS	879				hypothetical protein
MAG284_00238	CDS	579				hypothetical protein
MAG284_00239	CDS	753	ykfC_1	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
MAG284_00240	CDS	918	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
MAG284_00241	CDS	1269	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
MAG284_00242	CDS	789		1.-.-.-		putative oxidoreductase
MAG284_00243	CDS	342				hypothetical protein
MAG284_00244	CDS	1641	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
MAG284_00245	CDS	486				hypothetical protein
MAG284_00246	CDS	228				hypothetical protein
MAG284_00247	CDS	579	lptC			Lipopolysaccharide export system protein LptC
MAG284_00248	CDS	1263				hypothetical protein
MAG284_00249	CDS	1344				hypothetical protein
MAG284_00250	CDS	804	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
MAG284_00251	tRNA	74				tRNA-Phe(gaa)
MAG284_00252	CDS	117				hypothetical protein
MAG284_00253	CDS	501				hypothetical protein
MAG284_00254	CDS	642	pyk	2.7.1.40	COG0469	Pyruvate kinase
MAG284_00255	CDS	2850	gcvP_1	1.4.4.2		Glycine dehydrogenase (decarboxylating)
MAG284_00256	CDS	807				hypothetical protein
MAG284_00257	CDS	534				hypothetical protein
MAG284_00258	CDS	879	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
MAG284_00259	CDS	1137	purK_1	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
MAG284_00260	CDS	1941				hypothetical protein
MAG284_00261	CDS	1434	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MAG284_00262	CDS	843	tktB	2.2.1.1	COG0021	Transketolase 2
MAG284_00263	CDS	1356				hypothetical protein
MAG284_00264	CDS	969	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
MAG284_00265	CDS	1188	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
MAG284_00266	CDS	1275	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MAG284_00267	CDS	609	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MAG284_00268	CDS	252	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MAG284_00269	CDS	213				hypothetical protein
MAG284_00270	CDS	969				hypothetical protein
MAG284_00271	CDS	1680	nfdA	3.5.1.91		N-substituted formamide deformylase
MAG284_00272	CDS	2631	valS	6.1.1.9	COG0525	Valine--tRNA ligase
MAG284_00273	CDS	636	nudL	3.6.1.-		putative Nudix hydrolase NudL
MAG284_00274	CDS	1491				hypothetical protein
MAG284_00275	CDS	828	cvfB		COG2996	Conserved virulence factor B
MAG284_00276	CDS	804				hypothetical protein
MAG284_00277	CDS	1104				hypothetical protein
MAG284_00278	CDS	657	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
MAG284_00279	CDS	258				hypothetical protein
MAG284_00280	CDS	480	rplU_1			50S ribosomal protein L21
MAG284_00281	CDS	537				hypothetical protein
MAG284_00282	CDS	741				hypothetical protein
MAG284_00283	CDS	1203				hypothetical protein
MAG284_00284	CDS	1281	coxM	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
MAG284_00285	CDS	1782	coxN	1.9.3.1	COG0843	Alternative cytochrome c oxidase subunit 1
MAG284_00286	CDS	1026	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
MAG284_00287	CDS	900	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
MAG284_00288	CDS	1521	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
MAG284_00289	CDS	363				hypothetical protein
MAG284_00290	CDS	255				hypothetical protein
MAG284_00291	tRNA	75				tRNA-Met(cat)
MAG284_00292	CDS	555				hypothetical protein
MAG284_00293	CDS	2232		3.4.21.-		Thermophilic serine proteinase
MAG284_00294	CDS	558				hypothetical protein
MAG284_00295	CDS	492				hypothetical protein
MAG284_00296	CDS	210				hypothetical protein
MAG284_00297	CDS	870				hypothetical protein
MAG284_00298	CDS	1311	ahcY	3.3.1.1		Adenosylhomocysteinase
MAG284_00299	CDS	1044	hemH	4.99.1.1	COG0276	Ferrochelatase
MAG284_00300	CDS	855				hypothetical protein
MAG284_00301	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
MAG284_00302	CDS	648	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
MAG284_00303	CDS	459				hypothetical protein
MAG284_00304	CDS	504	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MAG284_00305	CDS	570				hypothetical protein
MAG284_00306	CDS	1341				hypothetical protein
MAG284_00307	CDS	450	ssb		COG0629	Single-stranded DNA-binding protein
MAG284_00308	CDS	1014	mutY	3.2.2.-		Adenine DNA glycosylase
MAG284_00309	CDS	291	hup		COG0776	DNA-binding protein HU
MAG284_00310	CDS	1131	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
MAG284_00311	CDS	1707				hypothetical protein
MAG284_00312	CDS	810	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MAG284_00313	CDS	495	pyrR		COG2065	Bifunctional protein PyrR
MAG284_00314	CDS	141				hypothetical protein
MAG284_00315	CDS	135				hypothetical protein
MAG284_00316	CDS	1131				hypothetical protein
MAG284_00317	CDS	1125				hypothetical protein
MAG284_00318	CDS	1467				hypothetical protein
MAG284_00319	CDS	243				hypothetical protein
MAG284_00320	CDS	987	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MAG284_00321	CDS	606				hypothetical protein
MAG284_00322	CDS	453				hypothetical protein
MAG284_00323	CDS	1158	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
MAG284_00324	CDS	219				hypothetical protein
MAG284_00325	CDS	1182				hypothetical protein
MAG284_00326	tRNA	75				tRNA-Asn(gtt)
MAG284_00327	CDS	1068				hypothetical protein
MAG284_00328	CDS	1800	uvrC		COG0322	UvrABC system protein C
MAG284_00329	CDS	963				hypothetical protein
MAG284_00330	CDS	1137				hypothetical protein
MAG284_00331	CDS	1086	bglA_1	3.2.1.73		Beta-glucanase
MAG284_00332	CDS	846				hypothetical protein
MAG284_00333	CDS	279	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
MAG284_00334	CDS	1218	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MAG284_00335	CDS	597	tuaA	2.7.8.40	COG2148	Putative undecaprenyl-phosphate N-acetylgalactosaminyl 1-phosphate transferase
MAG284_00336	CDS	465				hypothetical protein
MAG284_00337	CDS	405				hypothetical protein
MAG284_00338	CDS	1341	qrcA	1.97.-.-		Menaquinone reductase, multiheme cytochrome c subunit
MAG284_00339	CDS	867	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MAG284_00340	CDS	813	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
MAG284_00341	CDS	1461	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MAG284_00342	CDS	459				hypothetical protein
MAG284_00343	CDS	1644	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
MAG284_00344	CDS	168				hypothetical protein
MAG284_00345	CDS	1227	phrA_1	4.1.99.3		Deoxyribodipyrimidine photo-lyase
MAG284_00346	CDS	474				hypothetical protein
MAG284_00347	CDS	768	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
MAG284_00348	CDS	774				hypothetical protein
MAG284_00349	CDS	1098			COG0327	GTP cyclohydrolase 1 type 2 
MAG284_00350	CDS	753				hypothetical protein
MAG284_00351	CDS	1227	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
MAG284_00352	CDS	1008	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MAG284_00353	CDS	450				hypothetical protein
MAG284_00354	CDS	582	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MAG284_00355	CDS	771		2.1.1.156		Glycine/sarcosine N-methyltransferase
MAG284_00356	CDS	1701	bfmBAB_1	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
MAG284_00357	CDS	636				hypothetical protein
MAG284_00358	CDS	705				hypothetical protein
MAG284_00359	CDS	1287	colA_1	3.4.24.3		Microbial collagenase
MAG284_00360	CDS	693	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
MAG284_00361	CDS	450		5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase
MAG284_00362	CDS	900				hypothetical protein
MAG284_00363	CDS	765				hypothetical protein
MAG284_00364	CDS	534				hypothetical protein
MAG284_00365	CDS	1422	cca		COG0617	Multifunctional CCA protein
MAG284_00366	CDS	552	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MAG284_00367	CDS	675	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
MAG284_00368	CDS	1695				hypothetical protein
MAG284_00369	CDS	354				hypothetical protein
MAG284_00370	CDS	348	yfgD		COG1393	putative protein YfgD
MAG284_00371	CDS	1086	prfB			Peptide chain release factor 2
MAG284_00372	CDS	378	gcvH			Glycine cleavage system H protein
MAG284_00373	CDS	378				hypothetical protein
MAG284_00374	CDS	666				hypothetical protein
MAG284_00375	CDS	663				hypothetical protein
MAG284_00376	CDS	447	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MAG284_00377	CDS	903	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
MAG284_00378	CDS	951	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
MAG284_00379	CDS	450	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MAG284_00380	CDS	372	ypjD		COG1694	putative protein YpjD
MAG284_00381	CDS	444	rppH	3.6.1.-		RNA pyrophosphohydrolase
MAG284_00382	CDS	276				hypothetical protein
MAG284_00383	CDS	2913				hypothetical protein
MAG284_00384	CDS	717				hypothetical protein
MAG284_00385	CDS	1362				hypothetical protein
MAG284_00386	CDS	387	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
MAG284_00387	CDS	270	rpsO		COG0184	30S ribosomal protein S15
MAG284_00388	CDS	846	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MAG284_00389	CDS	1074	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
MAG284_00390	CDS	357				hypothetical protein
MAG284_00391	CDS	1599				hypothetical protein
MAG284_00392	CDS	519				hypothetical protein
MAG284_00393	CDS	1338				hypothetical protein
MAG284_00394	CDS	1326			COG1702	PhoH-like protein
